PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Keaton Wallace (37338930),Stephon Castle (37338477),Paul George (37338105),Jeremiah Robinson-Earl (37338708),Victor Wembanyama (37338018),Russell Westbrook (37338173),Scottie Barnes (37338057),Wendell Carter Jr. (37338391),301.953671875,335.4795261389554,49800,100.00%,2144,1932.38%,0,145.32,$77.3,SAS 2,ATL 1,user2,1,marvalshot,4409,4611344379_2
Stephon Castle (37338477),Buddy Hield (37338351),Josh Hart (37338127),Brice Sensabaugh (37338383),Daniel Gafford (37338424),Dejounte Murray (37338096),Tristan da Silva (37338374),Victor Wembanyama (37338018),299.660625,333.65125051081526,49600,100.00%,485,1148.76%,0,128.41,$45.95,SAS 2,GSW 1,user4,1,marvalshot,4418,4611344380_4
Keaton Wallace (37338930),Mikal Bridges (37338239),Bogdan Bogdanovic (37338369),Brice Sensabaugh (37338383),Victor Wembanyama (37338018),Anthony Edwards (37338044),Devin Vassell (37338234),Onyeka Okongwu (37338359),302.60812500000003,336.1581323354846,49300,100.00%,2858,2282.3%,0,150.61,$91.29,ATL 3,SAS 2,user,1,marvalshot,2482,4611344381
Keaton Wallace (37338930),Buddy Hield (37338351),Jayson Tatum (37338023),PJ Washington (37338176),Daniel Gafford (37338424),Stephon Castle (37338477),Paolo Banchero (37338047),Josh Giddey (37338141),290.2358029513889,325.11707248549715,50000,100.00%,0,232.29%,0,124.05,$9.29,DAL 2,ATL 1,user2,1,marvalshot,4424,4611344382_2
Jalen Brunson (37338088),Anthony Edwards (37338044),Garrison Mathews (37338609),Cam Whitmore (37338526),Nikola Jokic (37338012),Keaton Wallace (37338930),Jonathan Isaac (37338510),Mark Williams (37338232),294.173125,331.4578523097884,49700,100.00%,0,398.88%,0,141.91,$15.96,ATL 2,NYK 1,user4,1,marvalshot,4430,4611344383_4
Jalen Brunson (37338088),Mikal Bridges (37338239),Devin Vassell (37338234),Paolo Banchero (37338047),Wendell Carter Jr. (37338391),Ja Morant (37338082),Brice Sensabaugh (37338383),Keaton Wallace (37338930),304.78125,338.7871698195895,50000,100.00%,6312,3981.46%,0,129.97,$159.26,NYK 2,ORL 2,user2,1,marvalshot,4432,4611344384_2
Stephon Castle (37338477),Quentin Grimes (37338318),Paul George (37338105),Brice Sensabaugh (37338383),Alperen Sengun (37338065),Trey Murphy III (37338144),Scottie Barnes (37338057),Keaton Wallace (37338930),300.043671875,332.6017308485932,49800,100.00%,533,1215.1%,0,127.35,$48.6,SAS 1,DAL 1,user4,1,marvalshot,4412,4611344379_4
Ja Morant (37338082),Buddy Hield (37338351),Josh Hart (37338127),Brice Sensabaugh (37338383),Mark Williams (37338232),Keaton Wallace (37338930),Andrew Wiggins (37338228),Alperen Sengun (37338065),298.000625,331.9674856529436,49600,100.00%,128,820.09%,0,114.0,$32.8,GSW 2,MEM 1,user,1,marvalshot,2386,4611344380
Keaton Wallace (37338930),Mikal Bridges (37338239),Bogdan Bogdanovic (37338369),Brice Sensabaugh (37338383),Victor Wembanyama (37338018),Devin Vassell (37338234),Klay Thompson (37338250),Alperen Sengun (37338065),302.238125,336.27434529854474,50000,100.00%,2377,2057.39%,0,142.15,$82.3,ATL 2,SAS 2,user3,1,marvalshot,4421,4611344381_3
Keaton Wallace (37338930),Cole Anthony (37338216),Jayson Tatum (37338023),Jaren Jackson Jr. (37338053),Daniel Gafford (37338424),Russell Westbrook (37338173),Brice Sensabaugh (37338383),Trayce Jackson-Davis (37338258),289.3158029513889,325.5123851700336,50000,100.00%,0,205.92%,0,113.1,$8.24,ATL 1,ORL 1,user4,1,marvalshot,4426,4611344382_4
Jalen Brunson (37338088),Desmond Bane (37338134),Garrison Mathews (37338609),Kyle Filipowski (37338420),Wendell Carter Jr. (37338391),Keaton Wallace (37338930),PJ Washington (37338176),Victor Wembanyama (37338018),291.92312499999997,325.4511802756237,49300,100.00%,0,287.36%,0,124.52000000000001,$11.49,ATL 2,NYK 1,user2,1,marvalshot,4428,4611344383_2
Jalen Brunson (37338088),Mikal Bridges (37338239),Naji Marshall (37338314),Brice Sensabaugh (37338383),Daniel Gafford (37338424),Anthony Edwards (37338044),Jaren Jackson Jr. (37338053),Keaton Wallace (37338930),303.57124999999996,337.30002974039894,49500,100.00%,4335,2865.85%,0,129.01999999999998,$114.63,NYK 2,DAL 2,user3,1,marvalshot,4433,4611344384_3
Russell Westbrook (37338173),Cole Anthony (37338216),Paul George (37338105),Jonathan Isaac (37338510),Wendell Carter Jr. (37338391),Dejounte Murray (37338096),Scottie Barnes (37338057),Keaton Wallace (37338930),298.083671875,330.8522575040438,50000,100.00%,154,833.62%,0,91.41,$33.34,ORL 3,DEN 1,user1,1,marvalshot,4407,4611344379_1
