PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Trae Young (37750915),Bradley Beal (37751061),RJ Barrett (37751003),Georges Niang (37751274),Wendell Carter Jr. (37751163),Vince Williams Jr. (37751460),Paolo Banchero (37750942),Jarrett Allen (37751052),281.26,371.16999999999996,49900,100.00%,49852,3121.73%,3658,157.94,$93.65,ATL 2,ORL 2,user,50,marvalshot,3490,4647704632
Trae Young (37750915),Cole Anthony (37751114),Ausar Thompson (37751085),Georges Niang (37751274),Onyeka Okongwu (37751069),Anthony Edwards (37750911),Kelly Olynyk (37751258),Jarrett Allen (37751052),281.11,375.22,50000,100.00%,49807,20145.36%,4367,170.69,$604.36,ATL 3,ORL 1,user,1,marvalshot,3491,4647704633
Cole Anthony (37751114),RJ Barrett (37751003),Franz Wagner (37750931),Paolo Banchero (37750942),Onyeka Okongwu (37751069),Vince Williams Jr. (37751460),Kelly Olynyk (37751258),Jarrett Allen (37751052),279.28999999999996,374.76,49800,100.00%,48634,1024.09%,308,208.66,$30.72,ORL 3,TOR 1,user,50,marvalshot,3492,4647704634
Cole Anthony (37751114),RJ Barrett (37751003),Caris LeVert (37751093),Kelly Olynyk (37751258),Wendell Carter Jr. (37751163),Trae Young (37750915),Vince Williams Jr. (37751460),Cade Cunningham (37750905),279.15999999999997,374.46999999999997,49800,100.00%,49176,894.92%,95,190.05,$26.85,ORL 2,ATL 2,user,50,marvalshot,3493,4647704635
Jordan Poole (37750986),Cole Anthony (37751114),Ausar Thompson (37751085),Paolo Banchero (37750942),Onyeka Okongwu (37751069),Trae Young (37750915),Vince Williams Jr. (37751460),Kelly Olynyk (37751258),275.77,371.92999999999995,49800,100.00%,33719,226.14%,0,176.96999999999997,$6.78,ORL 2,ATL 2,user,50,marvalshot,3494,4647704636
Trae Young (37750915),Cole Anthony (37751114),Zaccharie Risacher (37751214),Paolo Banchero (37750942),Jarrett Allen (37751052),Vince Williams Jr. (37751460),Zion Williamson (37750934),Davion Mitchell (37751323),273.96,371.08,49900,100.00%,18807,173.09%,1,176.82999999999998,$5.19,ATL 2,ORL 2,user,50,marvalshot,3496,4647704637
Trae Young (37750915),Vince Williams Jr. (37751460),Zaccharie Risacher (37751214),Georges Niang (37751274),Wendell Carter Jr. (37751163),Donovan Mitchell (37750950),Kyshawn George (37751149),Cade Cunningham (37750905),272.68,361.81,49700,100.00%,10318,149.35%,0,123.27000000000001,$4.48,ATL 3,MEM 1,user,50,marvalshot,3497,4647704638
Anthony Edwards (37750911),Cole Anthony (37751114),Vince Williams Jr. (37751460),Zaccharie Risacher (37751214),Onyeka Okongwu (37751069),RJ Barrett (37751003),Naz Reid (37750978),Jarrett Allen (37751052),276.27,363.53,49800,100.00%,36611,494.51%,5,183.44,$14.84,MIN 2,ATL 2,user,1,marvalshot,3498,4647704639
Trae Young (37750915),Cole Anthony (37751114),Zaccharie Risacher (37751214),Paolo Banchero (37750942),Jalen Duren (37751019),Vince Williams Jr. (37751460),Evan Mobley (37750964),Davion Mitchell (37751323),275.06,369.87,49900,100.00%,27416,226.01%,9,173.94,$6.78,ATL 2,ORL 2,user,50,marvalshot,3499,4647704640
Davion Mitchell (37751323),Cole Anthony (37751114),Nickeil Alexander-Walker (37751134),Santi Aldama (37751160),Onyeka Okongwu (37751069),Anthony Edwards (37750911),Zion Williamson (37750934),Jalen Duren (37751019),270.56,362.25,50000,100.00%,2827,121.29%,0,145.75,$3.64,MIN 2,MIA 1,user1,1,marvalshot,11374,4647704641_1
