Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4652746677,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Brandin Podziemski (37819081),Ausar Thompson (37819144),Giannis Antetokounmpo (37818975),Jaren Jackson Jr. (37819020),Malik Monk (37819030),Naji Marshall (37819135),Scotty Pippen Jr. (37819326)
4652746678,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Damian Lillard (37818998),Brandin Podziemski (37819081),Cameron Johnson (37819066),Ausar Thompson (37819144),Jalen Duren (37819057),Scotty Pippen Jr. (37819326),Santi Aldama (37819116),Alperen Sengun (37819001)
4652746679,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Quentin Grimes (37819127),Gregory Jackson (37819336),Giannis Antetokounmpo (37818975),Quinten Post (37819285),Stephen Curry (37818995),Jaren Jackson Jr. (37819020),Fred VanVleet (37819051)
4652746680,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Malik Beasley (37819163),Ausar Thompson (37819144),Maxwell Lewis (37819541),Alperen Sengun (37819001),Stephen Curry (37818995),Paul George (37819038),Jaren Jackson Jr. (37819020)
4652746681,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Kelly Oubre Jr. (37819076),Ausar Thompson (37819144),Jaren Jackson Jr. (37819020),Alperen Sengun (37819001),Luke Kennard (37819236),Giannis Antetokounmpo (37818975),Scotty Pippen Jr. (37819326)
4652746682,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Zach LaVine (37819015),Paul George (37819038),Gregory Jackson (37819336),Alperen Sengun (37819001),Stephen Curry (37818995),John Konchar (37819393),Jaren Jackson Jr. (37819020)
4652746683,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Luke Kennard (37819236),Gregory Jackson (37819336),Giannis Antetokounmpo (37818975),Jalen Duren (37819057),Keon Ellis (37819232),Jaren Jackson Jr. (37819020),Stephen Curry (37818995)
4652746684,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),De'Aaron Fox (37819003),Paul George (37819038),Santi Aldama (37819116),Jalen Duren (37819057),Scotty Pippen Jr. (37819326),Kyle Kuzma (37819059),Jaren Jackson Jr. (37819020)
4652746685,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Amen Thompson (37819007),Malik Beasley (37819163),Ausar Thompson (37819144),Santi Aldama (37819116),Jalen Duren (37819057),Scotty Pippen Jr. (37819326),Jaren Jackson Jr. (37819020),Alperen Sengun (37819001)
4652746686,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Luke Kennard (37819236),John Konchar (37819393),Giannis Antetokounmpo (37818975),Jaren Jackson Jr. (37819020),Jalen Green (37819027),Gregory Jackson (37819336),Stephen Curry (37818995)
