Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
aaron gordon,PF/F/UTIL,DEN,21.85%,0.0%,1.14%,13.14%,18.14%,$0.42
keyonte george,PG/G/UTIL,UTA,18.83%,0.0%,0.94%,2.52%,3.06%,$0.41
tre jones,PG/G/UTIL,CHI,23.12%,0.0%,1.19%,21.62%,30.61%,$0.37
deni avdija,PF/SF/F/UTIL,POR,23.85%,0.0%,1.22%,29.9%,27.97%,$0.33
orlando robinson,C/UTIL,TOR,22.69%,0.0%,1.16%,11.07%,17.41%,$0.33
tari eason,PF/F/UTIL,HOU,20.43%,0.0%,1.04%,9.03%,11.36%,$0.33
marcus smart,SF/SG/G/F/UTIL,WAS,19.75%,0.0%,0.99%,8.56%,6.67%,$0.32
anthony edwards,SG/G/UTIL,MIN,18.63%,0.0%,0.95%,4.76%,4.93%,$0.31
myles turner,C/UTIL,IND,20.4%,0.0%,0.99%,1.84%,2.69%,$0.2
brandon ingram,PF/F/UTIL,TOR,1.4%,0.0%,0.0%,0.08%,0.07%,$0.17
quinten post,C/UTIL,GSW,19.45%,0.0%,0.94%,2.15%,3.79%,$0.12
dennis schroder,PG/SG/G/UTIL,DET,18.76%,0.0%,0.91%,1.45%,1.38%,$0.08
khris middleton,SF/SG/G/F/UTIL,WAS,18.29%,0.0%,0.88%,4.96%,3.57%,$0.03
naz reid,C/PF/F/UTIL,MIN,18.63%,0.0%,0.9%,3.68%,2.65%,$-0.0
patrick williams,PF/SF/F/UTIL,CHI,19.51%,0.0%,0.95%,8.65%,8.88%,$-0.02
donte divincenzo,PG/SG/G/UTIL,MIN,19.66%,0.0%,0.96%,4.97%,4.31%,$-0.04
luke kennard,PG/SG/G/UTIL,MEM,20.83%,0.0%,1.03%,13.03%,11.95%,$-0.08
anfernee simons,PG/SG/G/UTIL,POR,20.46%,0.0%,1.0%,7.95%,6.08%,$-0.12
rui hachimura,PF/SF/F/UTIL,LAL,2.87%,0.0%,0.02%,0.05%,0.05%,$-0.12
karl-anthony towns,C/UTIL,NYK,20.06%,0.0%,1.01%,6.35%,4.71%,$-0.13
vince williams jr.,SF/SG/G/F/UTIL,MEM,18.29%,0.0%,0.85%,3.92%,3.09%,$-0.13
blake wesley,PG/G/UTIL,SAS,18.8%,0.0%,0.89%,2.74%,4.21%,$-0.13
keldon johnson,PF/SF/F/UTIL,SAS,19.42%,0.0%,0.94%,7.12%,6.61%,$-0.14
draymond green,C/PF/F/UTIL,GSW,20.33%,0.0%,0.97%,7.46%,5.46%,$-0.16
nikola jokic,C/UTIL,DEN,22.27%,0.0%,1.13%,13.85%,13.42%,$-0.17
jeremy sochan,C/PF/F/UTIL,SAS,19.1%,0.0%,0.88%,3.79%,2.86%,$-0.19
aj johnson,PG/G/UTIL,WAS,18.75%,0.0%,0.87%,4.21%,6.67%,$-0.21
ausar thompson,PF/SF/F/UTIL,DET,16.97%,0.0%,0.77%,2.39%,2.22%,$-0.21
thomas bryant,C/UTIL,IND,18.8%,0.0%,0.86%,2.37%,3.81%,$-0.22
damion lee,SF/SG/G/F/UTIL,PHX,7.47%,0.0%,0.12%,0.04%,0.03%,$-0.23
shaedon sharpe,SF/SG/G/F/UTIL,POR,20.04%,0.0%,0.95%,4.48%,3.03%,$-0.26
luka doncic,PG/G/UTIL,LAL,21.29%,0.0%,1.05%,18.38%,14.88%,$-0.27
jaxson hayes,C/UTIL,LAL,20.36%,0.0%,0.95%,2.35%,3.73%,$-0.27
austin reaves,PG/SG/G/UTIL,LAL,20.23%,0.0%,0.97%,6.46%,4.54%,$-0.3
jimmy butler,SF/F/UTIL,GSW,18.59%,0.0%,0.86%,2.49%,2.98%,$-0.3
kevin huerter,SF/SG/G/F/UTIL,CHI,21.33%,0.0%,1.02%,40.17%,34.49%,$-0.33
jalen green,PG/SG/G/UTIL,HOU,19.57%,0.0%,0.91%,5.65%,4.1%,$-0.35
jordan clarkson,SG/G/UTIL,UTA,16.56%,0.0%,0.72%,1.3%,1.54%,$-0.35
jaren jackson jr.,C/PF/F/UTIL,MEM,18.28%,0.0%,0.87%,6.6%,4.07%,$-0.37
steven adams,C/UTIL,HOU,18.42%,0.0%,0.82%,6.29%,11.09%,$-0.37
julius randle,C/PF/F/UTIL,MIN,17.61%,0.0%,0.81%,3.51%,2.35%,$-0.37
jalen hood-schifino,PG/G/UTIL,PHI,18.33%,0.0%,0.85%,0.77%,1.16%,$-0.41
walker kessler,C/UTIL,UTA,18.13%,0.0%,0.8%,1.44%,1.91%,$-0.45
jarace walker,PF/SF/F/UTIL,IND,18.18%,0.0%,0.81%,8.33%,8.01%,$-0.53
johnny juzang,SF/SG/G/F/UTIL,UTA,18.13%,0.0%,0.81%,3.62%,2.86%,$-0.53
devin booker,PG/SG/G/UTIL,PHX,21.28%,0.0%,0.99%,17.01%,13.0%,$-0.57
guerschon yabusele,C/PF/F/UTIL,PHI,19.72%,0.0%,0.89%,4.13%,2.98%,$-0.57
bennedict mathurin,SF/F/UTIL,IND,18.16%,0.0%,0.8%,0.41%,0.66%,$-0.57
malik beasley,SF/SG/G/F/UTIL,DET,18.93%,0.0%,0.86%,7.15%,5.15%,$-0.58
tyrese haliburton,PG/G/UTIL,IND,18.95%,0.0%,0.86%,4.04%,3.87%,$-0.62
jalen smith,C/UTIL,CHI,16.75%,0.0%,0.71%,0.06%,0.1%,$-0.62
coby white,SF/SG/G/F/UTIL,CHI,21.15%,0.0%,0.97%,25.94%,17.76%,$-0.63
julian champagnie,SF/SG/G/F/UTIL,SAS,18.16%,0.0%,0.81%,4.65%,3.74%,$-0.65
brandin podziemski,PG/SG/G/UTIL,GSW,2.81%,0.0%,0.01%,0.06%,0.06%,$-0.68
pacome dadiet,SF/SG/G/F/UTIL,NYK,8.09%,0.0%,0.14%,0.04%,0.03%,$-0.69
domantas sabonis,C/UTIL,SAC,14.77%,0.0%,0.63%,1.63%,1.99%,$-0.73
toumani camara,SF/SG/G/F/UTIL,POR,20.19%,0.0%,0.91%,11.64%,8.59%,$-0.75
nikola jovic,C/UTIL,MIA,3.98%,0.0%,0.03%,0.03%,0.04%,$-0.78
zach edey,C/UTIL,MEM,17.99%,0.0%,0.77%,0.7%,1.18%,$-0.79
zach collins,C/UTIL,CHI,18.04%,0.0%,0.79%,0.12%,0.23%,$-0.79
miles mcbride,PG/SG/G/UTIL,NYK,20.43%,0.0%,0.91%,8.25%,7.15%,$-0.86
quentin grimes,PG/SG/G/UTIL,PHI,18.69%,0.0%,0.82%,1.76%,1.17%,$-0.89
tobias harris,PF/F/UTIL,DET,18.98%,0.0%,0.83%,4.33%,5.36%,$-0.9
richaun holmes,C/UTIL,WAS,16.89%,0.0%,0.7%,0.15%,0.27%,$-0.9
ochai agbaji,PF/SF/F/UTIL,TOR,18.53%,0.0%,0.81%,2.32%,2.21%,$-0.9
isaiah stewart,C/UTIL,DET,18.15%,0.0%,0.75%,0.46%,0.74%,$-0.9
royce o'neale,PF/SF/F/UTIL,PHX,17.65%,0.0%,0.74%,6.57%,6.19%,$-0.92
harrison ingram,PF/SF/F/UTIL,SAS,7.71%,0.0%,0.11%,0.03%,0.03%,$-0.96
jose alvarado,PG/G/UTIL,NOP,16.8%,0.0%,0.7%,0.85%,1.12%,$-1.01
josh hart,PF/SF/F/UTIL,NYK,19.86%,0.0%,0.86%,5.77%,4.6%,$-1.02
trey murphy iii,SF/SG/G/F/UTIL,NOP,18.35%,0.0%,0.77%,5.79%,3.82%,$-1.04
tyler herro,PG/SG/G/UTIL,MIA,18.21%,0.0%,0.77%,4.87%,3.35%,$-1.09
jaime jaquez jr.,SF/F/UTIL,MIA,15.72%,0.0%,0.6%,3.99%,6.06%,$-1.09
kelly olynyk,C/PF/F/UTIL,NOP,15.96%,0.0%,0.62%,1.48%,1.16%,$-1.09
kelly oubre jr.,SF/SG/G/F/UTIL,PHI,1.84%,0.0%,0.0%,0.08%,0.06%,$-1.11
mike conley,PG/G/UTIL,MIN,16.9%,0.0%,0.62%,0.04%,0.07%,$-1.12
bam adebayo,C/PF/F/UTIL,MIA,17.23%,0.0%,0.72%,1.86%,1.16%,$-1.13
bobi klintman,PF/F/UTIL,DET,9.07%,0.0%,0.1%,0.02%,0.03%,$-1.13
davion mitchell,PG/SG/G/UTIL,MIA,14.64%,0.0%,0.5%,0.34%,0.32%,$-1.14
kevon looney,C/UTIL,GSW,16.47%,0.0%,0.64%,1.9%,3.26%,$-1.14
kevin durant,C/PF/F/UTIL,PHX,18.66%,0.0%,0.79%,6.7%,4.54%,$-1.15
keshad johnson,SF/F/UTIL,MIA,4.69%,0.0%,0.07%,0.02%,0.03%,$-1.16
matas buzelis,PF/F/UTIL,CHI,15.27%,0.0%,0.58%,0.5%,0.64%,$-1.17
collin gillespie,PG/SG/G/UTIL,PHX,6.94%,0.0%,0.1%,0.04%,0.03%,$-1.17
tyty washington jr.,PG/G/UTIL,PHX,8.7%,0.0%,0.14%,0.02%,0.03%,$-1.18
pj hall,PF/F/UTIL,DEN,7.93%,0.0%,0.14%,0.02%,0.03%,$-1.19
john collins,C/UTIL,UTA,1.14%,0.0%,0.0%,0.04%,0.06%,$-1.21
aj lawson,SG/G/UTIL,TOR,16.74%,0.0%,0.66%,0.96%,1.3%,$-1.22
jabari smith jr.,C/PF/F/UTIL,HOU,17.56%,0.0%,0.69%,3.49%,2.69%,$-1.24
kevin mccullar jr.,SF/F/UTIL,NYK,5.51%,0.0%,0.06%,0.02%,0.03%,$-1.24
aaron nesmith,SF/SG/G/F/UTIL,IND,18.26%,0.0%,0.76%,1.78%,1.32%,$-1.25
isaiah collier,PG/G/UTIL,UTA,16.78%,0.0%,0.66%,0.96%,1.25%,$-1.25
malcolm brogdon,PG/G/UTIL,WAS,4.49%,0.0%,0.03%,0.03%,0.05%,$-1.26
malik monk,PG/SG/G/UTIL,SAC,18.6%,0.0%,0.77%,4.08%,2.93%,$-1.27
jamal murray,PG/SG/G/UTIL,DEN,17.56%,0.0%,0.71%,2.75%,1.95%,$-1.29
michael porter jr.,PF/SF/F/UTIL,DEN,17.92%,0.0%,0.73%,3.87%,3.43%,$-1.29
tyler kolek,PG/G/UTIL,NYK,5.34%,0.0%,0.07%,0.02%,0.03%,$-1.32
oshae brissett,C/PF/F/UTIL,PHI,17.24%,0.0%,0.69%,1.23%,0.98%,$-1.33
ron harper jr.,SF/F/UTIL,DET,6.01%,0.0%,0.06%,0.02%,0.03%,$-1.33
andrew wiggins,PF/SF/F/UTIL,MIA,17.02%,0.0%,0.67%,2.67%,2.38%,$-1.34
dillon brooks,PF/SF/F/UTIL,HOU,17.36%,0.0%,0.68%,1.17%,1.17%,$-1.36
jeff dowtin,PG/G/UTIL,PHI,12.17%,0.0%,0.34%,0.1%,0.17%,$-1.37
bradley beal,SG/G/UTIL,PHX,2.67%,0.0%,0.01%,0.09%,0.1%,$-1.39
tim hardaway jr.,SF/SG/G/F/UTIL,DET,17.46%,0.0%,0.69%,2.75%,2.15%,$-1.4
desmond bane,SG/G/UTIL,MEM,15.79%,0.0%,0.62%,2.57%,2.62%,$-1.4
taran armstrong,PG/G/UTIL,GSW,6.67%,0.0%,0.11%,0.02%,0.03%,$-1.41
russell westbrook,PG/G/UTIL,DEN,16.78%,0.0%,0.63%,23.9%,32.44%,$-1.42
fred vanvleet,PG/G/UTIL,HOU,17.81%,0.0%,0.68%,0.52%,0.65%,$-1.49
jaden mcdaniels,PF/SF/F/UTIL,MIN,15.84%,0.0%,0.6%,1.05%,0.84%,$-1.5
buddy hield,SF/SG/G/F/UTIL,GSW,15.97%,0.0%,0.59%,0.53%,0.39%,$-1.51
andrew nembhard,PG/SG/G/UTIL,IND,17.26%,0.0%,0.67%,1.73%,1.43%,$-1.51
julian phillips,PF/F/UTIL,CHI,17.78%,0.0%,0.71%,1.03%,1.46%,$-1.51
duncan robinson,SF/SG/G/F/UTIL,MIA,16.1%,0.0%,0.6%,1.34%,1.03%,$-1.52
jevon carter,PG/SG/G/UTIL,CHI,7.98%,0.0%,0.11%,0.04%,0.03%,$-1.52
andre drummond,C/UTIL,PHI,4.87%,0.0%,0.05%,0.01%,0.05%,$-1.52
jay huff,C/UTIL,MEM,7.02%,0.0%,0.1%,0.02%,0.03%,$-1.52
christian braun,SF/SG/G/F/UTIL,DEN,17.91%,0.0%,0.71%,0.1%,0.1%,$-1.53
kyshawn george,PF/F/UTIL,WAS,17.68%,0.0%,0.69%,1.75%,2.29%,$-1.55
kel'el ware,C/UTIL,MIA,15.43%,0.0%,0.55%,0.15%,0.23%,$-1.58
carlton carrington,PG/SG/G/UTIL,WAS,16.68%,0.0%,0.62%,2.47%,2.04%,$-1.6
kyle filipowski,C/PF/F/UTIL,UTA,13.63%,0.0%,0.45%,4.13%,2.93%,$-1.6
moses moody,PF/SF/F/UTIL,GSW,16.37%,0.0%,0.62%,2.57%,2.46%,$-1.61
jake laravia,PF/SF/F/UTIL,SAC,14.05%,0.0%,0.45%,2.72%,2.75%,$-1.62
emanuel miller,PF/F/UTIL,CHI,8.76%,0.0%,0.13%,0.02%,0.03%,$-1.62
jaylen wells,SF/SG/G/F/UTIL,MEM,16.23%,0.0%,0.6%,3.13%,2.51%,$-1.64
oso ighodaro,C/UTIL,PHX,16.71%,0.0%,0.6%,0.6%,0.99%,$-1.64
grayson allen,SF/SG/G/F/UTIL,PHX,16.53%,0.0%,0.66%,0.12%,0.1%,$-1.68
jaden springer,SG/G/UTIL,UTA,8.52%,0.0%,0.1%,0.02%,0.03%,$-1.71
lauri markkanen,PF/F/UTIL,UTA,13.56%,0.0%,0.48%,0.96%,1.19%,$-1.72
og anunoby,PF/SF/F/UTIL,NYK,17.75%,0.0%,0.67%,1.8%,1.47%,$-1.75
jakob poeltl,C/UTIL,TOR,2.11%,0.0%,0.01%,0.04%,0.06%,$-1.75
devin vassell,SF/SG/G/F/UTIL,SAS,16.55%,0.0%,0.63%,1.36%,0.92%,$-1.76
robert williams,C/UTIL,POR,5.73%,0.0%,0.04%,0.05%,0.1%,$-1.76
karlo matkovic,C/PF/F/UTIL,NOP,15.42%,0.0%,0.53%,0.37%,0.31%,$-1.78
john konchar,SF/F/UTIL,MEM,6.83%,0.0%,0.09%,0.08%,0.1%,$-1.78
alex reese,C/UTIL,PHI,13.09%,0.0%,0.43%,0.07%,0.1%,$-1.79
peyton watson,PF/SF/F/UTIL,DEN,12.49%,0.0%,0.34%,0.55%,0.58%,$-1.84
yves missi,C/UTIL,NOP,15.65%,0.0%,0.54%,0.63%,1.1%,$-1.85
jordan hawkins,PG/SG/G/UTIL,NOP,17.05%,0.0%,0.67%,0.55%,0.51%,$-1.87
chris paul,PG/G/UTIL,SAS,15.54%,0.0%,0.56%,0.33%,0.53%,$-1.87
gregory jackson,PF/SF/F/UTIL,MEM,6.99%,0.0%,0.08%,0.04%,0.03%,$-1.87
jerami grant,PF/F/UTIL,POR,4.05%,0.0%,0.03%,0.03%,0.05%,$-1.91
spencer jones,SF/SG/G/F/UTIL,DEN,8.2%,0.0%,0.13%,0.11%,0.1%,$-1.91
lamar stevens,PF/F/UTIL,MEM,16.7%,0.0%,0.64%,0.07%,0.1%,$-1.92
yuki kawamura,PG/G/UTIL,MEM,6.01%,0.0%,0.1%,0.02%,0.03%,$-1.92
cj mccollum,PG/G/UTIL,NOP,15.69%,0.0%,0.54%,0.18%,0.21%,$-1.93
justin edwards,PF/SF/F/UTIL,PHI,15.1%,0.0%,0.51%,0.99%,0.92%,$-1.95
jonas valanciunas,C/UTIL,SAC,10.64%,0.0%,0.31%,0.37%,0.47%,$-1.96
keegan murray,PF/F/UTIL,SAC,16.95%,0.0%,0.61%,0.9%,1.2%,$-1.96
mitchell robinson,C/UTIL,NYK,17.18%,0.0%,0.65%,0.07%,0.1%,$-1.97
johnny furphy,SF/SG/G/F/UTIL,IND,6.44%,0.0%,0.08%,0.03%,0.03%,$-1.97
colin castleton,C/PF/F/UTIL,TOR,15.73%,0.0%,0.54%,1.0%,0.86%,$-1.99
bruce brown,SF/F/UTIL,NOP,13.04%,0.0%,0.37%,0.06%,0.1%,$-1.99
ja'kobe walter,SF/SG/G/F/UTIL,TOR,4.63%,0.0%,0.04%,0.05%,0.04%,$-2.0
vlatko cancar,C/PF/F/UTIL,DEN,7.86%,0.0%,0.11%,0.12%,0.1%,$-2.02
devin carter,PG/SG/G/UTIL,SAC,8.46%,0.0%,0.11%,0.11%,0.1%,$-2.02
lonnie walker iv,SG/G/UTIL,PHI,4.21%,0.0%,0.03%,0.03%,0.04%,$-2.02
ulrich chomche,C/UTIL,TOR,8.6%,0.0%,0.09%,0.02%,0.03%,$-2.05
lonzo ball,PG/SG/G/UTIL,CHI,4.57%,0.0%,0.04%,0.04%,0.04%,$-2.07
jaylen martin,SF/F/UTIL,WAS,8.14%,0.0%,0.14%,0.02%,0.03%,$-2.07
harrison barnes,PF/SF/F/UTIL,SAS,14.72%,0.0%,0.49%,1.1%,1.0%,$-2.08
nate williams,PG/SG/G/UTIL,HOU,7.56%,0.0%,0.1%,0.09%,0.1%,$-2.08
julian strawther,SF/SG/G/F/UTIL,DEN,6.12%,0.0%,0.07%,0.04%,0.03%,$-2.09
skal labissiere,PF/F/UTIL,SAC,6.77%,0.0%,0.08%,0.06%,0.1%,$-2.11
dorian finney-smith,C/PF/F/UTIL,LAL,15.55%,0.0%,0.49%,0.82%,0.64%,$-2.12
gabe vincent,PG/SG/G/UTIL,LAL,15.28%,0.0%,0.52%,0.79%,0.69%,$-2.12
deandre ayton,C/UTIL,POR,3.25%,0.0%,0.02%,0.02%,0.05%,$-2.13
jonathan mogbo,C/PF/F/UTIL,TOR,13.69%,0.0%,0.45%,0.13%,0.1%,$-2.14
mikal bridges,SF/SG/G/F/UTIL,NYK,17.46%,0.0%,0.63%,0.55%,0.35%,$-2.17
monte morris,PG/G/UTIL,PHX,6.85%,0.0%,0.1%,0.03%,0.03%,$-2.17
keon ellis,PG/SG/G/UTIL,SAC,14.16%,0.0%,0.44%,1.29%,1.14%,$-2.19
n'faly dante,C/UTIL,HOU,7.47%,0.0%,0.15%,0.02%,0.03%,$-2.2
bismack biyombo,C/UTIL,SAS,15.57%,0.0%,0.57%,0.08%,0.1%,$-2.22
aaron holiday,PG/SG/G/UTIL,HOU,16.29%,0.0%,0.58%,0.25%,0.24%,$-2.22
duop reath,C/UTIL,POR,18.9%,0.0%,0.7%,0.05%,0.1%,$-2.23
lester quinones,PG/G/UTIL,NOP,8.22%,0.0%,0.1%,0.02%,0.03%,$-2.23
paul reed,C/UTIL,DET,8.57%,0.0%,0.14%,0.01%,0.03%,$-2.25
mo bamba,C/UTIL,NOP,15.52%,0.0%,0.48%,0.05%,0.1%,$-2.25
pat spencer,PG/G/UTIL,GSW,10.26%,0.0%,0.17%,0.01%,0.03%,$-2.26
chris boucher,C/UTIL,TOR,6.76%,0.0%,0.04%,0.01%,0.04%,$-2.27
cody williams,SF/F/UTIL,UTA,15.88%,0.0%,0.51%,0.05%,0.1%,$-2.28
kevin knox ii,SF/F/UTIL,GSW,8.07%,0.0%,0.12%,0.07%,0.1%,$-2.29
charles bassey,C/UTIL,SAS,3.42%,0.0%,0.02%,0.02%,0.05%,$-2.3
cody martin,SF/SG/G/F/UTIL,PHX,7.18%,0.0%,0.09%,0.14%,0.1%,$-2.32
sandro mamukelashvili,C/PF/F/UTIL,SAS,15.65%,0.0%,0.55%,0.12%,0.1%,$-2.32
cameron payne,PG/SG/G/UTIL,NYK,14.87%,0.0%,0.54%,0.08%,0.1%,$-2.33
keion brooks jr.,PF/SF/F/UTIL,NOP,6.5%,0.0%,0.09%,0.03%,0.03%,$-2.34
marcus sasser,PG/SG/G/UTIL,DET,8.06%,0.0%,0.14%,0.03%,0.03%,$-2.34
cam spencer,SG/G/UTIL,MEM,15.91%,0.0%,0.58%,0.08%,0.1%,$-2.36
ronald holland ii,SF/F/UTIL,DET,15.77%,0.0%,0.53%,0.07%,0.1%,$-2.37
bronny james,PG/SG/G/UTIL,LAL,8.0%,0.0%,0.13%,0.07%,0.1%,$-2.38
dalton knecht,SF/SG/G/F/UTIL,LAL,11.03%,0.0%,0.28%,0.13%,0.1%,$-2.4
kyle anderson,PF/F/UTIL,MIA,15.73%,0.0%,0.57%,0.07%,0.1%,$-2.41
dalano banton,PG/SG/G/UTIL,POR,13.91%,0.0%,0.42%,0.1%,0.1%,$-2.41
cam whitmore,SF/SG/G/F/UTIL,HOU,10.51%,0.0%,0.24%,0.14%,0.1%,$-2.41
mason plumlee,C/UTIL,PHX,7.77%,0.0%,0.1%,0.06%,0.1%,$-2.41
de'aaron fox,SG/G/UTIL,SAS,8.02%,0.0%,0.1%,0.02%,0.03%,$-2.41
hunter tyson,SF/F/UTIL,DEN,6.39%,0.0%,0.08%,0.08%,0.1%,$-2.43
colby jones,SF/SG/G/F/UTIL,WAS,8.08%,0.0%,0.14%,0.04%,0.03%,$-2.46
jackson rowe,PF/SF/F/UTIL,GSW,8.04%,0.0%,0.09%,0.03%,0.03%,$-2.46
zach lavine,SF/SG/G/F/UTIL,SAC,14.07%,0.0%,0.41%,0.85%,0.5%,$-2.47
yuri collins,PG/G/UTIL,GSW,7.35%,0.0%,0.1%,0.08%,0.1%,$-2.47
alex len,C/UTIL,LAL,5.47%,0.0%,0.05%,0.05%,0.1%,$-2.47
cam reddish,PF/SF/F/UTIL,LAL,8.95%,0.0%,0.13%,0.03%,0.03%,$-2.48
svi mykhailiuk,SF/F/UTIL,UTA,6.67%,0.0%,0.08%,0.07%,0.1%,$-2.49
jalen bridges,PF/F/UTIL,PHX,6.34%,0.0%,0.08%,0.04%,0.03%,$-2.5
braxton key,PF/F/UTIL,GSW,9.18%,0.0%,0.12%,0.02%,0.03%,$-2.52
bol bol,PF/F/UTIL,PHX,7.36%,0.0%,0.08%,0.04%,0.04%,$-2.53
demar derozan,SF/F/UTIL,SAC,15.52%,0.0%,0.5%,0.1%,0.1%,$-2.55
garrett temple,SG/G/UTIL,TOR,6.7%,0.0%,0.08%,0.07%,0.1%,$-2.56
nickeil alexander-walker,SF/SG/G/F/UTIL,MIN,15.84%,0.0%,0.52%,0.17%,0.13%,$-2.58
ariel hukporti,C/UTIL,NYK,6.66%,0.0%,0.08%,0.02%,0.03%,$-2.58
landry shamet,SF/SG/G/F/UTIL,NYK,13.66%,0.0%,0.44%,0.11%,0.1%,$-2.59
jarred vanderbilt,PF/F/UTIL,LAL,13.57%,0.0%,0.4%,0.06%,0.1%,$-2.64
deandre jordan,C/UTIL,DEN,7.56%,0.0%,0.07%,0.04%,0.1%,$-2.64
corey kispert,PF/SF/F/UTIL,WAS,5.2%,0.0%,0.06%,0.04%,0.04%,$-2.65
oscar tshiebwe,C/UTIL,UTA,7.86%,0.0%,0.11%,0.02%,0.03%,$-2.66
kj martin,PF/F/UTIL,UTA,5.08%,0.0%,0.07%,0.02%,0.03%,$-2.66
lindy waters iii,PF/F/UTIL,DET,7.02%,0.0%,0.1%,0.02%,0.03%,$-2.67
gui santos,PF/F/UTIL,GSW,13.13%,0.0%,0.37%,0.07%,0.1%,$-2.68
dalen terry,PF/SF/F/UTIL,CHI,15.61%,0.0%,0.51%,0.1%,0.1%,$-2.7
