Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
tristan vukcevic,C/UTIL,WAS,21.68%,0.01%,1.05%,3.52%,9.29%,$-0.38
cameron payne,PG/SG/G/UTIL,NYK,22.42%,0.01%,1.06%,5.52%,8.25%,$-0.38
anthony edwards,SG/G/UTIL,MIN,22.13%,0.01%,1.04%,4.78%,3.75%,$-0.39
donovan clingan,C/UTIL,POR,23.03%,0.01%,1.05%,4.7%,7.43%,$-0.43
tyler herro,PG/G/UTIL,MIA,24.05%,0.01%,1.05%,9.14%,9.56%,$-0.44
malik monk,PG/SG/G/UTIL,SAC,23.93%,0.01%,1.05%,3.97%,2.81%,$-0.46
devin booker,PG/SG/G/UTIL,PHX,24.38%,0.01%,1.07%,17.41%,10.93%,$-0.47
bam adebayo,C/PF/F/UTIL,MIA,23.01%,0.01%,1.04%,8.81%,4.27%,$-0.47
jordan hawkins,PG/SG/G/UTIL,NOP,23.14%,0.01%,1.05%,8.26%,12.26%,$-0.51
josh giddey,PG/SF/G/F/UTIL,CHI,24.27%,0.01%,1.05%,27.57%,14.85%,$-0.52
julius randle,C/PF/F/UTIL,MIN,21.76%,0.01%,0.98%,3.26%,1.76%,$-0.55
rudy gobert,C/UTIL,MIN,22.84%,0.01%,1.0%,2.7%,4.04%,$-0.58
keyonte george,PG/G/UTIL,UTA,21.2%,0.01%,0.93%,0.92%,1.18%,$-0.59
wendell carter jr.,C/UTIL,ORL,22.43%,0.01%,0.97%,2.17%,4.59%,$-0.63
spencer dinwiddie,PG/SG/G/UTIL,DAL,23.66%,0.01%,1.01%,4.82%,5.04%,$-0.65
nick richards,C/UTIL,PHX,21.31%,0.01%,0.97%,2.81%,6.86%,$-0.65
donte divincenzo,PG/SG/G/UTIL,MIN,22.63%,0.01%,0.97%,3.56%,3.65%,$-0.65
anfernee simons,PG/SG/G/UTIL,POR,22.13%,0.01%,0.97%,4.0%,2.86%,$-0.65
bismack biyombo,C/UTIL,SAS,13.43%,0.01%,0.82%,0.03%,0.1%,$-0.65
jose alvarado,PG/G/UTIL,NOP,22.27%,0.01%,0.97%,3.2%,5.93%,$-0.67
keon ellis,PG/SG/G/UTIL,SAC,23.6%,0.01%,1.01%,11.97%,14.4%,$-0.68
jake laravia,PF/SF/F/UTIL,SAC,22.94%,0.01%,1.0%,16.77%,18.98%,$-0.7
myles turner,C/UTIL,IND,22.64%,0.01%,0.94%,2.13%,2.91%,$-0.71
kevin durant,C/PF/F/UTIL,PHX,23.64%,0.01%,0.98%,16.69%,7.69%,$-0.72
alperen sengun,C/UTIL,HOU,21.41%,0.01%,0.94%,4.25%,3.34%,$-0.72
naz reid,C/PF/F/UTIL,MIN,21.51%,0.01%,0.92%,3.55%,2.4%,$-0.78
josh hart,PF/SF/F/UTIL,NYK,22.42%,0.01%,0.94%,5.07%,2.69%,$-0.78
tyus jones,PG/G/UTIL,PHX,22.25%,0.01%,0.95%,4.14%,8.2%,$-0.8
alexandre sarr,C/UTIL,WAS,21.79%,0.01%,0.92%,3.36%,4.95%,$-0.83
aaron gordon,PF/F/UTIL,DEN,21.9%,0.01%,0.93%,5.7%,7.31%,$-0.83
quentin grimes,PG/SG/G/UTIL,PHI,20.78%,0.01%,0.85%,0.94%,0.63%,$-0.84
jalen hood-schifino,PG/G/UTIL,PHI,21.89%,0.01%,0.91%,3.53%,7.81%,$-0.86
franz wagner,SF/SG/G/F/UTIL,ORL,21.71%,0.01%,0.91%,6.23%,2.92%,$-0.88
alex caruso,PG/SF/G/F/UTIL,OKC,21.57%,0.01%,0.91%,10.34%,9.38%,$-0.91
ty jerome,PG/G/UTIL,CLE,20.86%,0.01%,0.91%,13.55%,28.49%,$-0.92
jordan poole,PG/G/UTIL,WAS,19.98%,0.01%,0.86%,3.04%,3.54%,$-0.94
jalen duren,C/UTIL,DET,19.69%,0.01%,0.83%,1.02%,1.01%,$-0.95
paolo banchero,PF/F/UTIL,ORL,21.35%,0.01%,0.87%,3.42%,1.87%,$-0.96
austin reaves,PG/SG/G/UTIL,LAL,21.34%,0.01%,0.83%,1.79%,1.05%,$-1.0
jordan clarkson,SG/G/UTIL,UTA,20.96%,0.01%,0.85%,0.3%,0.39%,$-1.02
jaden hardy,PG/SG/G/UTIL,DAL,21.27%,0.01%,0.89%,23.29%,30.51%,$-1.03
ryan dunn,PF/SF/F/UTIL,PHX,21.46%,0.01%,0.87%,13.16%,14.97%,$-1.07
jaylen martin,SF/F/UTIL,WAS,20.63%,0.01%,0.83%,1.31%,2.34%,$-1.07
tari eason,PF/F/UTIL,HOU,21.01%,0.01%,0.81%,1.55%,1.6%,$-1.1
micah potter,C/PF/F/UTIL,UTA,21.12%,0.01%,0.85%,5.65%,6.66%,$-1.11
jeremy sochan,C/PF/F/UTIL,SAS,20.84%,0.01%,0.83%,4.26%,3.56%,$-1.11
julian champagnie,SF/SG/G/F/UTIL,SAS,21.18%,0.0%,0.86%,8.71%,7.73%,$-1.12
justin champagnie,PF/SF/F/UTIL,WAS,21.18%,0.0%,0.84%,12.1%,9.7%,$-1.14
miles mcbride,PG/SG/G/UTIL,NYK,22.58%,0.0%,0.83%,2.8%,3.03%,$-1.15
keldon johnson,PF/SF/F/UTIL,SAS,20.63%,0.01%,0.81%,3.84%,3.44%,$-1.16
cody martin,SF/F/UTIL,PHX,21.98%,0.0%,0.82%,0.05%,0.1%,$-1.16
aaron nesmith,SF/SG/G/F/UTIL,IND,21.52%,0.0%,0.83%,3.03%,2.31%,$-1.17
luke kennard,PG/SG/G/UTIL,MEM,21.52%,0.0%,0.83%,2.71%,3.2%,$-1.17
duncan robinson,SG/G/UTIL,MIA,20.48%,0.01%,0.8%,2.11%,4.46%,$-1.19
matisse thybulle,SF/F/UTIL,POR,21.23%,0.0%,0.83%,0.81%,1.37%,$-1.22
isaiah collier,PG/G/UTIL,UTA,19.92%,0.0%,0.79%,0.46%,0.82%,$-1.31
demar derozan,SF/F/UTIL,SAC,20.57%,0.0%,0.76%,2.97%,2.43%,$-1.32
sandro mamukelashvili,C/PF/F/UTIL,SAS,23.15%,0.0%,0.74%,0.08%,0.1%,$-1.32
isaac okoro,SF/SG/G/F/UTIL,CLE,22.84%,0.0%,0.8%,0.13%,0.15%,$-1.33
coby white,PG/SG/G/UTIL,CHI,20.21%,0.0%,0.77%,0.9%,0.73%,$-1.36
kessler edwards,C/PF/F/UTIL,DAL,21.01%,0.0%,0.78%,1.08%,0.94%,$-1.38
matas buzelis,PF/F/UTIL,CHI,19.63%,0.0%,0.73%,0.4%,0.67%,$-1.38
naji marshall,PF/SF/F/UTIL,DAL,20.9%,0.0%,0.75%,5.28%,2.92%,$-1.39
og anunoby,PF/SF/F/UTIL,NYK,20.75%,0.0%,0.76%,0.94%,0.56%,$-1.39
trey lyles,C/PF/F/UTIL,SAC,20.11%,0.0%,0.75%,2.35%,2.65%,$-1.4
marcus smart,SF/SG/G/F/UTIL,WAS,19.51%,0.0%,0.74%,10.95%,10.1%,$-1.44
brandon clarke,C/UTIL,MEM,20.36%,0.0%,0.73%,0.5%,1.14%,$-1.44
collin gillespie,PG/SG/G/UTIL,PHX,19.29%,0.0%,0.74%,14.61%,22.07%,$-1.46
max christie,SF/SG/G/F/UTIL,DAL,20.81%,0.0%,0.74%,3.73%,2.86%,$-1.46
blake wesley,PG/G/UTIL,SAS,20.25%,0.0%,0.71%,1.54%,4.0%,$-1.47
davion mitchell,PG/G/UTIL,MIA,20.57%,0.0%,0.72%,0.9%,2.3%,$-1.47
brice sensabaugh,SF/F/UTIL,UTA,19.16%,0.0%,0.7%,0.65%,0.93%,$-1.47
pj washington,C/PF/F/UTIL,DAL,20.49%,0.0%,0.72%,8.22%,4.17%,$-1.48
desmond bane,SG/G/UTIL,MEM,19.64%,0.0%,0.68%,2.2%,1.69%,$-1.5
tobias harris,PF/F/UTIL,DET,20.92%,0.0%,0.73%,2.03%,2.46%,$-1.5
ausar thompson,PF/SF/F/UTIL,DET,19.32%,0.0%,0.7%,1.6%,1.52%,$-1.51
mike conley,PG/G/UTIL,MIN,20.26%,0.0%,0.7%,0.44%,1.21%,$-1.53
jaxson hayes,C/UTIL,LAL,20.16%,0.0%,0.69%,0.81%,1.84%,$-1.58
jamal murray,PG/SG/G/UTIL,DEN,19.31%,0.0%,0.68%,1.7%,1.18%,$-1.58
justin edwards,PF/SF/F/UTIL,PHI,19.44%,0.0%,0.65%,0.81%,0.71%,$-1.59
carlton carrington,PG/SG/G/UTIL,WAS,20.0%,0.0%,0.69%,5.13%,5.35%,$-1.62
mikal bridges,SF/SG/G/F/UTIL,NYK,19.49%,0.0%,0.65%,0.61%,0.4%,$-1.63
jaden mcdaniels,PF/SF/F/UTIL,MIN,19.33%,0.0%,0.65%,1.14%,0.76%,$-1.67
malik beasley,SF/SG/G/F/UTIL,DET,19.26%,0.0%,0.67%,6.01%,4.51%,$-1.68
max strus,SF/SG/G/F/UTIL,CLE,19.55%,0.0%,0.64%,0.52%,0.4%,$-1.68
shaedon sharpe,SF/SG/G/F/UTIL,POR,18.97%,0.0%,0.64%,2.66%,1.54%,$-1.69
kyle filipowski,C/PF/F/UTIL,UTA,17.96%,0.0%,0.64%,1.2%,0.86%,$-1.7
andrew nembhard,PG/SG/G/UTIL,IND,19.23%,0.0%,0.64%,1.08%,1.04%,$-1.7
toumani camara,SF/SG/G/F/UTIL,POR,19.42%,0.0%,0.64%,3.22%,2.14%,$-1.71
michael porter jr.,PF/SF/F/UTIL,DEN,19.55%,0.0%,0.65%,2.07%,1.24%,$-1.71
zach edey,C/UTIL,MEM,17.72%,0.0%,0.63%,0.57%,1.21%,$-1.73
christian braun,SF/SG/G/F/UTIL,DEN,19.55%,0.0%,0.63%,1.08%,0.65%,$-1.77
tre jones,PG/G/UTIL,CHI,18.5%,0.0%,0.61%,0.96%,1.51%,$-1.77
cory joseph,PG/G/UTIL,ORL,19.41%,0.0%,0.64%,1.03%,2.69%,$-1.79
dennis schroder,PG/SG/G/UTIL,DET,18.15%,0.0%,0.62%,0.61%,0.83%,$-1.8
karlo matkovic,C/PF/F/UTIL,NOP,19.1%,0.0%,0.58%,0.4%,0.4%,$-1.83
mitchell robinson,C/UTIL,NYK,17.97%,0.0%,0.61%,0.54%,1.77%,$-1.85
devin carter,PG/SG/G/UTIL,SAC,18.74%,0.0%,0.57%,0.05%,0.1%,$-1.86
kai jones,C/UTIL,DAL,17.89%,0.0%,0.57%,0.36%,0.76%,$-1.87
keegan murray,PF/F/UTIL,SAC,19.57%,0.0%,0.6%,1.06%,1.18%,$-1.88
cj mccollum,PG/SG/G/UTIL,NOP,18.32%,0.0%,0.58%,2.09%,1.57%,$-1.9
colby jones,SF/SG/G/F/UTIL,WAS,18.09%,0.0%,0.59%,1.96%,2.16%,$-1.9
kelly olynyk,C/PF/F/UTIL,NOP,17.83%,0.0%,0.58%,6.49%,5.4%,$-1.91
kyle anderson,PF/F/UTIL,MIA,21.62%,0.0%,0.66%,0.03%,0.1%,$-1.91
ben sheppard,SG/G/UTIL,IND,19.58%,0.0%,0.48%,0.04%,0.1%,$-1.91
vince williams jr.,SF/SG/G/F/UTIL,MEM,18.65%,0.0%,0.55%,0.09%,0.1%,$-1.92
jaylen wells,SF/F/UTIL,MEM,17.52%,0.0%,0.6%,0.28%,0.45%,$-1.93
russell westbrook,PG/G/UTIL,DEN,16.83%,0.0%,0.56%,1.08%,1.46%,$-1.94
zeke nnaji,C/PF/F/UTIL,DEN,19.38%,0.0%,0.74%,0.02%,0.1%,$-1.94
collin sexton,PG/SG/G/UTIL,UTA,16.65%,0.0%,0.54%,1.55%,1.41%,$-1.96
steven adams,C/UTIL,HOU,17.63%,0.0%,0.56%,1.23%,3.55%,$-1.96
zach collins,C/UTIL,CHI,18.06%,0.0%,0.56%,0.2%,0.36%,$-1.97
chris paul,PG/G/UTIL,SAS,18.22%,0.0%,0.55%,0.43%,0.68%,$-2.0
kentavious caldwell-pope,SG/G/UTIL,ORL,18.5%,0.0%,0.61%,0.28%,0.49%,$-2.02
gabe vincent,PG/SG/G/UTIL,LAL,19.25%,0.0%,0.48%,0.03%,0.04%,$-2.04
devin vassell,SF/SG/G/F/UTIL,SAS,16.85%,0.0%,0.54%,0.31%,0.19%,$-2.08
anthony gill,C/PF/F/UTIL,WAS,18.82%,0.0%,0.56%,0.09%,0.1%,$-2.08
guerschon yabusele,C/PF/F/UTIL,PHI,17.65%,0.0%,0.51%,2.35%,1.65%,$-2.09
isaiah stewart,C/UTIL,DET,17.0%,0.0%,0.53%,0.27%,0.61%,$-2.09
tim hardaway jr.,SF/SG/G/F/UTIL,DET,18.11%,0.0%,0.51%,0.75%,0.74%,$-2.1
oso ighodaro,C/UTIL,PHX,18.44%,0.0%,0.52%,0.42%,1.11%,$-2.11
yves missi,C/UTIL,NOP,17.8%,0.0%,0.49%,0.64%,1.27%,$-2.13
jalen green,PG/SG/G/UTIL,HOU,17.36%,0.0%,0.48%,0.47%,0.29%,$-2.13
obi toppin,C/PF/F/UTIL,IND,17.61%,0.0%,0.5%,0.46%,0.34%,$-2.14
t.j. mcconnell,PG/G/UTIL,IND,15.63%,0.0%,0.5%,3.96%,7.29%,$-2.15
dwight powell,C/UTIL,DAL,17.31%,0.0%,0.48%,1.98%,6.32%,$-2.15
johnny juzang,SF/SG/G/F/UTIL,UTA,19.03%,0.0%,0.48%,0.15%,0.15%,$-2.15
tyty washington jr.,PG/G/UTIL,PHX,18.04%,0.0%,0.44%,0.03%,0.1%,$-2.16
royce o'neale,PF/SF/F/UTIL,PHX,17.2%,0.0%,0.5%,2.67%,2.58%,$-2.17
nickeil alexander-walker,SF/SG/G/F/UTIL,MIN,19.77%,0.0%,0.46%,0.11%,0.1%,$-2.19
anthony black,PG/G/UTIL,ORL,21.58%,0.0%,0.55%,0.03%,0.1%,$-2.19
dillon brooks,PF/SF/F/UTIL,HOU,18.41%,0.0%,0.47%,0.3%,0.25%,$-2.2
dorian finney-smith,C/PF/F/UTIL,LAL,19.4%,0.0%,0.43%,0.12%,0.1%,$-2.21
aaron holiday,PG/SG/G/UTIL,HOU,17.85%,0.0%,0.53%,0.05%,0.1%,$-2.23
ej harkless,PG/G/UTIL,UTA,14.76%,0.0%,0.28%,0.01%,0.03%,$-2.24
de'andre hunter,PF/SF/F/UTIL,CLE,16.17%,0.0%,0.46%,1.11%,0.94%,$-2.25
jabari smith jr.,C/PF/F/UTIL,HOU,16.49%,0.0%,0.45%,1.15%,0.94%,$-2.29
sam merrill,SG/G/UTIL,CLE,17.45%,0.0%,0.44%,0.22%,0.36%,$-2.29
landry shamet,SF/SG/G/F/UTIL,NYK,18.8%,0.0%,0.44%,0.09%,0.1%,$-2.29
thomas bryant,C/UTIL,IND,16.33%,0.0%,0.49%,0.04%,0.12%,$-2.31
dean wade,C/PF/F/UTIL,CLE,16.56%,0.0%,0.44%,0.35%,0.45%,$-2.32
patrick williams,PF/F/UTIL,CHI,15.91%,0.0%,0.44%,0.48%,0.87%,$-2.33
cam spencer,SG/G/UTIL,MEM,21.01%,0.0%,0.34%,0.02%,0.1%,$-2.33
alex reese,C/PF/F/UTIL,PHI,16.13%,0.0%,0.48%,0.09%,0.1%,$-2.36
fred vanvleet,PG/G/UTIL,HOU,18.38%,0.0%,0.4%,0.06%,0.1%,$-2.37
santi aldama,PF/F/UTIL,MEM,15.13%,0.0%,0.4%,0.69%,0.71%,$-2.4
haywood highsmith,PF/SF/F/UTIL,MIA,17.23%,0.0%,0.37%,0.07%,0.1%,$-2.41
antonio reeves,SF/SG/G/F/UTIL,NOP,16.71%,0.0%,0.41%,0.11%,0.1%,$-2.42
jarred vanderbilt,PF/F/UTIL,LAL,16.73%,0.0%,0.34%,0.14%,0.1%,$-2.43
tristan da silva,PF/SF/F/UTIL,ORL,16.02%,0.0%,0.36%,0.06%,0.1%,$-2.46
julian phillips,PF/SF/F/UTIL,CHI,15.25%,0.0%,0.35%,0.07%,0.1%,$-2.47
bruce brown,SF/SG/G/F/UTIL,NOP,15.44%,0.0%,0.4%,0.11%,0.1%,$-2.49
tolu smith,C/UTIL,DET,23.72%,0.0%,0.36%,0.01%,0.03%,$-2.5
dillon jones,PF/F/UTIL,OKC,17.85%,0.0%,0.35%,0.06%,0.1%,$-2.51
chuma okeke,PF/SF/F/UTIL,PHI,16.52%,0.0%,0.38%,0.08%,0.1%,$-2.53
mo bamba,C/UTIL,NOP,16.31%,0.0%,0.28%,0.05%,0.1%,$-2.55
jalen smith,C/UTIL,CHI,13.45%,0.0%,0.1%,0.01%,0.03%,$-2.56
dru smith,PG/G/UTIL,MIA,12.15%,0.0%,0.22%,0.01%,0.03%,$-2.57
jonathan isaac,C/PF/F/UTIL,ORL,14.15%,0.0%,0.39%,0.08%,0.1%,$-2.61
kevin huerter,SF/SG/G/F/UTIL,CHI,14.14%,0.0%,0.33%,2.12%,1.49%,$-2.64
kel'el ware,C/UTIL,MIA,15.24%,0.0%,0.36%,0.07%,0.1%,$-2.64
duop reath,C/UTIL,POR,15.56%,0.0%,0.18%,0.03%,0.1%,$-2.64
kris murray,PF/F/UTIL,POR,16.88%,0.0%,0.31%,0.05%,0.1%,$-2.65
cody williams,SF/F/UTIL,UTA,16.26%,0.0%,0.32%,0.05%,0.1%,$-2.66
jaylen clark,SF/F/UTIL,MIN,14.39%,0.0%,0.31%,0.02%,0.1%,$-2.68
ron harper jr.,SF/F/UTIL,DET,20.85%,0.0%,0.48%,0.01%,0.03%,$-2.72
jae'sean tate,PF/SF/F/UTIL,HOU,14.02%,0.0%,0.26%,0.07%,0.1%,$-2.76
nikola topic,PG/G/UTIL,OKC,10.9%,0.0%,0.15%,0.01%,0.03%,$-2.76
isaac jones,C/PF/F/UTIL,SAC,21.77%,0.0%,0.25%,0.01%,0.03%,$-2.79
shake milton,PG/G/UTIL,LAL,16.4%,0.0%,0.23%,0.05%,0.1%,$-2.8
jevon carter,PG/SG/G/UTIL,CHI,9.87%,0.0%,0.18%,0.01%,0.03%,$-2.81
kyrie irving,PG/G/UTIL,DAL,10.17%,0.0%,0.16%,0.01%,0.03%,$-2.83
jack mcveigh,SG/G/UTIL,HOU,9.62%,0.0%,0.14%,0.01%,0.03%,$-2.84
goga bitadze,C/UTIL,ORL,15.43%,0.0%,0.31%,0.03%,0.1%,$-2.85
jamal cain,SF/F/UTIL,NOP,12.95%,0.0%,0.24%,0.03%,0.03%,$-2.87
kyle lowry,PG/G/UTIL,PHI,20.09%,0.0%,0.26%,0.01%,0.03%,$-2.87
harrison barnes,PF/SF/F/UTIL,SAS,13.09%,0.0%,0.24%,0.17%,0.14%,$-2.9
rayj dennis,PG/G/UTIL,IND,9.94%,0.0%,0.1%,0.01%,0.03%,$-2.9
harrison ingram,PF/SF/F/UTIL,SAS,12.72%,0.0%,0.16%,0.03%,0.03%,$-2.9
ajay mitchell,PG/G/UTIL,OKC,20.29%,0.0%,0.17%,0.01%,0.03%,$-2.91
dejounte murray,PG/G/UTIL,NOP,18.4%,0.0%,0.34%,0.01%,0.03%,$-2.91
peyton watson,PF/SF/F/UTIL,DEN,12.24%,0.0%,0.23%,0.29%,0.32%,$-2.94
nae'qwan tomlin,C/UTIL,CLE,17.28%,0.0%,0.21%,0.01%,0.03%,$-2.94
jalen suggs,PG/G/UTIL,ORL,18.73%,0.0%,0.21%,0.01%,0.03%,$-2.96
branden carlson,C/UTIL,OKC,9.32%,0.0%,0.11%,0.01%,0.03%,$-2.96
dalen terry,SF/SG/G/F/UTIL,CHI,12.18%,0.0%,0.22%,0.06%,0.1%,$-2.97
pelle larsson,SF/SG/G/F/UTIL,MIA,13.5%,0.0%,0.21%,0.09%,0.1%,$-2.97
alec burks,PG/SG/G/UTIL,MIA,11.3%,0.0%,0.2%,0.05%,0.1%,$-2.99
eric gordon,SF/F/UTIL,PHI,17.25%,0.0%,0.28%,0.01%,0.03%,$-2.99
jett howard,SF/SG/G/F/UTIL,ORL,11.16%,0.0%,0.18%,0.08%,0.1%,$-3.0
brandon boston jr.,PF/F/UTIL,NOP,9.07%,0.0%,0.09%,0.01%,0.03%,$-3.0
johnny furphy,SF/SG/G/F/UTIL,IND,16.13%,0.0%,0.2%,0.01%,0.03%,$-3.01
adam flagler,PG/G/UTIL,OKC,12.52%,0.0%,0.19%,0.04%,0.1%,$-3.01
ronald holland ii,SF/F/UTIL,DET,11.66%,0.0%,0.21%,0.04%,0.1%,$-3.03
jarace walker,PF/SF/F/UTIL,IND,11.62%,0.0%,0.17%,0.12%,0.1%,$-3.05
jeff dowtin,PG/G/UTIL,PHI,11.21%,0.0%,0.18%,0.52%,1.05%,$-3.06
gary harris,SG/G/UTIL,ORL,10.25%,0.0%,0.17%,0.03%,0.1%,$-3.06
rayan rupert,PG/SG/G/UTIL,POR,17.44%,0.0%,0.12%,0.01%,0.03%,$-3.06
alex len,C/UTIL,LAL,8.73%,0.0%,0.05%,0.01%,0.03%,$-3.08
spencer jones,SF/SG/G/F/UTIL,DEN,10.95%,0.0%,0.14%,0.05%,0.03%,$-3.08
mason jones,SG/G/UTIL,SAC,14.07%,0.0%,0.13%,0.03%,0.1%,$-3.08
ayo dosunmu,SG/G/UTIL,CHI,17.33%,0.0%,0.13%,0.01%,0.03%,$-3.08
caleb houstan,PF/SF/F/UTIL,ORL,11.75%,0.0%,0.16%,0.11%,0.1%,$-3.09
simone fontecchio,PF/F/UTIL,DET,8.93%,0.0%,0.22%,0.04%,0.1%,$-3.09
jae crowder,C/UTIL,SAC,8.75%,0.0%,0.03%,0.01%,0.03%,$-3.1
precious achiuwa,C/PF/F/UTIL,NYK,12.44%,0.0%,0.14%,0.07%,0.1%,$-3.11
lester quinones,PG/G/UTIL,NOP,16.01%,0.0%,0.18%,0.01%,0.03%,$-3.11
kj martin,PF/F/UTIL,UTA,7.63%,0.0%,0.13%,0.01%,0.03%,$-3.13
cam whitmore,SF/SG/G/F/UTIL,HOU,11.26%,0.0%,0.19%,0.07%,0.1%,$-3.14
leonard miller,C/PF/F/UTIL,MIN,10.73%,0.0%,0.12%,0.05%,0.03%,$-3.15
josh christopher,PG/G/UTIL,MIA,8.06%,0.0%,0.05%,0.01%,0.03%,$-3.15
ousmane dieng,C/PF/F/UTIL,OKC,7.48%,0.0%,0.09%,0.01%,0.03%,$-3.16
lamar stevens,PF/F/UTIL,MEM,9.82%,0.0%,0.15%,0.03%,0.03%,$-3.16
javonte green,PF/SF/F/UTIL,CLE,10.46%,0.0%,0.13%,0.09%,0.1%,$-3.18
keion brooks jr.,PF/SF/F/UTIL,NOP,10.21%,0.0%,0.11%,0.05%,0.1%,$-3.18
richaun holmes,C/UTIL,WAS,9.23%,0.0%,0.14%,0.05%,0.1%,$-3.19
justin minaya,PF/F/UTIL,POR,9.43%,0.0%,0.09%,0.03%,0.03%,$-3.2
de'aaron fox,SG/G/UTIL,SAS,13.91%,0.0%,0.17%,0.01%,0.03%,$-3.2
victor wembanyama,C/UTIL,SAS,14.92%,0.0%,0.1%,0.01%,0.03%,$-3.21
skal labissiere,PF/F/UTIL,SAC,9.93%,0.0%,0.14%,0.07%,0.1%,$-3.21
doug mcdermott,SF/F/UTIL,SAC,9.25%,0.0%,0.09%,0.03%,0.1%,$-3.22
jt thor,PF/F/UTIL,WAS,14.43%,0.0%,0.13%,0.01%,0.03%,$-3.22
jaden springer,SG/G/UTIL,UTA,13.75%,0.0%,0.1%,0.01%,0.03%,$-3.24
rob dillingham,PG/G/UTIL,MIN,11.63%,0.0%,0.1%,0.03%,0.1%,$-3.25
zyon pullin,PG/G/UTIL,MEM,10.27%,0.0%,0.12%,0.02%,0.03%,$-3.25
bones hyland,PG/G/UTIL,MIN,10.08%,0.0%,0.11%,0.04%,0.03%,$-3.26
trevelin queen,PG/G/UTIL,ORL,11.43%,0.0%,0.09%,0.03%,0.1%,$-3.26
damion lee,SF/SG/G/F/UTIL,PHX,5.91%,0.0%,0.17%,0.01%,0.03%,$-3.26
jeff green,C/PF/F/UTIL,HOU,9.87%,0.0%,0.1%,0.07%,0.1%,$-3.27
jalen pickett,PG/SG/G/UTIL,DEN,10.17%,0.0%,0.15%,0.05%,0.1%,$-3.27
matt ryan,SF/F/UTIL,NYK,9.61%,0.0%,0.08%,0.07%,0.1%,$-3.27
isaiah stevens,PG/G/UTIL,MIA,7.0%,0.0%,0.03%,0.01%,0.03%,$-3.27
