PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Ty Jerome (37472303),Kelly Oubre Jr. (37472101),RJ Barrett (37472001),Pascal Siakam (37472020),Domantas Sabonis (37471930),Russell Westbrook (37472107),Josh Okogie (37472306),Moussa Diabate (37472441),307.1,399.51,50000,100.00%,49824,42497.59%,10419,173.38,$1274.93,CHA 2,CLE 1,opp,1,the_Dean221,3514,4627139055
Donovan Mitchell (37471970),Kelly Oubre Jr. (37472101),RJ Barrett (37472001),Josh Okogie (37472306),Jonas Valanciunas (37472187),Ty Jerome (37472303),Scottie Barnes (37471946),Moussa Diabate (37472441),306.41999999999996,407.06999999999994,49400,100.00%,49925,20086.87%,3639,167.62,$602.61,CLE 2,TOR 2,opp,1,tharris2023,7095,4627384180
Tyrese Maxey (37471932),Kelly Oubre Jr. (37472101),Jaylen Brown (37472023),Josh Okogie (37472306),Domantas Sabonis (37471930),Max Strus (37472282),Jaylon Tyson (37472568),Ty Jerome (37472303),305.83,392.59999999999997,49800,100.00%,48903,16651.25%,3533,160.89,$499.54,CLE 3,PHI 2,opp,1,BJSka,10425,4627009946
Scottie Barnes (37471946),Jaylen Brown (37472023),RJ Barrett (37472001),Pascal Siakam (37472020),Moussa Diabate (37472441),Ty Jerome (37472303),Josh Okogie (37472306),Jonas Valanciunas (37472187),306.1,407.63,50000,100.00%,49836,16561.28%,2841,172.04999999999998,$496.84,TOR 2,CHA 2,opp,1,love245555,2245,4627131680
Ty Jerome (37472303),Jaylen Brown (37472023),RJ Barrett (37472001),Josh Okogie (37472306),Moussa Diabate (37472441),Tyrese Maxey (37471932),PJ Washington (37472066),Jonas Valanciunas (37472187),305.82,401.28,50000,100.00%,49695,12728.87%,2155,169.20999999999998,$381.87,CHA 2,CLE 1,user7,1,marvalshot,11847,4627233306_7
Ty Jerome (37472303),Kelly Oubre Jr. (37472101),Josh Okogie (37472306),Pascal Siakam (37472020),Jonas Valanciunas (37472187),Max Strus (37472282),Jaylen Brown (37472023),Tyrese Maxey (37471932),305.96999999999997,399.17999999999995,49700,100.00%,49615,10857.28%,1929,153.57999999999998,$325.72,CLE 2,PHI 2,opp,1,ijawking20,4951,4627300464
Tyrese Maxey (37471932),Kelly Oubre Jr. (37472101),RJ Barrett (37472001),Josh Okogie (37472306),Moussa Diabate (37472441),Ty Jerome (37472303),Evan Mobley (37471997),Jonas Valanciunas (37472187),305.93999999999994,402.9799999999999,49400,100.00%,49806,10812.84%,1616,165.86,$324.39,PHI 2,CHA 2,user16,1,marvalshot,11856,4627233306_16
Tyrese Maxey (37471932),Donovan Mitchell (37471970),DeMar DeRozan (37472087),Chris Boucher (37472367),Jonas Valanciunas (37472187),Ty Jerome (37472303),Jaylen Brown (37472023),Moussa Diabate (37472441),304.81,406.35,49800,100.00%,47627,10758.2%,2237,133.57999999999998,$322.75,CLE 2,PHI 1,opp,1,meyers2305,11439,4627127709
Ty Jerome (37472303),Kelly Oubre Jr. (37472101),RJ Barrett (37472001),Josh Okogie (37472306),Moussa Diabate (37472441),Tyrese Maxey (37471932),Bam Adebayo (37472004),Jonas Valanciunas (37472187),305.81,401.75,49300,100.00%,49733,9265.75%,1313,168.2,$277.97,PHI 2,CHA 2,user57,1,marvalshot,11897,4627233306_57
Tyrese Maxey (37471932),Kelly Oubre Jr. (37472101),RJ Barrett (37472001),Josh Okogie (37472306),Moussa Diabate (37472441),Ty Jerome (37472303),Jaylen Brown (37472023),Jonas Valanciunas (37472187),306.03999999999996,400.74999999999994,49100,100.00%,49936,8412.4%,788,179.31,$252.37,PHI 2,CHA 2,user47,1,marvalshot,11887,4627233306_47
