PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Jalen Brunson (37338088),Nickeil Alexander-Walker (37338562),Josh Hart (37338127),OG Anunoby (37338270),Rudy Gobert (37338268),Bogdan Bogdanovic (37338369),Paul George (37338105),Keyonte George (37338282),301.854375,330.0648965541504,49000,100.00%,10000,149900.0%,10000,104.57,$5996.0,NYK 3,MIN 2,opp,1,fivehorizons,0,4611288239
Stephon Castle (37338477),Bogdan Bogdanovic (37338369),Cam Whitmore (37338526),Precious Achiuwa (37338518),Victor Wembanyama (37338018),Keaton Wallace (37338930),Paolo Banchero (37338047),LaMelo Ball (37338029),273.16125,308.71670179040547,49200,100.00%,10000,74900.0%,0,156.32999999999998,$2996.0,SAS 2,ATL 2,opp,1,RoyalPain21,2948,4610916100
Ja Morant (37338082),Zach LaVine (37338073),Devin Vassell (37338234),Precious Achiuwa (37338518),Walker Kessler (37338183),Bogdan Bogdanovic (37338369),Bobby Portis (37338274),Mark Williams (37338232),260.68125000000003,294.5053915562886,49800,100.00%,10000,49900.0%,0,111.94,$1996.0,MEM 1,CHI 1,opp,1,RoyalPain21,2949,4610916122
Stephon Castle (37338477),Isaiah Collier (37338329),Devin Vassell (37338234),Precious Achiuwa (37338518),Nikola Jokic (37338012),Jaden Hardy (37338402),Miles Bridges (37338131),Mark Williams (37338232),264.41125,298.8962880892909,49200,100.00%,10000,31150.0%,0,120.72,$1246.0,SAS 2,CHA 2,opp,1,RoyalPain21,2950,4610916091
Stephon Castle (37338477),Devin Vassell (37338234),Brice Sensabaugh (37338383),Precious Achiuwa (37338518),Nikola Jokic (37338012),Garrison Mathews (37338609),Santi Aldama (37338417),Giannis Antetokounmpo (37338014),271.03125,309.0999149624051,49700,100.00%,10000,24900.0%,0,138.45,$996.0,SAS 2,UTA 1,opp,1,RoyalPain21,2951,4610916107
Coby White (37338195),Stephon Castle (37338477),Brice Sensabaugh (37338383),Precious Achiuwa (37338518),Onyeka Okongwu (37338359),Ja Morant (37338082),Dillon Brooks (37338345),Nikola Jokic (37338012),272.95125,308.18852929366636,49200,100.00%,10000,18650.0%,0,125.35,$746.0,CHI 1,SAS 1,opp,1,tomjk321,2953,4611006805
Josh Giddey (37338141),Bogdan Bogdanovic (37338369),Amen Thompson (37338122),Precious Achiuwa (37338518),Jeremiah Robinson-Earl (37338708),Fred VanVleet (37338153),Giannis Antetokounmpo (37338014),Wendell Carter Jr. (37338391),268.11125,301.27967552820144,50000,100.00%,10000,18650.0%,0,112.96,$746.0,HOU 2,CHI 1,opp,1,RoyalPain21,2952,4610916116
Ja Morant (37338082),Garrison Mathews (37338609),Quentin Grimes (37338318),Precious Achiuwa (37338518),Alperen Sengun (37338065),Stephon Castle (37338477),Brice Sensabaugh (37338383),Giannis Antetokounmpo (37338014),274.72125,312.6906133344022,49400,100.00%,10000,14900.0%,0,130.83999999999997,$596.0,MEM 1,ATL 1,opp,1,srodriguez34,2955,4611000861
Keyonte George (37338282),Bogdan Bogdanovic (37338369),Andrew Wiggins (37338228),Precious Achiuwa (37338518),Wendell Carter Jr. (37338391),Coby White (37338195),Amen Thompson (37338122),Victor Wembanyama (37338018),280.07125,312.06115547063007,49900,100.00%,10000,14900.0%,0,117.4,$596.0,UTA 1,ATL 1,opp,1,tomjk321,2956,4611006917
Keyonte George (37338282),Bogdan Bogdanovic (37338369),Cam Whitmore (37338526),Precious Achiuwa (37338518),Victor Wembanyama (37338018),Coby White (37338195),Devin Vassell (37338234),Ja Morant (37338082),270.33125,304.7881020329389,49600,100.00%,10000,14900.0%,0,107.92999999999999,$596.0,SAS 2,UTA 1,opp,1,tomjk321,2954,4611006795
