Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
day'ron sharpe,C/UTIL,BKN,30.49%,0.02%,1.99%,3.06%,5.91%,$2.9
nikola jokic,C/UTIL,DEN,32.85%,0.01%,1.63%,14.54%,55.88%,$0.97
nic claxton,C/UTIL,BKN,28.21%,0.01%,1.36%,8.34%,16.82%,$0.44
alperen sengun,C/UTIL,HOU,31.23%,0.01%,1.37%,19.18%,41.57%,$0.4
robert williams,C/UTIL,POR,26.68%,0.01%,1.25%,7.89%,12.54%,$0.1
aaron holiday,PG/G/UTIL,HOU,27.1%,0.01%,1.2%,4.03%,3.06%,$0.05
killian hayes,PG/G/UTIL,BKN,28.98%,0.01%,1.24%,30.16%,27.48%,$-0.02
anfernee simons,PG/SG/G/UTIL,POR,29.11%,0.01%,1.2%,23.32%,16.9%,$-0.07
jusuf nurkic,C/UTIL,CHA,25.09%,0.01%,1.14%,6.3%,12.36%,$-0.15
ricky council iv,PF/SF/F/UTIL,PHI,26.37%,0.01%,1.17%,0.36%,0.1%,$-0.15
trendon watford,C/PF/F/UTIL,BKN,25.53%,0.01%,1.14%,8.81%,6.54%,$-0.21
donovan clingan,C/UTIL,POR,26.1%,0.01%,1.13%,8.09%,17.1%,$-0.21
joel embiid,C/UTIL,PHI,26.4%,0.01%,1.15%,9.78%,21.39%,$-0.22
deni avdija,PF/SF/F/UTIL,POR,28.54%,0.01%,1.15%,35.02%,29.1%,$-0.23
keyonte george,PG/SG/G/UTIL,UTA,27.36%,0.01%,1.11%,20.44%,14.62%,$-0.34
keon johnson,PG/SG/G/UTIL,BKN,26.51%,0.01%,1.09%,13.12%,9.1%,$-0.38
russell westbrook,PG/G/UTIL,DEN,25.54%,0.01%,1.05%,11.23%,11.09%,$-0.48
cameron johnson,PF/SF/F/UTIL,BKN,26.3%,0.01%,1.05%,17.54%,13.19%,$-0.5
jerami grant,PF/F/UTIL,POR,26.36%,0.01%,1.04%,12.53%,14.96%,$-0.51
jabari smith jr.,C/PF/F/UTIL,HOU,27.46%,0.01%,1.04%,37.28%,34.03%,$-0.51
toumani camara,SF/SG/G/F/UTIL,POR,27.22%,0.01%,1.04%,22.22%,12.63%,$-0.54
aaron gordon,C/PF/F/UTIL,DEN,27.33%,0.01%,1.03%,56.61%,59.79%,$-0.55
jamal murray,PG/SG/G/UTIL,DEN,27.48%,0.01%,1.0%,31.16%,24.0%,$-0.58
michael porter jr.,PF/SF/F/UTIL,DEN,26.35%,0.01%,1.0%,22.34%,17.69%,$-0.62
lebron james,PF/SF/F/UTIL,LAL,25.53%,0.01%,1.0%,19.2%,20.37%,$-0.63
quentin grimes,SG/G/UTIL,PHI,26.86%,0.0%,1.0%,35.08%,41.74%,$-0.65
isaiah collier,PG/G/UTIL,UTA,24.31%,0.01%,0.95%,5.26%,5.09%,$-0.68
svi mykhailiuk,SF/SG/G/F/UTIL,UTA,25.33%,0.01%,0.99%,16.55%,9.19%,$-0.69
jalen green,SG/G/UTIL,HOU,25.48%,0.01%,0.97%,14.58%,15.55%,$-0.7
ziaire williams,SF/SG/G/F/UTIL,BKN,25.73%,0.01%,0.99%,19.56%,10.83%,$-0.7
tyrese martin,SG/G/UTIL,BKN,25.19%,0.01%,0.98%,9.51%,7.69%,$-0.72
kelly oubre jr.,SF/SG/G/F/UTIL,PHI,26.83%,0.0%,0.97%,32.95%,20.72%,$-0.73
scoot henderson,PG/G/UTIL,POR,24.05%,0.01%,0.94%,6.89%,6.65%,$-0.77
miles bridges,PF/F/UTIL,CHA,22.99%,0.01%,0.91%,6.95%,8.71%,$-0.8
john collins,C/PF/F/UTIL,UTA,24.89%,0.01%,0.93%,20.72%,17.57%,$-0.81
shaedon sharpe,SF/SG/G/F/UTIL,POR,24.36%,0.01%,0.92%,16.45%,9.48%,$-0.87
austin reaves,PG/SG/G/UTIL,LAL,25.07%,0.0%,0.89%,14.48%,10.32%,$-0.88
lauri markkanen,SF/F/UTIL,UTA,23.38%,0.01%,0.89%,6.54%,6.01%,$-0.88
tidjane salaun,PF/SF/F/UTIL,CHA,23.56%,0.0%,0.86%,1.78%,1.09%,$-1.03
walker kessler,C/UTIL,UTA,22.05%,0.01%,0.79%,3.77%,6.98%,$-1.11
rui hachimura,PF/SF/F/UTIL,LAL,24.26%,0.0%,0.82%,6.77%,5.03%,$-1.14
mark williams,C/UTIL,CHA,20.73%,0.01%,0.76%,2.93%,5.17%,$-1.18
jalen wilson,PF/SF/F/UTIL,BKN,23.36%,0.0%,0.8%,4.82%,3.14%,$-1.22
dillon brooks,PF/F/UTIL,HOU,23.58%,0.0%,0.79%,5.24%,5.78%,$-1.25
luka doncic,PG/G/UTIL,LAL,22.08%,0.0%,0.77%,16.45%,20.19%,$-1.28
paul george,PF/SF/F/UTIL,PHI,23.66%,0.0%,0.74%,17.71%,13.62%,$-1.34
lamelo ball,PG/G/UTIL,CHA,21.99%,0.0%,0.74%,16.29%,19.5%,$-1.35
deandre jordan,C/UTIL,DEN,22.25%,0.0%,0.73%,0.2%,0.1%,$-1.4
seth curry,SG/G/UTIL,CHA,22.59%,0.0%,0.73%,1.82%,1.06%,$-1.43
jaxson hayes,C/UTIL,LAL,21.86%,0.0%,0.7%,1.63%,3.35%,$-1.44
christian braun,SF/SG/G/F/UTIL,DEN,22.66%,0.0%,0.7%,10.46%,6.01%,$-1.45
nick smith jr.,SF/SG/G/F/UTIL,CHA,22.26%,0.0%,0.68%,10.31%,5.66%,$-1.55
amen thompson,PG/SF/G/F/UTIL,HOU,22.3%,0.0%,0.65%,19.8%,13.31%,$-1.56
dorian finney-smith,PF/SF/F/UTIL,LAL,22.25%,0.0%,0.68%,6.39%,4.02%,$-1.58
reed sheppard,PG/SG/G/UTIL,HOU,23.8%,0.0%,0.7%,0.13%,0.1%,$-1.62
cam whitmore,SF/SG/G/F/UTIL,HOU,20.03%,0.0%,0.64%,0.21%,0.1%,$-1.69
tyrese maxey,PG/G/UTIL,PHI,20.36%,0.0%,0.52%,9.77%,11.77%,$-1.91
jarred vanderbilt,PF/F/UTIL,LAL,18.25%,0.0%,0.52%,0.1%,0.1%,$-2.03
guerschon yabusele,C/PF/F/UTIL,PHI,18.25%,0.0%,0.47%,2.03%,1.61%,$-2.13
josh green,PF/SF/F/UTIL,CHA,18.97%,0.0%,0.45%,1.87%,1.16%,$-2.22
jae'sean tate,PF/SF/F/UTIL,HOU,17.85%,0.0%,0.4%,1.73%,0.95%,$-2.36
kj martin,PF/F/UTIL,UTA,16.67%,0.0%,0.41%,0.13%,0.1%,$-2.4
julian strawther,SF/SG/G/F/UTIL,DEN,15.6%,0.0%,0.33%,0.21%,0.1%,$-2.57
cody williams,SF/F/UTIL,UTA,15.15%,0.0%,0.3%,0.15%,0.1%,$-2.6
wendell moore jr.,SG/G/UTIL,CHA,16.75%,0.0%,0.28%,0.33%,0.1%,$-2.63
elfrid payton,PG/G/UTIL,CHA,16.01%,0.0%,0.28%,1.35%,1.02%,$-2.65
gabe vincent,PG/SG/G/UTIL,LAL,17.08%,0.0%,0.3%,0.08%,0.1%,$-2.68
dalano banton,PG/SG/G/UTIL,POR,14.66%,0.0%,0.27%,0.15%,0.1%,$-2.71
damion baugh,PG/SG/G/UTIL,CHA,15.05%,0.0%,0.25%,0.22%,0.1%,$-2.74
dalton knecht,SG/G/UTIL,LAL,15.07%,0.0%,0.24%,0.13%,0.1%,$-2.74
zeke nnaji,C/PF/F/UTIL,DEN,15.29%,0.0%,0.24%,0.13%,0.1%,$-2.76
jared butler,PG/G/UTIL,PHI,14.14%,0.0%,0.25%,0.1%,0.1%,$-2.79
kyle filipowski,C/UTIL,UTA,15.84%,0.0%,0.31%,0.03%,0.1%,$-2.8
brice sensabaugh,PF/SF/F/UTIL,UTA,13.46%,0.0%,0.21%,0.14%,0.1%,$-2.92
kyle lowry,PG/SG/G/UTIL,PHI,14.63%,0.0%,0.14%,0.05%,0.03%,$-2.97
tosan evbuomwan,PF/SF/F/UTIL,BKN,12.03%,0.0%,0.15%,0.07%,0.03%,$-3.02
brandon miller,PF/F/UTIL,CHA,14.06%,0.0%,0.14%,0.08%,0.03%,$-3.05
johnny juzang,SF/SG/G/F/UTIL,UTA,12.87%,0.0%,0.16%,0.16%,0.1%,$-3.06
bronny james,PG/G/UTIL,LAL,12.73%,0.0%,0.12%,0.08%,0.03%,$-3.08
ej harkless,PG/G/UTIL,UTA,12.39%,0.0%,0.12%,0.09%,0.03%,$-3.09
david roddy,PF/F/UTIL,PHI,12.86%,0.0%,0.13%,0.27%,0.1%,$-3.09
christian koloko,C/UTIL,LAL,12.74%,0.0%,0.09%,0.08%,0.03%,$-3.11
taylor hendricks,C/UTIL,UTA,12.6%,0.0%,0.1%,0.09%,0.03%,$-3.11
justin minaya,PF/F/UTIL,POR,12.86%,0.0%,0.13%,0.07%,0.03%,$-3.11
jared mccain,PG/G/UTIL,PHI,11.53%,0.0%,0.14%,0.1%,0.03%,$-3.12
dario saric,C/PF/F/UTIL,DEN,11.71%,0.0%,0.1%,0.1%,0.03%,$-3.13
dariq whitehead,SG/G/UTIL,BKN,12.61%,0.0%,0.09%,0.05%,0.03%,$-3.14
grant williams,C/UTIL,CHA,11.48%,0.0%,0.09%,0.12%,0.03%,$-3.15
