Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4628738512,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Ayo Dosunmu (37490443),Jaylen Brown (37490360),RJ Barrett (37490382),Aaron Gordon (37490534),Paul Reed (37490810),Coby White (37490424),Patrick Williams (37490553),Giannis Antetokounmpo (37490296)
4628738513,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Tim Hardaway Jr. (37490589),Trey Murphy III (37490365),Aaron Gordon (37490534),Jalen Duren (37490422),Kelly Oubre Jr. (37490414),Ricky Council IV (37490547),Giannis Antetokounmpo (37490296)
4628738514,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Devin Vassell (37490417),Ricky Council IV (37490547),Giannis Antetokounmpo (37490296),Jalen Duren (37490422),Brandon Boston Jr. (37490699),RJ Barrett (37490382),Coby White (37490424)
4628738515,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Ayo Dosunmu (37490443),Stephon Castle (37490466),Ricky Council IV (37490547),Patrick Williams (37490553),Nikola Vucevic (37490353),Lonzo Ball (37490507),Giannis Antetokounmpo (37490296),Kelly Oubre Jr. (37490414)
4628738516,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Dejounte Murray (37490342),Coby White (37490424),Josh Okogie (37490501),Jeremy Sochan (37490498),Giannis Antetokounmpo (37490296),Devin Vassell (37490417),Patrick Williams (37490553),Aaron Gordon (37490534)
4628738517,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Coby White (37490424),Ricky Council IV (37490547),Miles Bridges (37490334),Victor Wembanyama (37490300),Lonzo Ball (37490507),Aaron Gordon (37490534),Chris Paul (37490436)
4628738518,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Dejounte Murray (37490342),Kelly Oubre Jr. (37490414),Devin Vassell (37490417),Aaron Gordon (37490534),Daniel Gafford (37490376),Tyrese Maxey (37490311),Brandon Boston Jr. (37490699),Patrick Williams (37490553)
4628738519,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Damian Lillard (37490328),Kelly Oubre Jr. (37490414),Ausar Thompson (37490527),Josh Okogie (37490501),Jeremiah Robinson-Earl (37490826),Coby White (37490424),Aaron Gordon (37490534),Nikola Jokic (37490294)
4628738520,NBA $10K mini-MAX [150 Entry Max],173651113,$2,CJ McCollum (37490378),Coby White (37490424),Josh Okogie (37490501),Javonte Green (37490650),Jalen Duren (37490422),Devin Vassell (37490417),Giannis Antetokounmpo (37490296),Patrick Williams (37490553)
4628738521,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Jamal Murray (37490370),Ayo Dosunmu (37490443),Josh Okogie (37490501),Giannis Antetokounmpo (37490296),Paul Reed (37490810),Tyrese Maxey (37490311),Brandon Boston Jr. (37490699),Patrick Williams (37490553)
4628738522,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Coby White (37490424),Ayo Dosunmu (37490443),Josh Okogie (37490501),Tobias Harris (37490447),Victor Wembanyama (37490300),Dejounte Murray (37490342),Patrick Williams (37490553),Ricky Council IV (37490547)
4628738523,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Josh Giddey (37490388),Kelly Oubre Jr. (37490414),Josh Okogie (37490501),Giannis Antetokounmpo (37490296),Aaron Gordon (37490534),Chris Paul (37490436),Patrick Williams (37490553),Michael Porter Jr. (37490450)
