Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
reggie jackson,PG/G/UTIL,PHI,39.7%,0.06%,2.18%,0.02%,0.1%,$4.45
keaton wallace,PG/G/UTIL,ATL,32.39%,0.05%,1.84%,18.18%,31.45%,$3.28
daniel gafford,C/UTIL,DAL,30.66%,0.05%,1.79%,9.75%,35.07%,$3.03
buddy hield,SF/SG/G/F/UTIL,GSW,26.4%,0.05%,1.46%,0.36%,0.16%,$1.71
trayce jackson-davis,C/UTIL,GSW,26.91%,0.05%,1.33%,0.2%,0.69%,$1.26
jalen brunson,PG/G/UTIL,NYK,29.72%,0.03%,1.44%,21.4%,20.77%,$1.06
julian strawther,SF/SG/G/F/UTIL,DEN,27.21%,0.04%,1.13%,0.07%,0.06%,$0.75
alperen sengun,C/UTIL,HOU,27.21%,0.03%,1.37%,9.25%,13.0%,$0.71
wendell carter jr.,C/UTIL,ORL,28.72%,0.03%,1.33%,7.8%,25.03%,$0.66
onyeka okongwu,C/UTIL,ATL,26.96%,0.03%,1.3%,6.78%,19.08%,$0.37
paul george,SF/SG/G/F/UTIL,PHI,26.98%,0.03%,1.27%,8.09%,3.66%,$0.2
kristaps porzingis,C/UTIL,BOS,24.88%,0.03%,1.2%,2.92%,5.94%,$0.01
julius randle,C/PF/F/UTIL,MIN,26.59%,0.03%,1.22%,8.32%,5.02%,$0.01
jonathan isaac,C/PF/F/UTIL,ORL,26.05%,0.03%,1.22%,11.38%,11.68%,$-0.06
victor wembanyama,C/UTIL,SAS,27.09%,0.03%,1.22%,19.16%,18.73%,$-0.12
stephon castle,PG/SG/G/UTIL,SAS,27.53%,0.03%,1.21%,34.66%,38.25%,$-0.16
anthony edwards,SG/G/UTIL,MIN,24.86%,0.03%,1.15%,4.56%,3.81%,$-0.29
quentin grimes,SF/SG/G/F/UTIL,DAL,25.71%,0.03%,1.17%,11.72%,7.93%,$-0.32
dejounte murray,PG/G/UTIL,NOP,25.38%,0.03%,1.14%,5.24%,3.96%,$-0.34
keyonte george,PG/G/UTIL,UTA,25.66%,0.03%,1.16%,9.0%,11.08%,$-0.36
tyrese maxey,PG/G/UTIL,PHI,25.64%,0.03%,1.13%,5.01%,3.35%,$-0.41
brice sensabaugh,PF/SF/F/UTIL,UTA,26.36%,0.03%,1.16%,26.28%,22.75%,$-0.46
javonte green,PF/SF/F/UTIL,NOP,25.54%,0.03%,1.22%,0.09%,0.1%,$-0.47
jaylen brown,SF/SG/G/F/UTIL,BOS,25.13%,0.03%,1.12%,5.24%,2.8%,$-0.69
mikal bridges,SF/SG/G/F/UTIL,NYK,26.79%,0.02%,1.12%,13.87%,8.29%,$-0.71
devin vassell,SF/SG/G/F/UTIL,SAS,26.08%,0.02%,1.11%,19.79%,11.71%,$-0.74
og anunoby,PF/SF/F/UTIL,NYK,26.31%,0.02%,1.09%,20.0%,14.78%,$-0.84
mark williams,C/UTIL,CHA,25.15%,0.02%,1.08%,14.08%,31.68%,$-0.86
rj barrett,SF/F/UTIL,TOR,23.71%,0.03%,1.04%,4.44%,3.46%,$-0.88
russell westbrook,PG/G/UTIL,DEN,24.42%,0.03%,1.06%,5.03%,5.41%,$-0.89
keldon johnson,PF/SF/F/UTIL,SAS,24.89%,0.02%,1.07%,9.82%,8.19%,$-0.94
david roddy,PF/F/UTIL,ATL,24.76%,0.02%,1.04%,10.07%,14.54%,$-1.02
stephen curry,PG/G/UTIL,GSW,23.47%,0.03%,1.03%,4.81%,3.65%,$-1.02
nikola jokic,C/UTIL,DEN,25.68%,0.02%,1.06%,20.9%,17.69%,$-1.05
cole anthony,PG/SG/G/UTIL,ORL,23.48%,0.03%,1.04%,6.94%,5.69%,$-1.05
jalen green,SG/G/UTIL,HOU,25.1%,0.02%,1.02%,3.92%,4.44%,$-1.08
giannis antetokounmpo,C/PF/F/UTIL,MIL,24.87%,0.02%,1.02%,22.97%,11.52%,$-1.19
chris paul,PG/G/UTIL,SAS,24.26%,0.02%,1.0%,3.54%,4.45%,$-1.19
josh hart,PF/SF/F/UTIL,NYK,25.08%,0.02%,1.01%,11.31%,5.81%,$-1.2
precious achiuwa,C/PF/F/UTIL,NYK,24.47%,0.02%,1.02%,13.94%,14.51%,$-1.22
jayson tatum,PF/SF/F/UTIL,BOS,25.1%,0.02%,1.01%,21.76%,8.43%,$-1.26
jakob poeltl,C/UTIL,TOR,24.46%,0.02%,0.96%,3.67%,8.98%,$-1.27
bogdan bogdanovic,SF/SG/G/F/UTIL,ATL,25.12%,0.02%,1.01%,43.12%,34.79%,$-1.29
amen thompson,SF/SG/G/F/UTIL,HOU,24.85%,0.02%,1.0%,8.07%,3.86%,$-1.29
paolo banchero,PF/F/UTIL,ORL,22.06%,0.02%,1.01%,7.19%,5.0%,$-1.32
rudy gobert,C/UTIL,MIN,25.29%,0.02%,0.99%,2.72%,7.83%,$-1.33
garrison mathews,SF/SG/G/F/UTIL,ATL,24.43%,0.02%,0.99%,21.04%,17.91%,$-1.39
