PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Jordan Poole (38209637),Quentin Grimes (38209519),Ricky Council IV (38209691),Guerschon Yabusele (38209644),Myles Turner (38209613),Carlton Carrington (38209687),Justin Champagnie (38209750),Alexandre Sarr (38209615),359.9080989583333,447.06431524212695,48700,100.00%,50000,249854.0%,49985,116.86000000000001,$9994.16,WAS 4,PHI 3,opp,1,dpuntier1966,0,4674807072
Jordan Poole (38209637),Carlton Carrington (38209687),Justin Edwards (38209657),Guerschon Yabusele (38209644),Alexandre Sarr (38209615),Quentin Grimes (38209519),Justin Champagnie (38209750),Mikal Bridges (38209605),352.3152170138889,433.2424715021446,49400,100.00%,50000,82349.8%,4,96.81,$3293.99,WAS 4,PHI 3,opp,1,jeffdusmc,529,4675047010
AJ Johnson (38209754),Carlton Carrington (38209687),Justin Champagnie (38209750),Justin Edwards (38209657),Alexandre Sarr (38209615),James Harden (38209505),Guerschon Yabusele (38209644),Jordan Poole (38209637),351.3348263888889,435.10009743654,48000,100.00%,50000,57263.65%,11,127.39000000000001,$2290.55,WAS 5,PHI 2,opp,1,to77778,11,4674993929
Quentin Grimes (38209519),Carlton Carrington (38209687),Justin Edwards (38209657),Guerschon Yabusele (38209644),Alexandre Sarr (38209615),Jordan Poole (38209637),Aaron Gordon (38209610),Justin Champagnie (38209750),350.1452170138889,434.2524715021446,49300,100.00%,50000,34589.8%,0,97.17,$1383.59,WAS 4,PHI 3,opp,1,leopard1,1018,4675076077
Quentin Grimes (38209519),Carlton Carrington (38209687),Justin Edwards (38209657),Guerschon Yabusele (38209644),Alexandre Sarr (38209615),Jordan Poole (38209637),Ricky Council IV (38209691),Kyle Kuzma (38209648),345.77144097222225,427.3962444874734,49300,100.00%,50000,13095.74%,0,120.36999999999999,$523.83,PHI 4,WAS 3,opp,1,Dalt9000,1557,4674691591
Jordan Poole (38209637),Payton Pritchard (38209617),Justin Champagnie (38209750),Guerschon Yabusele (38209644),Alexandre Sarr (38209615),Carlton Carrington (38209687),Justin Edwards (38209657),Quentin Grimes (38209519),345.1152170138889,427.53247150214463,49100,100.00%,50000,11094.22%,0,97.83,$443.77,WAS 4,PHI 3,opp,1,bigdreams21,396,4674932613
Jordan Poole (38209637),Carlton Carrington (38209687),Justin Champagnie (38209750),Guerschon Yabusele (38209644),Alexandre Sarr (38209615),Aaron Nesmith (38209717),OG Anunoby (38209593),James Harden (38209505),344.98604166666667,428.46972148967654,49500,100.00%,50000,11076.46%,0,98.41,$443.06,WAS 4,PHI 1,opp,1,BlackDragon38,1311,4674766906
Quentin Grimes (38209519),Carlton Carrington (38209687),Mikal Bridges (38209605),Justin Edwards (38209657),Alexandre Sarr (38209615),Jordan Poole (38209637),Guerschon Yabusele (38209644),AJ Johnson (38209754),343.73871527777777,422.7711146405344,49300,100.00%,50000,8151.46%,0,117.08,$326.06,WAS 4,PHI 3,opp,1,Bigboy329,1486,4675170072
Jeff Dowtin (38209700),Carlton Carrington (38209687),Justin Champagnie (38209750),Guerschon Yabusele (38209644),Alexandre Sarr (38209615),Quentin Grimes (38209519),Justin Edwards (38209657),Josh Hart (38209565),343.43095920138893,423.3651452240679,49900,100.00%,50000,7497.1%,0,114.2,$299.88,PHI 4,WAS 3,opp,2,Ambiance1,1516,4674776192
Jeff Dowtin (38209700),Quentin Grimes (38209519),Justin Edwards (38209657),Guerschon Yabusele (38209644),Alexandre Sarr (38209615),Carlton Carrington (38209687),Justin Champagnie (38209750),Josh Hart (38209565),343.4309592013889,423.3651452240678,49900,100.00%,50000,7497.1%,0,114.19999999999999,$299.88,PHI 4,WAS 3,opp,2,fonsecajk,1516,4675077298
Jordan Poole (38209637),Ziaire Williams (38209758),Justin Edwards (38209657),Trendon Watford (38209739),Alexandre Sarr (38209615),Luka Doncic (38209488),Justin Champagnie (38209750),Guerschon Yabusele (38209644),342.8541536458334,434.2390494567034,49500,100.00%,50000,6917.3%,0,141.54000000000002,$276.69,WAS 3,BKN 2,opp,1,Darone2_22,16,4674869124
Jordan Poole (38209637),Carlton Carrington (38209687),Ja'Kobe Walter (38209883),Justin Edwards (38209657),Alexandre Sarr (38209615),Quentin Grimes (38209519),Guerschon Yabusele (38209644),Josh Hart (38209565),342.07924479166667,422.642569720581,50000,100.00%,50000,5257.79%,0,122.53999999999999,$210.31,WAS 3,PHI 3,opp,2,MALEEK32,3,4674763234
Quentin Grimes (38209519),Carlton Carrington (38209687),Justin Edwards (38209657),Guerschon Yabusele (38209644),Alexandre Sarr (38209615),Jordan Poole (38209637),Ja'Kobe Walter (38209883),Josh Hart (38209565),342.07924479166667,422.642569720581,50000,100.00%,50000,5257.79%,0,122.54,$210.31,PHI 3,WAS 3,opp,2,riffraff1,3,4675180502
Quentin Grimes (38209519),Carlton Carrington (38209687),Justin Edwards (38209657),Guerschon Yabusele (38209644),Alexandre Sarr (38209615),AJ Johnson (38209754),Trendon Watford (38209739),Ivica Zubac (38209552),341.2809895833333,424.99058173358856,49600,100.00%,50000,4710.74%,0,155.72000000000003,$188.43,PHI 3,WAS 3,opp,1,snoop4700,26,4675213841
Jordan Poole (38209637),Quentin Grimes (38209519),Justin Champagnie (38209750),Justin Edwards (38209657),Alexandre Sarr (38209615),Ziaire Williams (38209758),Guerschon Yabusele (38209644),RJ Barrett (38209569),340.49401475694447,428.58996844226147,49800,100.00%,50000,3908.76%,0,104.82,$156.35,WAS 3,PHI 3,opp,1,Bears38,1568,4674994392
Jordan Poole (38209637),Carlton Carrington (38209687),Colby Jones (38209940),Guerschon Yabusele (38209644),Alexandre Sarr (38209615),Quentin Grimes (38209519),Justin Edwards (38209657),Tyrese Haliburton (38209549),340.38408420138893,425.71085215996044,50000,100.00%,50000,3766.24%,0,108.22999999999999,$150.65,WAS 4,PHI 3,opp,1,phillybooyea,6,4675144172
Jordan Poole (38209637),RJ Barrett (38209569),Kyle Kuzma (38209648),Trendon Watford (38209739),Ivica Zubac (38209552),Carlton Carrington (38209687),Guerschon Yabusele (38209644),Alexandre Sarr (38209615),339.8800694444444,431.8598197081129,50000,100.00%,50000,3540.56%,0,122.91,$141.62,WAS 3,TOR 1,opp,1,KingDethroned007,19,4674731904
