PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Tyrese Maxey (37461054),Kelly Oubre Jr. (37461131),Ricky Council IV (37461246),Giannis Antetokounmpo (37461045),Mouhamed Gueye (37461409),Collin Sexton (37461106),Cam Whitmore (37461298),Drew Eubanks (37461282),299.5990277777778,366.02572006355075,49900,100.00%,49984,799.01%,0,244.63,$31.96,PHI 3,UTA 2,user,100,marvalshot,2022,4626154992
Dennis Schroder (37461212),Kelly Oubre Jr. (37461131),Cam Whitmore (37461298),Ricky Council IV (37461246),Anthony Davis (37461049),Brandin Podziemski (37461289),Giannis Antetokounmpo (37461045),Drew Eubanks (37461282),239.57557291666666,310.54478288420216,49400,0.00%,0,-100.0%,0,244.84,$-4.0,GSW 2,PHI 2,user,1,marvalshot,11282,4626154993
Brandin Podziemski (37461289),Kelly Oubre Jr. (37461131),Ricky Council IV (37461246),Andrew Wiggins (37461113),Alperen Sengun (37461062),Moses Moody (37461293),Giannis Antetokounmpo (37461045),Drew Eubanks (37461282),284.05154513888886,359.4678877138772,49900,100.00%,66,130.42%,0,228.05,$5.22,GSW 3,PHI 2,user6,1,marvalshot,17157,4626154994_6
Tyrese Maxey (37461054),Brandin Podziemski (37461289),Amen Thompson (37461078),Ricky Council IV (37461246),Drew Eubanks (37461282),Collin Sexton (37461106),Moses Moody (37461293),Damian Lillard (37461067),288.8601215277778,357.18603144405574,49700,100.00%,6907,206.59%,0,202.70000000000002,$8.26,PHI 2,GSW 2,user54,1,marvalshot,17219,4626154995_54
Brandin Podziemski (37461289),Kelly Oubre Jr. (37461131),Ricky Council IV (37461246),Guerschon Yabusele (37461138),Alperen Sengun (37461062),Dennis Schroder (37461212),Giannis Antetokounmpo (37461045),Moses Moody (37461293),287.63515625,355.242457226239,49900,100.00%,3455,181.86%,0,187.95,$7.27,GSW 3,PHI 3,user4,1,marvalshot,17231,4626154996_4
Brandin Podziemski (37461289),Kelly Oubre Jr. (37461131),Ricky Council IV (37461246),Giannis Antetokounmpo (37461045),Mouhamed Gueye (37461409),Damian Lillard (37461067),Amen Thompson (37461078),Drew Eubanks (37461282),288.3760763888889,358.05673798011264,49900,100.00%,4188,183.84%,0,270.11,$7.35,PHI 2,MIL 2,user,100,marvalshot,6726,4626154997
Tyrese Maxey (37461054),Kelly Oubre Jr. (37461131),Ricky Council IV (37461246),Giannis Antetokounmpo (37461045),Mouhamed Gueye (37461409),Collin Sexton (37461106),Cam Whitmore (37461298),Drew Eubanks (37461282),299.5990277777778,366.02572006355075,49900,100.00%,49984,799.01%,0,244.63,$31.96,PHI 3,UTA 2,user1,100,marvalshot,2022,4626154992_1
Brandin Podziemski (37461289),Kelly Oubre Jr. (37461131),Cam Whitmore (37461298),Ricky Council IV (37461246),Anthony Davis (37461049),Isaiah Collier (37461182),Giannis Antetokounmpo (37461045),Drew Eubanks (37461282),239.0555729166667,308.56478288420226,49700,0.00%,0,-100.0%,0,256.13,$-4.0,PHI 2,UTA 2,user1,99,marvalshot,17151,4626154993_1
Anfernee Simons (37461134),Kelly Oubre Jr. (37461131),Ricky Council IV (37461246),Giannis Antetokounmpo (37461045),Alperen Sengun (37461062),Brandin Podziemski (37461289),Moses Moody (37461293),Dennis Schroder (37461212),282.3215451388889,356.3078877138772,50000,100.00%,5,115.13%,0,203.92000000000002,$4.61,GSW 3,PHI 2,user7,1,marvalshot,17158,4626154994_7
Tyrese Maxey (37461054),Brandin Podziemski (37461289),Amen Thompson (37461078),Ricky Council IV (37461246),Quinten Post (37461348),Moses Moody (37461293),Giannis Antetokounmpo (37461045),Dennis Schroder (37461212),287.1101215277778,360.8360314440557,49900,100.00%,1743,169.9%,0,184.67000000000002,$6.8,GSW 4,PHI 2,user26,1,marvalshot,17191,4626154995_26
Damian Lillard (37461067),Kelly Oubre Jr. (37461131),Ricky Council IV (37461246),Guerschon Yabusele (37461138),Alperen Sengun (37461062),Dennis Schroder (37461212),Moses Moody (37461293),Collin Sexton (37461106),285.26515624999996,347.112457226239,50000,100.00%,697,148.14%,0,158.58,$5.93,PHI 3,GSW 2,user3,1,marvalshot,17230,4626154996_3
Brandin Podziemski (37461289),Kelly Oubre Jr. (37461131),Ricky Council IV (37461246),Giannis Antetokounmpo (37461045),Mouhamed Gueye (37461409),Damian Lillard (37461067),Amen Thompson (37461078),Drew Eubanks (37461282),288.3760763888889,358.05673798011264,49900,100.00%,4188,183.84%,0,270.11,$7.35,PHI 2,MIL 2,user1,100,marvalshot,6726,4626154997_1
Tyrese Maxey (37461054),Kelly Oubre Jr. (37461131),Ricky Council IV (37461246),Giannis Antetokounmpo (37461045),Mouhamed Gueye (37461409),Collin Sexton (37461106),Cam Whitmore (37461298),Drew Eubanks (37461282),299.5990277777778,366.02572006355075,49900,100.00%,49984,799.01%,0,244.63,$31.96,PHI 3,UTA 2,user2,100,marvalshot,2022,4626154992_2
Isaiah Collier (37461182),Kelly Oubre Jr. (37461131),Cam Whitmore (37461298),Ricky Council IV (37461246),Anthony Davis (37461049),Brandin Podziemski (37461289),Giannis Antetokounmpo (37461045),Drew Eubanks (37461282),239.05557291666668,308.5647828842022,49700,0.00%,0,-100.0%,0,256.13,$-4.0,UTA 2,PHI 2,user2,99,marvalshot,17151,4626154993_2
Brandin Podziemski (37461289),Kelly Oubre Jr. (37461131),Ricky Council IV (37461246),Giannis Antetokounmpo (37461045),Alperen Sengun (37461062),Keyonte George (37461117),Moses Moody (37461293),Drew Eubanks (37461282),281.9015451388889,358.26788771387726,49800,100.00%,4,111.36%,0,224.46999999999997,$4.45,GSW 2,PHI 2,user,1,marvalshot,9291,4626154994
Tyrese Maxey (37461054),Moses Moody (37461293),Amen Thompson (37461078),Ricky Council IV (37461246),Drew Eubanks (37461282),Brandin Podziemski (37461289),Andrew Wiggins (37461113),Damian Lillard (37461067),286.83012152777775,351.6760314440557,49500,100.00%,1243,163.65%,0,205.59,$6.55,GSW 3,PHI 2,user57,1,marvalshot,17222,4626154995_57
Brandin Podziemski (37461289),Kelly Oubre Jr. (37461131),Ricky Council IV (37461246),Guerschon Yabusele (37461138),Alperen Sengun (37461062),Moses Moody (37461293),Giannis Antetokounmpo (37461045),Drew Eubanks (37461282),285.06515625,353.12245722623896,49100,100.00%,242,141.72%,0,222.16000000000003,$5.67,PHI 3,GSW 2,user2,1,marvalshot,17229,4626154996_2
