Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
jonathan kuminga,PF/F/UTIL,GSW,27.79%,0.03%,1.52%,4.36%,5.78%,$0.79
jalen duren,C/UTIL,DET,28.12%,0.02%,1.48%,5.19%,5.67%,$0.63
ivica zubac,C/UTIL,LAC,28.79%,0.02%,1.38%,9.39%,10.94%,$0.31
walker kessler,C/UTIL,UTA,26.99%,0.02%,1.33%,5.64%,7.8%,$0.2
ausar thompson,PF/SF/F/UTIL,DET,29.51%,0.01%,1.32%,30.39%,31.52%,$0.18
marcus sasser,PG/SG/G/UTIL,DET,28.85%,0.02%,1.3%,24.25%,32.53%,$0.12
collin sexton,PG/SG/G/UTIL,UTA,26.42%,0.02%,1.29%,9.18%,7.26%,$0.06
dennis schroder,PG/SG/G/UTIL,DET,29.63%,0.01%,1.25%,49.92%,58.58%,$0.04
yves missi,C/UTIL,NOP,26.97%,0.02%,1.25%,4.7%,14.01%,$0.03
kevin porter jr.,PG/G/UTIL,MIL,26.7%,0.02%,1.24%,6.84%,10.57%,$0.0
keion brooks jr.,SF/F/UTIL,NOP,26.23%,0.02%,1.19%,7.85%,14.96%,$-0.18
tyler kolek,PG/G/UTIL,NYK,27.74%,0.01%,1.17%,16.93%,35.36%,$-0.18
jakob poeltl,C/UTIL,TOR,24.55%,0.02%,1.15%,2.43%,4.66%,$-0.19
evan mobley,C/PF/F/UTIL,CLE,26.48%,0.01%,1.19%,10.29%,5.77%,$-0.2
bruce brown,SF/SG/G/F/UTIL,NOP,27.14%,0.01%,1.17%,13.6%,9.88%,$-0.21
nikola jokic,C/UTIL,DEN,27.63%,0.01%,1.18%,23.62%,15.96%,$-0.22
kelly olynyk,C/PF/F/UTIL,NOP,25.43%,0.02%,1.17%,7.78%,6.15%,$-0.23
kj simpson,PG/G/UTIL,CHA,27.82%,0.01%,1.16%,17.32%,32.79%,$-0.23
donovan mitchell,PG/SG/G/UTIL,CLE,25.87%,0.01%,1.17%,11.18%,6.18%,$-0.26
isaiah collier,PG/G/UTIL,UTA,26.35%,0.01%,1.13%,4.88%,6.54%,$-0.26
trendon watford,C/PF/F/UTIL,BKN,26.3%,0.01%,1.15%,4.18%,4.5%,$-0.26
karl-anthony towns,C/UTIL,NYK,27.05%,0.01%,1.16%,17.23%,11.49%,$-0.28
brice sensabaugh,SF/F/UTIL,UTA,25.88%,0.01%,1.11%,6.34%,9.67%,$-0.37
stephen curry,PG/G/UTIL,GSW,25.65%,0.01%,1.11%,9.05%,6.89%,$-0.38
kyle filipowski,C/PF/F/UTIL,UTA,27.11%,0.01%,1.08%,26.29%,22.99%,$-0.43
tidjane salaun,PF/F/UTIL,CHA,25.64%,0.01%,1.07%,7.79%,17.05%,$-0.51
mark williams,C/UTIL,CHA,22.73%,0.02%,1.04%,1.29%,1.49%,$-0.51
keyonte george,PG/G/UTIL,UTA,24.89%,0.01%,1.03%,4.67%,5.08%,$-0.52
jarrett allen,C/UTIL,CLE,24.54%,0.01%,1.02%,1.24%,2.38%,$-0.53
nick richards,C/UTIL,PHX,24.51%,0.01%,1.02%,3.38%,9.5%,$-0.55
jose alvarado,PG/G/UTIL,NOP,25.28%,0.01%,1.04%,7.86%,11.04%,$-0.55
scottie barnes,PG/SF/G/F/UTIL,TOR,23.19%,0.01%,1.07%,7.52%,3.21%,$-0.55
ja'kobe walter,SF/SG/G/F/UTIL,TOR,25.84%,0.01%,1.03%,14.7%,12.27%,$-0.57
immanuel quickley,PG/G/UTIL,TOR,23.64%,0.01%,1.02%,4.79%,4.72%,$-0.59
jordan hawkins,PG/SG/G/UTIL,NOP,25.67%,0.01%,1.02%,13.12%,13.82%,$-0.6
naz reid,C/PF/F/UTIL,MIN,24.96%,0.01%,1.02%,9.3%,7.48%,$-0.61
giannis antetokounmpo,C/PF/F/UTIL,MIL,27.19%,0.01%,0.98%,45.74%,21.96%,$-0.64
isaiah stewart,C/UTIL,DET,23.61%,0.01%,0.99%,1.1%,4.71%,$-0.66
malik beasley,SF/SG/G/F/UTIL,DET,25.49%,0.01%,1.0%,10.07%,6.88%,$-0.67
jamison battle,SF/F/UTIL,TOR,25.18%,0.01%,0.99%,10.36%,15.79%,$-0.7
orlando robinson,C/UTIL,TOR,24.13%,0.01%,0.97%,2.21%,6.68%,$-0.7
anthony edwards,SG/G/UTIL,MIN,24.66%,0.01%,0.99%,14.35%,9.45%,$-0.73
draymond green,C/PF/F/UTIL,GSW,24.16%,0.01%,0.97%,4.87%,3.32%,$-0.73
josh hart,PF/SF/F/UTIL,NYK,25.78%,0.01%,0.96%,14.38%,7.41%,$-0.74
james harden,PG/G/UTIL,LAC,24.36%,0.01%,0.98%,11.48%,7.58%,$-0.74
de'andre hunter,PF/SF/F/UTIL,CLE,25.16%,0.01%,0.96%,3.23%,2.91%,$-0.74
tim hardaway jr.,SF/SG/G/F/UTIL,DET,25.79%,0.01%,0.95%,28.23%,26.96%,$-0.78
ryan dunn,PF/SF/F/UTIL,PHX,25.12%,0.01%,0.96%,12.81%,14.06%,$-0.8
kawhi leonard,PF/SF/F/UTIL,LAC,25.03%,0.01%,0.91%,12.39%,6.66%,$-0.87
aaron gordon,PF/F/UTIL,DEN,23.95%,0.01%,0.92%,5.24%,6.34%,$-0.88
miles bridges,PF/F/UTIL,CHA,22.41%,0.01%,0.92%,5.8%,4.42%,$-0.9
karlo matkovic,C/PF/F/UTIL,NOP,23.43%,0.01%,0.91%,3.35%,3.97%,$-0.9
jonathan mogbo,C/PF/F/UTIL,TOR,24.76%,0.01%,0.9%,24.17%,27.86%,$-0.94
jimmy butler,PF/SF/F/UTIL,GSW,23.32%,0.01%,0.89%,6.57%,3.39%,$-0.94
sam merrill,SG/G/UTIL,CLE,28.59%,0.0%,1.0%,0.03%,0.1%,$-1.0
michael porter jr.,SF/F/UTIL,DEN,23.85%,0.01%,0.85%,3.67%,2.99%,$-1.01
og anunoby,PF/SF/F/UTIL,NYK,24.66%,0.01%,0.84%,11.27%,6.7%,$-1.06
tyus jones,PG/G/UTIL,PHX,22.8%,0.01%,0.77%,0.06%,0.17%,$-1.08
brandin podziemski,PG/SG/G/UTIL,GSW,23.36%,0.01%,0.83%,5.46%,4.53%,$-1.11
devin booker,PG/SG/G/UTIL,PHX,23.0%,0.01%,0.82%,13.06%,6.87%,$-1.15
gary trent jr.,SF/SG/G/F/UTIL,MIL,23.89%,0.01%,0.81%,8.38%,5.88%,$-1.16
dean wade,C/PF/F/UTIL,CLE,23.04%,0.01%,0.79%,5.95%,8.99%,$-1.25
julius randle,C/PF/F/UTIL,MIN,21.97%,0.01%,0.78%,5.93%,2.55%,$-1.25
darius garland,PG/G/UTIL,CLE,21.75%,0.01%,0.77%,3.53%,2.73%,$-1.27
isaac okoro,SF/SG/G/F/UTIL,CLE,23.09%,0.01%,0.77%,9.95%,9.59%,$-1.29
elfrid payton,PG/G/UTIL,NOP,31.21%,0.0%,0.68%,0.03%,0.1%,$-1.29
mike conley,PG/G/UTIL,MIN,22.42%,0.01%,0.76%,6.13%,11.87%,$-1.32
ziaire williams,SF/SG/G/F/UTIL,BKN,22.79%,0.01%,0.75%,8.41%,6.21%,$-1.33
rudy gobert,C/UTIL,MIN,21.62%,0.01%,0.73%,1.95%,3.33%,$-1.36
nic claxton,C/UTIL,BKN,21.72%,0.01%,0.74%,0.39%,0.9%,$-1.36
jaden mcdaniels,PF/SF/F/UTIL,MIN,21.8%,0.01%,0.73%,3.36%,2.22%,$-1.38
mikal bridges,SF/SG/G/F/UTIL,NYK,23.25%,0.01%,0.7%,9.22%,4.49%,$-1.39
donte divincenzo,PG/SG/G/UTIL,MIN,21.37%,0.01%,0.71%,5.07%,4.4%,$-1.42
moses moody,SF/SG/G/F/UTIL,GSW,22.39%,0.01%,0.72%,2.96%,1.88%,$-1.43
tosan evbuomwan,PF/SF/F/UTIL,BKN,21.68%,0.01%,0.7%,5.27%,6.72%,$-1.48
johnny juzang,SF/SG/G/F/UTIL,UTA,21.1%,0.01%,0.7%,2.36%,2.11%,$-1.48
christian braun,SF/SG/G/F/UTIL,DEN,22.02%,0.01%,0.68%,5.99%,3.27%,$-1.51
simone fontecchio,PF/F/UTIL,DET,22.02%,0.01%,0.62%,0.07%,0.1%,$-1.53
d'angelo russell,PG/G/UTIL,BKN,21.32%,0.01%,0.65%,0.49%,0.56%,$-1.56
