PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Dennis Schroder (38231739),Collin Sexton (38231698),Josh Hart (38231592),Jonathan Kuminga (38231721),Mark Williams (38231588),Tyler Kolek (38232021),Kyle Filipowski (38231690),Ivica Zubac (38231590),272.84999999999997,266.22,368.75000000000006,49900,0.25%,6.31%,461.4%,49.03%,101.36,$18.5,UTA 2,NYK 2,generated,1
Dennis Schroder (38231739),Marcus Sasser (38231998),Jamison Battle (38231856),Giannis Antetokounmpo (38231518),Yves Missi (38231806),KJ Simpson (38231866),Bruce Brown (38231762),Nikola Jokic (38231516),280.44000000000005,270.61,384.44,49600,0.17%,7.08%,412.9%,58.94%,154.21,$16.5,DET 2,NOP 2,generated,1
Jose Alvarado (38231736),Jordan Hawkins (38231812),Jamison Battle (38231856),Tidjane Salaun (38232066),Karl-Anthony Towns (38231525),Isaiah Collier (38231724),Jonathan Kuminga (38231721),Nikola Jokic (38231516),271.09,262.57,370.36,49900,0.21%,5.93%,398.8%,47.61%,87.15,$16.0,NOP 2,TOR 1,generated,1
Marcus Sasser (38231998),Collin Sexton (38231698),Ausar Thompson (38231802),Jonathan Mogbo (38231823),Karl-Anthony Towns (38231525),Tyler Kolek (38232021),Kyle Filipowski (38231690),Nikola Jokic (38231516),276.65,273.73,380.40000000000003,49800,0.19%,6.44%,395.1%,53.89%,150.51,$15.8,DET 2,UTA 2,generated,1
Kevin Porter Jr. (38231748),Dennis Schroder (38231739),Ausar Thompson (38231802),Jonathan Kuminga (38231721),Naz Reid (38231702),Stephen Curry (38231544),Keion Brooks Jr. (38232034),Nikola Jokic (38231516),270.40000000000003,259.96000000000004,375.01000000000005,50000,0.2%,5.78%,372.9%,47.12%,95.15,$14.9,DET 2,GSW 2,generated,1
Dennis Schroder (38231739),Marcus Sasser (38231998),Jamison Battle (38231856),Kyle Filipowski (38231690),Karl-Anthony Towns (38231525),KJ Simpson (38231866),Bruce Brown (38231762),Nikola Jokic (38231516),279.29,271.83000000000004,378.38000000000005,49800,0.14%,6.88%,363.8%,57.5%,157.72,$14.6,DET 2,TOR 1,generated,1
KJ Simpson (38231866),Marcus Sasser (38231998),Keion Brooks Jr. (38232034),Jonathan Kuminga (38231721),Giannis Antetokounmpo (38231518),Tyler Kolek (38232021),Michael Porter Jr. (38231620),Nikola Jokic (38231516),276.48,267.73,382.2,49600,0.15%,6.19%,357.2%,54.03%,154.39000000000001,$14.3,DEN 2,CHA 1,generated,1
KJ Simpson (38231866),Dennis Schroder (38231739),Keion Brooks Jr. (38232034),Jonathan Kuminga (38231721),Giannis Antetokounmpo (38231518),Collin Sexton (38231698),Naz Reid (38231702),Stephen Curry (38231544),274.76,262.28000000000003,377.56000000000006,49700,0.17%,5.81%,353.7%,51.62%,114.87,$14.1,GSW 2,CHA 1,generated,1
Tyler Kolek (38232021),Devin Booker (38231550),Ja'Kobe Walter (38231869),Kelly Olynyk (38231709),Giannis Antetokounmpo (38231518),Isaiah Collier (38231724),Jonathan Kuminga (38231721),Collin Sexton (38231698),273.21000000000004,262.81,375.17,49900,0.17%,5.22%,339.5%,49.91%,90.53,$13.6,UTA 2,NYK 1,generated,1
KJ Simpson (38231866),Marcus Sasser (38231998),Ausar Thompson (38231802),Giannis Antetokounmpo (38231518),Walker Kessler (38231627),Jordan Hawkins (38231812),Jonathan Kuminga (38231721),Anthony Edwards (38231530),277.66999999999996,271.18,379.82,49700,0.12%,6.3%,334.4%,55.56%,149.36,$13.4,DET 2,CHA 1,generated,1
