PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Cade Cunningham (38160735),Bruce Brown (38161124),Ausar Thompson (38161083),Sandro Mamukelashvili (38161131),Jusuf Nurkic (38161205),Anthony Edwards (38160748),Tobias Harris (38160933),Kristaps Porzingis (38160795),283.55999999999995,276.72,384.46000000000004,49900,0.25%,8.15%,773.1%,55.67%,164.52,$23.2,DET 3,NOP 1,generated,1
Jordan Hawkins (38161271),Anthony Edwards (38160748),Ausar Thompson (38161083),Miles Bridges (38160756),Jusuf Nurkic (38161205),Cade Cunningham (38160735),Kelly Olynyk (38160972),Sandro Mamukelashvili (38161131),284.33,277.0,387.74,49600,0.19%,8.32%,701.6%,56.89%,186.41,$21.0,NOP 2,DET 2,generated,1
Shai Gilgeous-Alexander (38160728),Jared Butler (38160890),Lonnie Walker IV (38161078),Jeremy Sochan (38160984),Jusuf Nurkic (38161205),Cade Cunningham (38160735),Kelly Olynyk (38160972),Jordan Hawkins (38161271),291.88,285.71999999999997,393.19,49800,0.13%,9.23%,608.3%,67.95%,250.63999999999996,$18.2,PHI 2,NOP 2,generated,1
Shai Gilgeous-Alexander (38160728),Jordan Hawkins (38161271),Malik Beasley (38161022),Kelly Olynyk (38160972),Jusuf Nurkic (38161205),Tyler Herro (38160792),Jeremy Sochan (38160984),Kristaps Porzingis (38160795),284.45,281.27,381.24999999999994,49900,0.16%,7.08%,581.8%,57.55%,220.76999999999998,$17.5,NOP 2,OKC 1,generated,1
Blake Wesley (38161293),Stephon Castle (38160859),Keldon Johnson (38161018),Chet Holmgren (38160801),Jusuf Nurkic (38161205),Shai Gilgeous-Alexander (38160728),Sandro Mamukelashvili (38161131),Kristaps Porzingis (38160795),276.91999999999996,270.56,382.92,50000,0.16%,5.87%,501.6%,47.89%,136.74,$15.0,SAS 4,OKC 2,generated,1
Blake Wesley (38161293),Jrue Holiday (38160929),Keldon Johnson (38161018),Kelly Olynyk (38160972),Jusuf Nurkic (38161205),Cade Cunningham (38160735),Naz Reid (38160919),Shai Gilgeous-Alexander (38160728),282.93999999999994,276.49,384.0799999999999,49800,0.12%,6.49%,475.9%,55.15%,159.57999999999998,$14.3,SAS 2,BOS 1,generated,1
Jordan Hawkins (38161271),Lonnie Walker IV (38161078),Devin Vassell (38160844),Miles Bridges (38160756),Jusuf Nurkic (38161205),Cade Cunningham (38160735),Kelly Olynyk (38160972),Jalen Duren (38160855),281.46,275.54,380.04999999999995,49500,0.12%,6.59%,474.0%,53.21%,181.38,$14.2,NOP 2,CHA 2,generated,1
Quentin Grimes (38160768),Franz Wagner (38160774),Keldon Johnson (38161018),Jeremy Sochan (38160984),Tristan Vukcevic (38161101),Cade Cunningham (38160735),Ausar Thompson (38161083),Jusuf Nurkic (38161205),285.35,287.12,386.53999999999996,49800,0.11%,6.81%,456.7%,59.06%,235.09,$13.7,SAS 2,DET 2,generated,1
Cade Cunningham (38160735),Franz Wagner (38160774),Keldon Johnson (38161018),Kelly Olynyk (38160972),Jusuf Nurkic (38161205),Malik Beasley (38161022),Lonnie Walker IV (38161078),Kristaps Porzingis (38160795),282.77,277.5,381.77,49800,0.11%,6.7%,451.4%,55.06%,166.31,$13.5,DET 2,ORL 1,generated,1
Jordan Hawkins (38161271),Stephon Castle (38160859),Franz Wagner (38160774),Jeremy Sochan (38160984),Jusuf Nurkic (38161205),Jared Butler (38160890),Kelly Olynyk (38160972),Cade Cunningham (38160735),287.97999999999996,282.36,385.74,49100,0.09%,7.78%,446.6%,62.67%,230.07999999999998,$13.4,NOP 2,SAS 2,generated,1
