Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
jayson tatum,PF/SF/F/UTIL,BOS,24.83%,0.01%,1.0%,27.04%,9.11%,$-0.47
shai gilgeous-alexander,PG/G/UTIL,OKC,23.99%,0.01%,0.96%,24.8%,9.34%,$-0.57
jaylen brown,SF/SG/G/F/UTIL,BOS,23.08%,0.01%,0.95%,15.37%,6.06%,$-0.59
caleb martin,PF/SF/F/UTIL,DAL,23.44%,0.01%,0.93%,0.06%,0.07%,$-0.59
colin castleton,C/UTIL,TOR,24.43%,0.01%,0.94%,6.85%,17.44%,$-0.6
lamelo ball,PG/G/UTIL,CHA,23.84%,0.01%,0.94%,25.38%,20.04%,$-0.61
jared butler,PG/SG/G/UTIL,PHI,22.16%,0.01%,0.91%,4.66%,4.84%,$-0.62
isaiah hartenstein,C/UTIL,OKC,21.29%,0.01%,0.88%,2.94%,4.06%,$-0.65
chet holmgren,C/PF/F/UTIL,OKC,22.12%,0.01%,0.89%,7.54%,3.58%,$-0.68
lauri markkanen,PF/SF/F/UTIL,UTA,21.89%,0.01%,0.88%,4.31%,2.26%,$-0.69
keldon johnson,PF/SF/F/UTIL,SAS,22.12%,0.01%,0.88%,10.05%,7.61%,$-0.7
devin vassell,SF/SG/G/F/UTIL,SAS,22.91%,0.01%,0.89%,13.89%,7.25%,$-0.71
klay thompson,SF/SG/G/F/UTIL,DAL,21.79%,0.01%,0.88%,6.22%,3.29%,$-0.71
tari eason,PF/F/UTIL,HOU,21.86%,0.01%,0.88%,10.84%,9.73%,$-0.71
ricky council iv,PF/SF/F/UTIL,PHI,22.65%,0.01%,0.89%,12.06%,10.89%,$-0.72
bogdan bogdanovic,SF/SG/G/F/UTIL,LAC,22.23%,0.01%,0.87%,3.46%,2.25%,$-0.74
devin booker,PG/SG/G/UTIL,PHX,22.52%,0.01%,0.86%,9.76%,5.33%,$-0.76
royce o'neale,PF/SF/F/UTIL,PHX,22.39%,0.01%,0.85%,8.4%,7.27%,$-0.78
de'aaron fox,PG/SG/G/UTIL,SAS,22.07%,0.01%,0.85%,9.71%,5.39%,$-0.78
jalen green,PG/SG/G/UTIL,HOU,21.91%,0.01%,0.83%,7.24%,4.9%,$-0.81
derrick white,PG/SG/G/UTIL,BOS,22.46%,0.01%,0.83%,6.47%,4.38%,$-0.83
andrew wiggins,SF/F/UTIL,MIA,21.7%,0.01%,0.82%,4.72%,3.78%,$-0.86
bam adebayo,C/PF/F/UTIL,MIA,20.97%,0.01%,0.8%,5.33%,2.37%,$-0.88
adem bona,C/UTIL,PHI,22.23%,0.01%,0.79%,4.06%,10.79%,$-0.91
aaron wiggins,PF/SF/F/UTIL,OKC,21.25%,0.01%,0.79%,0.93%,0.54%,$-0.94
derrick jones jr.,PF/F/UTIL,LAC,21.13%,0.01%,0.8%,1.09%,1.21%,$-0.94
kevin durant,PF/SF/F/UTIL,PHX,21.42%,0.01%,0.77%,6.36%,2.53%,$-0.96
tyler herro,PG/SG/G/UTIL,MIA,21.06%,0.01%,0.76%,9.58%,5.1%,$-0.97
spencer dinwiddie,PG/G/UTIL,DAL,20.97%,0.01%,0.74%,2.57%,2.98%,$-0.98
chris paul,PG/G/UTIL,SAS,20.78%,0.01%,0.75%,5.85%,7.96%,$-1.0
max christie,SG/G/UTIL,DAL,21.88%,0.0%,0.75%,5.1%,6.85%,$-1.0
bradley beal,SF/SG/G/F/UTIL,PHX,21.77%,0.0%,0.75%,8.01%,3.95%,$-1.02
dillon brooks,PF/F/UTIL,HOU,21.14%,0.01%,0.74%,5.94%,7.37%,$-1.03
caris levert,SF/SG/G/F/UTIL,ATL,19.94%,0.01%,0.72%,5.07%,2.82%,$-1.06
scotty pippen jr.,PG/G/UTIL,MEM,19.9%,0.01%,0.72%,4.51%,8.61%,$-1.06
georges niang,PF/SF/F/UTIL,ATL,20.15%,0.01%,0.7%,3.52%,2.81%,$-1.09
kris dunn,PG/SG/G/UTIL,LAC,21.33%,0.0%,0.71%,4.28%,4.64%,$-1.1
cason wallace,PG/SG/G/UTIL,OKC,21.11%,0.0%,0.71%,2.77%,2.89%,$-1.1
dyson daniels,PG/SG/G/UTIL,ATL,20.13%,0.01%,0.69%,4.13%,2.58%,$-1.1
jusuf nurkic,C/UTIL,CHA,19.5%,0.01%,0.69%,2.9%,7.46%,$-1.1
nicolas batum,C/PF/F/UTIL,LAC,21.84%,0.0%,0.71%,3.85%,3.67%,$-1.11
al horford,C/PF/F/UTIL,BOS,21.12%,0.0%,0.67%,2.83%,1.98%,$-1.15
luke kennard,PG/SG/G/UTIL,MEM,20.1%,0.0%,0.68%,4.14%,4.59%,$-1.15
bol bol,PF/F/UTIL,PHX,18.65%,0.01%,0.68%,0.77%,0.79%,$-1.15
collin gillespie,PG/SG/G/UTIL,PHX,20.94%,0.0%,0.67%,0.06%,0.1%,$-1.15
steven adams,C/UTIL,HOU,20.23%,0.0%,0.68%,3.75%,9.42%,$-1.16
fred vanvleet,PG/G/UTIL,HOU,21.16%,0.0%,0.66%,2.37%,2.46%,$-1.17
daquan jeffries,PF/SF/F/UTIL,CHA,20.64%,0.0%,0.67%,8.23%,7.23%,$-1.19
zaccharie risacher,PF/SF/F/UTIL,ATL,19.58%,0.0%,0.66%,7.33%,5.48%,$-1.22
jrue holiday,PG/SG/G/UTIL,BOS,20.91%,0.0%,0.65%,7.39%,7.46%,$-1.23
mouhamed gueye,C/PF/F/UTIL,ATL,19.45%,0.0%,0.64%,9.63%,9.24%,$-1.25
alex reese,C/UTIL,PHI,19.56%,0.0%,0.64%,0.24%,0.6%,$-1.27
jeremy sochan,C/PF/F/UTIL,SAS,18.8%,0.0%,0.6%,8.65%,6.38%,$-1.32
dominick barlow,C/PF/F/UTIL,ATL,18.88%,0.0%,0.59%,4.72%,4.15%,$-1.33
jaylen wells,SF/SG/G/F/UTIL,MEM,19.27%,0.0%,0.6%,1.98%,1.33%,$-1.33
kel'el ware,C/UTIL,MIA,19.15%,0.0%,0.59%,3.07%,5.09%,$-1.33
quentin grimes,PG/SG/G/UTIL,PHI,18.66%,0.0%,0.6%,0.34%,0.21%,$-1.35
kelly oubre jr.,SF/SG/G/F/UTIL,PHI,17.86%,0.0%,0.59%,0.2%,0.1%,$-1.36
harrison barnes,PF/SF/F/UTIL,SAS,19.08%,0.0%,0.57%,1.64%,1.06%,$-1.39
luguentz dort,SF/SG/G/F/UTIL,OKC,19.64%,0.0%,0.56%,1.89%,1.14%,$-1.4
justin edwards,PF/SF/F/UTIL,PHI,18.56%,0.0%,0.55%,1.94%,1.52%,$-1.44
dante exum,SF/SG/G/F/UTIL,DAL,17.76%,0.0%,0.55%,2.35%,1.54%,$-1.45
jabari smith jr.,C/PF/F/UTIL,HOU,18.47%,0.0%,0.53%,1.51%,1.16%,$-1.45
aaron holiday,PG/SG/G/UTIL,HOU,16.87%,0.0%,0.51%,0.18%,0.32%,$-1.51
duncan robinson,SF/SG/G/F/UTIL,MIA,15.49%,0.0%,0.48%,0.13%,0.11%,$-1.54
isaiah collier,PG/G/UTIL,UTA,16.05%,0.0%,0.5%,0.07%,0.1%,$-1.55
payton pritchard,PG/SG/G/UTIL,BOS,17.19%,0.0%,0.48%,1.47%,1.1%,$-1.57
haywood highsmith,PF/F/UTIL,MIA,16.85%,0.0%,0.38%,0.08%,0.1%,$-1.66
gregory jackson,PF/SF/F/UTIL,MEM,15.83%,0.0%,0.42%,2.78%,2.25%,$-1.73
josh green,PF/SF/F/UTIL,CHA,17.41%,0.0%,0.4%,0.54%,0.46%,$-1.73
bismack biyombo,C/UTIL,SAS,17.07%,0.0%,0.35%,0.13%,0.27%,$-1.78
oso ighodaro,C/PF/F/UTIL,PHX,16.41%,0.0%,0.35%,0.21%,0.1%,$-1.82
garrett temple,SG/G/UTIL,TOR,14.36%,0.0%,0.39%,0.08%,0.1%,$-1.83
jordan clarkson,SG/G/UTIL,UTA,13.57%,0.0%,0.41%,0.16%,0.18%,$-1.85
terance mann,PG/SF/G/F/UTIL,ATL,15.23%,0.0%,0.36%,0.36%,0.29%,$-1.88
julian champagnie,SF/SG/G/F/UTIL,SAS,15.19%,0.0%,0.35%,4.82%,3.99%,$-1.89
seth curry,SG/G/UTIL,CHA,15.1%,0.0%,0.37%,0.21%,0.42%,$-1.9
cody williams,SF/F/UTIL,UTA,17.49%,0.0%,0.41%,0.03%,0.1%,$-1.91
wendell moore jr.,SF/SG/G/F/UTIL,CHA,15.22%,0.0%,0.35%,0.1%,0.1%,$-1.92
sandro mamukelashvili,C/PF/F/UTIL,SAS,12.91%,0.0%,0.3%,0.07%,0.1%,$-1.96
tyus jones,PG/G/UTIL,PHX,14.52%,0.0%,0.3%,7.34%,12.44%,$-1.97
jaime jaquez jr.,PF/SF/F/UTIL,MIA,13.83%,0.0%,0.27%,0.08%,0.1%,$-1.99
jaylin williams,C/UTIL,OKC,14.55%,0.0%,0.24%,0.08%,0.1%,$-2.02
luke kornet,C/UTIL,BOS,14.49%,0.0%,0.21%,0.07%,0.1%,$-2.03
amir coffey,SF/SG/G/F/UTIL,LAC,13.93%,0.0%,0.3%,0.15%,0.1%,$-2.03
isaiah stevens,PG/G/UTIL,MIA,12.0%,0.0%,0.21%,0.02%,0.03%,$-2.08
lamar stevens,PF/F/UTIL,MEM,12.44%,0.0%,0.34%,0.04%,0.1%,$-2.11
isaiah joe,SG/G/UTIL,OKC,11.82%,0.0%,0.2%,0.03%,0.1%,$-2.12
kj martin,PF/F/UTIL,UTA,12.07%,0.0%,0.17%,0.08%,0.1%,$-2.13
nick smith jr.,SF/SG/G/F/UTIL,CHA,12.72%,0.0%,0.23%,5.84%,3.23%,$-2.14
keaton wallace,PG/G/UTIL,ATL,13.3%,0.0%,0.21%,0.08%,0.1%,$-2.17
patrick baldwin jr.,PF/F/UTIL,LAC,11.57%,0.0%,0.08%,0.01%,0.03%,$-2.21
davion mitchell,PG/G/UTIL,MIA,10.9%,0.0%,0.18%,0.08%,0.1%,$-2.22
moussa diabate,C/UTIL,CHA,12.5%,0.0%,0.21%,0.08%,0.1%,$-2.22
jeff green,C/PF/F/UTIL,HOU,11.62%,0.0%,0.2%,0.15%,0.1%,$-2.24
jordan miller,SF/SG/G/F/UTIL,LAC,11.93%,0.0%,0.18%,0.11%,0.1%,$-2.24
sam hauser,PF/SF/F/UTIL,BOS,10.08%,0.0%,0.15%,0.07%,0.1%,$-2.27
ej harkless,PG/G/UTIL,UTA,10.85%,0.0%,0.05%,0.01%,0.03%,$-2.28
damion baugh,PG/SG/G/UTIL,CHA,9.76%,0.0%,0.14%,0.02%,0.04%,$-2.29
kenrich williams,C/PF/F/UTIL,OKC,11.08%,0.0%,0.16%,0.11%,0.1%,$-2.29
olivier-maxence prosper,PF/F/UTIL,DAL,10.03%,0.0%,0.09%,0.02%,0.03%,$-2.3
jacob toppin,PF/F/UTIL,ATL,13.28%,0.0%,0.13%,0.03%,0.03%,$-2.31
taylor hendricks,C/UTIL,UTA,9.28%,0.0%,0.15%,0.03%,0.03%,$-2.32
john konchar,SF/F/UTIL,MEM,10.71%,0.0%,0.12%,0.07%,0.1%,$-2.33
jalen bridges,PF/SF/F/UTIL,PHX,9.53%,0.0%,0.09%,0.02%,0.03%,$-2.33
dwight powell,C/UTIL,DAL,10.32%,0.0%,0.14%,0.07%,0.1%,$-2.34
kobe brown,C/PF/F/UTIL,LAC,10.06%,0.0%,0.14%,0.11%,0.1%,$-2.35
damion lee,SF/SG/G/F/UTIL,PHX,11.02%,0.0%,0.19%,0.03%,0.03%,$-2.36
eric gordon,SF/F/UTIL,PHI,10.41%,0.0%,0.14%,0.04%,0.03%,$-2.36
drew eubanks,C/UTIL,LAC,10.77%,0.0%,0.13%,0.04%,0.1%,$-2.36
garrison mathews,SG/G/UTIL,ATL,9.07%,0.0%,0.07%,0.02%,0.03%,$-2.38
marvin bagley iii,C/UTIL,MEM,8.49%,0.0%,0.1%,0.03%,0.1%,$-2.4
jae'sean tate,PF/SF/F/UTIL,HOU,9.94%,0.0%,0.11%,0.16%,0.1%,$-2.41
cam whitmore,SF/SG/G/F/UTIL,HOU,9.29%,0.0%,0.12%,0.17%,0.1%,$-2.41
tre mann,PG/G/UTIL,CHA,8.7%,0.0%,0.05%,0.02%,0.03%,$-2.42
neemias queta,C/UTIL,BOS,10.18%,0.0%,0.08%,0.04%,0.1%,$-2.43
jordan walsh,SF/SG/G/F/UTIL,BOS,9.36%,0.0%,0.1%,0.1%,0.1%,$-2.44
josh christopher,PG/G/UTIL,MIA,8.15%,0.0%,0.08%,0.02%,0.03%,$-2.44
keshad johnson,SF/F/UTIL,MIA,7.99%,0.0%,0.05%,0.01%,0.03%,$-2.45
xavier tillman,C/PF/F/UTIL,BOS,8.31%,0.0%,0.11%,0.08%,0.1%,$-2.47
terry rozier,PG/SG/G/UTIL,MIA,8.51%,0.0%,0.08%,0.13%,0.1%,$-2.48
patty mills,PG/G/UTIL,LAC,10.4%,0.0%,0.05%,0.03%,0.03%,$-2.48
david roddy,PF/F/UTIL,HOU,6.94%,0.0%,0.06%,0.01%,0.03%,$-2.48
joel embiid,C/UTIL,PHI,7.61%,0.0%,0.06%,0.01%,0.03%,$-2.48
seth lundy,SG/G/UTIL,LAC,9.25%,0.0%,0.16%,0.03%,0.03%,$-2.49
vasilije micic,PG/SG/G/UTIL,PHX,7.69%,0.0%,0.04%,0.03%,0.03%,$-2.49
riley minix,PF/F/UTIL,SAS,7.51%,0.0%,0.04%,0.02%,0.03%,$-2.5
drew peterson,PF/F/UTIL,BOS,9.03%,0.0%,0.08%,0.04%,0.03%,$-2.5
n'faly dante,C/UTIL,HOU,7.35%,0.0%,0.04%,0.02%,0.03%,$-2.51
miles norris,SF/F/UTIL,BOS,9.27%,0.0%,0.1%,0.03%,0.03%,$-2.51
jack mcveigh,SG/G/UTIL,HOU,7.21%,0.0%,0.05%,0.03%,0.03%,$-2.51
harrison ingram,PF/SF/F/UTIL,SAS,9.17%,0.0%,0.07%,0.03%,0.03%,$-2.53
svi mykhailiuk,SF/SG/G/F/UTIL,UTA,7.25%,0.0%,0.08%,0.06%,0.03%,$-2.54
pelle larsson,SF/SG/G/F/UTIL,MIA,8.96%,0.0%,0.08%,0.03%,0.03%,$-2.54
tidjane salaun,PF/F/UTIL,CHA,7.67%,0.0%,0.06%,0.06%,0.04%,$-2.54
blake wesley,PG/G/UTIL,SAS,7.89%,0.0%,0.06%,0.06%,0.1%,$-2.54
kyle anderson,PF/SF/F/UTIL,MIA,7.96%,0.0%,0.08%,0.11%,0.1%,$-2.54
zyon pullin,PG/G/UTIL,MEM,6.7%,0.0%,0.03%,0.02%,0.03%,$-2.56
jeff dowtin,PG/G/UTIL,PHI,6.67%,0.0%,0.03%,0.01%,0.1%,$-2.56
tyty washington jr.,PG/G/UTIL,PHX,6.4%,0.0%,0.04%,0.01%,0.03%,$-2.56
baylor scheierman,SF/SG/G/F/UTIL,BOS,7.3%,0.0%,0.07%,0.15%,0.1%,$-2.57
alex ducas,SG/G/UTIL,OKC,7.42%,0.0%,0.06%,0.06%,0.1%,$-2.57
dillon jones,PF/F/UTIL,OKC,7.36%,0.0%,0.06%,0.06%,0.1%,$-2.57
grant williams,C/UTIL,CHA,6.46%,0.0%,0.03%,0.02%,0.03%,$-2.57
brice sensabaugh,SF/F/UTIL,UTA,7.35%,0.0%,0.07%,0.14%,0.1%,$-2.58
torrey craig,C/PF/F/UTIL,BOS,8.23%,0.0%,0.06%,0.03%,0.03%,$-2.58
kobe bufkin,PG/G/UTIL,ATL,6.15%,0.0%,0.04%,0.03%,0.03%,$-2.58
kj simpson,PG/G/UTIL,CHA,7.24%,0.0%,0.05%,0.06%,0.1%,$-2.58
nate williams,PG/SG/G/UTIL,HOU,6.93%,0.0%,0.05%,0.07%,0.1%,$-2.58
malachi flynn,PG/G/UTIL,CHA,6.69%,0.0%,0.07%,0.06%,0.1%,$-2.58
ochai agbaji,PF/SF/F/UTIL,TOR,6.87%,0.0%,0.05%,0.07%,0.04%,$-2.59
johnny juzang,SF/SG/G/F/UTIL,UTA,6.95%,0.0%,0.08%,0.14%,0.1%,$-2.59
josh okogie,PF/F/UTIL,CHA,7.99%,0.0%,0.06%,0.03%,0.04%,$-2.59
taj gibson,C/UTIL,CHA,6.13%,0.0%,0.03%,0.03%,0.03%,$-2.59
ousmane dieng,C/PF/F/UTIL,OKC,6.78%,0.0%,0.06%,0.12%,0.1%,$-2.6
trentyn flowers,SG/G/UTIL,LAC,6.0%,0.0%,0.04%,0.03%,0.03%,$-2.6
malaki branham,SF/SG/G/F/UTIL,SAS,7.55%,0.0%,0.1%,0.03%,0.03%,$-2.6
jalen hood-schifino,PG/G/UTIL,PHI,6.08%,0.0%,0.02%,0.01%,0.03%,$-2.6
kevon harris,SG/G/UTIL,ATL,6.57%,0.0%,0.05%,0.09%,0.1%,$-2.63
kyle filipowski,C/UTIL,UTA,6.2%,0.0%,0.05%,0.06%,0.1%,$-2.63
daeqwon plowden,SF/SG/G/F/UTIL,ATL,5.14%,0.0%,0.04%,0.02%,0.03%,$-2.64
charles bassey,C/UTIL,SAS,4.99%,0.0%,0.05%,0.02%,0.05%,$-2.65
monte morris,PG/G/UTIL,PHX,5.33%,0.0%,0.01%,0.02%,0.03%,$-2.65
jaden springer,SG/G/UTIL,UTA,5.29%,0.0%,0.03%,0.02%,0.03%,$-2.65
micah potter,C/PF/F/UTIL,UTA,5.8%,0.0%,0.04%,0.13%,0.1%,$-2.66
grayson allen,SF/SG/G/F/UTIL,PHX,5.68%,0.0%,0.04%,0.17%,0.1%,$-2.66
alec burks,PG/SG/G/UTIL,MIA,5.34%,0.0%,0.01%,0.03%,0.04%,$-2.66
victor wembanyama,C/UTIL,SAS,5.99%,0.0%,0.03%,0.04%,0.03%,$-2.68
jonathan mogbo,C/PF/F/UTIL,TOR,6.15%,0.0%,0.02%,0.04%,0.04%,$-2.68
branden carlson,C/UTIL,OKC,5.0%,0.0%,0.01%,0.02%,0.03%,$-2.68
reed sheppard,PG/G/UTIL,HOU,4.66%,0.0%,0.02%,0.02%,0.03%,$-2.69
jock landale,C/UTIL,HOU,4.57%,0.0%,0.02%,0.02%,0.03%,$-2.7
jd davison,PG/G/UTIL,BOS,4.73%,0.0%,0.0%,0.01%,0.03%,$-2.7
ulrich chomche,C/UTIL,TOR,4.55%,0.0%,0.03%,0.01%,0.03%,$-2.7
kai jones,C/UTIL,DAL,5.98%,0.0%,0.02%,0.03%,0.05%,$-2.71
kyrie irving,PG/G/UTIL,DAL,4.44%,0.0%,0.01%,0.02%,0.03%,$-2.71
ryan dunn,PF/F/UTIL,PHX,5.12%,0.0%,0.04%,0.08%,0.1%,$-2.71
jaden hardy,PG/SG/G/UTIL,DAL,4.51%,0.0%,0.01%,0.02%,0.04%,$-2.71
brandon miller,PF/F/UTIL,CHA,4.15%,0.0%,0.05%,0.02%,0.03%,$-2.71
dereck lively ii,C/UTIL,DAL,4.35%,0.0%,0.02%,0.03%,0.05%,$-2.72
david duke jr.,SG/G/UTIL,SAS,4.27%,0.0%,0.01%,0.01%,0.03%,$-2.73
kevin love,C/UTIL,MIA,4.1%,0.0%,0.01%,0.01%,0.03%,$-2.73
guerschon yabusele,C/PF/F/UTIL,PHI,4.87%,0.0%,0.01%,0.15%,0.1%,$-2.74
jordan mclaughlin,PG/G/UTIL,SAS,4.04%,0.0%,0.01%,0.01%,0.03%,$-2.74
cam christie,SG/G/UTIL,LAC,3.85%,0.0%,0.01%,0.01%,0.03%,$-2.75
nikola jovic,C/UTIL,MIA,3.76%,0.0%,0.0%,0.03%,0.04%,$-2.76
oscar tshiebwe,C/UTIL,UTA,3.68%,0.0%,0.01%,0.03%,0.03%,$-2.76
jalen johnson,C/UTIL,ATL,3.58%,0.0%,0.01%,0.03%,0.03%,$-2.77
ja'kobe walter,SF/SG/G/F/UTIL,TOR,3.96%,0.0%,0.01%,0.08%,0.04%,$-2.77
jay huff,C/UTIL,MEM,4.27%,0.0%,0.02%,0.04%,0.1%,$-2.78
ben simmons,C/UTIL,LAC,3.44%,0.0%,0.01%,0.01%,0.05%,$-2.78
vit krejci,PG/G/UTIL,ATL,3.22%,0.0%,0.01%,0.03%,0.1%,$-2.79
alex caruso,PG/SF/G/F/UTIL,OKC,3.85%,0.0%,0.01%,0.04%,0.04%,$-2.8
clint capela,C/UTIL,ATL,4.04%,0.0%,0.01%,0.03%,0.04%,$-2.81
gradey dick,SG/G/UTIL,TOR,2.92%,0.0%,0.01%,0.01%,0.04%,$-2.81
cam spencer,SG/G/UTIL,MEM,2.76%,0.0%,0.01%,0.01%,0.03%,$-2.82
nick richards,C/UTIL,PHX,2.8%,0.0%,0.0%,0.03%,0.1%,$-2.82
nikola topic,PG/G/UTIL,OKC,2.65%,0.0%,0.01%,0.03%,0.03%,$-2.82
santi aldama,PF/F/UTIL,MEM,2.95%,0.0%,0.01%,0.06%,0.06%,$-2.84
brandon ingram,PF/F/UTIL,TOR,2.79%,0.0%,0.0%,0.1%,0.08%,$-2.85
adam flagler,PG/G/UTIL,OKC,2.17%,0.0%,0.01%,0.03%,0.03%,$-2.86
jared mccain,PG/G/UTIL,PHI,2.15%,0.0%,0.0%,0.01%,0.03%,$-2.86
dru smith,PG/G/UTIL,MIA,2.09%,0.0%,0.0%,0.01%,0.03%,$-2.87
amen thompson,PG/SF/G/F/UTIL,HOU,2.17%,0.0%,0.0%,0.25%,0.08%,$-2.88
daniel gafford,C/UTIL,DAL,1.95%,0.0%,0.0%,0.02%,0.07%,$-2.88
norman powell,SF/SG/G/F/UTIL,LAC,1.95%,0.0%,0.0%,0.15%,0.07%,$-2.9
pj washington,C/PF/F/UTIL,DAL,1.95%,0.0%,0.0%,0.19%,0.1%,$-2.9
kristaps porzingis,C/UTIL,BOS,1.8%,0.0%,0.0%,0.13%,0.08%,$-2.9
paul george,PF/SF/F/UTIL,PHI,1.9%,0.0%,0.0%,0.17%,0.07%,$-2.9
immanuel quickley,PG/G/UTIL,TOR,1.98%,0.0%,0.0%,0.09%,0.06%,$-2.9
keyonte george,PG/G/UTIL,UTA,2.07%,0.0%,0.0%,0.08%,0.07%,$-2.9
cody martin,SF/F/UTIL,PHX,1.59%,0.0%,0.0%,0.02%,0.03%,$-2.9
rj barrett,SF/SG/G/F/UTIL,TOR,1.77%,0.0%,0.0%,0.21%,0.07%,$-2.91
scottie barnes,PG/SF/G/F/UTIL,TOR,1.55%,0.0%,0.0%,0.24%,0.08%,$-2.92
kawhi leonard,PF/SF/F/UTIL,LAC,1.55%,0.0%,0.0%,0.13%,0.08%,$-2.92
tyrese maxey,PG/G/UTIL,PHI,1.29%,0.0%,0.0%,0.11%,0.09%,$-2.93
jalen williams,PF/SF/F/UTIL,OKC,1.13%,0.0%,0.0%,0.13%,0.08%,$-2.94
jaren jackson jr.,C/PF/F/UTIL,MEM,1.04%,0.0%,0.0%,0.14%,0.08%,$-2.95
anthony davis,C/PF/F/UTIL,DAL,0.78%,0.0%,0.0%,0.36%,0.1%,$-2.96
