Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4652746677,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Gary Payton II (37819372),Ausar Thompson (37819144),Santi Aldama (37819116),Alperen Sengun (37819001),Kelly Oubre Jr. (37819076),Jaren Jackson Jr. (37819020),Domantas Sabonis (37818987)
4652746678,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Stephen Curry (37818995),Jaylen Wells (37819202),Cameron Johnson (37819066),Ausar Thompson (37819144),Jalen Duren (37819057),Amen Thompson (37819007),Keldon Johnson (37819184),Brandin Podziemski (37819081)
4652746679,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Stephon Castle (37819089),De'Aaron Fox (37819003),Gregory Jackson (37819336),Jaren Jackson Jr. (37819020),Alperen Sengun (37819001),Luke Kennard (37819236),Kyle Kuzma (37819059),Guerschon Yabusele (37819152)
4652746680,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Malik Beasley (37819163),Ausar Thompson (37819144),Maxwell Lewis (37819541),Giannis Antetokounmpo (37818975),Stephen Curry (37818995),DeMar DeRozan (37819046),Santi Aldama (37819116)
4652746681,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Jalen Green (37819027),Ausar Thompson (37819144),Santi Aldama (37819116),Moses Brown (37819161),Chris Paul (37819103),Giannis Antetokounmpo (37818975),Draymond Green (37819085)
4652746682,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Luke Kennard (37819236),Brandin Podziemski (37819081),John Konchar (37819393),Paul George (37819038),Moses Brown (37819161),Amen Thompson (37819007),Santi Aldama (37819116),Giannis Antetokounmpo (37818975)
4652746683,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Jalen Green (37819027),Klay Thompson (37819119),Giannis Antetokounmpo (37818975),Jalen Duren (37819057),Brandin Podziemski (37819081),Kyle Kuzma (37819059),Scotty Pippen Jr. (37819326)
4652746684,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Stephon Castle (37819089),Paul George (37819038),Gregory Jackson (37819336),Jalen Duren (37819057),De'Aaron Fox (37819003),Amen Thompson (37819007),Santi Aldama (37819116)
4652746685,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Malik Monk (37819030),Malik Beasley (37819163),Ausar Thompson (37819144),Jaren Jackson Jr. (37819020),Jalen Duren (37819057),Scotty Pippen Jr. (37819326),Buddy Hield (37819264),Giannis Antetokounmpo (37818975)
4652746686,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Kelly Oubre Jr. (37819076),Gregory Jackson (37819336),Jaren Jackson Jr. (37819020),Alperen Sengun (37819001),Kevin Porter Jr. (37819269),Sandro Mamukelashvili (37819180),Giannis Antetokounmpo (37818975)
