Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4628738512,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Coby White (37490424),Kelly Oubre Jr. (37490414),Brandon Boston Jr. (37490699),Ricky Council IV (37490547),Paul Reed (37490810),Tyrese Maxey (37490311),Devin Vassell (37490417),Giannis Antetokounmpo (37490296)
4628738513,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Tim Hardaway Jr. (37490589),Devin Vassell (37490417),Giannis Antetokounmpo (37490296),Jalen Duren (37490422),Coby White (37490424),Patrick Williams (37490553),Russell Westbrook (37490411)
4628738514,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Kelly Oubre Jr. (37490414),Devin Vassell (37490417),Michael Porter Jr. (37490450),Jalen Duren (37490422),Jaylen Brown (37490360),Patrick Williams (37490553),Nikola Vucevic (37490353)
4628738515,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Coby White (37490424),Brandon Boston Jr. (37490699),Ricky Council IV (37490547),Patrick Williams (37490553),Jakob Poeltl (37490409),Tyrese Maxey (37490311),Giannis Antetokounmpo (37490296),Aaron Gordon (37490534)
4628738516,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Coby White (37490424),Ayo Dosunmu (37490443),Josh Okogie (37490501),Jeremiah Robinson-Earl (37490826),Yves Missi (37490505),Jaylen Brown (37490360),Giannis Antetokounmpo (37490296),Russell Westbrook (37490411)
4628738517,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Brandon Boston Jr. (37490699),Ricky Council IV (37490547),Miles Bridges (37490334),Aaron Gordon (37490534),Coby White (37490424),Giannis Antetokounmpo (37490296),Jakob Poeltl (37490409)
4628738518,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Lonzo Ball (37490507),Ayo Dosunmu (37490443),Jaylen Brown (37490360),Aaron Gordon (37490534),Daniel Gafford (37490376),Tyrese Maxey (37490311),Devin Vassell (37490417),Patrick Williams (37490553)
4628738519,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Russell Westbrook (37490411),Kelly Oubre Jr. (37490414),Ausar Thompson (37490527),Josh Okogie (37490501),Aaron Gordon (37490534),Tyrese Maxey (37490311),Ricky Council IV (37490547),Jayson Tatum (37490316)
4628738520,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Damian Lillard (37490328),Ayo Dosunmu (37490443),Josh Okogie (37490501),Aaron Gordon (37490534),Jalen Duren (37490422),Lonzo Ball (37490507),Patrick Williams (37490553),Victor Wembanyama (37490300)
4628738521,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Tyrese Maxey (37490311),Ayo Dosunmu (37490443),Josh Okogie (37490501),Aaron Gordon (37490534),Paul Reed (37490810),Coby White (37490424),Patrick Williams (37490553),Nikola Jokic (37490294)
4628738522,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Dejounte Murray (37490342),Kelly Oubre Jr. (37490414),Josh Okogie (37490501),Tobias Harris (37490447),Yves Missi (37490505),Chris Paul (37490436),Patrick Williams (37490553),Tyrese Maxey (37490311)
4628738523,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Dejounte Murray (37490342),Trey Murphy III (37490365),Josh Okogie (37490501),Giannis Antetokounmpo (37490296),Aaron Gordon (37490534),Kelly Oubre Jr. (37490414),Patrick Williams (37490553),Jeremiah Robinson-Earl (37490826)
