PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Jamal Murray (37747281),Quentin Grimes (37747385),Kelly Oubre Jr. (37747347),Michael Porter Jr. (37747322),Day'Ron Sharpe (37747441),Keyonte George (37747318),Deni Avdija (37747326),Alperen Sengun (37747270),275.46999999999997,271.08000000000004,362.92999999999995,49900,0.1%,5.17%,374.9%,51.17%,195.35000000000002,$15.0,DEN 2,PHI 2,generated,1
Killian Hayes (37747544),Tyrese Martin (37747575),Ziaire Williams (37747420),Michael Porter Jr. (37747322),Nikola Jokic (37747248),Anfernee Simons (37747307),Jabari Smith Jr. (37747398),Alperen Sengun (37747270),275.42,272.11,364.33000000000004,50000,0.09%,5.51%,371.6%,50.77%,212.07,$14.9,BKN 3,DEN 2,generated,1
Killian Hayes (37747544),Anfernee Simons (37747307),Toumani Camara (37747362),Trendon Watford (37747448),Nikola Jokic (37747248),Keyonte George (37747318),Jabari Smith Jr. (37747398),Walker Kessler (37747299),270.35999999999996,264.69000000000005,357.94,50000,0.1%,4.52%,371.4%,44.58%,175.06,$14.9,BKN 2,POR 2,generated,1
Killian Hayes (37747544),Quentin Grimes (37747385),Deni Avdija (37747326),Aaron Gordon (37747407),Nic Claxton (37747367),Russell Westbrook (37747344),John Collins (37747295),Nikola Jokic (37747248),275.38,275.81,368.96000000000004,49900,0.06%,5.84%,365.7%,50.56%,259.47,$14.6,DEN 3,BKN 2,generated,1
Keon Johnson (37747374),Quentin Grimes (37747385),Michael Porter Jr. (37747322),Trendon Watford (37747448),Day'Ron Sharpe (37747441),Jamal Murray (37747281),Miles Bridges (37747272),Alperen Sengun (37747270),266.78000000000003,260.99,358.4,49900,0.11%,3.96%,359.4%,39.96%,155.26,$14.4,BKN 3,DEN 2,generated,1
Killian Hayes (37747544),Quentin Grimes (37747385),Deni Avdija (37747326),Michael Porter Jr. (37747322),Nic Claxton (37747367),Keyonte George (37747318),Jabari Smith Jr. (37747398),Nikola Jokic (37747248),276.57,272.83000000000004,365.90000000000003,49800,0.06%,5.99%,354.0%,52.3%,237.36,$14.2,BKN 2,DEN 2,generated,1
Austin Reaves (37747277),Quentin Grimes (37747385),Michael Porter Jr. (37747322),Aaron Gordon (37747407),Joel Embiid (37747260),Anfernee Simons (37747307),Jabari Smith Jr. (37747398),Day'Ron Sharpe (37747441),272.22999999999996,263.93,355.91,49700,0.09%,4.53%,351.8%,45.63%,207.77,$14.1,PHI 2,DEN 2,generated,1
Aaron Holiday (37747562),Quentin Grimes (37747385),Svi Mykhailiuk (37747436),Jabari Smith Jr. (37747398),Nikola Jokic (37747248),Keyonte George (37747318),Jerami Grant (37747382),Alperen Sengun (37747270),272.97,270.43,362.03999999999996,50000,0.07%,5.13%,345.7%,47.76%,215.05,$13.8,HOU 3,UTA 2,generated,1
Killian Hayes (37747544),Toumani Camara (37747362),Ziaire Williams (37747420),Aaron Gordon (37747407),Day'Ron Sharpe (37747441),LaMelo Ball (37747257),Jabari Smith Jr. (37747398),Nikola Jokic (37747248),271.79,271.07000000000005,361.36000000000007,49800,0.09%,4.92%,344.3%,46.09%,226.05,$13.8,BKN 3,DEN 2,generated,1
Keyonte George (37747318),Keon Johnson (37747374),Kelly Oubre Jr. (37747347),Aaron Gordon (37747407),Nic Claxton (37747367),Toumani Camara (37747362),Jabari Smith Jr. (37747398),Nikola Jokic (37747248),276.3,269.11,360.13000000000005,49900,0.07%,5.43%,335.4%,51.98%,223.58999999999997,$13.4,BKN 2,DEN 2,generated,1
Jamal Murray (37747281),Kelly Oubre Jr. (37747347),Michael Porter Jr. (37747322),Aaron Gordon (37747407),Day'Ron Sharpe (37747441),Russell Westbrook (37747344),John Collins (37747295),Alperen Sengun (37747270),274.04,271.32,363.98,50000,0.09%,4.71%,334.2%,48.88%,198.34,$13.4,DEN 4,PHI 1,generated,1
Keon Johnson (37747374),Jamal Murray (37747281),LeBron James (37747253),Jabari Smith Jr. (37747398),Day'Ron Sharpe (37747441),Killian Hayes (37747544),Shaedon Sharpe (37747390),Alperen Sengun (37747270),270.09000000000003,262.93,362.62,49700,0.08%,4.49%,333.6%,44.08%,171.94,$13.3,BKN 3,HOU 2,generated,1
Killian Hayes (37747544),Austin Reaves (37747277),Deni Avdija (37747326),Aaron Gordon (37747407),Nikola Jokic (37747248),Keyonte George (37747318),Jabari Smith Jr. (37747398),Robert Williams (37747496),276.95000000000005,270.65000000000003,367.83,50000,0.07%,5.62%,332.7%,52.9%,243.76,$13.3,POR 2,DEN 2,generated,1
Killian Hayes (37747544),Tyrese Martin (37747575),Cameron Johnson (37747352),Aaron Gordon (37747407),Nikola Jokic (37747248),Scoot Henderson (37747356),Deni Avdija (37747326),Alperen Sengun (37747270),273.46999999999997,273.13000000000005,368.3399999999999,49900,0.06%,5.03%,328.9%,48.09%,241.35,$13.2,BKN 3,DEN 2,generated,1
Keon Johnson (37747374),Quentin Grimes (37747385),Cameron Johnson (37747352),Jabari Smith Jr. (37747398),Day'Ron Sharpe (37747441),Jamal Murray (37747281),Miles Bridges (37747272),Alperen Sengun (37747270),270.61,264.24,358.96000000000004,50000,0.08%,4.43%,328.8%,44.12%,178.25,$13.2,BKN 3,HOU 2,generated,1
Jamal Murray (37747281),Keon Johnson (37747374),Kelly Oubre Jr. (37747347),Aaron Gordon (37747407),Nic Claxton (37747367),Anfernee Simons (37747307),Deni Avdija (37747326),Alperen Sengun (37747270),279.15999999999997,270.01,364.85,49800,0.06%,5.48%,328.5%,56.76%,218.0,$13.1,DEN 2,BKN 2,generated,1
Killian Hayes (37747544),Jamal Murray (37747281),Cameron Johnson (37747352),Aaron Gordon (37747407),Day'Ron Sharpe (37747441),Scoot Henderson (37747356),Kelly Oubre Jr. (37747347),Nikola Jokic (37747248),272.79,270.42,362.65000000000003,49800,0.07%,4.9%,327.4%,47.28%,213.62,$13.1,BKN 3,DEN 3,generated,1
Keon Johnson (37747374),Anfernee Simons (37747307),Svi Mykhailiuk (37747436),Jabari Smith Jr. (37747398),Day'Ron Sharpe (37747441),Isaiah Collier (37747337),Jerami Grant (37747382),Nikola Jokic (37747248),266.18,256.71999999999997,355.65000000000003,49000,0.09%,4.1%,324.5%,39.29%,151.06,$13.0,BKN 2,POR 2,generated,1
Killian Hayes (37747544),Quentin Grimes (37747385),Jalen Wilson (37747489),Aaron Gordon (37747407),Day'Ron Sharpe (37747441),Toumani Camara (37747362),LeBron James (37747253),Nikola Jokic (37747248),271.23,268.19000000000005,361.09000000000003,49900,0.08%,4.73%,324.5%,45.27%,226.94,$13.0,BKN 3,DEN 2,generated,1
Keon Johnson (37747374),Quentin Grimes (37747385),LeBron James (37747253),Aaron Gordon (37747407),Alperen Sengun (37747270),Anfernee Simons (37747307),Jabari Smith Jr. (37747398),Jusuf Nurkic (37747425),274.22,268.73,363.15,50000,0.07%,5.1%,323.2%,48.87%,235.86,$12.9,HOU 2,BKN 1,generated,1
Killian Hayes (37747544),Keon Johnson (37747374),Kelly Oubre Jr. (37747347),Jabari Smith Jr. (37747398),Day'Ron Sharpe (37747441),Jamal Murray (37747281),Rui Hachimura (37747340),Nikola Jokic (37747248),273.16,265.51,357.0900000000001,49700,0.07%,5.06%,322.7%,48.1%,182.15,$12.9,BKN 3,DEN 2,generated,1
Killian Hayes (37747544),Keyonte George (37747318),Svi Mykhailiuk (37747436),Jabari Smith Jr. (37747398),Nikola Jokic (37747248),Aaron Holiday (37747562),Deni Avdija (37747326),Alperen Sengun (37747270),273.9,269.17,367.40999999999997,49500,0.06%,5.4%,322.2%,49.2%,214.93,$12.9,HOU 3,UTA 2,generated,1
LaMelo Ball (37747257),Kelly Oubre Jr. (37747347),Cameron Johnson (37747352),Aaron Gordon (37747407),Day'Ron Sharpe (37747441),Quentin Grimes (37747385),Deni Avdija (37747326),Alperen Sengun (37747270),273.4,272.66,362.83000000000004,50000,0.07%,4.83%,319.1%,47.87%,231.52,$12.8,PHI 2,BKN 2,generated,1
Killian Hayes (37747544),Jamal Murray (37747281),Michael Porter Jr. (37747322),Cameron Johnson (37747352),Day'Ron Sharpe (37747441),Scoot Henderson (37747356),Svi Mykhailiuk (37747436),Nikola Jokic (37747248),267.42,265.87,360.91,50000,0.08%,4.12%,317.4%,40.92%,159.99,$12.7,BKN 3,DEN 3,generated,1
Keon Johnson (37747374),Anfernee Simons (37747307),Deni Avdija (37747326),Cameron Johnson (37747352),Joel Embiid (37747260),Killian Hayes (37747544),Aaron Gordon (37747407),Alperen Sengun (37747270),275.84,268.84000000000003,366.13,49800,0.06%,5.13%,316.9%,51.49%,218.52,$12.7,BKN 3,POR 2,generated,1
Killian Hayes (37747544),Jamal Murray (37747281),Toumani Camara (37747362),Jabari Smith Jr. (37747398),Nikola Jokic (37747248),Keyonte George (37747318),Deni Avdija (37747326),Robert Williams (37747496),276.57,272.65999999999997,365.03999999999996,50000,0.06%,5.53%,315.3%,52.63%,210.28000000000003,$12.6,POR 3,DEN 2,generated,1
Austin Reaves (37747277),Quentin Grimes (37747385),Cameron Johnson (37747352),John Collins (37747295),Day'Ron Sharpe (37747441),Anfernee Simons (37747307),Ziaire Williams (37747420),Alperen Sengun (37747270),269.58000000000004,262.98,358.62,50000,0.07%,4.03%,310.4%,42.66%,158.02999999999997,$12.4,BKN 3,LAL 1,generated,1
Killian Hayes (37747544),Ziaire Williams (37747420),LeBron James (37747253),Aaron Gordon (37747407),Day'Ron Sharpe (37747441),Austin Reaves (37747277),Toumani Camara (37747362),Alperen Sengun (37747270),271.72,263.85,361.23,50000,0.09%,4.46%,309.0%,45.96%,188.9,$12.4,BKN 3,LAL 2,generated,1
Keyonte George (37747318),Kelly Oubre Jr. (37747347),Ziaire Williams (37747420),Aaron Gordon (37747407),Day'Ron Sharpe (37747441),Jalen Green (37747285),Svi Mykhailiuk (37747436),Nikola Jokic (37747248),269.72,267.68,360.05000000000007,49800,0.09%,4.32%,304.0%,43.65%,192.49,$12.2,UTA 2,BKN 2,generated,1
Killian Hayes (37747544),Ziaire Williams (37747420),Deni Avdija (37747326),Trendon Watford (37747448),Nikola Jokic (37747248),Quentin Grimes (37747385),Aaron Gordon (37747407),Alperen Sengun (37747270),275.57000000000005,275.24,369.01,49400,0.05%,5.59%,303.4%,51.02%,272.93,$12.1,BKN 3,DEN 2,generated,1
Killian Hayes (37747544),Quentin Grimes (37747385),LeBron James (37747253),Aaron Gordon (37747407),Alperen Sengun (37747270),Jamal Murray (37747281),Deni Avdija (37747326),Robert Williams (37747496),276.03999999999996,274.33,366.83,49900,0.06%,4.93%,303.3%,51.84%,256.59,$12.1,DEN 2,POR 2,generated,1
Killian Hayes (37747544),Shaedon Sharpe (37747390),Deni Avdija (37747326),Aaron Gordon (37747407),Nic Claxton (37747367),Isaiah Collier (37747337),John Collins (37747295),Nikola Jokic (37747248),271.02,266.32000000000005,366.48,49900,0.05%,4.77%,303.1%,45.04%,221.20999999999998,$12.1,BKN 2,POR 2,generated,1
Jamal Murray (37747281),Toumani Camara (37747362),LeBron James (37747253),Aaron Gordon (37747407),Day'Ron Sharpe (37747441),Keyonte George (37747318),Deni Avdija (37747326),Jabari Smith Jr. (37747398),274.35999999999996,267.07000000000005,362.17,49900,0.07%,4.77%,302.6%,49.44%,200.45,$12.1,DEN 2,POR 2,generated,1
Killian Hayes (37747544),Quentin Grimes (37747385),Shaedon Sharpe (37747390),Aaron Gordon (37747407),Nikola Jokic (37747248),Scoot Henderson (37747356),Jabari Smith Jr. (37747398),Alperen Sengun (37747270),273.89000000000004,274.31000000000006,364.43000000000006,49900,0.07%,4.78%,302.3%,48.62%,276.62,$12.1,POR 2,DEN 2,generated,1
Killian Hayes (37747544),Tyrese Martin (37747575),LeBron James (37747253),Aaron Gordon (37747407),Nic Claxton (37747367),Kelly Oubre Jr. (37747347),Miles Bridges (37747272),Alperen Sengun (37747270),269.12,263.28000000000003,357.63,50000,0.09%,3.94%,302.0%,42.25%,203.14999999999998,$12.1,BKN 3,LAL 1,generated,1
Killian Hayes (37747544),Jamal Murray (37747281),Deni Avdija (37747326),Aaron Gordon (37747407),Nikola Jokic (37747248),Isaiah Collier (37747337),Jabari Smith Jr. (37747398),Jusuf Nurkic (37747425),274.97,270.67,366.4200000000001,49900,0.07%,5.02%,301.8%,50.09%,247.73000000000002,$12.1,DEN 3,BKN 1,generated,1
Killian Hayes (37747544),Jamal Murray (37747281),Kelly Oubre Jr. (37747347),Jabari Smith Jr. (37747398),Day'Ron Sharpe (37747441),Nick Smith Jr. (37747413),Deni Avdija (37747326),Nikola Jokic (37747248),272.93,269.75,359.64000000000004,49500,0.07%,4.79%,300.6%,47.56%,202.78000000000003,$12.0,BKN 2,DEN 2,generated,1
Killian Hayes (37747544),Quentin Grimes (37747385),Lauri Markkanen (37747288),Jabari Smith Jr. (37747398),Nic Claxton (37747367),Anfernee Simons (37747307),Shaedon Sharpe (37747390),Nikola Jokic (37747248),270.14,265.2,358.0,49900,0.07%,4.48%,300.4%,43.88%,208.33999999999997,$12.0,BKN 2,POR 2,generated,1
Keon Johnson (37747374),Quentin Grimes (37747385),Cameron Johnson (37747352),Jerami Grant (37747382),Day'Ron Sharpe (37747441),Russell Westbrook (37747344),Michael Porter Jr. (37747322),Nikola Jokic (37747248),267.85,266.52,359.47,49900,0.07%,4.24%,300.2%,41.22%,169.56,$12.0,BKN 3,DEN 3,generated,1
Jamal Murray (37747281),Quentin Grimes (37747385),Cameron Johnson (37747352),LeBron James (37747253),Day'Ron Sharpe (37747441),Tyrese Martin (37747575),Shaedon Sharpe (37747390),Alperen Sengun (37747270),265.69,263.68,358.1,50000,0.1%,3.58%,295.2%,38.02%,163.95000000000002,$11.8,BKN 3,DEN 1,generated,1
Jamal Murray (37747281),Svi Mykhailiuk (37747436),Deni Avdija (37747326),Michael Porter Jr. (37747322),Day'Ron Sharpe (37747441),Toumani Camara (37747362),John Collins (37747295),Alperen Sengun (37747270),271.1,266.45000000000005,361.87,49600,0.06%,4.26%,295.0%,44.91%,157.66000000000003,$11.8,DEN 2,UTA 2,generated,1
Keyonte George (37747318),Quentin Grimes (37747385),Deni Avdija (37747326),Trendon Watford (37747448),Nikola Jokic (37747248),Kelly Oubre Jr. (37747347),Aaron Gordon (37747407),Donovan Clingan (37747372),274.11,273.19,364.18,49800,0.08%,4.74%,294.8%,49.11%,245.49,$11.8,PHI 2,POR 2,generated,1
Jamal Murray (37747281),Tyrese Martin (37747575),Deni Avdija (37747326),Cameron Johnson (37747352),Nikola Jokic (37747248),Keyonte George (37747318),Jabari Smith Jr. (37747398),Robert Williams (37747496),272.06,269.75,363.46000000000004,50000,0.07%,4.48%,290.2%,46.39%,191.05,$11.6,DEN 2,BKN 2,generated,1
Killian Hayes (37747544),Svi Mykhailiuk (37747436),LeBron James (37747253),Aaron Gordon (37747407),Nic Claxton (37747367),Jamal Murray (37747281),Jabari Smith Jr. (37747398),Alperen Sengun (37747270),274.99,269.03000000000003,363.98,49700,0.05%,4.88%,289.8%,50.22%,233.25,$11.6,BKN 2,DEN 2,generated,1
Killian Hayes (37747544),Svi Mykhailiuk (37747436),Michael Porter Jr. (37747322),Trendon Watford (37747448),Nikola Jokic (37747248),Shaedon Sharpe (37747390),Jabari Smith Jr. (37747398),Alperen Sengun (37747270),268.6,265.57000000000005,361.88,49400,0.07%,4.11%,288.5%,42.4%,201.85999999999999,$11.5,BKN 2,DEN 2,generated,1
Killian Hayes (37747544),Christian Braun (37747330),Michael Porter Jr. (37747322),LeBron James (37747253),Day'Ron Sharpe (37747441),Svi Mykhailiuk (37747436),Deni Avdija (37747326),Alperen Sengun (37747270),266.63,261.32000000000005,360.08000000000004,49700,0.07%,4.02%,288.3%,39.64%,157.32,$11.5,BKN 2,DEN 2,generated,1
Russell Westbrook (37747344),Kelly Oubre Jr. (37747347),Michael Porter Jr. (37747322),Cameron Johnson (37747352),Nic Claxton (37747367),Anfernee Simons (37747307),Deni Avdija (37747326),Alperen Sengun (37747270),273.64,266.99,361.55999999999995,50000,0.06%,4.43%,286.2%,48.36%,167.07999999999998,$11.4,DEN 2,BKN 2,generated,1
Killian Hayes (37747544),Jamal Murray (37747281),Deni Avdija (37747326),LeBron James (37747253),Day'Ron Sharpe (37747441),Austin Reaves (37747277),Aaron Gordon (37747407),Jusuf Nurkic (37747425),269.66,262.13,362.7900000000001,49700,0.06%,4.27%,286.2%,42.98%,189.33,$11.4,BKN 2,DEN 2,generated,1
Luka Doncic (37747250),Keon Johnson (37747374),Deni Avdija (37747326),John Collins (37747295),Day'Ron Sharpe (37747441),Anfernee Simons (37747307),Toumani Camara (37747362),Jusuf Nurkic (37747425),263.09000000000003,258.32000000000005,356.4,49700,0.1%,3.37%,284.1%,35.43%,123.76,$11.4,POR 3,BKN 2,generated,1
Killian Hayes (37747544),Kelly Oubre Jr. (37747347),Jalen Wilson (37747489),Aaron Gordon (37747407),Nikola Jokic (37747248),Quentin Grimes (37747385),Deni Avdija (37747326),Alperen Sengun (37747270),277.86,276.13000000000005,365.06999999999994,50000,0.04%,5.47%,282.9%,54.44%,279.42,$11.3,BKN 2,PHI 2,generated,1
Killian Hayes (37747544),Jamal Murray (37747281),Svi Mykhailiuk (37747436),Aaron Gordon (37747407),Nikola Jokic (37747248),Anfernee Simons (37747307),John Collins (37747295),Robert Williams (37747496),274.19,272.13,365.66,49900,0.05%,4.91%,281.8%,49.2%,223.35000000000002,$11.3,DEN 3,UTA 2,generated,1
Killian Hayes (37747544),Keon Johnson (37747374),LeBron James (37747253),Aaron Gordon (37747407),Alperen Sengun (37747270),Anfernee Simons (37747307),Deni Avdija (37747326),Jusuf Nurkic (37747425),273.21,266.25,367.0799999999999,49600,0.06%,4.72%,281.6%,47.45%,216.67000000000002,$11.3,BKN 2,POR 2,generated,1
Aaron Holiday (37747562),Quentin Grimes (37747385),Deni Avdija (37747326),Aaron Gordon (37747407),Nikola Jokic (37747248),Anfernee Simons (37747307),John Collins (37747295),Jusuf Nurkic (37747425),271.76,269.95000000000005,364.69999999999993,49500,0.05%,4.48%,280.6%,45.9%,236.4,$11.2,POR 2,DEN 2,generated,1
Anfernee Simons (37747307),Quentin Grimes (37747385),Cameron Johnson (37747352),Deni Avdija (37747326),Nic Claxton (37747367),Tyrese Martin (37747575),Kelly Oubre Jr. (37747347),Nikola Jokic (37747248),273.78,270.23,360.09,50000,0.07%,4.58%,279.7%,48.33%,202.04000000000002,$11.2,BKN 3,POR 2,generated,1
Killian Hayes (37747544),Jamal Murray (37747281),Ziaire Williams (37747420),Jabari Smith Jr. (37747398),Nic Claxton (37747367),Keyonte George (37747318),Jerami Grant (37747382),Nikola Jokic (37747248),273.38000000000005,268.93,360.65000000000003,49800,0.05%,4.79%,277.7%,48.03%,198.62,$11.1,BKN 3,DEN 2,generated,1
Killian Hayes (37747544),Quentin Grimes (37747385),Cameron Johnson (37747352),Jabari Smith Jr. (37747398),Nic Claxton (37747367),Jamal Murray (37747281),Jerami Grant (37747382),Nikola Jokic (37747248),274.75,271.73,359.59000000000003,49700,0.06%,4.67%,277.5%,49.83%,228.1,$11.1,BKN 3,DEN 2,generated,1
