PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Jalen Brunson (37338088),Bogdan Bogdanovic (37338369),Josh Hart (37338127),OG Anunoby (37338270),Walker Kessler (37338183),Isaiah Collier (37338329),Paul George (37338105),Garrison Mathews (37338609),299.384375,327.6975031626948,49400,100.00%,10000,149900.0%,10000,109.5,$5996.0,NYK 3,ATL 2,opp,1,fivehorizons,0,4611288239
Vit Krejci (37338481),Stephon Castle (37338477),Keldon Johnson (37338409),Precious Achiuwa (37338518),Victor Wembanyama (37338018),Bogdan Bogdanovic (37338369),Zach LaVine (37338073),Stephen Curry (37338062),267.97125000000005,301.1947259171862,49300,100.00%,10000,74900.0%,0,155.10999999999999,$2996.0,SAS 3,ATL 2,opp,1,RoyalPain21,2946,4610916107
Coby White (37338195),Bogdan Bogdanovic (37338369),Garrison Mathews (37338609),Precious Achiuwa (37338518),Mark Williams (37338232),Jalen Green (37338162),Devin Vassell (37338234),Nikola Jokic (37338012),272.48125000000005,306.45229137379147,49600,100.00%,10000,49900.0%,0,137.95,$1996.0,ATL 2,CHI 1,opp,1,RoyalPain21,2947,4610916072
CJ McCollum (37338156),Devin Vassell (37338234),Garrison Mathews (37338609),Precious Achiuwa (37338518),Alperen Sengun (37338065),Cole Anthony (37338216),Andrew Wiggins (37338228),Dejounte Murray (37338096),272.21125,304.2859963282229,49800,100.00%,10000,31150.0%,0,73.69,$1246.0,NOP 2,SAS 1,opp,1,RoyalPain21,2948,4610916100
CJ McCollum (37338156),Coby White (37338195),Naji Marshall (37338314),Precious Achiuwa (37338518),Wendell Carter Jr. (37338391),Stephon Castle (37338477),Devin Vassell (37338234),Nikola Jokic (37338012),275.47125,308.36821873603776,49400,100.00%,10000,24900.0%,0,118.41000000000001,$996.0,SAS 2,NOP 1,opp,1,RoyalPain21,2949,4610916122
LaMelo Ball (37338029),Vit Krejci (37338481),Brice Sensabaugh (37338383),Precious Achiuwa (37338518),Onyeka Okongwu (37338359),Ja Morant (37338082),Julius Randle (37338149),Walker Kessler (37338183),266.22125,300.21694019772724,49500,100.00%,10000,18650.0%,0,116.11999999999999,$746.0,ATL 2,UTA 2,opp,1,RoyalPain21,2950,4610916091
CJ McCollum (37338156),Devin Vassell (37338234),Khris Middleton (37338293),Precious Achiuwa (37338518),Mark Williams (37338232),Coby White (37338195),Jeremiah Robinson-Earl (37338708),Victor Wembanyama (37338018),263.00125,296.4600523100028,49000,100.00%,10000,18650.0%,0,105.91,$746.0,NOP 2,SAS 2,opp,1,srodriguez34,2951,4611000861
Ja Morant (37338082),Stephon Castle (37338477),Michael Porter Jr. (37338208),Precious Achiuwa (37338518),Daniel Gafford (37338424),Isaiah Collier (37338329),Jaren Jackson Jr. (37338053),Alperen Sengun (37338065),270.35125,305.7486560069357,49600,100.00%,10000,14900.0%,0,114.48,$596.0,MEM 2,SAS 1,opp,1,RoyalPain21,2952,4610916109
Anthony Black (37338380),Bogdan Bogdanovic (37338369),Garrison Mathews (37338609),Precious Achiuwa (37338518),Victor Wembanyama (37338018),Keyonte George (37338282),Jaren Jackson Jr. (37338053),Dyson Daniels (37338165),261.20125,294.6599028721622,49000,100.00%,10000,14900.0%,0,104.43,$596.0,ATL 3,ORL 1,opp,1,RoyalPain21,2953,4610916116
Vit Krejci (37338481),Quentin Grimes (37338318),Devin Vassell (37338234),Precious Achiuwa (37338518),Giannis Antetokounmpo (37338014),Jamal Murray (37338169),Tristan da Silva (37338374),Trey Murphy III (37338144),260.54125,292.99038638326675,49400,100.00%,10000,14900.0%,0,92.35,$596.0,ATL 1,DAL 1,opp,1,JaserD,2954,4610999390
