PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Ty Jerome (37380541),Dennis Schroder (37380374),Moses Moody (37380529),Julius Randle (37380296),Alperen Sengun (37380240),Jalen Brunson (37380252),Jaren Jackson Jr. (37380258),Kevon Looney (37380507),255.23692708333334,314.5138504901665,49900,0.00%,0,-100.0%,0,179.69,$-4.0,GSW 3,CLE 1,user,100,marvalshot,6067,4617916506
Jalen Brunson (37380252),Dennis Schroder (37380374),Jaylen Brown (37380278),Jaren Jackson Jr. (37380258),Jalen Duren (37380352),Ty Jerome (37380541),Max Strus (37380494),Jarrett Allen (37380313),283.6445095486111,344.19428220025173,49900,0.00%,0,-100.0%,0,211.1,$-4.0,CLE 3,NYK 1,user,100,marvalshot,5008,4617916507
Ty Jerome (37380541),Dennis Schroder (37380374),Max Strus (37380494),Julius Randle (37380296),Alperen Sengun (37380240),Jalen Brunson (37380252),Naz Reid (37380378),Jarrett Allen (37380313),257.8063845486111,310.19887028657797,49600,0.00%,0,-100.0%,0,267.87,$-4.0,CLE 3,MIN 2,user,101,marvalshot,4296,4617916508
Ja Morant (37380266),Dennis Schroder (37380374),Nickeil Alexander-Walker (37380534),Naz Reid (37380378),Karl-Anthony Towns (37380235),Ty Jerome (37380541),Jaylen Brown (37380278),Jarrett Allen (37380313),260.91234809027776,326.7986868181145,49800,0.00%,0,-100.0%,0,184.34999999999997,$-4.0,MIN 2,CLE 2,user,100,marvalshot,6666,4617916509
Trae Young (37380232),Dennis Schroder (37380374),Jaylen Brown (37380278),Naz Reid (37380378),Jalen Duren (37380352),Jalen Brunson (37380252),Max Strus (37380494),Kevon Looney (37380507),319.48841145833336,382.7599699654881,49700,10.78%,0,-99.99%,0,203.54999999999998,$-4.0,GSW 2,ATL 1,user,100,marvalshot,3985,4617916510
Ty Jerome (37380541),Dennis Schroder (37380374),Jaylen Brown (37380278),Naz Reid (37380378),Alperen Sengun (37380240),Jalen Brunson (37380252),Georges Niang (37380521),Jarrett Allen (37380313),265.98718315972224,325.7039445178558,49800,0.00%,0,-100.0%,0,229.82999999999998,$-4.0,CLE 3,GSW 1,user,100,marvalshot,6399,4617916511
Ja Morant (37380266),Dennis Schroder (37380374),Max Strus (37380494),Julius Randle (37380296),Alperen Sengun (37380240),Jalen Brunson (37380252),Georges Niang (37380521),Ty Jerome (37380541),245.2589236111111,295.47668132683464,49900,0.00%,0,-100.0%,0,222.04,$-4.0,CLE 3,MEM 1,user,100,marvalshot,4853,4617916512
Ja Morant (37380266),Donovan Mitchell (37380269),Max Strus (37380494),Naz Reid (37380378),Alperen Sengun (37380240),Dennis Schroder (37380374),Moses Moody (37380529),Jarrett Allen (37380313),252.73286024305554,307.51823239905667,50000,0.00%,0,-100.0%,0,222.95999999999998,$-4.0,CLE 3,GSW 2,user,100,marvalshot,5536,4617916513
Ty Jerome (37380541),Dennis Schroder (37380374),Moses Moody (37380529),Julius Randle (37380296),Alperen Sengun (37380240),Jalen Brunson (37380252),Jaren Jackson Jr. (37380258),Kevon Looney (37380507),255.23692708333334,314.5138504901665,49900,0.00%,0,-100.0%,0,179.69,$-4.0,GSW 3,CLE 1,user1,100,marvalshot,6067,4617916506_1
Jalen Brunson (37380252),Dennis Schroder (37380374),Jaylen Brown (37380278),Jaren Jackson Jr. (37380258),Jalen Duren (37380352),Ty Jerome (37380541),Max Strus (37380494),Jarrett Allen (37380313),283.6445095486111,344.19428220025173,49900,0.00%,0,-100.0%,0,211.1,$-4.0,CLE 3,NYK 1,user1,100,marvalshot,5008,4617916507_1
