Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4628738512,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Ayo Dosunmu (37490443),Kelly Oubre Jr. (37490414),Javonte Green (37490650),Giannis Antetokounmpo (37490296),Paul Reed (37490810),Coby White (37490424),Ricky Council IV (37490547),Tyrese Maxey (37490311)
4628738513,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Tim Hardaway Jr. (37490589),Jaylen Brown (37490360),Ricky Council IV (37490547),Jalen Duren (37490422),Tyrese Maxey (37490311),Patrick Williams (37490553),Nikola Vucevic (37490353)
4628738514,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Ayo Dosunmu (37490443),RJ Barrett (37490382),Giannis Antetokounmpo (37490296),Jalen Duren (37490422),Khris Middleton (37490479),Aaron Gordon (37490534),Patrick Williams (37490553)
4628738515,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Coby White (37490424),Jaylen Brown (37490360),Ricky Council IV (37490547),Patrick Williams (37490553),Aaron Gordon (37490534),Lonzo Ball (37490507),RJ Barrett (37490382),Giannis Antetokounmpo (37490296)
4628738516,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Jose Alvarado (37490610),Kelly Oubre Jr. (37490414),Josh Okogie (37490501),Aaron Gordon (37490534),Nikola Jokic (37490294),Tyrese Maxey (37490311),Patrick Williams (37490553),Lonzo Ball (37490507)
4628738517,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Ayo Dosunmu (37490443),Matas Buzelis (37490617),Miles Bridges (37490334),Aaron Gordon (37490534),Coby White (37490424),Giannis Antetokounmpo (37490296),Lonzo Ball (37490507)
4628738518,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Lonzo Ball (37490507),Coby White (37490424),Jaylen Brown (37490360),Ricky Council IV (37490547),Daniel Gafford (37490376),Chris Paul (37490436),Aaron Gordon (37490534),Tyrese Maxey (37490311)
4628738519,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Ayo Dosunmu (37490443),Devin Vassell (37490417),Ausar Thompson (37490527),Josh Okogie (37490501),Jeremiah Robinson-Earl (37490826),Tyrese Maxey (37490311),Patrick Williams (37490553),Nikola Jokic (37490294)
4628738520,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Chris Paul (37490436),Kelly Oubre Jr. (37490414),Josh Okogie (37490501),Giannis Antetokounmpo (37490296),Jalen Duren (37490422),Lonzo Ball (37490507),Gary Trent Jr. (37490563),Russell Westbrook (37490411)
4628738521,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Ayo Dosunmu (37490443),Coby White (37490424),Josh Okogie (37490501),Aaron Gordon (37490534),Paul Reed (37490810),Tyrese Maxey (37490311),Jayson Tatum (37490316),Kristaps Porzingis (37490396)
4628738522,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Chris Paul (37490436),Jaylen Brown (37490360),Josh Okogie (37490501),Tobias Harris (37490447),Victor Wembanyama (37490300),Coby White (37490424),Patrick Williams (37490553),Yves Missi (37490505)
4628738523,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Coby White (37490424),CJ McCollum (37490378),Josh Okogie (37490501),Patrick Williams (37490553),Jakob Poeltl (37490409),Brandon Boston Jr. (37490699),Giannis Antetokounmpo (37490296),Kelly Oubre Jr. (37490414)
