Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
obi toppin,C/PF/F/UTIL,IND,19.99%,0.01%,0.69%,2.37%,1.6%,$-1.07
zach lavine,SF/SG/G/F/UTIL,SAC,22.63%,0.0%,0.68%,15.89%,12.7%,$-1.09
precious achiuwa,C/PF/F/UTIL,NYK,21.66%,0.0%,0.68%,0.13%,0.1%,$-1.12
keon johnson,PG/SG/G/UTIL,BKN,21.08%,0.0%,0.65%,6.28%,6.11%,$-1.18
patrick williams,PF/F/UTIL,CHI,20.58%,0.0%,0.64%,1.56%,1.72%,$-1.21
kyle kuzma,PF/SF/F/UTIL,MIL,21.3%,0.0%,0.64%,10.66%,8.47%,$-1.22
gary trent jr.,SF/SG/G/F/UTIL,MIL,21.13%,0.0%,0.63%,0.99%,0.94%,$-1.22
tyrese martin,SG/G/UTIL,BKN,20.91%,0.0%,0.58%,0.69%,1.05%,$-1.29
taurean prince,SG/G/UTIL,MIL,21.61%,0.0%,0.59%,4.39%,7.58%,$-1.32
andrew nembhard,PG/SG/G/UTIL,IND,20.66%,0.0%,0.54%,6.19%,6.29%,$-1.4
marcus garrett,SF/F/UTIL,CHA,23.84%,0.0%,0.54%,0.05%,0.1%,$-1.42
kevin huerter,SF/SG/G/F/UTIL,CHI,19.43%,0.0%,0.52%,5.13%,3.99%,$-1.45
daquan jeffries,PF/SF/F/UTIL,CHA,21.17%,0.0%,0.51%,3.85%,3.27%,$-1.47
brook lopez,C/UTIL,MIL,20.14%,0.0%,0.53%,2.57%,3.98%,$-1.48
maxwell lewis,PF/SF/F/UTIL,BKN,20.21%,0.0%,0.51%,0.09%,0.1%,$-1.48
ben sheppard,SG/G/UTIL,IND,19.6%,0.0%,0.51%,1.34%,2.01%,$-1.5
orlando robinson,C/UTIL,TOR,18.15%,0.0%,0.48%,0.42%,0.83%,$-1.53
gary payton ii,SF/SG/G/F/UTIL,GSW,19.19%,0.0%,0.43%,0.13%,0.1%,$-1.55
jamal shead,PG/G/UTIL,TOR,20.2%,0.0%,0.45%,0.47%,0.74%,$-1.59
matas buzelis,PF/F/UTIL,CHI,19.02%,0.0%,0.46%,0.49%,0.66%,$-1.6
thomas bryant,C/UTIL,IND,21.9%,0.0%,0.4%,0.03%,0.1%,$-1.62
jake laravia,PF/SF/F/UTIL,SAC,18.42%,0.0%,0.45%,3.09%,2.61%,$-1.63
colin castleton,C/PF/F/UTIL,TOR,17.9%,0.0%,0.46%,1.52%,1.02%,$-1.64
aj green,SG/G/UTIL,MIL,17.88%,0.0%,0.39%,0.06%,0.1%,$-1.67
buddy hield,SF/SG/G/F/UTIL,GSW,17.98%,0.0%,0.4%,0.15%,0.1%,$-1.68
jamison battle,SF/F/UTIL,TOR,18.84%,0.0%,0.39%,0.52%,0.76%,$-1.7
ochai agbaji,PF/SF/F/UTIL,TOR,19.65%,0.0%,0.36%,0.11%,0.1%,$-1.71
josh green,SF/SG/G/F/UTIL,CHA,18.48%,0.0%,0.39%,1.95%,1.46%,$-1.74
landry shamet,SF/SG/G/F/UTIL,NYK,18.3%,0.0%,0.44%,0.09%,0.07%,$-1.74
moses moody,SF/SG/G/F/UTIL,GSW,18.22%,0.0%,0.37%,0.71%,0.54%,$-1.75
keon ellis,PG/SG/G/UTIL,SAC,18.1%,0.0%,0.38%,0.62%,0.69%,$-1.77
wendell moore jr.,PF/SF/F/UTIL,CHA,18.99%,0.0%,0.4%,0.09%,0.1%,$-1.79
julian phillips,PF/SF/F/UTIL,CHI,19.6%,0.0%,0.32%,0.12%,0.1%,$-1.79
cam reddish,PF/SF/F/UTIL,LAL,18.37%,0.0%,0.32%,0.1%,0.1%,$-1.84
devin carter,PG/SG/G/UTIL,SAC,20.12%,0.0%,0.28%,0.08%,0.1%,$-1.87
jusuf nurkic,C/UTIL,CHA,15.41%,0.0%,0.28%,0.08%,0.1%,$-1.96
seth curry,SG/G/UTIL,CHA,15.01%,0.0%,0.3%,0.08%,0.1%,$-2.05
stanley umude,SG/G/UTIL,MIL,17.37%,0.0%,0.08%,0.02%,0.03%,$-2.05
aj lawson,SG/G/UTIL,TOR,13.97%,0.0%,0.26%,0.16%,0.24%,$-2.06
jalen wilson,SF/SG/G/F/UTIL,BKN,14.27%,0.0%,0.24%,0.35%,0.33%,$-2.12
nick smith jr.,PG/SG/G/UTIL,CHA,15.33%,0.0%,0.14%,0.09%,0.1%,$-2.14
taran armstrong,PG/G/UTIL,GSW,10.2%,0.0%,0.05%,0.01%,0.03%,$-2.15
mason jones,SG/G/UTIL,SAC,20.01%,0.0%,0.13%,0.01%,0.03%,$-2.16
ryan rollins,PG/G/UTIL,MIL,14.07%,0.0%,0.03%,0.03%,0.03%,$-2.16
james johnson,C/PF/F/UTIL,IND,14.98%,0.0%,0.06%,0.02%,0.03%,$-2.19
gui santos,PF/SF/F/UTIL,GSW,13.59%,0.0%,0.16%,0.17%,0.1%,$-2.23
moussa diabate,C/UTIL,CHA,8.52%,0.0%,0.11%,0.01%,0.1%,$-2.24
talen horton-tucker,SG/G/UTIL,CHI,14.92%,0.0%,0.13%,0.04%,0.1%,$-2.25
chris livingston,C/UTIL,MIL,13.31%,0.0%,0.15%,0.07%,0.1%,$-2.25
jackson rowe,PF/SF/F/UTIL,GSW,11.57%,0.0%,0.12%,0.02%,0.03%,$-2.33
malachi flynn,PG/G/UTIL,CHA,11.98%,0.0%,0.04%,0.09%,0.1%,$-2.38
anton watson,PF/F/UTIL,NYK,11.98%,0.0%,0.07%,0.05%,0.1%,$-2.38
reece beekman,PG/G/UTIL,BKN,10.3%,0.0%,0.03%,0.03%,0.03%,$-2.38
doug mcdermott,SF/F/UTIL,SAC,6.81%,0.0%,0.05%,0.01%,0.03%,$-2.42
markelle fultz,PG/G/UTIL,SAC,13.79%,0.0%,0.06%,0.01%,0.03%,$-2.43
jarace walker,PF/SF/F/UTIL,IND,11.33%,0.0%,0.06%,0.09%,0.1%,$-2.44
kevin knox ii,SF/F/UTIL,GSW,11.6%,0.0%,0.03%,0.06%,0.1%,$-2.45
jericho sims,C/UTIL,MIL,6.56%,0.0%,0.04%,0.01%,0.03%,$-2.45
matt ryan,SF/SG/G/F/UTIL,NYK,10.13%,0.0%,0.07%,0.16%,0.1%,$-2.46
rayj dennis,PG/G/UTIL,IND,10.87%,0.0%,0.04%,0.03%,0.03%,$-2.47
isaiah crawford,PF/F/UTIL,SAC,9.89%,0.0%,0.04%,0.04%,0.03%,$-2.47
brandon miller,PF/F/UTIL,CHA,5.69%,0.0%,0.09%,0.01%,0.03%,$-2.48
jalen smith,C/UTIL,CHI,12.81%,0.0%,0.04%,0.01%,0.03%,$-2.49
pat spencer,PG/G/UTIL,GSW,9.78%,0.0%,0.05%,0.09%,0.1%,$-2.49
ayo dosunmu,SG/G/UTIL,CHI,9.16%,0.0%,0.07%,0.02%,0.03%,$-2.49
tony bradley,C/UTIL,IND,10.33%,0.0%,0.02%,0.05%,0.1%,$-2.49
jamaree bouyea,PG/G/UTIL,MIL,9.93%,0.0%,0.09%,0.03%,0.03%,$-2.49
quenton jackson,PG/SG/G/UTIL,IND,9.59%,0.0%,0.06%,0.08%,0.1%,$-2.51
skal labissiere,PF/F/UTIL,SAC,9.5%,0.0%,0.06%,0.08%,0.1%,$-2.52
pat connaughton,PF/SF/F/UTIL,MIL,9.05%,0.0%,0.06%,0.08%,0.1%,$-2.52
delon wright,PG/G/UTIL,NYK,8.1%,0.0%,0.02%,0.03%,0.03%,$-2.52
tidjane salaun,PF/F/UTIL,CHA,7.67%,0.0%,0.06%,0.03%,0.03%,$-2.52
kevin mccullar jr.,SF/F/UTIL,NYK,12.07%,0.0%,0.03%,0.01%,0.03%,$-2.52
enrique freeman,C/PF/F/UTIL,IND,9.14%,0.0%,0.04%,0.02%,0.03%,$-2.52
tyson etienne,PG/G/UTIL,BKN,11.64%,0.0%,0.06%,0.01%,0.03%,$-2.53
taj gibson,C/UTIL,CHA,5.99%,0.0%,0.01%,0.01%,0.03%,$-2.53
isaac jones,C/PF/F/UTIL,SAC,9.55%,0.0%,0.04%,0.09%,0.1%,$-2.54
dalen terry,SF/SG/G/F/UTIL,CHI,8.93%,0.0%,0.05%,0.08%,0.1%,$-2.54
trey jemison,C/UTIL,LAL,8.13%,0.0%,0.05%,0.06%,0.1%,$-2.55
braxton key,PF/F/UTIL,GSW,7.31%,0.0%,0.03%,0.03%,0.03%,$-2.56
tyler kolek,PG/G/UTIL,NYK,8.32%,0.0%,0.03%,0.02%,0.03%,$-2.56
tyler smith,C/PF/F/UTIL,MIL,8.19%,0.0%,0.05%,0.16%,0.1%,$-2.57
pacome dadiet,SF/SG/G/F/UTIL,NYK,7.82%,0.0%,0.05%,0.09%,0.1%,$-2.57
p.j. tucker,C/PF/F/UTIL,NYK,8.6%,0.0%,0.03%,0.05%,0.03%,$-2.57
cam thomas,PG/G/UTIL,BKN,7.82%,0.0%,0.04%,0.02%,0.03%,$-2.57
garrett temple,SG/G/UTIL,TOR,8.86%,0.0%,0.03%,0.04%,0.1%,$-2.59
alex len,C/UTIL,LAL,7.64%,0.0%,0.05%,0.07%,0.1%,$-2.6
trayce jackson-davis,C/UTIL,GSW,8.73%,0.0%,0.03%,0.04%,0.1%,$-2.6
damion baugh,PG/SG/G/UTIL,CHA,7.99%,0.0%,0.06%,0.03%,0.04%,$-2.6
yuri collins,PG/SG/G/UTIL,GSW,8.08%,0.0%,0.03%,0.09%,0.1%,$-2.61
tosan evbuomwan,PF/SF/F/UTIL,BKN,7.12%,0.0%,0.05%,0.06%,0.03%,$-2.61
jahmir young,PG/G/UTIL,CHI,6.33%,0.0%,0.04%,0.03%,0.03%,$-2.61
johnny furphy,SF/SG/G/F/UTIL,IND,9.59%,0.0%,0.04%,0.01%,0.03%,$-2.61
e.j. liddell,C/UTIL,CHI,6.33%,0.0%,0.02%,0.03%,0.03%,$-2.62
grant williams,C/UTIL,CHA,6.71%,0.0%,0.02%,0.02%,0.03%,$-2.65
tre mann,PG/G/UTIL,CHA,6.78%,0.0%,0.01%,0.02%,0.03%,$-2.65
isaiah jackson,C/UTIL,IND,6.14%,0.0%,0.02%,0.02%,0.03%,$-2.67
ja'kobe walter,SF/SG/G/F/UTIL,TOR,5.72%,0.0%,0.05%,0.06%,0.04%,$-2.68
dorian finney-smith,C/PF/F/UTIL,LAL,6.03%,0.0%,0.01%,0.06%,0.04%,$-2.69
emanuel miller,PF/F/UTIL,CHI,5.51%,0.0%,0.03%,0.04%,0.03%,$-2.69
jevon carter,PG/SG/G/UTIL,CHI,6.61%,0.0%,0.02%,0.03%,0.03%,$-2.69
dariq whitehead,SG/G/UTIL,BKN,4.78%,0.0%,0.02%,0.02%,0.03%,$-2.74
jarred vanderbilt,PF/F/UTIL,LAL,5.18%,0.0%,0.0%,0.04%,0.04%,$-2.74
mitchell robinson,C/UTIL,NYK,5.83%,0.0%,0.04%,0.01%,0.03%,$-2.75
marjon beauchamp,PF/SF/F/UTIL,NYK,4.62%,0.0%,0.03%,0.04%,0.03%,$-2.75
jared rhoden,PF/F/UTIL,TOR,4.43%,0.0%,0.01%,0.04%,0.04%,$-2.77
andre jackson jr.,SF/SG/G/F/UTIL,MIL,3.99%,0.0%,0.02%,0.02%,0.03%,$-2.78
pete nance,C/UTIL,MIL,4.13%,0.0%,0.01%,0.02%,0.03%,$-2.79
kj simpson,PG/G/UTIL,CHA,2.78%,0.0%,0.0%,0.01%,0.03%,$-2.79
kevon looney,C/UTIL,GSW,3.83%,0.0%,0.01%,0.07%,0.1%,$-2.81
chris boucher,C/UTIL,TOR,4.27%,0.0%,0.01%,0.01%,0.03%,$-2.83
rui hachimura,PF/SF/F/UTIL,LAL,3.1%,0.0%,0.01%,0.06%,0.05%,$-2.84
josh okogie,PF/F/UTIL,CHA,3.52%,0.0%,0.01%,0.04%,0.04%,$-2.84
gradey dick,SG/G/UTIL,TOR,2.76%,0.0%,0.01%,0.02%,0.05%,$-2.86
luka doncic,PG/G/UTIL,LAL,0.16%,0.0%,0.0%,5.63%,0.12%,$-2.89
cameron johnson,PF/SF/F/UTIL,BKN,1.95%,0.0%,0.0%,0.11%,0.07%,$-2.91
ulrich chomche,C/UTIL,TOR,2.15%,0.0%,0.01%,0.01%,0.03%,$-2.91
lebron james,PF/SF/F/UTIL,LAL,0.47%,0.0%,0.0%,7.31%,0.1%,$-2.92
rj barrett,SF/SG/G/F/UTIL,TOR,1.76%,0.0%,0.0%,0.13%,0.08%,$-2.92
lonzo ball,PG/SG/G/UTIL,CHI,1.78%,0.0%,0.0%,0.01%,0.04%,$-2.93
tyrese haliburton,PG/G/UTIL,IND,1.68%,0.0%,0.0%,0.04%,0.08%,$-2.93
brandon ingram,PF/F/UTIL,TOR,1.39%,0.0%,0.0%,0.06%,0.07%,$-2.94
austin reaves,PG/SG/G/UTIL,LAL,1.33%,0.0%,0.0%,0.04%,0.09%,$-2.94
domantas sabonis,C/UTIL,SAC,0.97%,0.0%,0.0%,0.07%,0.09%,$-2.95
jalen brunson,PG/G/UTIL,NYK,0.72%,0.0%,0.0%,0.04%,0.08%,$-2.97
ariel hukporti,C/UTIL,NYK,0.02%,0.0%,0.0%,0.01%,0.03%,$-3.0
