Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4652746677,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Quentin Grimes (37819127),Ausar Thompson (37819144),Keldon Johnson (37819184),Alperen Sengun (37819001),Scotty Pippen Jr. (37819326),Giannis Antetokounmpo (37818975),Jaren Jackson Jr. (37819020)
4652746678,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Brandin Podziemski (37819081),Cameron Johnson (37819066),Ausar Thompson (37819144),Jalen Duren (37819057),Devin Vassell (37819093),Jaren Jackson Jr. (37819020),Alperen Sengun (37819001)
4652746679,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Kelly Oubre Jr. (37819076),John Konchar (37819393),Santi Aldama (37819116),Giannis Antetokounmpo (37818975),Kyrie Irving (37818989),Gregory Jackson (37819336),Alperen Sengun (37819001)
4652746680,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Malik Beasley (37819163),Ausar Thompson (37819144),Maxwell Lewis (37819541),Alperen Sengun (37819001),Scotty Pippen Jr. (37819326),Giannis Antetokounmpo (37818975),Domantas Sabonis (37818987)
4652746681,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Brandin Podziemski (37819081),Ausar Thompson (37819144),Giannis Antetokounmpo (37818975),Draymond Green (37819085),Kyrie Irving (37818989),Santi Aldama (37819116),Scotty Pippen Jr. (37819326)
4652746682,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Tyrese Maxey (37818992),Brandin Podziemski (37819081),Gregory Jackson (37819336),Santi Aldama (37819116),Giannis Antetokounmpo (37818975),Scotty Pippen Jr. (37819326),Kelly Oubre Jr. (37819076),Draymond Green (37819085)
4652746683,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Stephon Castle (37819089),Buddy Hield (37819264),Santi Aldama (37819116),Jalen Duren (37819057),Scotty Pippen Jr. (37819326),Giannis Antetokounmpo (37818975),Domantas Sabonis (37818987)
4652746684,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Malik Monk (37819030),Gregory Jackson (37819336),Keldon Johnson (37819184),Jalen Duren (37819057),Scotty Pippen Jr. (37819326),Giannis Antetokounmpo (37818975),Stephen Curry (37818995)
4652746685,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Stephen Curry (37818995),Malik Beasley (37819163),Ausar Thompson (37819144),Giannis Antetokounmpo (37818975),Jalen Duren (37819057),Scotty Pippen Jr. (37819326),Keldon Johnson (37819184),Santi Aldama (37819116)
4652746686,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Cam Spencer (37819396),Gregory Jackson (37819336),Giannis Antetokounmpo (37818975),Jaren Jackson Jr. (37819020),Brandin Podziemski (37819081),Santi Aldama (37819116),Domantas Sabonis (37818987)
