Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
jusuf nurkic,C/UTIL,CHA,36.77%,0.02%,2.12%,18.56%,62.86%,$1.67
sandro mamukelashvili,C/PF/F/UTIL,SAS,27.57%,0.01%,1.41%,8.01%,9.31%,$0.43
kristaps porzingis,C/UTIL,BOS,26.17%,0.01%,1.29%,4.72%,5.58%,$0.24
stephon castle,PG/SG/G/UTIL,SAS,27.87%,0.01%,1.33%,12.68%,8.24%,$0.18
jalen duren,C/UTIL,DET,26.69%,0.01%,1.3%,6.94%,11.15%,$0.17
jared butler,PG/SG/G/UTIL,PHI,27.09%,0.01%,1.24%,9.76%,6.65%,$0.01
kelly olynyk,C/PF/F/UTIL,NOP,27.19%,0.01%,1.19%,14.77%,14.59%,$-0.06
keldon johnson,PF/SF/F/UTIL,SAS,27.46%,0.01%,1.19%,17.47%,16.02%,$-0.08
cade cunningham,PG/G/UTIL,DET,28.48%,0.01%,1.18%,31.5%,18.21%,$-0.12
jordan hawkins,PG/SG/G/UTIL,NOP,27.73%,0.01%,1.17%,29.15%,37.49%,$-0.14
miles bridges,PF/F/UTIL,CHA,25.59%,0.01%,1.16%,8.53%,5.99%,$-0.15
anthony edwards,SG/G/UTIL,MIN,26.7%,0.01%,1.17%,17.72%,11.42%,$-0.17
ausar thompson,PF/SF/F/UTIL,DET,27.29%,0.01%,1.16%,25.08%,26.54%,$-0.17
blake wesley,PG/G/UTIL,SAS,25.97%,0.01%,1.14%,8.87%,17.57%,$-0.18
lonnie walker iv,SF/SG/G/F/UTIL,PHI,27.27%,0.01%,1.12%,33.54%,27.29%,$-0.25
jrue holiday,PG/SG/G/UTIL,BOS,26.91%,0.01%,1.1%,11.71%,9.47%,$-0.26
tristan vukcevic,C/UTIL,WAS,25.43%,0.01%,1.08%,6.97%,22.16%,$-0.26
jeremy sochan,C/PF/F/UTIL,SAS,27.53%,0.01%,1.08%,54.24%,68.82%,$-0.32
jose alvarado,PG/G/UTIL,NOP,25.55%,0.01%,1.07%,9.76%,14.98%,$-0.34
alperen sengun,C/UTIL,HOU,23.89%,0.01%,1.06%,7.2%,6.98%,$-0.35
paolo banchero,PF/F/UTIL,ORL,25.86%,0.01%,1.06%,18.98%,12.12%,$-0.38
bruce brown,SF/SG/G/F/UTIL,NOP,26.15%,0.01%,1.05%,17.58%,13.78%,$-0.39
cj mccollum,PG/SG/G/UTIL,NOP,23.83%,0.01%,1.01%,4.07%,2.19%,$-0.39
naz reid,C/PF/F/UTIL,MIN,24.62%,0.01%,1.02%,7.21%,6.13%,$-0.39
tobias harris,PF/F/UTIL,DET,26.53%,0.01%,1.03%,13.22%,16.82%,$-0.41
shai gilgeous-alexander,PG/G/UTIL,OKC,26.63%,0.01%,1.02%,33.78%,14.73%,$-0.42
franz wagner,SF/SG/G/F/UTIL,ORL,26.41%,0.01%,1.03%,30.26%,13.22%,$-0.42
tari eason,PF/F/UTIL,HOU,24.04%,0.01%,1.0%,4.23%,4.29%,$-0.43
tyler herro,PG/G/UTIL,MIA,25.33%,0.01%,1.03%,11.11%,8.16%,$-0.43
wendell carter jr.,C/UTIL,ORL,25.75%,0.01%,0.99%,8.0%,22.16%,$-0.46
bam adebayo,C/PF/F/UTIL,MIA,24.56%,0.01%,0.96%,11.81%,6.68%,$-0.54
chris paul,PG/G/UTIL,SAS,23.38%,0.01%,0.93%,3.82%,4.99%,$-0.57
isaiah hartenstein,C/UTIL,OKC,21.72%,0.01%,0.86%,1.17%,1.73%,$-0.59
aaron wiggins,PF/SF/F/UTIL,OKC,24.12%,0.01%,0.93%,6.18%,4.57%,$-0.6
devin vassell,SF/SG/G/F/UTIL,SAS,24.54%,0.01%,0.93%,8.0%,3.8%,$-0.61
yves missi,C/UTIL,NOP,24.04%,0.01%,0.89%,3.61%,10.52%,$-0.62
quentin grimes,PG/SG/G/UTIL,PHI,23.69%,0.01%,0.93%,14.48%,7.26%,$-0.63
sam hauser,PF/SF/F/UTIL,BOS,25.08%,0.0%,0.92%,14.85%,15.51%,$-0.66
damion baugh,PG/SG/G/UTIL,CHA,24.86%,0.01%,0.92%,10.8%,9.69%,$-0.66
colby jones,SF/SG/G/F/UTIL,WAS,24.32%,0.01%,0.9%,8.73%,7.3%,$-0.69
payton pritchard,PG/SG/G/UTIL,BOS,23.53%,0.01%,0.89%,5.82%,4.13%,$-0.69
malik beasley,SF/SG/G/F/UTIL,DET,24.3%,0.01%,0.89%,12.08%,8.54%,$-0.71
cole anthony,PG/G/UTIL,ORL,22.22%,0.01%,0.85%,1.27%,1.87%,$-0.71
jayson tatum,PF/SF/F/UTIL,BOS,22.59%,0.01%,0.89%,18.65%,6.02%,$-0.77
chet holmgren,C/PF/F/UTIL,OKC,21.77%,0.01%,0.83%,4.69%,2.43%,$-0.78
julius randle,C/PF/F/UTIL,MIN,21.58%,0.01%,0.82%,4.78%,2.53%,$-0.82
julian champagnie,SF/SG/G/F/UTIL,SAS,22.87%,0.01%,0.82%,4.92%,4.12%,$-0.82
aj johnson,PG/SG/G/UTIL,WAS,23.57%,0.0%,0.84%,4.53%,4.44%,$-0.82
keyonte george,PG/G/UTIL,UTA,22.07%,0.01%,0.8%,0.48%,0.52%,$-0.84
donte divincenzo,PG/SG/G/UTIL,MIN,22.76%,0.0%,0.82%,8.34%,6.91%,$-0.85
ricky council iv,PF/SF/F/UTIL,PHI,22.92%,0.01%,0.81%,4.56%,3.63%,$-0.85
jalen green,PG/SG/G/UTIL,HOU,22.81%,0.0%,0.81%,4.47%,2.26%,$-0.86
rudy gobert,C/UTIL,MIN,22.73%,0.0%,0.78%,3.65%,6.88%,$-0.88
collin sexton,PG/SG/G/UTIL,UTA,20.72%,0.01%,0.79%,2.27%,1.48%,$-0.88
johnny juzang,SF/SG/G/F/UTIL,UTA,23.43%,0.0%,0.81%,16.53%,14.53%,$-0.89
dennis schroder,PG/SG/G/UTIL,DET,21.86%,0.01%,0.79%,2.59%,2.64%,$-0.9
antonio reeves,PG/SG/G/UTIL,NOP,22.98%,0.0%,0.8%,6.81%,8.5%,$-0.91
andrew wiggins,PF/SF/F/UTIL,MIA,22.61%,0.0%,0.77%,8.38%,5.19%,$-0.94
kentavious caldwell-pope,SG/G/UTIL,ORL,23.3%,0.0%,0.79%,2.99%,5.07%,$-0.94
brice sensabaugh,SF/F/UTIL,UTA,21.66%,0.0%,0.77%,2.02%,3.12%,$-0.94
jaime jaquez jr.,SF/F/UTIL,MIA,22.24%,0.0%,0.74%,1.1%,1.51%,$-1.0
mike conley,PG/G/UTIL,MIN,22.12%,0.0%,0.74%,5.56%,9.75%,$-1.02
jaden mcdaniels,PF/SF/F/UTIL,MIN,21.81%,0.0%,0.72%,3.02%,2.15%,$-1.03
cason wallace,PG/SG/G/UTIL,OKC,22.52%,0.0%,0.73%,6.48%,6.79%,$-1.03
jaden hardy,PG/SG/G/UTIL,DAL,21.87%,0.0%,0.73%,3.99%,4.12%,$-1.04
derrick white,PG/SG/G/UTIL,BOS,20.26%,0.0%,0.7%,1.75%,0.91%,$-1.06
dillon brooks,PF/SF/F/UTIL,HOU,22.84%,0.0%,0.7%,3.53%,3.02%,$-1.07
justin edwards,PF/SF/F/UTIL,PHI,22.05%,0.0%,0.69%,3.0%,2.83%,$-1.1
alex caruso,PG/SF/G/F/UTIL,OKC,21.45%,0.0%,0.7%,4.4%,3.19%,$-1.11
tim hardaway jr.,SF/SG/G/F/UTIL,DET,21.82%,0.0%,0.69%,1.82%,1.6%,$-1.15
naji marshall,PF/SF/F/UTIL,DAL,20.78%,0.0%,0.64%,2.59%,1.21%,$-1.2
nickeil alexander-walker,SF/SG/G/F/UTIL,MIN,21.06%,0.0%,0.65%,5.22%,4.77%,$-1.21
karlo matkovic,C/PF/F/UTIL,NOP,20.05%,0.0%,0.62%,0.71%,0.75%,$-1.21
fred vanvleet,PG/G/UTIL,HOU,21.22%,0.0%,0.64%,2.3%,1.93%,$-1.22
pj washington,C/PF/F/UTIL,DAL,21.39%,0.0%,0.63%,14.53%,8.24%,$-1.22
daquan jeffries,PF/SF/F/UTIL,CHA,22.25%,0.0%,0.65%,1.6%,1.47%,$-1.22
isaiah stewart,C/UTIL,DET,20.34%,0.0%,0.61%,2.1%,7.48%,$-1.23
jeremiah robinson-earl,PF/F/UTIL,NOP,22.06%,0.0%,0.63%,0.22%,0.48%,$-1.25
justin champagnie,PF/SF/F/UTIL,WAS,19.87%,0.0%,0.62%,1.33%,1.06%,$-1.26
kenrich williams,C/PF/F/UTIL,OKC,20.87%,0.0%,0.62%,2.94%,3.31%,$-1.27
baylor scheierman,SF/SG/G/F/UTIL,BOS,20.78%,0.0%,0.6%,0.54%,0.47%,$-1.31
josh green,SF/SG/G/F/UTIL,CHA,20.99%,0.0%,0.61%,1.16%,0.99%,$-1.32
ronald holland ii,SF/F/UTIL,DET,20.82%,0.0%,0.59%,0.07%,0.1%,$-1.32
kyle filipowski,C/PF/F/UTIL,UTA,19.22%,0.0%,0.58%,2.64%,1.97%,$-1.32
moussa diabate,C/UTIL,CHA,19.87%,0.0%,0.57%,2.86%,9.38%,$-1.33
spencer dinwiddie,PG/SG/G/UTIL,DAL,20.28%,0.0%,0.58%,1.63%,1.01%,$-1.34
isaiah collier,PG/G/UTIL,UTA,19.73%,0.0%,0.55%,0.6%,0.66%,$-1.37
cory joseph,PG/G/UTIL,ORL,20.62%,0.0%,0.55%,0.06%,0.1%,$-1.37
alexandre sarr,C/UTIL,WAS,17.58%,0.0%,0.54%,1.07%,1.57%,$-1.41
isaiah joe,SG/G/UTIL,OKC,19.38%,0.0%,0.56%,0.23%,0.28%,$-1.41
davion mitchell,PG/G/UTIL,MIA,20.16%,0.0%,0.58%,0.07%,0.17%,$-1.41
carlton carrington,PG/SG/G/UTIL,WAS,19.88%,0.0%,0.55%,1.26%,1.09%,$-1.42
kai jones,C/UTIL,DAL,18.83%,0.0%,0.52%,0.54%,1.23%,$-1.42
micah potter,C/PF/F/UTIL,UTA,19.91%,0.0%,0.53%,1.9%,2.52%,$-1.44
wendell moore jr.,PF/SF/F/UTIL,CHA,19.99%,0.0%,0.56%,0.13%,0.19%,$-1.46
harrison barnes,PF/SF/F/UTIL,SAS,18.73%,0.0%,0.53%,0.88%,0.82%,$-1.48
nick smith jr.,PG/SG/G/UTIL,CHA,18.8%,0.0%,0.49%,0.62%,0.53%,$-1.5
de'aaron fox,SG/G/UTIL,SAS,13.49%,0.0%,0.25%,0.01%,0.03%,$-1.52
khris middleton,SF/SG/G/F/UTIL,WAS,17.92%,0.0%,0.5%,1.05%,0.59%,$-1.53
duncan robinson,SG/G/UTIL,MIA,18.89%,0.0%,0.5%,0.78%,1.35%,$-1.55
jaylen martin,SF/F/UTIL,WAS,18.97%,0.0%,0.48%,0.56%,0.77%,$-1.55
max christie,SF/SG/G/F/UTIL,DAL,19.05%,0.0%,0.48%,0.95%,0.69%,$-1.57
kyshawn george,PF/SF/F/UTIL,WAS,18.36%,0.0%,0.46%,0.97%,0.77%,$-1.58
guerschon yabusele,C/PF/F/UTIL,PHI,17.51%,0.0%,0.46%,1.44%,1.22%,$-1.61
jordan poole,PG/G/UTIL,WAS,16.1%,0.0%,0.47%,0.12%,0.09%,$-1.61
tristen newton,PG/G/UTIL,MIN,12.99%,0.0%,0.28%,0.01%,0.03%,$-1.65
oshae brissett,C/PF/F/UTIL,PHI,17.93%,0.0%,0.42%,1.26%,1.47%,$-1.66
anthony black,PG/G/UTIL,ORL,17.42%,0.0%,0.45%,0.18%,0.29%,$-1.66
klay thompson,SF/SG/G/F/UTIL,DAL,17.06%,0.0%,0.43%,1.49%,0.7%,$-1.67
amen thompson,PG/SF/G/F/UTIL,HOU,16.79%,0.0%,0.43%,1.2%,0.44%,$-1.68
jalen hood-schifino,PG/G/UTIL,PHI,19.29%,0.0%,0.43%,0.06%,0.2%,$-1.68
jabari smith jr.,C/PF/F/UTIL,HOU,17.77%,0.0%,0.42%,0.28%,0.29%,$-1.7
walker kessler,C/UTIL,UTA,16.1%,0.0%,0.4%,0.64%,0.69%,$-1.71
jordan clarkson,SG/G/UTIL,UTA,16.08%,0.0%,0.4%,1.67%,1.79%,$-1.73
reed sheppard,PG/G/UTIL,HOU,25.7%,0.0%,0.28%,0.01%,0.03%,$-1.83
alex reese,C/PF/F/UTIL,PHI,17.13%,0.0%,0.29%,0.09%,0.1%,$-1.89
al horford,C/PF/F/UTIL,BOS,15.61%,0.0%,0.32%,2.36%,2.12%,$-1.9
cody williams,SF/F/UTIL,UTA,16.34%,0.0%,0.32%,0.08%,0.1%,$-1.9
steven adams,C/UTIL,HOU,15.22%,0.0%,0.27%,0.16%,0.57%,$-1.98
jonathan isaac,C/PF/F/UTIL,ORL,15.73%,0.0%,0.29%,0.08%,0.1%,$-1.98
jamal cain,SF/F/UTIL,NOP,15.02%,0.0%,0.3%,0.07%,0.1%,$-1.99
gary harris,SG/G/UTIL,ORL,17.03%,0.0%,0.27%,0.06%,0.1%,$-2.0
marcus garrett,SF/F/UTIL,CHA,14.88%,0.0%,0.27%,0.06%,0.1%,$-2.0
jack mcveigh,SG/G/UTIL,HOU,14.33%,0.0%,0.17%,0.03%,0.03%,$-2.0
ron harper jr.,SF/F/UTIL,DET,21.72%,0.0%,0.24%,0.01%,0.03%,$-2.0
jaylen clark,SF/F/UTIL,MIN,14.79%,0.0%,0.23%,0.08%,0.1%,$-2.01
kel'el ware,C/UTIL,MIA,14.42%,0.0%,0.26%,3.12%,8.52%,$-2.02
bismack biyombo,C/UTIL,SAS,17.32%,0.0%,0.22%,0.04%,0.1%,$-2.05
chuma okeke,PF/SF/F/UTIL,PHI,13.98%,0.0%,0.23%,2.54%,2.61%,$-2.1
kessler edwards,C/PF/F/UTIL,DAL,14.93%,0.0%,0.22%,0.13%,0.1%,$-2.1
jalen suggs,PG/G/UTIL,ORL,9.6%,0.0%,0.09%,0.01%,0.03%,$-2.12
simone fontecchio,PF/F/UTIL,DET,12.81%,0.0%,0.21%,0.07%,0.1%,$-2.15
marcus sasser,PG/SG/G/UTIL,DET,8.68%,0.0%,0.1%,0.01%,0.03%,$-2.16
adam flagler,PG/G/UTIL,OKC,15.27%,0.0%,0.14%,0.03%,0.1%,$-2.17
haywood highsmith,PF/SF/F/UTIL,MIA,12.3%,0.0%,0.18%,0.08%,0.1%,$-2.17
kyle lowry,PG/G/UTIL,PHI,15.5%,0.0%,0.3%,0.01%,0.03%,$-2.17
tristan da silva,PF/SF/F/UTIL,ORL,12.03%,0.0%,0.2%,0.09%,0.1%,$-2.2
alec burks,PG/SG/G/UTIL,MIA,12.62%,0.0%,0.19%,0.1%,0.1%,$-2.21
jaylin williams,C/UTIL,OKC,11.72%,0.0%,0.17%,0.08%,0.1%,$-2.22
pelle larsson,SF/SG/G/F/UTIL,MIA,12.88%,0.0%,0.17%,0.12%,0.1%,$-2.22
caleb houstan,PF/SF/F/UTIL,ORL,13.14%,0.0%,0.2%,0.03%,0.1%,$-2.23
