PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Keaton Wallace (37338930),Cole Anthony (37338216),Paul George (37338105),Brice Sensabaugh (37338383),Onyeka Okongwu (37338359),Keyonte George (37338282),Scottie Barnes (37338057),Alperen Sengun (37338065),300.41367187500003,335.5684866821922,49900,100.00%,0,100.0%,0,111.24,$4.0,ATL 2,UTA 2,user4,1,marvalshot,4412,4611344379_4
Cole Anthony (37338216),Bogdan Bogdanovic (37338369),Josh Hart (37338127),Brice Sensabaugh (37338383),Jaren Jackson Jr. (37338053),Keaton Wallace (37338930),Jonathan Isaac (37338510),Victor Wembanyama (37338018),294.79062500000003,329.8540934909592,50000,100.00%,0,150.0%,0,134.51,$6.0,ORL 2,ATL 2,user,1,marvalshot,2382,4611344380
Dejounte Murray (37338096),Mikal Bridges (37338239),Brice Sensabaugh (37338383),Giannis Antetokounmpo (37338014),Wendell Carter Jr. (37338391),Stephon Castle (37338477),Buddy Hield (37338351),Devin Vassell (37338234),300.358125,334.4951941801605,49900,100.00%,0,150.0%,0,121.67,$6.0,SAS 2,NOP 1,user,1,marvalshot,2481,4611344381
Keaton Wallace (37338930),AJ Green (37338567),Jayson Tatum (37338023),Paolo Banchero (37338047),Victor Wembanyama (37338018),Stephon Castle (37338477),Brice Sensabaugh (37338383),Daniel Gafford (37338424),288.9458029513889,326.58406758076717,49800,100.00%,0,100.0%,0,159.78000000000003,$4.0,SAS 2,ATL 1,user3,1,marvalshot,4424,4611344382_3
Jalen Brunson (37338088),Cole Anthony (37338216),Brice Sensabaugh (37338383),Giannis Antetokounmpo (37338014),Daniel Gafford (37338424),Dyson Daniels (37338165),Jonathan Isaac (37338510),Stephon Castle (37338477),294.853125,333.12933158536157,49900,100.00%,0,100.0%,0,148.75,$4.0,ORL 2,NYK 1,user4,1,marvalshot,4429,4611344383_4
Jalen Brunson (37338088),Mikal Bridges (37338239),Brice Sensabaugh (37338383),Olivier-Maxence Prosper (37338958),Alperen Sengun (37338065),Keaton Wallace (37338930),Buddy Hield (37338351),Victor Wembanyama (37338018),308.42125000000004,342.99226940609145,49800,100.00%,0,100.0%,0,115.16,$4.0,NYK 2,UTA 1,user1,1,marvalshot,4430,4611344384_1
Dejounte Murray (37338096),Buddy Hield (37338351),Paul George (37338105),David Roddy (37338933),Onyeka Okongwu (37338359),Keaton Wallace (37338930),Scottie Barnes (37338057),Alperen Sengun (37338065),301.443671875,335.03411254087956,50000,100.00%,0,100.0%,0,90.38,$4.0,ATL 3,NOP 1,user1,1,marvalshot,4407,4611344379_1
Cole Anthony (37338216),Jaden Hardy (37338402),Josh Hart (37338127),Giannis Antetokounmpo (37338014),Daniel Gafford (37338424),Keaton Wallace (37338930),Jonathan Isaac (37338510),Alperen Sengun (37338065),296.660625,335.2940628824417,49900,100.00%,0,100.0%,0,116.1,$4.0,ORL 2,DAL 2,user4,1,marvalshot,4417,4611344380_4
Vit Krejci (37338481),Mikal Bridges (37338239),Quentin Grimes (37338318),Giannis Antetokounmpo (37338014),Alperen Sengun (37338065),Keaton Wallace (37338930),Julius Randle (37338149),Daniel Gafford (37338424),304.378125,341.7767973321974,50000,100.00%,0,100.0%,0,146.88,$4.0,ATL 2,DAL 2,user4,1,marvalshot,4421,4611344381_4
Keaton Wallace (37338930),Garrison Mathews (37338609),Jayson Tatum (37338023),Olivier-Maxence Prosper (37338958),Nikola Jokic (37338012),Stephon Castle (37338477),Quentin Grimes (37338318),Alperen Sengun (37338065),286.16580295138886,322.850679458079,49600,100.00%,0,100.0%,0,134.67000000000002,$4.0,ATL 2,DAL 2,user,1,marvalshot,4280,4611344382
Jalen Brunson (37338088),Quentin Grimes (37338318),Javonte Green (37338605),Santi Aldama (37338417),Nikola Jokic (37338012),Keaton Wallace (37338930),Julius Randle (37338149),Mark Williams (37338232),289.533125,326.15252273624463,49700,100.00%,0,100.0%,0,118.75,$4.0,NYK 1,DAL 1,user2,1,marvalshot,4427,4611344383_2
Jalen Brunson (37338088),Mikal Bridges (37338239),Bogdan Bogdanovic (37338369),David Roddy (37338933),Wendell Carter Jr. (37338391),Amen Thompson (37338122),Garrison Mathews (37338609),Nikola Jokic (37338012),301.01125,333.9186835489164,49900,100.00%,0,100.0%,0,142.88,$4.0,ATL 3,NYK 2,user2,1,marvalshot,4431,4611344384_2
Stephon Castle (37338477),Amen Thompson (37338122),Paul George (37338105),Dillon Brooks (37338345),Nikola Vucevic (37338099),Keaton Wallace (37338930),Scottie Barnes (37338057),Daniel Gafford (37338424),297.263671875,328.3445631770199,49400,100.00%,0,100.0%,0,123.06,$4.0,HOU 2,SAS 1,user2,1,marvalshot,4409,4611344379_2
Keaton Wallace (37338930),Garrison Mathews (37338609),Josh Hart (37338127),Javonte Green (37338605),Victor Wembanyama (37338018),Keyonte George (37338282),Giannis Antetokounmpo (37338014),Stephon Castle (37338477),294.32062500000006,330.88149510201606,49600,100.00%,0,100.0%,0,134.85,$4.0,ATL 2,SAS 2,user3,1,marvalshot,4416,4611344380_3
Keaton Wallace (37338930),Mikal Bridges (37338239),Brice Sensabaugh (37338383),Jaren Jackson Jr. (37338053),Daniel Gafford (37338424),Keyonte George (37338282),Devin Vassell (37338234),Giannis Antetokounmpo (37338014),300.318125,337.5776015423653,49900,100.00%,0,100.0%,0,135.48,$4.0,UTA 2,ATL 1,user1,1,marvalshot,4418,4611344381_1
Coby White (37338195),Buddy Hield (37338351),Jayson Tatum (37338023),Bobby Portis (37338274),Daniel Gafford (37338424),Keaton Wallace (37338930),Keldon Johnson (37338409),Victor Wembanyama (37338018),286.8158029513889,322.81882038480836,50000,100.00%,0,100.0%,0,110.63,$4.0,SAS 2,CHI 1,user2,1,marvalshot,4423,4611344382_2
Jalen Brunson (37338088),Vit Krejci (37338481),Garrison Mathews (37338609),Cam Whitmore (37338526),Daniel Gafford (37338424),Russell Westbrook (37338173),Amen Thompson (37338122),Giannis Antetokounmpo (37338014),287.453125,324.1405586873715,50000,100.00%,0,100.0%,0,136.06,$4.0,ATL 2,HOU 2,user3,1,marvalshot,4428,4611344383_3
