Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
mouhamed gueye,C/PF/F/UTIL,ATL,25.65%,0.01%,0.96%,19.8%,16.12%,$-0.71
kawhi leonard,PF/SF/F/UTIL,LAC,25.56%,0.01%,0.97%,17.85%,18.18%,$-0.71
jimmy butler,PF/SF/F/UTIL,GSW,25.83%,0.01%,0.96%,19.69%,18.91%,$-0.74
dyson daniels,PG/SG/G/UTIL,ATL,26.26%,0.0%,0.94%,39.0%,29.95%,$-0.76
ty jerome,PG/G/UTIL,CLE,23.68%,0.01%,0.92%,5.13%,4.73%,$-0.78
marcus garrett,SF/F/UTIL,CHA,26.53%,0.0%,0.99%,0.15%,0.17%,$-0.78
vit krejci,SF/SG/G/F/UTIL,ATL,25.43%,0.0%,0.93%,21.54%,13.13%,$-0.82
jrue holiday,PG/SG/G/UTIL,BOS,26.1%,0.0%,0.93%,16.62%,11.03%,$-0.83
quinten post,C/UTIL,GSW,24.98%,0.01%,0.9%,5.75%,11.39%,$-0.83
zaccharie risacher,PF/SF/F/UTIL,ATL,25.23%,0.0%,0.9%,26.44%,23.3%,$-0.89
d'angelo russell,PG/G/UTIL,BKN,23.99%,0.01%,0.88%,4.88%,4.31%,$-0.89
derrick white,PG/SG/G/UTIL,BOS,25.39%,0.0%,0.89%,18.32%,12.64%,$-0.91
damian lillard,PG/G/UTIL,MIL,24.75%,0.0%,0.89%,19.18%,21.46%,$-0.92
ivica zubac,C/UTIL,LAC,23.42%,0.01%,0.87%,6.96%,14.32%,$-0.95
darius garland,PG/G/UTIL,CLE,22.95%,0.01%,0.85%,6.02%,6.55%,$-0.99
gary trent jr.,SF/SG/G/F/UTIL,MIL,24.86%,0.0%,0.84%,3.18%,1.7%,$-1.07
donovan mitchell,PG/SG/G/UTIL,CLE,22.86%,0.0%,0.84%,16.37%,11.12%,$-1.09
kyle kuzma,PF/SF/F/UTIL,MIL,24.38%,0.0%,0.8%,20.4%,17.67%,$-1.15
payton pritchard,PG/SG/G/UTIL,BOS,23.67%,0.0%,0.8%,9.99%,6.32%,$-1.16
taurean prince,SG/G/UTIL,MIL,24.68%,0.0%,0.82%,9.48%,8.99%,$-1.17
ziaire williams,SF/SG/G/F/UTIL,BKN,24.18%,0.0%,0.81%,9.12%,4.68%,$-1.18
brandin podziemski,PG/SG/G/UTIL,GSW,22.77%,0.0%,0.76%,10.26%,6.5%,$-1.25
jarrett allen,C/UTIL,CLE,21.73%,0.01%,0.74%,3.76%,5.13%,$-1.26
al horford,C/PF/F/UTIL,BOS,24.47%,0.0%,0.77%,14.34%,10.83%,$-1.28
aj green,SG/G/UTIL,MIL,26.51%,0.0%,0.81%,0.13%,0.1%,$-1.34
seth curry,SG/G/UTIL,CHA,23.45%,0.0%,0.73%,1.32%,0.94%,$-1.36
cameron johnson,PF/SF/F/UTIL,BKN,23.25%,0.0%,0.73%,7.4%,5.71%,$-1.38
evan mobley,C/PF/F/UTIL,CLE,21.49%,0.0%,0.72%,11.51%,10.29%,$-1.39
buddy hield,SF/SG/G/F/UTIL,GSW,22.59%,0.0%,0.72%,9.1%,4.69%,$-1.43
derrick jones jr.,PF/F/UTIL,LAC,23.08%,0.0%,0.72%,2.01%,2.16%,$-1.47
kris dunn,PG/SG/G/UTIL,LAC,22.45%,0.0%,0.69%,3.98%,2.76%,$-1.53
gui santos,PF/SF/F/UTIL,GSW,22.23%,0.0%,0.69%,0.1%,0.1%,$-1.53
luke kornet,C/UTIL,BOS,24.33%,0.0%,0.61%,0.05%,0.1%,$-1.61
moses moody,SF/SG/G/F/UTIL,GSW,22.18%,0.0%,0.65%,7.18%,4.1%,$-1.62
max strus,SF/SG/G/F/UTIL,CLE,21.77%,0.0%,0.63%,4.36%,2.16%,$-1.7
james harden,PG/G/UTIL,LAC,19.86%,0.0%,0.61%,13.23%,13.52%,$-1.71
chris livingston,C/UTIL,MIL,23.98%,0.0%,0.54%,0.06%,0.1%,$-1.75
de'andre hunter,PF/SF/F/UTIL,CLE,21.52%,0.0%,0.59%,2.99%,2.2%,$-1.8
dean wade,C/PF/F/UTIL,CLE,23.8%,0.0%,0.63%,0.13%,0.1%,$-1.81
brook lopez,C/UTIL,MIL,21.55%,0.0%,0.53%,3.84%,6.24%,$-1.88
tyrese martin,SG/G/UTIL,BKN,21.02%,0.0%,0.55%,3.65%,2.97%,$-1.92
kevon looney,C/UTIL,GSW,19.44%,0.0%,0.47%,0.07%,0.1%,$-2.0
keon johnson,PG/SG/G/UTIL,BKN,19.9%,0.0%,0.49%,6.63%,3.61%,$-2.04
nick smith jr.,PG/SG/G/UTIL,CHA,18.67%,0.0%,0.46%,0.35%,0.21%,$-2.07
ryan rollins,PG/G/UTIL,MIL,24.77%,0.0%,0.54%,0.02%,0.03%,$-2.15
sam merrill,SG/G/UTIL,CLE,20.61%,0.0%,0.51%,0.13%,0.1%,$-2.17
ben simmons,C/UTIL,LAC,21.87%,0.0%,0.46%,0.04%,0.1%,$-2.23
bogdan bogdanovic,SF/SG/G/F/UTIL,LAC,18.67%,0.0%,0.38%,0.18%,0.1%,$-2.3
norman powell,SF/SG/G/F/UTIL,LAC,17.28%,0.0%,0.39%,2.6%,1.49%,$-2.34
isaac okoro,SF/SG/G/F/UTIL,CLE,18.45%,0.0%,0.41%,0.24%,0.1%,$-2.35
sam hauser,PF/SF/F/UTIL,BOS,18.64%,0.0%,0.4%,3.81%,3.19%,$-2.36
amir coffey,SF/SG/G/F/UTIL,LAC,18.81%,0.0%,0.4%,1.86%,1.03%,$-2.37
noah clowney,PF/SF/F/UTIL,BKN,17.03%,0.0%,0.37%,0.14%,0.1%,$-2.44
neemias queta,C/UTIL,BOS,19.38%,0.0%,0.33%,0.05%,0.1%,$-2.45
jalen wilson,SF/SG/G/F/UTIL,BKN,16.85%,0.0%,0.31%,1.09%,0.63%,$-2.65
trendon watford,C/PF/F/UTIL,BKN,15.23%,0.0%,0.22%,0.23%,0.14%,$-2.82
nicolas batum,C/PF/F/UTIL,LAC,16.35%,0.0%,0.23%,0.11%,0.1%,$-2.83
jacob toppin,PF/F/UTIL,ATL,18.91%,0.0%,0.17%,0.03%,0.03%,$-2.86
trayce jackson-davis,C/UTIL,GSW,13.45%,0.0%,0.1%,0.02%,0.03%,$-2.94
andre jackson jr.,SF/SG/G/F/UTIL,MIL,14.18%,0.0%,0.21%,0.05%,0.03%,$-2.95
patty mills,PG/G/UTIL,LAC,16.93%,0.0%,0.14%,0.03%,0.03%,$-2.99
maxwell lewis,PF/SF/F/UTIL,BKN,14.23%,0.0%,0.16%,0.13%,0.1%,$-3.0
drew peterson,PF/F/UTIL,BOS,16.92%,0.0%,0.12%,0.03%,0.03%,$-3.0
jaylon tyson,SF/SG/G/F/UTIL,CLE,14.01%,0.0%,0.13%,0.07%,0.03%,$-3.01
kj simpson,PG/G/UTIL,CHA,13.41%,0.0%,0.18%,0.05%,0.04%,$-3.04
emoni bates,PG/G/UTIL,CLE,14.04%,0.0%,0.13%,0.08%,0.03%,$-3.04
cam christie,SG/G/UTIL,LAC,14.24%,0.0%,0.14%,0.07%,0.03%,$-3.06
pat spencer,PG/G/UTIL,GSW,15.69%,0.0%,0.12%,0.04%,0.03%,$-3.06
brandon miller,PF/F/UTIL,CHA,14.3%,0.0%,0.12%,0.05%,0.03%,$-3.06
dariq whitehead,SG/G/UTIL,BKN,14.11%,0.0%,0.13%,0.06%,0.03%,$-3.07
jackson rowe,PF/SF/F/UTIL,GSW,14.55%,0.0%,0.12%,0.07%,0.03%,$-3.07
kobe bufkin,PG/G/UTIL,ATL,11.56%,0.0%,0.19%,0.03%,0.03%,$-3.07
kobe brown,C/PF/F/UTIL,LAC,12.9%,0.0%,0.09%,0.03%,0.03%,$-3.08
de'anthony melton,PG/G/UTIL,BKN,12.26%,0.0%,0.13%,0.06%,0.03%,$-3.09
javonte green,PF/SF/F/UTIL,CLE,13.76%,0.0%,0.11%,0.16%,0.1%,$-3.09
kevin knox ii,SF/F/UTIL,GSW,13.09%,0.0%,0.12%,0.19%,0.1%,$-3.09
malachi flynn,PG/G/UTIL,CHA,13.47%,0.0%,0.13%,0.12%,0.1%,$-3.1
garrison mathews,SG/G/UTIL,ATL,12.94%,0.0%,0.11%,0.19%,0.1%,$-3.1
miles norris,SF/F/UTIL,BOS,15.22%,0.0%,0.11%,0.03%,0.03%,$-3.11
luke travers,SF/F/UTIL,CLE,12.66%,0.0%,0.08%,0.06%,0.03%,$-3.11
jalen johnson,C/UTIL,ATL,12.66%,0.0%,0.14%,0.06%,0.03%,$-3.13
stanley umude,SG/G/UTIL,MIL,12.67%,0.0%,0.12%,0.04%,0.03%,$-3.14
braxton key,PF/F/UTIL,GSW,12.02%,0.0%,0.1%,0.03%,0.03%,$-3.15
jordan walsh,SF/SG/G/F/UTIL,BOS,12.59%,0.0%,0.13%,0.06%,0.03%,$-3.16
grant williams,C/UTIL,CHA,14.5%,0.0%,0.08%,0.02%,0.03%,$-3.17
seth lundy,SG/G/UTIL,LAC,13.35%,0.0%,0.13%,0.04%,0.03%,$-3.17
taran armstrong,PG/G/UTIL,GSW,11.94%,0.0%,0.09%,0.04%,0.03%,$-3.19
tidjane salaun,PF/F/UTIL,CHA,12.12%,0.0%,0.08%,0.05%,0.03%,$-3.2
damion baugh,PG/SG/G/UTIL,CHA,11.58%,0.0%,0.09%,0.14%,0.1%,$-3.22
reece beekman,PG/G/UTIL,BKN,11.45%,0.0%,0.1%,0.08%,0.1%,$-3.22
cam thomas,PG/G/UTIL,BKN,11.39%,0.0%,0.1%,0.05%,0.03%,$-3.22
pat connaughton,PF/SF/F/UTIL,MIL,11.65%,0.0%,0.1%,0.15%,0.1%,$-3.23
pete nance,C/UTIL,MIL,10.09%,0.0%,0.1%,0.06%,0.03%,$-3.24
tyler smith,C/PF/F/UTIL,MIL,11.31%,0.0%,0.09%,0.17%,0.1%,$-3.25
taj gibson,C/UTIL,CHA,12.69%,0.0%,0.08%,0.02%,0.03%,$-3.26
keaton wallace,PG/G/UTIL,ATL,10.95%,0.0%,0.08%,0.05%,0.03%,$-3.27
jordan miller,SF/SG/G/F/UTIL,LAC,11.2%,0.0%,0.11%,0.08%,0.03%,$-3.27
trentyn flowers,SG/G/UTIL,LAC,12.33%,0.0%,0.08%,0.03%,0.03%,$-3.28
bobby portis,C/UTIL,MIL,11.81%,0.0%,0.08%,0.04%,0.03%,$-3.29
yuri collins,PG/G/UTIL,GSW,10.77%,0.0%,0.08%,0.17%,0.1%,$-3.3
tristan thompson,C/UTIL,CLE,9.38%,0.0%,0.04%,0.02%,0.03%,$-3.31
josh okogie,PF/F/UTIL,CHA,12.31%,0.0%,0.02%,0.03%,0.04%,$-3.33
baylor scheierman,SF/SG/G/F/UTIL,BOS,9.16%,0.0%,0.09%,0.07%,0.03%,$-3.33
jamaree bouyea,PG/G/UTIL,MIL,11.46%,0.0%,0.08%,0.03%,0.03%,$-3.34
torrey craig,C/PF/F/UTIL,BOS,9.56%,0.0%,0.08%,0.14%,0.1%,$-3.36
xavier tillman,C/PF/F/UTIL,BOS,8.84%,0.0%,0.07%,0.06%,0.03%,$-3.37
nae'qwan tomlin,C/UTIL,CLE,11.12%,0.0%,0.05%,0.03%,0.03%,$-3.37
tre mann,PG/G/UTIL,CHA,9.38%,0.0%,0.03%,0.03%,0.03%,$-3.38
daeqwon plowden,SG/G/UTIL,ATL,9.18%,0.0%,0.06%,0.04%,0.03%,$-3.39
craig porter jr.,PG/G/UTIL,CLE,9.22%,0.0%,0.06%,0.05%,0.03%,$-3.39
larry nance jr.,C/UTIL,ATL,8.47%,0.0%,0.06%,0.03%,0.03%,$-3.4
tosan evbuomwan,PF/SF/F/UTIL,BKN,9.52%,0.0%,0.05%,0.05%,0.03%,$-3.4
jd davison,PG/G/UTIL,BOS,7.48%,0.0%,0.03%,0.03%,0.03%,$-3.49
drew eubanks,C/UTIL,LAC,5.93%,0.0%,0.04%,0.02%,0.03%,$-3.54
tyson etienne,PG/G/UTIL,BKN,7.55%,0.0%,0.03%,0.02%,0.03%,$-3.58
patrick baldwin jr.,PF/F/UTIL,LAC,6.12%,0.0%,0.03%,0.04%,0.03%,$-3.61
clint capela,C/UTIL,ATL,5.3%,0.0%,0.01%,0.03%,0.04%,$-3.66
caris levert,SF/SG/G/F/UTIL,ATL,5.69%,0.0%,0.01%,0.08%,0.05%,$-3.68
miles bridges,PF/F/UTIL,CHA,1.04%,0.0%,0.0%,0.8%,0.09%,$-3.89
stephen curry,PG/G/UTIL,GSW,1.15%,0.0%,0.0%,1.32%,0.09%,$-3.9
jaylen brown,SF/SG/G/F/UTIL,BOS,1.19%,0.0%,0.0%,0.06%,0.08%,$-3.93
