PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Tre Jones (37851720),Andrew Nembhard (37851576),Devin Vassell (37851496),Paolo Banchero (37851362),Andre Drummond (37851556),Brandin Podziemski (37851483),Giannis Antetokounmpo (37851317),Matas Buzelis (37851566),306.84780815972215,394.81616591122827,49100,100.00%,50000,105842.42%,27305,174.99,$4233.7,CHI 2,IND 1,opp,1,gophils42,778,4655513353
Dyson Daniels (37851412),RJ Barrett (37851407),Devin Vassell (37851496),Paolo Banchero (37851362),Andre Drummond (37851556),Talen Horton-Tucker (37851832),Paul George (37851397),Brandin Podziemski (37851483),305.07399305555555,384.2075230099845,49500,100.00%,50000,60833.39%,9706,141.97,$2433.34,PHI 2,ATL 1,opp,1,nolelimit1,333,4654962421
Darius Garland (37851392),Anthony Edwards (37851329),OG Anunoby (37851472),Paolo Banchero (37851362),Julius Randle (37851443),Tre Jones (37851720),Talen Horton-Tucker (37851832),Andre Drummond (37851556),303.8420703125,393.4766506876516,49800,100.00%,50000,39857.77%,4520,201.19,$1594.31,MIN 2,CHI 2,opp,1,ryannpls,5542,4655482488
Andrew Nembhard (37851576),Jevon Carter (37851843),OG Anunoby (37851472),Paolo Banchero (37851362),Andre Drummond (37851556),Tre Jones (37851720),Giannis Antetokounmpo (37851317),Darius Garland (37851392),303.7621831597222,393.88707698665127,49700,100.00%,50000,34747.95%,2218,201.78,$1389.92,CHI 2,IND 1,opp,1,ryannpls,1139,4655476207
Tre Jones (37851720),Andrew Nembhard (37851576),OG Anunoby (37851472),Giannis Antetokounmpo (37851317),Naz Reid (37851381),Jevon Carter (37851843),Paolo Banchero (37851362),Andre Drummond (37851556),302.9321831597223,389.6370769866513,50000,100.00%,50000,23638.97%,806,183.71,$945.56,CHI 2,IND 1,opp,1,kevsully,1124,4655221461
Andrew Nembhard (37851576),Jalen Green (37851404),RJ Barrett (37851407),Paolo Banchero (37851362),Andre Drummond (37851556),Brandin Podziemski (37851483),Devin Vassell (37851496),Quentin Grimes (37851476),302.6326779513889,377.09520699986285,49800,100.00%,49986,22441.78%,667,116.84,$897.67,PHI 2,IND 1,opp,1,rayray30,34,4655137484
Brandin Podziemski (37851483),Donte DiVincenzo (37851505),Devin Vassell (37851496),Paolo Banchero (37851362),Andre Drummond (37851556),Donovan Mitchell (37851343),OG Anunoby (37851472),Matas Buzelis (37851566),302.4853776041666,385.43438644144294,49700,100.00%,49984,20839.81%,623,127.64000000000001,$833.59,GSW 1,MIN 1,opp,1,nando1914,2215,4655319752
Dyson Daniels (37851412),Donovan Mitchell (37851343),OG Anunoby (37851472),Julius Randle (37851443),Andre Drummond (37851556),Jevon Carter (37851843),Paolo Banchero (37851362),Guerschon Yabusele (37851548),301.52686197916665,385.1082271683766,49800,100.00%,49981,15774.35%,821,171.83999999999997,$630.97,PHI 2,ATL 1,opp,1,bagwell77,2496,4655568753
Tre Jones (37851720),Andrew Nembhard (37851576),OG Anunoby (37851472),Paolo Banchero (37851362),Jarrett Allen (37851461),Darius Garland (37851392),Talen Horton-Tucker (37851832),Anthony Edwards (37851329),301.7518359375,385.03195878794827,49300,100.00%,49997,15701.94%,484,164.96,$628.08,CHI 2,CLE 2,opp,1,edub1976,1427,4655104282
Darius Garland (37851392),Andrew Nembhard (37851576),Talen Horton-Tucker (37851832),Paolo Banchero (37851362),Andre Drummond (37851556),Stephon Castle (37851463),Giannis Antetokounmpo (37851317),Tre Jones (37851720),301.7445008680556,398.028430157437,49800,100.00%,49999,13889.25%,131,212.09,$555.57,CHI 2,CLE 1,opp,1,thugologist,2377,4655181272
Brandin Podziemski (37851483),Anthony Edwards (37851329),OG Anunoby (37851472),Paolo Banchero (37851362),Jarrett Allen (37851461),Mikal Bridges (37851487),Guerschon Yabusele (37851548),Jevon Carter (37851843),300.93790364583333,376.9615082644805,49900,100.00%,49860,13824.54%,773,126.32000000000001,$552.98,NYK 2,GSW 1,opp,1,gtownhoyas13,1501,4655406528
Tre Jones (37851720),Anthony Edwards (37851329),OG Anunoby (37851472),Matas Buzelis (37851566),Andre Drummond (37851556),Talen Horton-Tucker (37851832),Paolo Banchero (37851362),Donovan Mitchell (37851343),301.5820703125,390.8866506876516,49200,100.00%,50000,13178.64%,192,183.57999999999998,$527.15,CHI 3,MIN 1,opp,1,jayzuus,5544,4655586122
Brandin Podziemski (37851483),Donovan Mitchell (37851343),Talen Horton-Tucker (37851832),Naz Reid (37851381),Andre Drummond (37851556),Stephon Castle (37851463),Paolo Banchero (37851362),Matas Buzelis (37851566),301.2376953125,390.2057396122287,49700,100.00%,49966,12960.59%,313,165.64,$518.42,CHI 2,GSW 1,opp,1,Chuck012715,4302,4655043960
Brandin Podziemski (37851483),Stephon Castle (37851463),Coby White (37851438),Paolo Banchero (37851362),Andre Drummond (37851556),Tre Jones (37851720),Tari Eason (37851511),Donovan Mitchell (37851343),300.82828125000003,389.6167014572113,49800,100.00%,49927,11088.02%,221,151.85,$443.52,CHI 2,GSW 1,opp,1,mattyworld,1791,4655227080
Tyrese Haliburton (37851347),Andrew Nembhard (37851576),OG Anunoby (37851472),Paolo Banchero (37851362),Andre Drummond (37851556),Tre Jones (37851720),Josh Hart (37851385),Donte DiVincenzo (37851505),300.97419704861113,375.92903966275054,49800,100.00%,49987,11012.58%,191,138.51,$440.5,IND 2,NYK 2,opp,1,FULHAMERICA_FC,178,4655446460
Tre Jones (37851720),Brandin Podziemski (37851483),Franz Wagner (37851369),Paolo Banchero (37851362),Andre Drummond (37851556),Talen Horton-Tucker (37851832),OG Anunoby (37851472),Donovan Mitchell (37851343),301.116796875,387.2327328920106,49200,100.00%,49988,10580.46%,104,187.45,$423.22,CHI 2,ORL 2,opp,1,snappt8,808,4655114977
Tre Jones (37851720),Brandin Podziemski (37851483),Amen Thompson (37851350),Jabari Smith Jr. (37851501),Giannis Antetokounmpo (37851317),Stephon Castle (37851463),Ja'Kobe Walter (37851749),Andre Drummond (37851556),300.42778645833334,385.4340999243613,49700,100.00%,49820,10478.76%,250,141.10999999999999,$419.15,HOU 2,CHI 1,opp,1,darrenball1,289,4655431847
Tre Jones (37851720),Andrew Nembhard (37851576),Josh Hart (37851385),Giannis Antetokounmpo (37851317),Andre Drummond (37851556),Stephon Castle (37851463),Paolo Banchero (37851362),Talen Horton-Tucker (37851832),300.8884635416667,392.84338552756816,50000,100.00%,49994,9876.3%,53,206.29,$395.05,CHI 2,IND 1,opp,1,falcons52,1604,4655263879
Brandin Podziemski (37851483),RJ Barrett (37851407),OG Anunoby (37851472),Paolo Banchero (37851362),Julius Randle (37851443),Ty Jerome (37851543),Talen Horton-Tucker (37851832),Darius Garland (37851392),300.0068836805556,382.5545933584739,49700,100.00%,49756,8064.94%,109,141.32,$322.6,CLE 2,GSW 1,opp,1,Randyc2115,380,4655110996
Brandin Podziemski (37851483),Ja'Kobe Walter (37851749),Talen Horton-Tucker (37851832),Paolo Banchero (37851362),Giannis Antetokounmpo (37851317),Stephon Castle (37851463),OG Anunoby (37851472),Guerschon Yabusele (37851548),299.9913411458333,382.2404241839744,49400,100.00%,49864,7960.17%,154,147.23000000000002,$318.41,GSW 1,TOR 1,opp,1,sheppdog1991,524,4655388872
