Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4652746677,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Brandin Podziemski (37819081),Ausar Thompson (37819144),Gregory Jackson (37819336),Giannis Antetokounmpo (37818975),Stephen Curry (37818995),Jaren Jackson Jr. (37819020),John Konchar (37819393)
4652746678,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Stephen Curry (37818995),Brandin Podziemski (37819081),Cameron Johnson (37819066),Ausar Thompson (37819144),Jalen Duren (37819057),Buddy Hield (37819264),Santi Aldama (37819116),Jaren Jackson Jr. (37819020)
4652746679,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Brandin Podziemski (37819081),DeMar DeRozan (37819046),Gregory Jackson (37819336),Jaren Jackson Jr. (37819020),Stephon Castle (37819089),Santi Aldama (37819116),Giannis Antetokounmpo (37818975)
4652746680,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Malik Beasley (37819163),Ausar Thompson (37819144),Maxwell Lewis (37819541),Moses Brown (37819161),Stephen Curry (37818995),Jaren Jackson Jr. (37819020),Giannis Antetokounmpo (37818975)
4652746681,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Stephon Castle (37819089),Ausar Thompson (37819144),Jaren Jackson Jr. (37819020),Giannis Antetokounmpo (37818975),Scotty Pippen Jr. (37819326),John Konchar (37819393),Stephen Curry (37818995)
4652746682,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Brandin Podziemski (37819081),Gregory Jackson (37819336),Jaren Jackson Jr. (37819020),Moses Brown (37819161),Stephen Curry (37818995),Kyle Kuzma (37819059),Domantas Sabonis (37818987)
4652746683,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Brandin Podziemski (37819081),Buddy Hield (37819264),Giannis Antetokounmpo (37818975),Jalen Duren (37819057),Quentin Grimes (37819127),Santi Aldama (37819116),Jaren Jackson Jr. (37819020)
4652746684,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Jalen Green (37819027),John Konchar (37819393),Giannis Antetokounmpo (37818975),Jalen Duren (37819057),Scotty Pippen Jr. (37819326),Jaren Jackson Jr. (37819020),Brandin Podziemski (37819081)
4652746685,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Malik Beasley (37819163),Ausar Thompson (37819144),Santi Aldama (37819116),Jalen Duren (37819057),Stephon Castle (37819089),Giannis Antetokounmpo (37818975),Jaren Jackson Jr. (37819020)
4652746686,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Brandin Podziemski (37819081),Gregory Jackson (37819336),Santi Aldama (37819116),Jaren Jackson Jr. (37819020),Stephen Curry (37818995),Gary Payton II (37819372),Giannis Antetokounmpo (37818975)
