PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Ty Jerome (37451590),Anthony Edwards (37451166),Kyshawn George (37451686),Keegan Murray (37451455),Jalen Duren (37451389),Josh Giddey (37451294),Bogdan Bogdanovic (37451537),Anthony Davis (37451142),339.84262152777774,421.3363132485147,49700,100.00%,20000,80413.33%,6990,108.25,$2412.4,CLE 1,MIN 1,opp,1,cypauerbach,61,4625461945
Ty Jerome (37451590),Bogdan Bogdanovic (37451537),Michael Porter Jr. (37451405),Kyshawn George (37451686),Daniel Gafford (37451322),Zach LaVine (37451217),PJ Washington (37451310),Anthony Davis (37451142),339.71058159722224,425.5649091844709,50000,100.00%,20000,73665.62%,5773,139.44,$2209.97,DAL 2,CLE 1,opp,1,Draconfire,346,4625651063
Russell Westbrook (37451357),D'Angelo Russell (37451339),Max Christie (37451617),PJ Washington (37451310),Anthony Davis (37451142),Keaton Wallace (37451653),Michael Porter Jr. (37451405),Jakob Poeltl (37451337),337.7025,423.0887882471835,49800,100.00%,20000,36003.12%,2315,126.12,$1080.09,DEN 2,LAL 2,opp,1,Cenzamatic,173,4625787697
Ty Jerome (37451590),Garrison Mathews (37451742),Nickeil Alexander-Walker (37451747),Kyshawn George (37451686),Anthony Davis (37451142),Russell Westbrook (37451357),Zach LaVine (37451217),Karl-Anthony Towns (37451152),337.3805815972222,424.64490918447086,49200,100.00%,20000,26873.01%,1239,157.70999999999998,$806.19,CLE 1,ATL 1,opp,1,webthekid,354,4625489650
Ty Jerome (37451590),Bogdan Bogdanovic (37451537),Jaylen Brown (37451268),Josh Hart (37451240),Anthony Davis (37451142),Russell Westbrook (37451357),Kyshawn George (37451686),Michael Porter Jr. (37451405),337.46058159722224,420.65490918447085,49800,100.00%,20000,23373.88%,736,145.0,$701.22,DEN 2,CLE 1,opp,1,jnevy04,155,4625672640
Austin Reaves (37451261),Max Christie (37451617),Nickeil Alexander-Walker (37451747),LeBron James (37451149),Anthony Davis (37451142),Luke Kennard (37451579),Zaccharie Risacher (37451596),Jalen Duren (37451389),336.01266493055556,412.15197750955247,49300,100.00%,20000,17336.82%,797,49.18,$520.1,LAL 4,MIN 1,opp,1,jjax2504,304,4625666510
Russell Westbrook (37451357),Payton Pritchard (37451486),Quentin Grimes (37451507),Kyshawn George (37451686),Anthony Davis (37451142),Tim Hardaway Jr. (37451633),Max Christie (37451617),Nikola Jokic (37451134),335.91065972222225,422.88759701030176,49800,100.00%,20000,14442.14%,560,123.44999999999999,$433.26,DEN 2,LAL 2,opp,1,viperkd23,117,4625542696
Ty Jerome (37451590),Bogdan Bogdanovic (37451537),Zach LaVine (37451217),Alexandre Sarr (37451416),Anthony Davis (37451142),Russell Westbrook (37451357),Jaden McDaniels (37451427),Kel'el Ware (37451382),336.0305815972222,423.05490918447083,49900,100.00%,20000,13460.91%,395,125.99,$403.83,CLE 1,ATL 1,opp,1,D4n078,351,4625772384
Russell Westbrook (37451357),Donovan Mitchell (37451188),Max Christie (37451617),Dorian Finney-Smith (37451715),Anthony Davis (37451142),Lonzo Ball (37451534),Michael Porter Jr. (37451405),Jakob Poeltl (37451337),335.5848003472222,418.5244345196474,49300,100.00%,20000,11815.41%,369,129.04999999999998,$354.46,LAL 3,DEN 2,opp,1,IAmTheBossOk,20,4625343544
Josh Giddey (37451294),D'Angelo Russell (37451339),Max Christie (37451617),Keegan Murray (37451455),Anthony Davis (37451142),Garrison Mathews (37451742),Kyshawn George (37451686),Domantas Sabonis (37451147),334.8825,415.19878824718353,50000,100.00%,19997,7695.01%,140,100.82,$230.85,LAL 2,SAC 2,opp,1,IAmTheBossOk,179,4625343541
