Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
nic claxton,C/UTIL,BKN,28.89%,0.01%,1.38%,16.11%,34.73%,$0.29
scoot henderson,PG/G/UTIL,POR,29.1%,0.01%,1.31%,22.32%,32.59%,$0.17
day'ron sharpe,C/UTIL,BKN,23.88%,0.01%,1.17%,2.19%,5.04%,$0.13
onyeka okongwu,C/UTIL,ATL,27.03%,0.01%,1.25%,5.88%,9.46%,$0.11
deni avdija,PF/SF/F/UTIL,POR,29.29%,0.01%,1.22%,46.9%,38.64%,$-0.0
donovan clingan,C/UTIL,POR,28.55%,0.01%,1.21%,27.69%,61.39%,$-0.04
isaiah hartenstein,C/UTIL,OKC,24.17%,0.01%,1.14%,3.15%,4.94%,$-0.06
scottie barnes,PG/SF/G/F/UTIL,TOR,25.03%,0.01%,1.23%,12.29%,4.94%,$-0.08
trae young,PG/G/UTIL,ATL,26.25%,0.01%,1.21%,14.51%,12.74%,$-0.1
anthony edwards,SG/G/UTIL,MIN,26.3%,0.01%,1.19%,12.04%,11.28%,$-0.12
cameron johnson,PF/SF/F/UTIL,BKN,28.07%,0.01%,1.17%,36.97%,29.48%,$-0.14
jamal shead,PG/G/UTIL,TOR,26.2%,0.01%,1.12%,8.39%,11.31%,$-0.17
donte divincenzo,PG/SG/G/UTIL,MIN,27.22%,0.01%,1.14%,21.66%,20.96%,$-0.18
jalen wilson,SF/SG/G/F/UTIL,BKN,27.18%,0.01%,1.13%,49.27%,42.55%,$-0.21
anfernee simons,PG/SG/G/UTIL,POR,27.03%,0.01%,1.08%,16.42%,13.07%,$-0.29
julius randle,C/PF/F/UTIL,MIN,24.69%,0.01%,1.07%,10.4%,6.15%,$-0.33
trendon watford,C/PF/F/UTIL,BKN,24.48%,0.01%,1.05%,14.38%,11.18%,$-0.37
shai gilgeous-alexander,PG/G/UTIL,OKC,25.83%,0.01%,1.06%,21.21%,22.69%,$-0.38
shaedon sharpe,SF/SG/G/F/UTIL,POR,25.74%,0.01%,1.03%,10.05%,5.58%,$-0.4
tyrese martin,SG/G/UTIL,BKN,25.89%,0.01%,1.01%,26.49%,39.86%,$-0.44
cason wallace,PG/SG/G/UTIL,OKC,26.25%,0.01%,1.01%,29.85%,31.63%,$-0.44
collin sexton,PG/SG/G/UTIL,UTA,22.79%,0.01%,0.97%,4.47%,3.29%,$-0.44
keon johnson,PG/SG/G/UTIL,BKN,26.19%,0.01%,0.99%,40.02%,42.56%,$-0.46
chet holmgren,C/PF/F/UTIL,OKC,25.47%,0.01%,0.99%,25.64%,17.61%,$-0.5
giannis antetokounmpo,C/PF/F/UTIL,MIL,26.77%,0.01%,0.94%,41.5%,28.83%,$-0.52
orlando robinson,C/UTIL,TOR,23.82%,0.01%,0.95%,3.14%,6.65%,$-0.52
jakob poeltl,C/UTIL,TOR,20.18%,0.01%,0.84%,0.51%,0.88%,$-0.53
brice sensabaugh,SF/F/UTIL,UTA,23.72%,0.01%,0.94%,4.76%,5.74%,$-0.54
