PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Immanuel Quickley (38231640),Jordan Hawkins (38231812),Tim Hardaway Jr. (38231931),Ausar Thompson (38231802),Jakob Poeltl (38231677),Scottie Barnes (38231577),Kyle Filipowski (38231690),Karl-Anthony Towns (38231525),306.1276996527778,399.64952336387336,50000,100.00%,50000,54369.96%,30471,144.19,$2174.8,TOR 3,DET 2,opp,1,peterokap,252,4677290895
KJ Simpson (38231866),Dennis Schroder (38231739),Ausar Thompson (38231802),Kawhi Leonard (38231554),Jakob Poeltl (38231677),Immanuel Quickley (38231640),Giannis Antetokounmpo (38231518),Keion Brooks Jr. (38232034),304.1881293402778,397.9037019345593,49800,100.00%,50000,29465.3%,8650,191.3,$1178.61,DET 2,TOR 2,opp,1,Dr_Henry_Pride,261,4677314517
Immanuel Quickley (38231640),Delon Wright (38232301),Ausar Thompson (38231802),OG Anunoby (38231623),Evan Mobley (38231569),Dennis Schroder (38231739),Kawhi Leonard (38231554),Jakob Poeltl (38231677),303.23239149305556,383.41722153388235,49800,100.00%,50000,20847.77%,4447,153.43,$833.91,TOR 2,NYK 2,opp,1,crown30king,16,4677255913
KJ Simpson (38231866),Dennis Schroder (38231739),Ausar Thompson (38231802),Kyle Filipowski (38231690),Jakob Poeltl (38231677),Immanuel Quickley (38231640),Giannis Antetokounmpo (38231518),Christian Braun (38231668),303.29951822916667,397.2322575304012,49900,100.00%,50000,18442.71%,2429,221.14000000000001,$737.71,DET 2,TOR 2,opp,1,Big_Bank_Hank_780,528,4676825609
Immanuel Quickley (38231640),Dennis Schroder (38231739),Ausar Thompson (38231802),Kyle Filipowski (38231690),Jalen Duren (38231615),KJ Simpson (38231866),Bruce Brown (38231762),Giannis Antetokounmpo (38231518),302.4371875,395.30368791660635,49800,100.00%,50000,14987.82%,2084,226.63,$599.51,DET 3,TOR 1,opp,1,woodyi,284,4677250257
KJ Simpson (38231866),Dennis Schroder (38231739),Tim Hardaway Jr. (38231931),Ausar Thompson (38231802),Kyle Filipowski (38231690),Jordan Hawkins (38231812),Giannis Antetokounmpo (38231518),Karl-Anthony Towns (38231525),301.6379644097222,390.68100063182874,49300,100.00%,49999,11224.86%,383,250.32,$448.99,DET 3,CHA 1,opp,1,TT8607,723,4677160629
Immanuel Quickley (38231640),Ziaire Williams (38231790),OG Anunoby (38231623),Evan Mobley (38231569),Jakob Poeltl (38231677),Brandin Podziemski (38231673),Ausar Thompson (38231802),Kyle Filipowski (38231690),301.30087673611115,384.2780968349073,49600,100.00%,49991,10593.06%,634,121.41,$423.72,TOR 2,BKN 1,opp,1,YuNg_FaB,94,4676911539
Immanuel Quickley (38231640),Ja'Kobe Walter (38231869),Kawhi Leonard (38231554),Ausar Thompson (38231802),Jakob Poeltl (38231677),Dennis Schroder (38231739),Evan Mobley (38231569),Kelly Olynyk (38231709),301.29572482638895,387.77576559025505,49500,100.00%,49994,9724.44%,469,140.82,$388.98,TOR 3,DET 2,opp,1,Britty417,9,4676878233
KJ Simpson (38231866),Dennis Schroder (38231739),Ausar Thompson (38231802),Evan Mobley (38231569),Jakob Poeltl (38231677),Jordan Hawkins (38231812),Kyle Filipowski (38231690),Karl-Anthony Towns (38231525),300.9907248263889,387.4066441683481,49000,100.00%,49999,8685.58%,145,220.15999999999997,$347.42,DET 2,CHA 1,opp,1,md1127,144,4677251991
Immanuel Quickley (38231640),Dennis Schroder (38231739),Ryan Dunn (38231842),Ausar Thompson (38231802),Kyle Filipowski (38231690),KJ Simpson (38231866),Evan Mobley (38231569),Karl-Anthony Towns (38231525),299.90621093749996,384.71685255251606,49300,100.00%,49994,6509.1%,62,219.09,$260.36,DET 2,TOR 1,opp,1,JornViggo,143,4676921148
Dennis Schroder (38231739),Tim Hardaway Jr. (38231931),Ausar Thompson (38231802),Tidjane Salaun (38232066),Giannis Antetokounmpo (38231518),KJ Simpson (38231866),Kyle Filipowski (38231690),Nikola Jokic (38231516),299.5701866319444,395.1376935819247,50000,100.00%,49991,6217.0%,97,257.39,$248.68,DET 3,CHA 2,opp,1,hoodmaster,732,4676972501
Dennis Schroder (38231739),Tim Hardaway Jr. (38231931),Kawhi Leonard (38231554),Ausar Thompson (38231802),Giannis Antetokounmpo (38231518),Jordan Hawkins (38231812),Gary Trent Jr. (38231780),Immanuel Quickley (38231640),299.6196310763889,383.241577997363,49300,100.00%,49966,6216.56%,53,170.71,$248.66,DET 3,MIL 2,opp,1,Jr110813,141,4676797958
KJ Simpson (38231866),Dennis Schroder (38231739),Ausar Thompson (38231802),Giannis Antetokounmpo (38231518),Jalen Duren (38231615),Ja'Kobe Walter (38231869),Tim Hardaway Jr. (38231931),Anthony Edwards (38231530),298.01438368055557,385.06184668910385,49300,100.00%,49748,4182.44%,21,210.51,$167.3,DET 4,CHA 1,opp,1,Firedog50,77,4677232946
