Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4634463858,NBA $30K Sharpshooter [$5K to 1st],173821033,$3,Donovan Mitchell (37654762),Bilal Coulibaly (37654868),Kyshawn George (37655072),Bobby Portis (37654864),Richaun Holmes (37655113),Scottie Barnes (37654750),Chris Boucher (37655147),Joel Embiid (37654742)
4634463859,NBA $30K Sharpshooter [$5K to 1st],173821033,$3,Dyson Daniels (37654803),Malik Beasley (37654895),Kyle Kuzma (37654842),Jalen Williams (37654783),Tristan Vukcevic (37655242),Trae Young (37654747),Ja'Kobe Walter (37655039),Jarrett Allen (37654823)
4634463860,NBA $30K Sharpshooter [$5K to 1st],173821033,$3,Scottie Barnes (37654750),Bilal Coulibaly (37654868),Kyle Kuzma (37654842),Chris Boucher (37655147),Jalen Duren (37654835),Max Strus (37654961),Bobby Portis (37654864),Trae Young (37654747)
4634463861,NBA $30K Sharpshooter [$5K to 1st],173821033,$3,Damian Lillard (37654759),Bilal Coulibaly (37654868),Scottie Barnes (37654750),Jonathan Mogbo (37655191),Jalen Duren (37654835),Tyler Herro (37654776),Chris Boucher (37655147),Bobby Portis (37654864)
4634463862,NBA $30K Sharpshooter [$5K to 1st],173821033,$3,Donovan Mitchell (37654762),Bilal Coulibaly (37654868),Kyshawn George (37655072),Bobby Portis (37654864),Jarrett Allen (37654823),Shai Gilgeous-Alexander (37654733),Haywood Highsmith (37655182),Onyeka Okongwu (37654833)
4634463863,NBA $30K Sharpshooter [$5K to 1st],173821033,$3,Jordan Poole (37654812),Carlton Carrington (37655159),Alex Caruso (37655076),Jeremy Sochan (37654944),Jarrett Allen (37654823),Trae Young (37654747),Scottie Barnes (37654750),Onyeka Okongwu (37654833)
4634463864,NBA $30K Sharpshooter [$5K to 1st],173821033,$3,Shai Gilgeous-Alexander (37654733),Carlton Carrington (37655159),Jaylon Tyson (37655340),Bobby Portis (37654864),Jarrett Allen (37654823),Tyler Herro (37654776),Tobias Harris (37654856),Onyeka Okongwu (37654833)
4634463865,NBA $30K Sharpshooter [$5K to 1st],173821033,$3,Damian Lillard (37654759),Malik Beasley (37654895),Max Strus (37654961),Jonathan Mogbo (37655191),Tristan Vukcevic (37655242),Trae Young (37654747),Bobby Portis (37654864),Joel Embiid (37654742)
4634463866,NBA $30K Sharpshooter [$5K to 1st],173821033,$3,Damian Lillard (37654759),Carlton Carrington (37655159),Kyle Kuzma (37654842),Kyshawn George (37655072),Tristan Vukcevic (37655242),Trae Young (37654747),Miles Bridges (37654755),Onyeka Okongwu (37654833)
4634463867,NBA $30K Sharpshooter [$5K to 1st],173821033,$3,Jordan Poole (37654812),Corey Kispert (37655022),Kyshawn George (37655072),Chris Boucher (37655147),Bobby Portis (37654864),Trae Young (37654747),Jalen Williams (37654783),Damian Lillard (37654759)
4634463868,NBA $30K Sharpshooter [$5K to 1st],173821033,$3,Damian Lillard (37654759),Gradey Dick (37655002),Kyshawn George (37655072),Bobby Portis (37654864),Jarrett Allen (37654823),Trae Young (37654747),Bilal Coulibaly (37654868),Kyle Kuzma (37654842)
4634463869,NBA $30K Sharpshooter [$5K to 1st],173821033,$3,Jordan Poole (37654812),Dyson Daniels (37654803),Jaylon Tyson (37655340),Tobias Harris (37654856),Tristan Vukcevic (37655242),Damian Lillard (37654759),Bobby Portis (37654864),Trae Young (37654747)
