Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
julian champagnie,SF/SG/G/F/UTIL,SAS,22.38%,0.01%,0.77%,4.82%,4.28%,$-1.27
lonnie walker iv,SF/SG/G/F/UTIL,PHI,22.04%,0.01%,0.76%,1.95%,1.63%,$-1.27
jaylen brown,SF/SG/G/F/UTIL,BOS,20.61%,0.01%,0.75%,3.48%,1.74%,$-1.29
zach collins,C/UTIL,CHI,22.21%,0.01%,0.73%,1.56%,3.1%,$-1.29
harrison barnes,PF/SF/F/UTIL,SAS,22.32%,0.01%,0.71%,2.9%,2.84%,$-1.4
andrew nembhard,PG/SG/G/UTIL,IND,22.42%,0.01%,0.69%,4.96%,4.05%,$-1.45
aaron nesmith,SF/SG/G/F/UTIL,IND,22.13%,0.01%,0.69%,10.56%,7.54%,$-1.47
ja morant,PG/G/UTIL,MEM,17.72%,0.01%,0.66%,1.83%,1.25%,$-1.59
alex caruso,PG/SF/G/F/UTIL,OKC,20.38%,0.01%,0.64%,2.39%,2.18%,$-1.6
neemias queta,C/UTIL,BOS,18.65%,0.01%,0.62%,0.07%,0.1%,$-1.61
vince williams jr.,SF/SG/G/F/UTIL,MEM,19.46%,0.01%,0.61%,0.06%,0.1%,$-1.62
justin edwards,PF/SF/F/UTIL,PHI,21.56%,0.01%,0.62%,3.13%,2.22%,$-1.63
rui hachimura,PF/SF/F/UTIL,LAL,20.53%,0.01%,0.62%,1.42%,1.0%,$-1.66
jeremy sochan,C/PF/F/UTIL,SAS,20.0%,0.01%,0.62%,3.43%,2.48%,$-1.67
zach edey,C/UTIL,MEM,19.85%,0.01%,0.61%,1.38%,2.43%,$-1.67
derrick white,PG/G/UTIL,BOS,20.67%,0.01%,0.6%,2.15%,1.95%,$-1.7
desmond bane,SG/G/UTIL,MEM,19.17%,0.01%,0.61%,5.05%,4.61%,$-1.72
noah clowney,PF/SF/F/UTIL,BKN,20.56%,0.01%,0.6%,2.93%,2.62%,$-1.72
devin vassell,SF/SG/G/F/UTIL,SAS,20.1%,0.01%,0.58%,3.18%,1.82%,$-1.78
austin reaves,PG/SG/G/UTIL,LAL,19.45%,0.01%,0.58%,5.74%,3.68%,$-1.78
obi toppin,C/PF/F/UTIL,IND,19.51%,0.0%,0.56%,0.48%,0.42%,$-1.84
luguentz dort,SF/SG/G/F/UTIL,OKC,20.39%,0.0%,0.55%,4.51%,3.43%,$-1.85
bismack biyombo,C/UTIL,SAS,19.35%,0.01%,0.54%,0.57%,1.33%,$-1.87
jaylen wells,SF/F/UTIL,MEM,19.89%,0.0%,0.53%,1.72%,2.82%,$-1.89
marcus smart,SF/SG/G/F/UTIL,WAS,19.48%,0.0%,0.48%,0.16%,0.1%,$-1.96
jrue holiday,PG/SG/G/UTIL,BOS,19.16%,0.0%,0.5%,1.86%,1.38%,$-1.97
quentin grimes,PG/SG/G/UTIL,PHI,17.24%,0.01%,0.52%,2.94%,1.66%,$-1.98
tosan evbuomwan,PF/F/UTIL,BKN,19.73%,0.0%,0.53%,0.11%,0.1%,$-1.99
luke kennard,PG/SG/G/UTIL,MEM,18.78%,0.0%,0.48%,1.21%,1.31%,$-2.05
sam hauser,PF/SF/F/UTIL,BOS,19.35%,0.0%,0.43%,0.18%,0.14%,$-2.1
klay thompson,SF/SG/G/F/UTIL,DAL,18.02%,0.0%,0.43%,0.98%,0.59%,$-2.16
julian phillips,PF/SF/F/UTIL,CHI,19.33%,0.0%,0.44%,0.08%,0.1%,$-2.16
jaylin williams,C/UTIL,OKC,16.91%,0.0%,0.42%,0.07%,0.1%,$-2.16
ricky council iv,PF/SF/F/UTIL,PHI,17.59%,0.0%,0.43%,0.72%,0.48%,$-2.17
dorian finney-smith,C/PF/F/UTIL,LAL,19.04%,0.0%,0.41%,2.57%,2.3%,$-2.2
baylor scheierman,SF/SG/G/F/UTIL,BOS,17.79%,0.0%,0.46%,0.11%,0.1%,$-2.2
jalen hood-schifino,PG/G/UTIL,PHI,19.04%,0.0%,0.46%,0.03%,0.1%,$-2.28
naji marshall,PF/SF/F/UTIL,DAL,16.42%,0.0%,0.38%,0.53%,0.3%,$-2.33
pj washington,PF/SF/F/UTIL,DAL,16.04%,0.0%,0.4%,0.94%,0.81%,$-2.33
ben sheppard,SG/G/UTIL,IND,17.55%,0.0%,0.4%,0.12%,0.1%,$-2.34
pelle larsson,SF/SG/G/F/UTIL,MIA,18.56%,0.0%,0.35%,0.11%,0.1%,$-2.35
luke kornet,C/UTIL,BOS,16.2%,0.0%,0.35%,1.07%,1.81%,$-2.39
max christie,SF/SG/G/F/UTIL,DAL,15.7%,0.0%,0.39%,0.15%,0.1%,$-2.39
guerschon yabusele,C/PF/F/UTIL,PHI,15.51%,0.0%,0.37%,0.17%,0.16%,$-2.4
dillon jones,PF/F/UTIL,OKC,23.56%,0.0%,0.25%,0.01%,0.03%,$-2.4
thomas bryant,C/UTIL,IND,16.44%,0.0%,0.33%,0.16%,0.5%,$-2.41
jarace walker,PF/SF/F/UTIL,IND,17.18%,0.0%,0.37%,0.1%,0.1%,$-2.42
spencer dinwiddie,PG/SG/G/UTIL,DAL,15.84%,0.0%,0.33%,1.2%,0.9%,$-2.48
dwight powell,C/UTIL,DAL,19.23%,0.0%,0.36%,0.02%,0.1%,$-2.53
jarred vanderbilt,PF/F/UTIL,LAL,17.89%,0.0%,0.37%,0.04%,0.1%,$-2.55
jaxson hayes,C/UTIL,LAL,15.94%,0.0%,0.29%,1.04%,1.88%,$-2.58
dariq whitehead,SG/G/UTIL,BKN,14.0%,0.0%,0.25%,0.06%,0.1%,$-2.67
caleb martin,PF/F/UTIL,DAL,19.97%,0.0%,0.18%,0.03%,0.1%,$-2.67
maxwell lewis,SF/F/UTIL,BKN,13.01%,0.0%,0.21%,0.06%,0.1%,$-2.75
phillip wheeler,PF/SF/F/UTIL,PHI,14.77%,0.0%,0.18%,0.07%,0.1%,$-2.76
jaden hardy,PG/SG/G/UTIL,DAL,14.27%,0.0%,0.22%,0.1%,0.1%,$-2.8
jordan goodwin,SF/SG/G/F/UTIL,LAL,14.4%,0.0%,0.22%,0.13%,0.1%,$-2.82
paul george,SF/F/UTIL,PHI,18.01%,0.0%,0.11%,0.03%,0.03%,$-2.84
jt thor,PF/F/UTIL,WAS,13.43%,0.0%,0.21%,0.08%,0.1%,$-2.87
kyle lowry,PG/G/UTIL,PHI,14.75%,0.0%,0.19%,0.01%,0.03%,$-2.88
gabe vincent,PG/SG/G/UTIL,LAL,12.44%,0.0%,0.15%,0.07%,0.1%,$-2.94
lamar stevens,PF/F/UTIL,MEM,16.39%,0.0%,0.06%,0.01%,0.03%,$-2.98
marcus bagley,PF/SF/F/UTIL,PHI,10.87%,0.0%,0.16%,0.06%,0.1%,$-3.0
brandon williams,PG/G/UTIL,DAL,11.67%,0.0%,0.15%,0.11%,0.1%,$-3.04
emanuel miller,PF/F/UTIL,CHI,13.87%,0.0%,0.09%,0.03%,0.03%,$-3.09
drew peterson,PF/F/UTIL,BOS,13.74%,0.0%,0.13%,0.02%,0.03%,$-3.09
alex ducas,SG/G/UTIL,OKC,12.8%,0.0%,0.16%,0.04%,0.03%,$-3.1
eric gordon,SF/F/UTIL,PHI,13.85%,0.0%,0.1%,0.02%,0.03%,$-3.1
ayo dosunmu,SG/G/UTIL,CHI,13.53%,0.0%,0.11%,0.02%,0.03%,$-3.11
riley minix,PF/F/UTIL,SAS,12.99%,0.0%,0.1%,0.04%,0.03%,$-3.14
zyon pullin,PG/G/UTIL,MEM,13.28%,0.0%,0.06%,0.01%,0.03%,$-3.15
reece beekman,PG/G/UTIL,BKN,11.63%,0.0%,0.13%,0.03%,0.1%,$-3.16
trey jemison,C/UTIL,LAL,11.91%,0.0%,0.12%,0.02%,0.03%,$-3.17
jeff dowtin,PG/G/UTIL,PHI,10.96%,0.0%,0.06%,0.06%,0.1%,$-3.18
torrey craig,C/PF/F/UTIL,BOS,11.28%,0.0%,0.08%,0.12%,0.1%,$-3.2
cam spencer,SG/G/UTIL,MEM,13.04%,0.0%,0.06%,0.01%,0.03%,$-3.2
jordan walsh,SF/SG/G/F/UTIL,BOS,10.58%,0.0%,0.08%,0.08%,0.1%,$-3.21
jay huff,C/UTIL,MEM,9.92%,0.0%,0.1%,0.07%,0.1%,$-3.22
jared mccain,PG/G/UTIL,PHI,10.95%,0.0%,0.12%,0.02%,0.03%,$-3.22
jalen smith,C/UTIL,CHI,12.26%,0.0%,0.06%,0.03%,0.1%,$-3.22
jahmir young,PG/G/UTIL,CHI,11.57%,0.0%,0.11%,0.01%,0.03%,$-3.22
anthony gill,C/PF/F/UTIL,WAS,11.38%,0.0%,0.09%,0.01%,0.03%,$-3.24
de'aaron fox,SG/G/UTIL,SAS,11.38%,0.0%,0.1%,0.02%,0.03%,$-3.24
dru smith,PG/G/UTIL,MIA,11.55%,0.0%,0.08%,0.03%,0.03%,$-3.25
david duke jr.,SG/G/UTIL,SAS,12.2%,0.0%,0.05%,0.03%,0.03%,$-3.25
branden carlson,C/UTIL,OKC,9.35%,0.0%,0.1%,0.08%,0.1%,$-3.26
adam flagler,PG/G/UTIL,OKC,11.24%,0.0%,0.06%,0.04%,0.1%,$-3.29
xavier tillman,C/PF/F/UTIL,BOS,9.25%,0.0%,0.06%,0.16%,0.1%,$-3.32
markieff morris,PF/F/UTIL,LAL,9.99%,0.0%,0.11%,0.02%,0.03%,$-3.32
e.j. liddell,C/UTIL,CHI,11.09%,0.0%,0.05%,0.03%,0.03%,$-3.32
john konchar,SF/F/UTIL,MEM,10.83%,0.0%,0.06%,0.02%,0.03%,$-3.32
kyrie irving,PG/G/UTIL,DAL,11.57%,0.0%,0.02%,0.01%,0.03%,$-3.33
malaki branham,SF/SG/G/F/UTIL,SAS,10.37%,0.0%,0.05%,0.04%,0.03%,$-3.34
nikola topic,PG/G/UTIL,OKC,9.0%,0.0%,0.05%,0.08%,0.03%,$-3.34
alex reese,C/PF/F/UTIL,PHI,8.82%,0.0%,0.07%,0.09%,0.1%,$-3.34
corey kispert,SF/F/UTIL,WAS,8.72%,0.0%,0.06%,0.07%,0.03%,$-3.35
johnny furphy,SF/SG/G/F/UTIL,IND,9.85%,0.0%,0.06%,0.03%,0.03%,$-3.35
isaiah jackson,C/UTIL,IND,8.85%,0.0%,0.04%,0.07%,0.03%,$-3.36
olivier-maxence prosper,PF/F/UTIL,DAL,9.57%,0.0%,0.09%,0.01%,0.03%,$-3.36
jevon carter,PG/G/UTIL,CHI,7.9%,0.0%,0.1%,0.06%,0.03%,$-3.36
jordan mclaughlin,PG/G/UTIL,SAS,8.34%,0.0%,0.05%,0.07%,0.1%,$-3.38
harrison ingram,PF/SF/F/UTIL,SAS,8.13%,0.0%,0.04%,0.06%,0.03%,$-3.38
marvin bagley iii,C/UTIL,MEM,9.45%,0.0%,0.09%,0.02%,0.03%,$-3.38
kessler edwards,C/PF/F/UTIL,DAL,9.92%,0.0%,0.03%,0.04%,0.03%,$-3.39
keshad johnson,SF/F/UTIL,MIA,9.28%,0.0%,0.06%,0.02%,0.03%,$-3.39
dalton knecht,SF/SG/G/F/UTIL,LAL,8.58%,0.0%,0.05%,0.12%,0.1%,$-3.4
ajay mitchell,PG/G/UTIL,OKC,9.87%,0.0%,0.03%,0.01%,0.03%,$-3.4
tony bradley,C/UTIL,IND,9.04%,0.0%,0.06%,0.04%,0.03%,$-3.41
maxi kleber,PF/F/UTIL,LAL,7.79%,0.0%,0.04%,0.06%,0.03%,$-3.42
james johnson,C/PF/F/UTIL,IND,8.72%,0.0%,0.06%,0.02%,0.03%,$-3.44
enrique freeman,C/PF/F/UTIL,IND,6.88%,0.0%,0.07%,0.06%,0.03%,$-3.44
yuki kawamura,PG/G/UTIL,MEM,7.56%,0.0%,0.1%,0.01%,0.03%,$-3.45
isaiah stevens,PG/G/UTIL,MIA,8.55%,0.0%,0.04%,0.01%,0.03%,$-3.47
duncan robinson,SF/SG/G/F/UTIL,MIA,6.99%,0.0%,0.03%,0.06%,0.03%,$-3.48
josh christopher,PG/G/UTIL,MIA,8.42%,0.0%,0.04%,0.01%,0.03%,$-3.48
bronny james,PG/SG/G/UTIL,LAL,7.78%,0.0%,0.04%,0.01%,0.03%,$-3.51
talen horton-tucker,PG/SG/G/UTIL,CHI,6.68%,0.0%,0.04%,0.1%,0.1%,$-3.52
alex len,C/UTIL,LAL,8.05%,0.0%,0.02%,0.01%,0.03%,$-3.52
bilal coulibaly,SF/F/UTIL,WAS,7.75%,0.0%,0.01%,0.02%,0.03%,$-3.54
dante exum,PG/G/UTIL,DAL,7.32%,0.0%,0.04%,0.01%,0.03%,$-3.54
de'anthony melton,PG/G/UTIL,BKN,7.16%,0.0%,0.04%,0.02%,0.03%,$-3.55
shake milton,PG/G/UTIL,LAL,6.85%,0.0%,0.04%,0.02%,0.03%,$-3.57
saddiq bey,SF/F/UTIL,WAS,7.26%,0.0%,0.01%,0.02%,0.04%,$-3.57
brandon clarke,PF/F/UTIL,MEM,6.77%,0.0%,0.02%,0.01%,0.03%,$-3.58
quenton jackson,PG/SG/G/UTIL,IND,6.74%,0.0%,0.02%,0.02%,0.03%,$-3.59
bennedict mathurin,SF/SG/G/F/UTIL,IND,6.51%,0.0%,0.02%,0.03%,0.05%,$-3.61
gregory jackson,PF/SF/F/UTIL,MEM,6.33%,0.0%,0.03%,0.03%,0.03%,$-3.61
charles bassey,C/UTIL,SAS,6.31%,0.0%,0.01%,0.04%,0.05%,$-3.63
nikola jovic,C/UTIL,MIA,5.53%,0.0%,0.02%,0.03%,0.04%,$-3.66
al horford,C/PF/F/UTIL,BOS,4.97%,0.0%,0.02%,0.09%,0.05%,$-3.66
tre jones,PG/G/UTIL,CHI,5.27%,0.0%,0.03%,0.02%,0.06%,$-3.67
miles norris,SF/F/UTIL,BOS,5.69%,0.0%,0.01%,0.02%,0.03%,$-3.67
tyson etienne,PG/G/UTIL,BKN,4.91%,0.0%,0.01%,0.01%,0.03%,$-3.67
lonzo ball,SG/G/UTIL,CHI,5.38%,0.0%,0.01%,0.03%,0.04%,$-3.68
cam thomas,PG/G/UTIL,BKN,4.99%,0.0%,0.04%,0.02%,0.03%,$-3.69
khris middleton,SF/SG/G/F/UTIL,WAS,4.25%,0.0%,0.01%,0.09%,0.05%,$-3.71
jd davison,PG/G/UTIL,BOS,4.76%,0.0%,0.02%,0.01%,0.03%,$-3.71
richaun holmes,C/UTIL,WAS,4.6%,0.0%,0.01%,0.04%,0.1%,$-3.74
aaron wiggins,PF/SF/F/UTIL,OKC,3.8%,0.0%,0.0%,0.09%,0.05%,$-3.75
nic claxton,C/UTIL,BKN,3.39%,0.0%,0.0%,0.06%,0.06%,$-3.76
dereck lively ii,C/UTIL,DAL,3.18%,0.0%,0.0%,0.06%,0.06%,$-3.78
andre drummond,C/UTIL,PHI,3.22%,0.0%,0.01%,0.07%,0.05%,$-3.78
kyshawn george,PF/SF/F/UTIL,WAS,3.15%,0.0%,0.01%,0.08%,0.05%,$-3.79
d'angelo russell,PG/G/UTIL,BKN,3.06%,0.0%,0.0%,0.1%,0.06%,$-3.8
christian koloko,C/UTIL,LAL,3.37%,0.0%,0.01%,0.03%,0.03%,$-3.8
andrew wiggins,PF/SF/F/UTIL,MIA,2.47%,0.0%,0.0%,0.16%,0.07%,$-3.84
payton pritchard,PG/SG/G/UTIL,BOS,2.2%,0.0%,0.0%,0.06%,0.06%,$-3.85
kelly oubre jr.,SF/SG/G/F/UTIL,PHI,2.26%,0.0%,0.0%,0.16%,0.07%,$-3.85
chet holmgren,C/PF/F/UTIL,OKC,1.56%,0.0%,0.0%,0.19%,0.07%,$-3.9
daniel gafford,C/UTIL,DAL,1.4%,0.0%,0.0%,0.1%,0.07%,$-3.91
tyrese maxey,PG/G/UTIL,PHI,0.76%,0.0%,0.0%,0.48%,0.09%,$-3.95
terry rozier,PG/G/UTIL,MIA,0.48%,0.0%,0.0%,0.01%,0.1%,$-3.97
day'ron sharpe,C/UTIL,BKN,0.48%,0.0%,0.0%,0.01%,0.04%,$-3.97
