PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Ja Morant (37338082),Vit Krejci (37338481),Paul George (37338105),Keldon Johnson (37338409),Daniel Gafford (37338424),Keaton Wallace (37338930),Scottie Barnes (37338057),Alperen Sengun (37338065),297.443671875,332.89935553965347,50000,100.00%,0,100.0%,0,135.47,$4.0,ATL 2,MEM 1,user3,1,marvalshot,4405,4611344379_3
Ja Morant (37338082),Quentin Grimes (37338318),Josh Hart (37338127),Kyle Filipowski (37338420),Alperen Sengun (37338065),Keaton Wallace (37338930),Amen Thompson (37338122),Daniel Gafford (37338424),296.470625,330.47700120530135,49400,100.00%,0,150.0%,0,109.08999999999999,$6.0,DAL 2,HOU 2,user,1,marvalshot,2386,4611344380
Dejounte Murray (37338096),Mikal Bridges (37338239),Andrew Wiggins (37338228),Julius Randle (37338149),Wendell Carter Jr. (37338391),Ja Morant (37338082),Buddy Hield (37338351),Daniel Gafford (37338424),299.988125,332.87387559522085,50000,100.00%,0,150.0%,0,86.67999999999999,$6.0,GSW 2,NOP 1,user,1,marvalshot,2480,4611344381
Keaton Wallace (37338930),Amen Thompson (37338122),Jayson Tatum (37338023),Cam Whitmore (37338526),Wendell Carter Jr. (37338391),Stephon Castle (37338477),Bogdan Bogdanovic (37338369),Nikola Jokic (37338012),294.8458029513889,329.71406307877567,50000,100.00%,0,100.0%,0,166.42000000000002,$4.0,ATL 2,HOU 2,user2,1,marvalshot,4421,4611344382_2
Jalen Brunson (37338088),Garrison Mathews (37338609),Buddy Hield (37338351),Brice Sensabaugh (37338383),Daniel Gafford (37338424),Devin Vassell (37338234),Paolo Banchero (37338047),Anthony Edwards (37338044),290.973125,326.12690986827954,49700,100.00%,0,100.0%,0,117.18,$4.0,NYK 1,ATL 1,user2,1,marvalshot,4425,4611344383_2
Jalen Brunson (37338088),Mikal Bridges (37338239),Amen Thompson (37338122),David Roddy (37338933),Daniel Gafford (37338424),Klay Thompson (37338250),Giannis Antetokounmpo (37338014),Keaton Wallace (37338930),305.17125,340.67928546771276,50000,100.00%,0,100.0%,0,126.92999999999999,$4.0,NYK 2,ATL 2,user3,1,marvalshot,4430,4611344384_3
Keaton Wallace (37338930),Quentin Grimes (37338318),Paul George (37338105),Jaren Jackson Jr. (37338053),Daniel Gafford (37338424),Stephon Castle (37338477),Scottie Barnes (37338057),Jalen Green (37338162),298.36367187499997,331.5382495532158,49500,100.00%,0,100.0%,0,128.94,$4.0,DAL 2,ATL 1,user4,1,marvalshot,4406,4611344379_4
Dejounte Murray (37338096),Stephon Castle (37338477),Josh Hart (37338127),Cam Whitmore (37338526),Alperen Sengun (37338065),Keaton Wallace (37338930),David Roddy (37338933),Victor Wembanyama (37338018),300.65062500000005,335.45266118492015,49700,100.00%,0,100.0%,0,132.66,$4.0,SAS 2,HOU 2,user1,1,marvalshot,4408,4611344380_1
Keaton Wallace (37338930),Mikal Bridges (37338239),Devin Vassell (37338234),Giannis Antetokounmpo (37338014),Alperen Sengun (37338065),Keyonte George (37338282),Jonathan Isaac (37338510),Daniel Gafford (37338424),302.728125,340.6201227331767,49000,100.00%,0,100.0%,0,133.8,$4.0,ATL 1,NYK 1,user1,1,marvalshot,4414,4611344381_1
CJ McCollum (37338156),Cole Anthony (37338216),Jayson Tatum (37338023),Giannis Antetokounmpo (37338014),Daniel Gafford (37338424),Keaton Wallace (37338930),Jonathan Isaac (37338510),Garrison Mathews (37338609),286.5158029513889,324.8466464629933,49700,100.00%,0,100.0%,0,124.47999999999999,$4.0,ORL 2,ATL 2,user4,1,marvalshot,4423,4611344382_4
Jalen Brunson (37338088),Dyson Daniels (37338165),Bogdan Bogdanovic (37338369),David Roddy (37338933),Daniel Gafford (37338424),Stephon Castle (37338477),Jaren Jackson Jr. (37338053),Anthony Edwards (37338044),290.303125,324.05048179375916,49600,100.00%,0,100.0%,0,153.86,$4.0,ATL 3,NYK 1,user3,1,marvalshot,4426,4611344383_3
Jalen Brunson (37338088),Mikal Bridges (37338239),Devin Vassell (37338234),Brice Sensabaugh (37338383),Onyeka Okongwu (37338359),Dejounte Murray (37338096),Trey Murphy III (37338144),Daniel Gafford (37338424),305.86125000000004,339.10940758468956,49800,100.00%,0,100.0%,0,127.41,$4.0,NYK 2,NOP 2,user2,1,marvalshot,4429,4611344384_2
LaMelo Ball (37338029),Jamal Murray (37338169),Paul George (37338105),Brice Sensabaugh (37338383),Daniel Gafford (37338424),Stephon Castle (37338477),Scottie Barnes (37338057),Keaton Wallace (37338930),296.583671875,329.57930498194276,50000,100.00%,0,100.0%,0,145.01,$4.0,CHA 1,DEN 1,user2,1,marvalshot,4403,4611344379_2
Keaton Wallace (37338930),Stephon Castle (37338477),Josh Hart (37338127),Giannis Antetokounmpo (37338014),Alperen Sengun (37338065),Devin Vassell (37338234),Kyle Filipowski (37338420),Brice Sensabaugh (37338383),299.030625,334.94971912299377,49900,100.00%,0,100.0%,0,141.49,$4.0,SAS 2,UTA 2,user4,1,marvalshot,4412,4611344380_4
Keaton Wallace (37338930),Mikal Bridges (37338239),Naji Marshall (37338314),Julius Randle (37338149),Daniel Gafford (37338424),Stephon Castle (37338477),Paolo Banchero (37338047),Victor Wembanyama (37338018),302.948125,339.2593146281445,50000,100.00%,0,100.0%,0,145.07999999999998,$4.0,DAL 2,SAS 2,user2,1,marvalshot,4415,4611344381_2
Keaton Wallace (37338930),Buddy Hield (37338351),Jayson Tatum (37338023),Jeremiah Robinson-Earl (37338708),Victor Wembanyama (37338018),Dejounte Murray (37338096),Kyle Filipowski (37338420),Wendell Carter Jr. (37338391),288.7458029513889,322.96538162078673,49500,100.00%,0,100.0%,0,113.02,$4.0,NOP 2,ATL 1,user3,1,marvalshot,4422,4611344382_3
Jalen Brunson (37338088),Devin Vassell (37338234),Brice Sensabaugh (37338383),David Roddy (37338933),Alperen Sengun (37338065),Russell Westbrook (37338173),Quentin Grimes (37338318),Fred VanVleet (37338153),289.03312500000004,321.8476902198118,50000,100.00%,0,100.0%,0,96.9,$4.0,HOU 2,NYK 1,user1,1,marvalshot,4424,4611344383_1
