Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
desmond bane,SG/G/UTIL,MEM,16.56%,0.0%,0.42%,1.0%,0.73%,$-1.67
landry shamet,SF/SG/G/F/UTIL,NYK,17.63%,0.0%,0.4%,0.18%,0.1%,$-1.73
hunter tyson,SF/F/UTIL,DEN,17.36%,0.0%,0.37%,0.08%,0.1%,$-1.74
malaki branham,SF/SG/G/F/UTIL,SAS,15.28%,0.0%,0.38%,0.23%,0.1%,$-1.8
bismack biyombo,C/UTIL,SAS,15.37%,0.0%,0.32%,0.08%,0.1%,$-1.86
luke kennard,PG/SG/G/UTIL,MEM,15.29%,0.0%,0.33%,0.69%,0.82%,$-1.91
simone fontecchio,PF/F/UTIL,DET,16.4%,0.0%,0.33%,0.11%,0.1%,$-1.94
kel'el ware,C/UTIL,MIA,14.38%,0.0%,0.25%,0.04%,0.1%,$-1.95
ben sheppard,SG/G/UTIL,IND,14.95%,0.0%,0.28%,0.08%,0.1%,$-1.95
delon wright,PG/G/UTIL,NYK,17.39%,0.0%,0.27%,0.09%,0.1%,$-1.97
isaiah joe,SG/G/UTIL,OKC,13.96%,0.0%,0.33%,0.1%,0.1%,$-1.99
gui santos,PF/F/UTIL,GSW,14.92%,0.0%,0.27%,0.08%,0.1%,$-2.0
haywood highsmith,PF/F/UTIL,MIA,14.93%,0.0%,0.23%,0.08%,0.1%,$-2.06
jalen smith,C/UTIL,CHI,12.29%,0.0%,0.18%,0.03%,0.04%,$-2.11
pelle larsson,SF/SG/G/F/UTIL,MIA,14.02%,0.0%,0.21%,0.14%,0.1%,$-2.11
talen horton-tucker,SF/SG/G/F/UTIL,CHI,13.5%,0.0%,0.21%,0.18%,0.1%,$-2.13
rayj dennis,PG/G/UTIL,IND,18.11%,0.0%,0.24%,0.01%,0.03%,$-2.14
cam whitmore,SF/SG/G/F/UTIL,HOU,13.24%,0.0%,0.23%,0.13%,0.1%,$-2.14
trayce jackson-davis,C/UTIL,GSW,17.5%,0.0%,0.34%,0.01%,0.03%,$-2.15
taran armstrong,PG/G/UTIL,GSW,19.42%,0.0%,0.09%,0.01%,0.03%,$-2.17
braxton key,PF/F/UTIL,GSW,17.61%,0.0%,0.2%,0.01%,0.03%,$-2.18
johnny furphy,SF/SG/G/F/UTIL,IND,14.4%,0.0%,0.17%,0.04%,0.03%,$-2.21
keshad johnson,SF/F/UTIL,MIA,10.67%,0.0%,0.16%,0.03%,0.03%,$-2.22
jt thor,PF/F/UTIL,WAS,10.52%,0.0%,0.12%,0.03%,0.03%,$-2.25
harrison ingram,PF/SF/F/UTIL,SAS,14.3%,0.0%,0.14%,0.04%,0.03%,$-2.26
jae'sean tate,PF/SF/F/UTIL,HOU,11.14%,0.0%,0.15%,0.13%,0.1%,$-2.31
pacome dadiet,SF/SG/G/F/UTIL,NYK,11.88%,0.0%,0.06%,0.04%,0.03%,$-2.31
matt ryan,SF/SG/G/F/UTIL,NYK,11.53%,0.0%,0.1%,0.11%,0.1%,$-2.33
jay huff,C/UTIL,MEM,11.7%,0.0%,0.05%,0.02%,0.03%,$-2.33
lonzo ball,PG/SG/G/UTIL,CHI,7.43%,0.0%,0.08%,0.01%,0.04%,$-2.33
enrique freeman,C/PF/F/UTIL,IND,12.56%,0.0%,0.11%,0.04%,0.03%,$-2.35
riley minix,PF/F/UTIL,SAS,11.05%,0.0%,0.09%,0.02%,0.03%,$-2.35
lindy waters iii,PF/F/UTIL,DET,7.14%,0.0%,0.08%,0.01%,0.03%,$-2.35
andre jackson jr.,SF/SG/G/F/UTIL,MIL,10.8%,0.0%,0.09%,0.04%,0.03%,$-2.36
ayo dosunmu,SG/G/UTIL,CHI,11.45%,0.0%,0.11%,0.03%,0.03%,$-2.38
aj johnson,PG/G/UTIL,WAS,11.14%,0.0%,0.12%,0.03%,0.03%,$-2.38
branden carlson,C/UTIL,OKC,10.2%,0.0%,0.1%,0.04%,0.03%,$-2.38
trey alexander,PG/SG/G/UTIL,DEN,12.04%,0.0%,0.1%,0.04%,0.03%,$-2.39
kevin love,C/UTIL,MIA,9.89%,0.0%,0.1%,0.02%,0.03%,$-2.39
john konchar,SF/F/UTIL,MEM,12.0%,0.0%,0.09%,0.04%,0.03%,$-2.39
bobby portis,C/UTIL,MIL,8.99%,0.0%,0.08%,0.03%,0.03%,$-2.39
jackson rowe,PF/SF/F/UTIL,GSW,9.76%,0.0%,0.1%,0.06%,0.03%,$-2.4
daron holmes ii,C/UTIL,DEN,9.81%,0.0%,0.12%,0.02%,0.03%,$-2.4
paul reed,C/UTIL,DET,14.24%,0.0%,0.04%,0.01%,0.03%,$-2.4
yuki kawamura,PG/G/UTIL,MEM,10.08%,0.0%,0.08%,0.02%,0.03%,$-2.4
spencer jones,SF/SG/G/F/UTIL,DEN,9.56%,0.0%,0.07%,0.08%,0.1%,$-2.43
david duke jr.,SG/G/UTIL,SAS,9.63%,0.0%,0.07%,0.02%,0.03%,$-2.43
isaiah jackson,C/UTIL,IND,9.4%,0.0%,0.1%,0.04%,0.03%,$-2.43
jevon carter,PG/SG/G/UTIL,CHI,12.33%,0.0%,0.14%,0.01%,0.03%,$-2.43
n'faly dante,C/UTIL,HOU,8.53%,0.0%,0.07%,0.03%,0.03%,$-2.43
pat connaughton,PF/SF/F/UTIL,MIL,9.36%,0.0%,0.08%,0.04%,0.03%,$-2.44
anthony gill,C/PF/F/UTIL,WAS,9.35%,0.0%,0.08%,0.15%,0.1%,$-2.45
ousmane dieng,C/PF/F/UTIL,OKC,9.49%,0.0%,0.08%,0.11%,0.1%,$-2.45
julian strawther,SF/SG/G/F/UTIL,DEN,9.43%,0.0%,0.09%,0.07%,0.03%,$-2.45
jock landale,C/UTIL,HOU,9.45%,0.0%,0.07%,0.06%,0.1%,$-2.45
dejounte murray,PG/G/UTIL,NOP,8.24%,0.0%,0.12%,0.02%,0.03%,$-2.45
stanley umude,SG/G/UTIL,MIL,9.53%,0.0%,0.1%,0.03%,0.03%,$-2.46
e.j. liddell,C/UTIL,CHI,10.09%,0.0%,0.09%,0.03%,0.03%,$-2.46
bobi klintman,PF/F/UTIL,DET,8.84%,0.0%,0.07%,0.04%,0.03%,$-2.46
zyon pullin,PG/G/UTIL,MEM,10.29%,0.0%,0.08%,0.03%,0.03%,$-2.46
ajay mitchell,PG/G/UTIL,OKC,10.07%,0.0%,0.08%,0.03%,0.03%,$-2.46
victor wembanyama,C/UTIL,SAS,9.19%,0.0%,0.08%,0.02%,0.03%,$-2.46
anton watson,PF/F/UTIL,NYK,9.97%,0.0%,0.07%,0.03%,0.03%,$-2.47
colby jones,SF/SG/G/F/UTIL,WAS,8.66%,0.0%,0.07%,0.04%,0.03%,$-2.48
jordan mclaughlin,PG/G/UTIL,SAS,9.88%,0.0%,0.06%,0.06%,0.1%,$-2.48
kevin knox ii,SF/F/UTIL,GSW,8.43%,0.0%,0.08%,0.08%,0.1%,$-2.49
ariel hukporti,C/UTIL,NYK,7.19%,0.0%,0.07%,0.03%,0.03%,$-2.49
herbert jones,PF/F/UTIL,NOP,8.93%,0.0%,0.05%,0.02%,0.03%,$-2.49
chris livingston,C/UTIL,MIL,8.84%,0.0%,0.05%,0.02%,0.03%,$-2.49
dillon jones,PF/F/UTIL,OKC,8.43%,0.0%,0.06%,0.06%,0.1%,$-2.5
keion brooks jr.,PF/SF/F/UTIL,NOP,7.59%,0.0%,0.06%,0.03%,0.03%,$-2.5
marvin bagley iii,C/UTIL,MEM,9.3%,0.0%,0.07%,0.03%,0.03%,$-2.5
marcus sasser,PG/SG/G/UTIL,DET,9.32%,0.0%,0.06%,0.06%,0.03%,$-2.51
yuri collins,PG/G/UTIL,GSW,8.31%,0.0%,0.06%,0.08%,0.1%,$-2.51
tyler smith,C/PF/F/UTIL,MIL,9.46%,0.0%,0.04%,0.03%,0.03%,$-2.51
ron harper jr.,SF/F/UTIL,DET,7.43%,0.0%,0.03%,0.03%,0.03%,$-2.52
deandre jordan,C/UTIL,DEN,9.09%,0.0%,0.07%,0.06%,0.1%,$-2.52
emanuel miller,PF/F/UTIL,CHI,8.17%,0.0%,0.05%,0.04%,0.03%,$-2.52
ryan rollins,PG/G/UTIL,MIL,9.15%,0.0%,0.07%,0.03%,0.03%,$-2.52
pete nance,C/UTIL,MIL,8.11%,0.0%,0.06%,0.04%,0.03%,$-2.52
reed sheppard,PG/G/UTIL,HOU,8.1%,0.0%,0.06%,0.02%,0.03%,$-2.52
cam spencer,SG/G/UTIL,MEM,10.91%,0.0%,0.06%,0.01%,0.03%,$-2.52
jahmir young,PG/G/UTIL,CHI,10.66%,0.0%,0.1%,0.01%,0.03%,$-2.53
aaron gordon,PF/F/UTIL,DEN,7.71%,0.0%,0.08%,0.06%,0.05%,$-2.53
p.j. tucker,C/PF/F/UTIL,NYK,7.16%,0.0%,0.05%,0.03%,0.03%,$-2.53
jamal cain,SF/F/UTIL,NOP,7.68%,0.0%,0.08%,0.08%,0.1%,$-2.54
marjon beauchamp,PF/SF/F/UTIL,NYK,8.56%,0.0%,0.07%,0.06%,0.03%,$-2.54
tolu smith,C/UTIL,DET,7.87%,0.0%,0.06%,0.02%,0.03%,$-2.54
josh christopher,PG/G/UTIL,MIA,8.35%,0.0%,0.07%,0.03%,0.03%,$-2.54
pj hall,PF/F/UTIL,DEN,7.83%,0.0%,0.08%,0.05%,0.1%,$-2.54
vlatko cancar,C/PF/F/UTIL,DEN,8.23%,0.0%,0.05%,0.15%,0.1%,$-2.55
terry rozier,PG/SG/G/UTIL,MIA,8.05%,0.0%,0.03%,0.12%,0.1%,$-2.56
lester quinones,PG/G/UTIL,NOP,7.3%,0.0%,0.06%,0.02%,0.03%,$-2.56
saddiq bey,SF/F/UTIL,WAS,7.82%,0.0%,0.03%,0.02%,0.04%,$-2.56
precious achiuwa,C/PF/F/UTIL,NYK,7.53%,0.0%,0.04%,0.11%,0.1%,$-2.57
james johnson,C/PF/F/UTIL,IND,7.14%,0.0%,0.05%,0.08%,0.03%,$-2.57
nate williams,PG/SG/G/UTIL,HOU,7.76%,0.0%,0.08%,0.08%,0.1%,$-2.57
david roddy,SF/F/UTIL,HOU,6.66%,0.0%,0.03%,0.03%,0.03%,$-2.57
malcolm brogdon,PG/G/UTIL,WAS,7.69%,0.0%,0.03%,0.05%,0.05%,$-2.59
adam flagler,PG/G/UTIL,OKC,8.93%,0.0%,0.04%,0.01%,0.03%,$-2.59
dru smith,PG/G/UTIL,MIA,4.75%,0.0%,0.03%,0.01%,0.03%,$-2.59
vince williams jr.,SF/SG/G/F/UTIL,MEM,7.18%,0.0%,0.04%,0.12%,0.1%,$-2.61
tristan vukcevic,C/UTIL,WAS,7.96%,0.0%,0.04%,0.04%,0.1%,$-2.61
kyle anderson,PF/SF/F/UTIL,MIA,7.21%,0.0%,0.05%,0.03%,0.03%,$-2.62
dario saric,C/UTIL,DEN,6.24%,0.0%,0.02%,0.02%,0.03%,$-2.64
quenton jackson,PG/SG/G/UTIL,IND,6.95%,0.0%,0.06%,0.03%,0.03%,$-2.64
isaiah stevens,PG/G/UTIL,MIA,6.85%,0.0%,0.04%,0.03%,0.03%,$-2.64
jack mcveigh,SG/G/UTIL,HOU,8.62%,0.0%,0.03%,0.01%,0.03%,$-2.64
jarace walker,PF/SF/F/UTIL,IND,6.14%,0.0%,0.03%,0.04%,0.03%,$-2.65
pat spencer,PG/G/UTIL,GSW,6.17%,0.0%,0.03%,0.05%,0.03%,$-2.67
tyler kolek,PG/G/UTIL,NYK,7.62%,0.0%,0.04%,0.01%,0.03%,$-2.68
jaden ivey,PG/G/UTIL,DET,5.69%,0.0%,0.03%,0.02%,0.03%,$-2.68
nikola topic,PG/G/UTIL,OKC,3.5%,0.0%,0.02%,0.01%,0.03%,$-2.69
jaylen martin,SF/F/UTIL,WAS,6.65%,0.0%,0.03%,0.01%,0.03%,$-2.71
daniss jenkins,PG/G/UTIL,DET,3.3%,0.0%,0.01%,0.01%,0.03%,$-2.72
brandon boston jr.,SF/SG/G/F/UTIL,NOP,4.51%,0.0%,0.02%,0.02%,0.03%,$-2.74
yves missi,C/UTIL,NOP,4.61%,0.0%,0.01%,0.04%,0.05%,$-2.75
tony bradley,C/UTIL,IND,5.43%,0.0%,0.02%,0.01%,0.03%,$-2.77
santi aldama,PF/F/UTIL,MEM,3.84%,0.0%,0.01%,0.06%,0.06%,$-2.79
jamaree bouyea,PG/G/UTIL,MIL,5.2%,0.0%,0.01%,0.01%,0.03%,$-2.79
alec burks,PG/SG/G/UTIL,MIA,4.08%,0.0%,0.01%,0.04%,0.04%,$-2.8
bilal coulibaly,SF/F/UTIL,WAS,3.38%,0.0%,0.01%,0.06%,0.06%,$-2.81
nikola jovic,C/UTIL,MIA,2.3%,0.0%,0.0%,0.01%,0.04%,$-2.81
tari eason,PF/F/UTIL,HOU,3.5%,0.0%,0.01%,0.11%,0.06%,$-2.81
brandin podziemski,PG/SG/G/UTIL,GSW,3.17%,0.0%,0.01%,0.07%,0.06%,$-2.83
charles bassey,C/UTIL,SAS,2.82%,0.0%,0.01%,0.02%,0.05%,$-2.84
kevin mccullar jr.,SF/F/UTIL,NYK,2.35%,0.0%,0.0%,0.01%,0.03%,$-2.9
amen thompson,PG/SF/G/F/UTIL,HOU,1.17%,0.0%,0.0%,0.16%,0.08%,$-2.94
chet holmgren,C/PF/F/UTIL,OKC,1.23%,0.0%,0.0%,0.15%,0.07%,$-2.94
jalen williams,PF/SF/F/UTIL,OKC,0.99%,0.0%,0.0%,0.19%,0.08%,$-2.95
jalen brunson,PG/G/UTIL,NYK,0.9%,0.0%,0.0%,0.09%,0.09%,$-2.95
josh giddey,PG/G/UTIL,CHI,0.8%,0.0%,0.0%,0.08%,0.08%,$-2.96
zion williamson,PF/SF/F/UTIL,NOP,0.75%,0.0%,0.0%,0.14%,0.09%,$-2.96
de'aaron fox,SG/G/UTIL,SAS,0.75%,0.0%,0.0%,0.09%,0.08%,$-2.96
