Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
ben sheppard,SG/G/UTIL,IND,10.13%,0.0%,0.16%,0.2%,0.35%,$-3.17
ulrich chomche,C/UTIL,TOR,11.66%,0.0%,0.06%,0.02%,0.03%,$-3.19
kyle lowry,PG/G/UTIL,PHI,7.82%,0.0%,0.03%,0.01%,0.03%,$-3.2
rob dillingham,PG/G/UTIL,MIN,9.78%,0.0%,0.09%,0.03%,0.1%,$-3.21
jett howard,SF/SG/G/F/UTIL,ORL,9.42%,0.0%,0.11%,0.03%,0.03%,$-3.22
cory joseph,PG/G/UTIL,ORL,10.01%,0.0%,0.13%,0.4%,0.9%,$-3.23
rui hachimura,PF/SF/F/UTIL,LAL,9.48%,0.0%,0.14%,0.11%,0.1%,$-3.23
cam thomas,PG/G/UTIL,BKN,7.47%,0.0%,0.03%,0.01%,0.03%,$-3.24
tristan da silva,PF/SF/F/UTIL,ORL,11.29%,0.0%,0.12%,0.03%,0.1%,$-3.26
de'anthony melton,PG/G/UTIL,BKN,12.0%,0.0%,0.13%,0.01%,0.03%,$-3.32
dejounte murray,PG/G/UTIL,NOP,8.0%,0.0%,0.12%,0.03%,0.03%,$-3.32
tosan evbuomwan,PF/SF/F/UTIL,BKN,8.37%,0.0%,0.07%,0.03%,0.03%,$-3.33
terrence shannon jr.,SF/SG/G/F/UTIL,MIN,9.26%,0.0%,0.07%,0.04%,0.03%,$-3.34
maxwell lewis,PF/SF/F/UTIL,BKN,9.15%,0.0%,0.11%,0.07%,0.1%,$-3.35
reece beekman,PG/G/UTIL,BKN,8.38%,0.0%,0.04%,0.03%,0.03%,$-3.35
ethan thompson,PG/G/UTIL,ORL,6.1%,0.0%,0.03%,0.01%,0.03%,$-3.36
johnny furphy,SF/SG/G/F/UTIL,IND,8.2%,0.0%,0.08%,0.05%,0.03%,$-3.37
bones hyland,PG/G/UTIL,MIN,12.24%,0.0%,0.05%,0.01%,0.03%,$-3.37
julian strawther,SF/SG/G/F/UTIL,DEN,5.89%,0.0%,0.02%,0.01%,0.03%,$-3.39
gabe vincent,PG/SG/G/UTIL,LAL,7.57%,0.0%,0.12%,0.09%,0.1%,$-3.4
jaylen clark,SF/F/UTIL,MIN,8.59%,0.0%,0.14%,0.03%,0.1%,$-3.4
bronny james,PG/SG/G/UTIL,LAL,9.12%,0.0%,0.07%,0.03%,0.03%,$-3.42
shake milton,PG/G/UTIL,LAL,5.55%,0.0%,0.01%,0.01%,0.03%,$-3.45
goga bitadze,C/UTIL,ORL,8.23%,0.0%,0.06%,0.07%,0.1%,$-3.45
jalen pickett,PG/SG/G/UTIL,DEN,7.18%,0.0%,0.07%,0.07%,0.1%,$-3.45
daron holmes ii,C/UTIL,DEN,10.02%,0.0%,0.08%,0.01%,0.03%,$-3.47
jevon carter,PG/SG/G/UTIL,CHI,8.05%,0.0%,0.07%,0.03%,0.03%,$-3.48
paul george,SF/F/UTIL,PHI,7.55%,0.0%,0.03%,0.02%,0.03%,$-3.48
caleb houstan,PF/SF/F/UTIL,ORL,6.98%,0.0%,0.04%,0.05%,0.1%,$-3.48
mo bamba,C/UTIL,NOP,7.3%,0.0%,0.03%,0.04%,0.1%,$-3.49
kyrie irving,PG/G/UTIL,DAL,6.22%,0.0%,0.06%,0.03%,0.03%,$-3.5
emanuel miller,PF/F/UTIL,CHI,9.02%,0.0%,0.12%,0.01%,0.03%,$-3.5
ayo dosunmu,SG/G/UTIL,CHI,6.27%,0.0%,0.03%,0.03%,0.03%,$-3.51
alex len,C/UTIL,LAL,7.2%,0.0%,0.03%,0.06%,0.1%,$-3.51
joe ingles,PF/F/UTIL,MIN,4.82%,0.0%,0.02%,0.01%,0.03%,$-3.51
aj lawson,SG/G/UTIL,TOR,5.78%,0.0%,0.07%,0.03%,0.05%,$-3.52
corey kispert,SF/F/UTIL,WAS,6.96%,0.0%,0.03%,0.02%,0.03%,$-3.53
lester quinones,SF/SG/G/F/UTIL,NOP,8.38%,0.0%,0.1%,0.01%,0.03%,$-3.54
jarace walker,PF/SF/F/UTIL,IND,7.0%,0.0%,0.05%,0.03%,0.1%,$-3.54
dalton knecht,SF/SG/G/F/UTIL,LAL,6.51%,0.0%,0.05%,0.13%,0.1%,$-3.55
quenton jackson,PG/SG/G/UTIL,IND,6.37%,0.0%,0.05%,0.08%,0.1%,$-3.55
gary harris,SG/G/UTIL,ORL,6.33%,0.0%,0.05%,0.04%,0.1%,$-3.55
mac mcclung,PG/G/UTIL,ORL,4.34%,0.0%,0.03%,0.01%,0.03%,$-3.55
trevelin queen,PG/G/UTIL,ORL,5.07%,0.0%,0.05%,0.02%,0.03%,$-3.57
trey jemison,C/UTIL,LAL,8.35%,0.0%,0.03%,0.01%,0.03%,$-3.57
jt thor,PF/F/UTIL,WAS,5.94%,0.0%,0.04%,0.06%,0.1%,$-3.59
ochai agbaji,PF/SF/F/UTIL,TOR,6.24%,0.0%,0.03%,0.09%,0.1%,$-3.59
trey alexander,PG/SG/G/UTIL,DEN,5.06%,0.0%,0.04%,0.03%,0.03%,$-3.6
caleb martin,PF/SF/F/UTIL,DAL,6.54%,0.0%,0.03%,0.03%,0.04%,$-3.6
rayj dennis,PG/G/UTIL,IND,7.9%,0.0%,0.03%,0.01%,0.03%,$-3.6
joel embiid,C/UTIL,PHI,7.78%,0.0%,0.02%,0.01%,0.03%,$-3.61
vlatko cancar,PF/F/UTIL,DEN,5.01%,0.0%,0.01%,0.03%,0.03%,$-3.62
leonard miller,C/PF/F/UTIL,MIN,5.75%,0.0%,0.06%,0.03%,0.03%,$-3.62
saddiq bey,SF/F/UTIL,WAS,5.58%,0.0%,0.02%,0.02%,0.04%,$-3.62
maxi kleber,PF/F/UTIL,LAL,5.41%,0.0%,0.02%,0.02%,0.03%,$-3.63
tony bradley,C/UTIL,IND,5.58%,0.0%,0.01%,0.02%,0.1%,$-3.63
chris boucher,C/UTIL,TOR,5.38%,0.0%,0.02%,0.02%,0.03%,$-3.63
dwight powell,C/UTIL,DAL,5.52%,0.0%,0.03%,0.03%,0.1%,$-3.65
jarred vanderbilt,PF/F/UTIL,LAL,4.03%,0.0%,0.02%,0.03%,0.1%,$-3.67
brandon boston jr.,PF/F/UTIL,NOP,6.04%,0.0%,0.03%,0.01%,0.03%,$-3.68
josh minott,SG/G/UTIL,MIN,3.08%,0.0%,0.01%,0.01%,0.03%,$-3.68
markieff morris,C/PF/F/UTIL,LAL,5.9%,0.0%,0.04%,0.01%,0.03%,$-3.69
olivier-maxence prosper,PF/F/UTIL,DAL,5.97%,0.0%,0.04%,0.01%,0.03%,$-3.69
lonnie walker iv,SF/SG/G/F/UTIL,PHI,4.56%,0.0%,0.01%,0.11%,0.1%,$-3.7
cam reddish,PF/SF/F/UTIL,LAL,4.49%,0.0%,0.01%,0.02%,0.03%,$-3.7
lonzo ball,PG/SG/G/UTIL,CHI,3.91%,0.0%,0.02%,0.05%,0.05%,$-3.71
jalen smith,C/UTIL,CHI,5.86%,0.0%,0.01%,0.01%,0.03%,$-3.71
james johnson,C/PF/F/UTIL,IND,3.84%,0.0%,0.02%,0.05%,0.03%,$-3.72
brandon williams,PG/G/UTIL,DAL,3.85%,0.0%,0.02%,0.05%,0.1%,$-3.72
kessler edwards,C/PF/F/UTIL,DAL,3.92%,0.0%,0.02%,0.11%,0.1%,$-3.74
dario saric,C/PF/F/UTIL,DEN,3.83%,0.0%,0.01%,0.02%,0.03%,$-3.74
gradey dick,SG/G/UTIL,TOR,3.38%,0.0%,0.01%,0.03%,0.05%,$-3.74
andre drummond,C/UTIL,PHI,3.72%,0.0%,0.0%,0.05%,0.05%,$-3.74
luka garza,C/UTIL,MIN,3.24%,0.0%,0.01%,0.03%,0.03%,$-3.75
tre jones,PG/G/UTIL,CHI,3.42%,0.0%,0.02%,0.04%,0.06%,$-3.77
d'angelo russell,PG/G/UTIL,BKN,3.21%,0.0%,0.01%,0.07%,0.06%,$-3.77
bruce brown,SF/SG/G/F/UTIL,NOP,3.33%,0.0%,0.01%,0.08%,0.05%,$-3.78
jared mccain,PG/G/UTIL,PHI,2.92%,0.0%,0.05%,0.02%,0.03%,$-3.78
malcolm brogdon,PG/G/UTIL,WAS,2.99%,0.0%,0.0%,0.03%,0.05%,$-3.78
dereck lively ii,C/UTIL,DAL,3.38%,0.0%,0.0%,0.04%,0.06%,$-3.78
spencer jones,SF/SG/G/F/UTIL,DEN,3.58%,0.0%,0.03%,0.03%,0.03%,$-3.78
oshae brissett,C/PF/F/UTIL,PHI,3.36%,0.0%,0.01%,0.09%,0.1%,$-3.79
tyson etienne,PG/G/UTIL,BKN,4.25%,0.0%,0.02%,0.01%,0.03%,$-3.79
dante exum,PG/G/UTIL,DAL,4.0%,0.0%,0.02%,0.01%,0.03%,$-3.8
richaun holmes,C/UTIL,WAS,3.9%,0.0%,0.02%,0.01%,0.04%,$-3.8
jahmir young,PG/G/UTIL,CHI,2.02%,0.0%,0.0%,0.01%,0.03%,$-3.8
trey murphy iii,PF/F/UTIL,NOP,1.91%,0.0%,0.01%,0.01%,0.03%,$-3.81
talen horton-tucker,SG/G/UTIL,CHI,3.21%,0.0%,0.02%,0.01%,0.03%,$-3.84
cj mccollum,PG/SG/G/UTIL,NOP,2.58%,0.0%,0.0%,0.13%,0.07%,$-3.84
kelly oubre jr.,SF/SG/G/F/UTIL,PHI,2.06%,0.0%,0.0%,0.15%,0.07%,$-3.86
daniel gafford,C/UTIL,DAL,2.18%,0.0%,0.0%,0.04%,0.07%,$-3.86
isaiah jackson,C/UTIL,IND,1.37%,0.0%,0.0%,0.01%,0.03%,$-3.87
e.j. liddell,C/UTIL,CHI,1.24%,0.0%,0.0%,0.01%,0.03%,$-3.88
rj barrett,SF/SG/G/F/UTIL,TOR,1.88%,0.0%,0.0%,0.23%,0.08%,$-3.88
bilal coulibaly,SF/F/UTIL,WAS,1.6%,0.0%,0.0%,0.05%,0.06%,$-3.89
brandon ingram,PF/F/UTIL,TOR,1.62%,0.0%,0.0%,0.09%,0.07%,$-3.9
pj hall,PF/F/UTIL,DEN,1.84%,0.0%,0.0%,0.01%,0.03%,$-3.91
zion williamson,PF/SF/F/UTIL,NOP,1.37%,0.0%,0.0%,0.18%,0.09%,$-3.91
quentin grimes,PG/SG/G/UTIL,PHI,1.09%,0.0%,0.0%,0.22%,0.1%,$-3.93
tyrese maxey,PG/G/UTIL,PHI,0.79%,0.0%,0.0%,0.27%,0.1%,$-3.95
nikola jokic,C/UTIL,DEN,0.25%,0.0%,0.0%,4.84%,0.1%,$-3.97
herbert jones,C/UTIL,NOP,0.0%,0.0%,0.0%,0.01%,0.03%,$-4.0
