Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
jaylin williams,C/UTIL,OKC,33.08%,0.01%,1.63%,18.54%,36.69%,$1.07
ivica zubac,C/UTIL,LAC,28.54%,0.01%,1.41%,9.67%,15.08%,$0.5
deandre ayton,C/UTIL,POR,27.63%,0.01%,1.25%,6.32%,9.94%,$0.17
dalano banton,PG/SG/G/UTIL,POR,29.61%,0.01%,1.27%,34.66%,34.51%,$0.08
jarrett allen,C/UTIL,CLE,26.17%,0.01%,1.2%,5.07%,7.54%,$0.05
pascal siakam,PF/F/UTIL,IND,27.21%,0.01%,1.21%,14.97%,14.92%,$-0.06
jalen duren,C/UTIL,DET,27.26%,0.01%,1.19%,10.54%,17.44%,$-0.07
jonas valanciunas,C/UTIL,WAS,22.61%,0.01%,1.07%,1.73%,3.0%,$-0.11
shai gilgeous-alexander,PG/G/UTIL,OKC,28.63%,0.01%,1.16%,32.19%,47.41%,$-0.21
james harden,PG/G/UTIL,LAC,24.95%,0.01%,1.15%,8.47%,10.99%,$-0.21
alperen sengun,C/UTIL,HOU,26.55%,0.01%,1.15%,15.83%,28.54%,$-0.26
toumani camara,SF/F/UTIL,POR,28.35%,0.01%,1.14%,19.92%,18.43%,$-0.27
scoot henderson,PG/G/UTIL,POR,27.46%,0.01%,1.1%,14.72%,19.41%,$-0.34
ryan dunn,PF/SF/F/UTIL,PHX,27.11%,0.01%,1.1%,15.48%,10.51%,$-0.36
derrick jones jr.,PF/SF/F/UTIL,LAC,26.8%,0.01%,1.08%,16.29%,11.16%,$-0.41
tyus jones,PG/G/UTIL,PHX,26.18%,0.01%,1.06%,8.76%,13.08%,$-0.41
devin booker,PG/SG/G/UTIL,PHX,28.28%,0.01%,1.05%,48.03%,50.7%,$-0.46
myles turner,C/UTIL,IND,26.0%,0.01%,1.03%,7.55%,12.0%,$-0.47
kevin porter jr.,PG/G/UTIL,LAC,22.79%,0.01%,0.96%,0.71%,1.07%,$-0.48
jalen williams,PF/F/UTIL,OKC,26.66%,0.01%,1.05%,26.98%,29.91%,$-0.51
donovan mitchell,PG/SG/G/UTIL,CLE,23.6%,0.01%,1.03%,7.63%,5.85%,$-0.53
kenrich williams,C/PF/F/UTIL,OKC,26.69%,0.01%,1.02%,28.15%,22.98%,$-0.56
grayson allen,SF/SG/G/F/UTIL,PHX,26.75%,0.01%,1.01%,31.06%,19.52%,$-0.6
darius garland,PG/G/UTIL,CLE,23.09%,0.01%,0.96%,3.69%,4.15%,$-0.62
kevin durant,C/PF/F/UTIL,PHX,27.59%,0.0%,0.98%,50.26%,44.92%,$-0.64
de'aaron fox,PG/G/UTIL,SAC,23.83%,0.01%,0.96%,8.65%,11.16%,$-0.72
cade cunningham,PG/G/UTIL,DET,25.07%,0.01%,0.97%,25.53%,35.86%,$-0.77
andrew nembhard,PG/SG/G/UTIL,IND,24.89%,0.01%,0.93%,7.03%,6.1%,$-0.79
ausar thompson,PF/SF/F/UTIL,DET,25.43%,0.0%,0.94%,25.45%,17.55%,$-0.8
kris dunn,PG/SG/G/UTIL,LAC,25.32%,0.01%,0.94%,10.57%,10.32%,$-0.81
shaedon sharpe,PG/SG/G/UTIL,POR,25.35%,0.0%,0.93%,16.52%,13.87%,$-0.83
domantas sabonis,C/UTIL,SAC,22.86%,0.01%,0.94%,7.95%,14.43%,$-0.84
evan mobley,C/PF/F/UTIL,CLE,22.78%,0.01%,0.91%,10.82%,7.89%,$-0.89
kris murray,SF/SG/G/F/UTIL,POR,25.04%,0.0%,0.9%,7.62%,4.65%,$-0.9
royce o'neale,PF/SF/F/UTIL,PHX,24.8%,0.0%,0.9%,17.33%,11.32%,$-0.91
malik beasley,SG/G/UTIL,DET,23.43%,0.01%,0.87%,3.07%,3.56%,$-0.91
amir coffey,SF/SG/G/F/UTIL,LAC,25.13%,0.0%,0.9%,15.53%,9.61%,$-0.94
luguentz dort,SF/SG/G/F/UTIL,OKC,25.48%,0.0%,0.89%,29.8%,19.1%,$-0.95
max strus,SF/SG/G/F/UTIL,CLE,24.49%,0.0%,0.87%,8.76%,5.01%,$-1.0
kyle kuzma,PF/F/UTIL,WAS,22.73%,0.01%,0.85%,6.06%,5.9%,$-1.0
jalen green,SG/G/UTIL,HOU,23.7%,0.0%,0.85%,8.92%,9.89%,$-1.05
dillon brooks,PF/F/UTIL,HOU,25.06%,0.0%,0.84%,4.22%,4.16%,$-1.07
demar derozan,SF/F/UTIL,SAC,23.33%,0.0%,0.8%,6.76%,5.85%,$-1.15
tim hardaway jr.,SF/SG/G/F/UTIL,DET,24.63%,0.0%,0.82%,4.39%,2.42%,$-1.16
aaron wiggins,PF/SF/F/UTIL,OKC,22.33%,0.01%,0.79%,3.39%,2.33%,$-1.17
amen thompson,SF/SG/G/F/UTIL,HOU,24.05%,0.0%,0.8%,20.19%,12.04%,$-1.19
tyrese haliburton,PG/G/UTIL,IND,20.26%,0.01%,0.77%,2.34%,2.78%,$-1.19
caris levert,PG/SG/G/UTIL,CLE,22.55%,0.0%,0.79%,3.25%,2.85%,$-1.2
cason wallace,PG/SG/G/UTIL,OKC,24.06%,0.0%,0.79%,8.38%,7.68%,$-1.21
malik monk,PG/SG/G/UTIL,SAC,22.86%,0.0%,0.79%,9.7%,7.97%,$-1.21
isaiah joe,SF/SG/G/F/UTIL,OKC,23.01%,0.0%,0.79%,1.53%,0.85%,$-1.21
norman powell,SF/SG/G/F/UTIL,LAC,23.05%,0.0%,0.8%,13.81%,7.49%,$-1.21
anfernee simons,PG/G/UTIL,POR,22.16%,0.0%,0.78%,4.65%,5.22%,$-1.22
alexandre sarr,C/PF/F/UTIL,WAS,22.88%,0.0%,0.78%,10.73%,7.58%,$-1.23
bilal coulibaly,SF/F/UTIL,WAS,23.2%,0.0%,0.77%,6.17%,5.32%,$-1.27
obi toppin,C/PF/F/UTIL,IND,21.87%,0.0%,0.74%,1.48%,1.16%,$-1.29
robert williams,C/PF/F/UTIL,POR,21.11%,0.01%,0.7%,0.11%,0.1%,$-1.29
keegan murray,PF/F/UTIL,SAC,24.04%,0.0%,0.76%,8.12%,7.71%,$-1.31
carlton carrington,PG/SG/G/UTIL,WAS,24.18%,0.0%,0.76%,12.36%,11.06%,$-1.32
jeff green,C/PF/F/UTIL,HOU,23.42%,0.0%,0.74%,6.71%,5.16%,$-1.36
t.j. mcconnell,PG/G/UTIL,IND,20.27%,0.01%,0.68%,0.8%,1.17%,$-1.4
kyshawn george,PF/SF/F/UTIL,WAS,20.77%,0.0%,0.7%,0.14%,0.1%,$-1.47
aaron nesmith,PF/F/UTIL,IND,21.56%,0.0%,0.71%,0.09%,0.1%,$-1.47
alex caruso,PG/SF/G/F/UTIL,OKC,21.12%,0.0%,0.7%,0.62%,0.37%,$-1.48
tobias harris,PF/F/UTIL,DET,22.05%,0.0%,0.69%,6.57%,6.46%,$-1.49
cam whitmore,PF/SF/F/UTIL,HOU,20.59%,0.0%,0.66%,1.46%,0.95%,$-1.54
mason plumlee,C/UTIL,PHX,21.71%,0.0%,0.65%,3.25%,6.04%,$-1.54
jordan poole,PG/SG/G/UTIL,WAS,19.72%,0.0%,0.66%,5.47%,4.3%,$-1.58
jarace walker,PF/SF/F/UTIL,IND,21.4%,0.0%,0.64%,0.5%,0.33%,$-1.59
thomas bryant,C/UTIL,IND,20.5%,0.0%,0.6%,0.43%,0.9%,$-1.66
oso ighodaro,C/PF/F/UTIL,PHX,21.52%,0.0%,0.6%,0.68%,0.52%,$-1.74
terance mann,SF/SG/G/F/UTIL,LAC,21.7%,0.0%,0.61%,0.17%,0.1%,$-1.74
tari eason,PF/F/UTIL,HOU,19.87%,0.0%,0.62%,0.06%,0.1%,$-1.75
devin carter,PG/SG/G/UTIL,SAC,23.2%,0.0%,0.66%,0.01%,0.01%,$-1.85
mo bamba,C/UTIL,LAC,18.63%,0.0%,0.5%,0.07%,0.09%,$-1.89
georges niang,PF/SF/F/UTIL,CLE,19.77%,0.0%,0.48%,0.03%,0.01%,$-1.96
corey kispert,SF/SG/G/F/UTIL,WAS,19.46%,0.0%,0.49%,0.21%,0.1%,$-2.01
trey lyles,C/PF/F/UTIL,SAC,18.5%,0.0%,0.51%,0.15%,0.1%,$-2.02
ben sheppard,SF/SG/G/F/UTIL,IND,19.73%,0.0%,0.5%,0.77%,0.44%,$-2.09
isaiah stewart,C/UTIL,DET,18.67%,0.0%,0.42%,0.2%,0.36%,$-2.19
steven adams,C/UTIL,HOU,11.46%,0.0%,0.27%,0.01%,0.01%,$-2.21
dean wade,PF/SF/F/UTIL,CLE,18.91%,0.0%,0.45%,0.12%,0.1%,$-2.25
justin champagnie,PF/SF/F/UTIL,WAS,16.88%,0.0%,0.39%,0.13%,0.1%,$-2.41
nicolas batum,C/PF/F/UTIL,LAC,16.87%,0.0%,0.46%,0.01%,0.01%,$-2.41
keon ellis,SG/G/UTIL,SAC,17.25%,0.0%,0.39%,0.08%,0.1%,$-2.42
ronald holland ii,PF/SF/F/UTIL,DET,7.83%,0.0%,0.22%,0.01%,0.01%,$-2.47
branden carlson,C/UTIL,OKC,9.94%,0.0%,0.11%,0.01%,0.01%,$-2.64
reed sheppard,PG/SG/G/UTIL,HOU,17.6%,0.0%,0.32%,0.01%,0.01%,$-2.68
jae'sean tate,PF/SF/F/UTIL,HOU,19.65%,0.0%,0.26%,0.02%,0.01%,$-2.69
simone fontecchio,PF/F/UTIL,DET,12.11%,0.0%,0.23%,0.02%,0.01%,$-2.8
ty jerome,PG/G/UTIL,CLE,16.81%,0.0%,0.2%,0.01%,0.01%,$-2.81
jared butler,PG/G/UTIL,WAS,7.36%,0.0%,0.1%,0.01%,0.01%,$-2.95
rayj dennis,PG/G/UTIL,IND,15.33%,0.0%,0.17%,0.01%,0.03%,$-2.97
kevin huerter,SF/SG/G/F/UTIL,SAC,11.18%,0.0%,0.16%,0.02%,0.01%,$-2.99
isaiah jackson,C/UTIL,IND,11.87%,0.0%,0.11%,0.02%,0.03%,$-3.01
