PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
De'Aaron Fox (37451225),Jaylen Brown (37451268),Bogdan Bogdanovic (37451537),Keegan Murray (37451455),Jakob Poeltl (37451337),Garrison Mathews (37451742),Christian Braun (37451519),Anthony Davis (37451142),331.45574652777776,408.4946659701068,49800,100.00%,20000,80816.03%,7308,101.67999999999999,$2424.48,SAC 2,ATL 2,opp,1,nyaata,69,4625609426
Josh Giddey (37451294),D'Angelo Russell (37451339),Kyshawn George (37451686),Aaron Gordon (37451576),Anthony Davis (37451142),Russell Westbrook (37451357),Jaylen Brown (37451268),Keaton Wallace (37451653),330.7980598958333,415.9839465652456,49300,100.00%,20000,59089.96%,4108,122.38,$1772.7,DEN 2,CHI 1,opp,1,hittinmiddle,373,4625223732
Ty Jerome (37451590),D'Angelo Russell (37451339),Jaylen Brown (37451268),Chris Boucher (37451678),Anthony Davis (37451142),Garrison Mathews (37451742),RJ Barrett (37451247),Daniel Gafford (37451322),330.37306857638885,419.33505801714455,50000,100.00%,20000,51684.23%,3529,112.66999999999999,$1550.53,TOR 2,CLE 1,opp,1,TheCommish,25,4625480641
Russell Westbrook (37451357),D'Angelo Russell (37451339),Jaylen Brown (37451268),De'Andre Hunter (37451370),Anthony Davis (37451142),Keaton Wallace (37451653),Kyshawn George (37451686),Michael Porter Jr. (37451405),329.7880598958334,413.5739465652457,49600,100.00%,20000,35575.28%,1723,117.77000000000001,$1067.26,DEN 2,ATL 2,opp,1,jay2tharoc,371,4625275006
Russell Westbrook (37451357),D'Angelo Russell (37451339),Zach LaVine (37451217),Kyshawn George (37451686),Anthony Davis (37451142),Carlton Carrington (37451638),Bogdan Bogdanovic (37451537),Jakob Poeltl (37451337),328.83217013888896,413.35100405368377,49600,100.00%,20000,23179.38%,893,136.3,$695.38,WAS 2,DEN 1,opp,1,dallasmike44,445,4625650149
Josh Giddey (37451294),D'Angelo Russell (37451339),Nickeil Alexander-Walker (37451747),Kyshawn George (37451686),Anthony Davis (37451142),Bogdan Bogdanovic (37451537),Julius Randle (37451257),Kristaps Porzingis (37451305),328.43016927083335,412.01962247315834,50000,100.00%,20000,21529.5%,921,100.62,$645.88,MIN 2,CHI 1,opp,1,byrnemichael21,341,4625494921
D'Angelo Russell (37451339),Corey Kispert (37451673),RJ Barrett (37451247),Kyshawn George (37451686),Anthony Davis (37451142),Russell Westbrook (37451357),Bogdan Bogdanovic (37451537),Daniel Gafford (37451322),328.42647569444443,415.31001639191146,49300,100.00%,20000,17795.82%,548,155.41,$533.87,WAS 2,BKN 1,opp,1,peltifreeze89,482,4625405451
Russell Westbrook (37451357),Jaylen Brown (37451268),Max Christie (37451617),Aaron Gordon (37451576),Anthony Davis (37451142),Garrison Mathews (37451742),PJ Washington (37451310),Jakob Poeltl (37451337),327.8045529513889,407.3794442912904,49100,100.00%,20000,14552.1%,316,131.17000000000002,$436.56,DEN 2,LAL 2,opp,1,kwitt1,88,4625576027
D'Angelo Russell (37451339),Gradey Dick (37451573),RJ Barrett (37451247),Kyshawn George (37451686),Anthony Davis (37451142),Russell Westbrook (37451357),Jaden McDaniels (37451427),Kel'el Ware (37451382),327.1522395833333,409.6577238440289,49800,100.00%,20000,10129.78%,238,113.58999999999999,$303.89,TOR 2,BKN 1,opp,1,flopez521,229,4625641065
Ty Jerome (37451590),D'Angelo Russell (37451339),RJ Barrett (37451247),Patrick Williams (37451660),Anthony Davis (37451142),Jrue Holiday (37451458),Michael Porter Jr. (37451405),Jakob Poeltl (37451337),326.2898480902778,409.31443834653317,49600,100.00%,20000,7431.72%,135,108.46,$222.95,TOR 2,CLE 1,opp,1,Unflappable,29,4625422006
D'Angelo Russell (37451339),Zach LaVine (37451217),Haywood Highsmith (37451776),Michael Porter Jr. (37451405),Anthony Davis (37451142),Bogdan Bogdanovic (37451537),Christian Braun (37451519),Jakob Poeltl (37451337),326.21613715277783,408.6706560586316,49200,100.00%,20000,6405.09%,52,92.34,$192.15,DEN 2,BKN 1,opp,1,ckcash64,270,4625228566
Malik Monk (37451301),D'Angelo Russell (37451339),Nickeil Alexander-Walker (37451747),Michael Porter Jr. (37451405),Anthony Davis (37451142),Russell Westbrook (37451357),Zaccharie Risacher (37451596),Daniel Gafford (37451322),325.7735112847222,413.92065506704,49800,100.00%,20000,5899.82%,97,146.52,$176.99,DEN 2,SAC 1,opp,1,jsamtoy,587,4625412905
Ty Jerome (37451590),Davion Mitchell (37451682),Jaylen Brown (37451268),Kyshawn George (37451686),Anthony Davis (37451142),Russell Westbrook (37451357),PJ Washington (37451310),Josh Giddey (37451294),325.78825520833334,404.43364898654477,49700,100.00%,20000,5124.73%,33,135.12,$153.74,CLE 1,TOR 1,opp,1,ShaunkAtonk,215,4625375108
Ty Jerome (37451590),D'Angelo Russell (37451339),Christian Braun (37451519),Josh Hart (37451240),Anthony Davis (37451142),Russell Westbrook (37451357),Bogdan Bogdanovic (37451537),Kel'el Ware (37451382),325.6679861111112,407.37949906789555,49800,100.00%,20000,4835.46%,39,113.73,$145.06,DEN 2,CLE 1,opp,1,Supavash,85,4625304463
Vit Krejci (37451465),D'Angelo Russell (37451339),Max Christie (37451617),Michael Porter Jr. (37451405),Anthony Davis (37451142),Jamal Murray (37451287),Bogdan Bogdanovic (37451537),Jakob Poeltl (37451337),324.54076388888893,403.70057174449147,49500,100.00%,19999,3258.87%,20,97.11,$97.77,ATL 2,LAL 2,opp,1,Cenzamatic,91,4625787697
De'Aaron Fox (37451225),Kyrie Irving (37451175),Nickeil Alexander-Walker (37451747),Alexandre Sarr (37451416),Jakob Poeltl (37451337),Ty Jerome (37451590),Trey Lyles (37451841),Anthony Davis (37451142),323.73884114583336,404.9268065184176,50000,100.00%,19998,2988.18%,12,100.14,$89.65,SAC 2,DAL 1,opp,1,nyaata,75,4625609422
Ty Jerome (37451590),Julian Strawther (37451762),Dalton Knecht (37451801),Josh Hart (37451240),Anthony Davis (37451142),Jordan Poole (37451307),RJ Barrett (37451247),Jakob Poeltl (37451337),323.5400954861111,403.9635653779007,50000,100.00%,19999,2707.58%,18,79.58,$81.23,LAL 2,TOR 2,opp,1,webdever,28,4625504564
Ty Jerome (37451590),Max Christie (37451617),Jayson Tatum (37451154),Aaron Gordon (37451576),Anthony Davis (37451142),D'Angelo Russell (37451339),Jaylen Brown (37451268),Garrison Mathews (37451742),324.1458420138889,403.8007650695388,49800,100.00%,20000,2702.37%,0,76.42,$81.07,LAL 2,BOS 2,opp,1,Stillwake,323,4625575288
D'Angelo Russell (37451339),Anthony Edwards (37451166),Nickeil Alexander-Walker (37451747),Kyshawn George (37451686),Anthony Davis (37451142),Josh Giddey (37451294),Julian Strawther (37451762),Jakob Poeltl (37451337),323.83217013888884,406.6910040536836,50000,100.00%,19999,2394.88%,3,104.76,$71.85,MIN 2,BKN 1,opp,1,wanjy07,444,4625629374
Keaton Wallace (37451653),D'Angelo Russell (37451339),Jaylen Brown (37451268),Kyle Kuzma (37451350),Anthony Davis (37451142),Lonzo Ball (37451534),Bogdan Bogdanovic (37451537),Michael Porter Jr. (37451405),323.7780598958333,407.1739465652456,49000,100.00%,19999,2344.46%,0,89.67999999999999,$70.33,ATL 2,BKN 1,opp,1,botobrody,372,4625567760
Russell Westbrook (37451357),Zach LaVine (37451217),Kyshawn George (37451686),PJ Washington (37451310),Anthony Davis (37451142),Nickeil Alexander-Walker (37451747),Bogdan Bogdanovic (37451537),Jakob Poeltl (37451337),323.81605034722224,405.75591633646627,49600,100.00%,20000,2294.63%,1,154.03,$68.84,DEN 1,CHI 1,opp,1,goldengrahams692,922,4625649592
Ty Jerome (37451590),Jaylen Brown (37451268),Kyshawn George (37451686),Michael Porter Jr. (37451405),Anthony Davis (37451142),Russell Westbrook (37451357),PJ Washington (37451310),Lonzo Ball (37451534),323.76037760416665,404.39260026648174,49000,100.00%,19999,2282.6%,0,144.63,$68.48,DEN 2,CLE 1,opp,1,ShaunkAtonk,297,4625385637
Russell Westbrook (37451357),D'Angelo Russell (37451339),Bogdan Bogdanovic (37451537),Kyshawn George (37451686),Anthony Davis (37451142),Jamal Murray (37451287),Nickeil Alexander-Walker (37451747),Zach LaVine (37451217),323.6381510416666,408.09998630122925,49800,100.00%,20000,2093.28%,1,136.23,$62.8,DEN 2,BKN 1,opp,1,kwitt1,826,4625576022
Russell Westbrook (37451357),Zach LaVine (37451217),Bogdan Bogdanovic (37451537),Dorian Finney-Smith (37451715),Anthony Davis (37451142),Keaton Wallace (37451653),Michael Porter Jr. (37451405),Kristaps Porzingis (37451305),322.5706119791667,405.0508520580896,49000,100.00%,19996,1767.18%,1,123.9,$53.02,DEN 2,ATL 2,opp,1,timothyandstacy,428,4625379435
D'Angelo Russell (37451339),Bogdan Bogdanovic (37451537),Quentin Grimes (37451507),Keegan Murray (37451455),Anthony Davis (37451142),Mike Conley (37451542),Zach LaVine (37451217),Jakob Poeltl (37451337),322.3444748263888,405.33006927109165,49900,100.00%,19989,1612.49%,0,85.05000000000001,$48.37,BKN 1,ATL 1,opp,1,beighle30,342,4625623566
Josh Giddey (37451294),Nickeil Alexander-Walker (37451747),Zach LaVine (37451217),Keegan Murray (37451455),Jakob Poeltl (37451337),Russell Westbrook (37451357),Julian Strawther (37451762),Anthony Davis (37451142),322.2783550347222,405.62498155387425,50000,100.00%,19993,1607.38%,0,136.14000000000001,$48.22,CHI 2,DEN 2,opp,1,nyaata,774,4625609425
Ty Jerome (37451590),Bogdan Bogdanovic (37451537),RJ Barrett (37451247),Michael Porter Jr. (37451405),Anthony Davis (37451142),Lonzo Ball (37451534),Naz Reid (37451391),Jakob Poeltl (37451337),322.1528125,408.16968784560197,49000,100.00%,19991,1564.5%,0,120.69,$46.94,TOR 2,CLE 1,opp,1,jay2tharoc,148,4625275008
