Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
kai jones,C/UTIL,LAC,18.28%,0.0%,0.05%,0.02%,0.03%,$-2.48
jeff dowtin,PG/G/UTIL,PHI,15.41%,0.0%,0.29%,0.07%,0.1%,$-2.5
tosan evbuomwan,PF/SF/F/UTIL,BKN,21.92%,0.0%,0.2%,0.03%,0.04%,$-2.5
dalano banton,PG/SG/G/UTIL,POR,17.46%,0.0%,0.19%,0.07%,0.1%,$-2.54
andre jackson jr.,SF/SG/G/F/UTIL,MIL,16.51%,0.0%,0.26%,0.13%,0.1%,$-2.63
johnny davis,SF/SG/G/F/UTIL,WAS,18.13%,0.0%,0.14%,0.05%,0.03%,$-2.64
matas buzelis,PF/SF/F/UTIL,CHI,16.37%,0.0%,0.26%,0.08%,0.1%,$-2.65
tristan vukcevic,C/UTIL,WAS,16.2%,0.0%,0.04%,0.02%,0.03%,$-2.67
kris murray,SF/SG/G/F/UTIL,POR,13.7%,0.0%,0.24%,0.19%,0.1%,$-2.76
keon ellis,SG/G/UTIL,SAC,13.17%,0.0%,0.27%,0.12%,0.14%,$-2.76
shake milton,PG/SG/G/UTIL,LAL,13.75%,0.0%,0.09%,0.02%,0.03%,$-2.78
alex len,C/UTIL,SAC,12.21%,0.0%,0.17%,0.02%,0.1%,$-2.8
nicolas batum,C/PF/F/UTIL,LAC,13.5%,0.0%,0.18%,0.07%,0.1%,$-2.82
kj martin,PF/SF/F/UTIL,PHI,14.44%,0.0%,0.13%,0.07%,0.03%,$-2.85
gabe vincent,PG/SG/G/UTIL,LAL,14.4%,0.0%,0.18%,0.08%,0.1%,$-2.86
kyle lowry,PG/SG/G/UTIL,PHI,14.82%,0.0%,0.12%,0.05%,0.03%,$-2.9
justin minaya,PF/F/UTIL,POR,15.2%,0.0%,0.19%,0.03%,0.03%,$-2.9
jordan miller,SG/G/UTIL,LAC,11.33%,0.0%,0.13%,0.02%,0.03%,$-2.93
day'ron sharpe,C/UTIL,BKN,13.43%,0.0%,0.18%,0.08%,0.1%,$-2.93
torrey craig,PF/F/UTIL,CHI,11.63%,0.0%,0.09%,0.02%,0.03%,$-2.96
ajay mitchell,PG/G/UTIL,OKC,16.45%,0.0%,0.04%,0.03%,0.03%,$-2.97
dalton knecht,SF/SG/G/F/UTIL,LAL,12.8%,0.0%,0.14%,0.2%,0.1%,$-2.99
christian koloko,C/UTIL,LAL,16.36%,0.0%,0.03%,0.03%,0.03%,$-2.99
aj green,PG/SG/G/UTIL,MIL,13.45%,0.0%,0.11%,0.05%,0.03%,$-2.99
cam reddish,PF/SF/F/UTIL,LAL,13.59%,0.0%,0.11%,0.05%,0.03%,$-2.99
adam flagler,PG/G/UTIL,OKC,11.21%,0.0%,0.09%,0.02%,0.03%,$-3.01
doug mcdermott,PF/SF/F/UTIL,SAC,11.62%,0.0%,0.06%,0.02%,0.03%,$-3.01
jordan mclaughlin,PG/G/UTIL,SAC,13.11%,0.0%,0.1%,0.05%,0.03%,$-3.02
armel traore,C/PF/F/UTIL,LAL,13.76%,0.0%,0.07%,0.05%,0.03%,$-3.02
aj johnson,SG/G/UTIL,MIL,13.9%,0.0%,0.15%,0.03%,0.03%,$-3.05
caleb martin,PF/F/UTIL,PHI,11.97%,0.0%,0.0%,0.02%,0.04%,$-3.07
mason jones,SG/G/UTIL,SAC,12.8%,0.0%,0.12%,0.08%,0.03%,$-3.07
jared mccain,PG/G/UTIL,PHI,14.24%,0.0%,0.07%,0.03%,0.03%,$-3.09
dalen terry,SF/F/UTIL,CHI,12.06%,0.0%,0.12%,0.08%,0.1%,$-3.11
taze moore,SG/G/UTIL,POR,10.41%,0.0%,0.14%,0.05%,0.03%,$-3.17
kevin huerter,SF/SG/G/F/UTIL,SAC,10.32%,0.0%,0.11%,0.2%,0.1%,$-3.19
rayan rupert,SF/SG/G/F/UTIL,POR,12.87%,0.0%,0.03%,0.03%,0.03%,$-3.21
p.j. tucker,PF/F/UTIL,LAC,8.83%,0.0%,0.05%,0.02%,0.03%,$-3.25
tyrese martin,SF/SG/G/F/UTIL,BKN,9.42%,0.0%,0.11%,0.17%,0.1%,$-3.25
kevin porter jr.,PG/SG/G/UTIL,LAC,11.97%,0.0%,0.05%,0.03%,0.03%,$-3.25
anthony gill,C/UTIL,WAS,9.11%,0.0%,0.03%,0.02%,0.03%,$-3.25
matisse thybulle,PF/F/UTIL,POR,9.41%,0.0%,0.11%,0.05%,0.03%,$-3.26
trentyn flowers,SG/G/UTIL,LAC,12.03%,0.0%,0.02%,0.03%,0.03%,$-3.28
tyler smith,PF/F/UTIL,MIL,10.49%,0.0%,0.03%,0.05%,0.03%,$-3.3
colby jones,SF/SG/G/F/UTIL,SAC,9.32%,0.0%,0.05%,0.07%,0.03%,$-3.3
marjon beauchamp,PG/SF/G/F/UTIL,MIL,9.11%,0.0%,0.04%,0.07%,0.03%,$-3.32
robert williams,C/PF/F/UTIL,POR,10.36%,0.0%,0.01%,0.05%,0.03%,$-3.33
jalen wilson,SF/F/UTIL,BKN,8.19%,0.0%,0.04%,0.07%,0.1%,$-3.39
marvin bagley iii,C/UTIL,WAS,7.29%,0.0%,0.02%,0.02%,0.03%,$-3.41
jae crowder,C/PF/F/UTIL,SAC,6.6%,0.0%,0.08%,0.07%,0.03%,$-3.44
nikola topic,PG/G/UTIL,OKC,8.58%,0.0%,0.06%,0.03%,0.03%,$-3.44
justin champagnie,PF/SF/F/UTIL,WAS,7.75%,0.0%,0.04%,0.1%,0.1%,$-3.45
dillon jones,PF/F/UTIL,OKC,8.18%,0.0%,0.05%,0.03%,0.03%,$-3.48
jarred vanderbilt,PF/F/UTIL,LAL,7.43%,0.0%,0.01%,0.05%,0.03%,$-3.5
pat connaughton,PF/SF/F/UTIL,MIL,6.68%,0.0%,0.03%,0.1%,0.1%,$-3.53
kobe brown,C/PF/F/UTIL,LAC,7.09%,0.0%,0.03%,0.03%,0.03%,$-3.55
stanley umude,SG/G/UTIL,MIL,6.32%,0.0%,0.02%,0.07%,0.03%,$-3.55
donovan clingan,C/UTIL,POR,6.1%,0.0%,0.03%,0.05%,0.04%,$-3.57
isaiah hartenstein,C/UTIL,OKC,6.87%,0.0%,0.0%,0.03%,0.06%,$-3.61
guerschon yabusele,C/PF/F/UTIL,PHI,5.86%,0.0%,0.01%,0.1%,0.05%,$-3.62
de'anthony melton,PG/G/UTIL,BKN,4.13%,0.0%,0.01%,0.02%,0.03%,$-3.67
jared butler,PG/G/UTIL,WAS,4.78%,0.0%,0.01%,0.05%,0.1%,$-3.69
duop reath,C/UTIL,POR,4.96%,0.0%,0.02%,0.03%,0.03%,$-3.69
maxwell lewis,SF/F/UTIL,BKN,4.66%,0.0%,0.0%,0.05%,0.03%,$-3.7
bronny james,PG/G/UTIL,LAL,3.56%,0.0%,0.01%,0.02%,0.03%,$-3.71
alex ducas,SG/G/UTIL,OKC,3.79%,0.0%,0.01%,0.05%,0.03%,$-3.74
christian wood,PF/F/UTIL,LAL,3.08%,0.0%,0.01%,0.02%,0.04%,$-3.74
devin carter,PG/SG/G/UTIL,SAC,3.67%,0.0%,0.01%,0.05%,0.03%,$-3.76
cam christie,SG/G/UTIL,LAC,2.82%,0.0%,0.01%,0.02%,0.03%,$-3.76
lonzo ball,PG/G/UTIL,CHI,3.31%,0.0%,0.01%,0.03%,0.04%,$-3.8
patrick baldwin jr.,PF/F/UTIL,WAS,2.38%,0.0%,0.01%,0.02%,0.03%,$-3.81
malcolm brogdon,PG/SG/G/UTIL,WAS,2.84%,0.0%,0.0%,0.08%,0.06%,$-3.83
jalen hood-schifino,PG/G/UTIL,LAL,2.2%,0.0%,0.0%,0.02%,0.03%,$-3.83
saddiq bey,SF/F/UTIL,WAS,2.27%,0.0%,0.0%,0.05%,0.04%,$-3.85
paul george,SF/SG/G/F/UTIL,PHI,2.23%,0.0%,0.0%,0.2%,0.07%,$-3.86
cam thomas,SG/G/UTIL,BKN,2.21%,0.0%,0.0%,0.08%,0.06%,$-3.87
jalen williams,PF/F/UTIL,OKC,1.85%,0.0%,0.0%,0.05%,0.07%,$-3.89
bones hyland,PG/G/UTIL,LAC,1.45%,0.0%,0.0%,0.02%,0.03%,$-3.89
chet holmgren,PF/F/UTIL,OKC,1.36%,0.0%,0.0%,0.1%,0.07%,$-3.92
andre drummond,C/UTIL,PHI,0.75%,0.0%,0.0%,0.02%,0.04%,$-3.94
joel embiid,C/UTIL,PHI,0.19%,0.0%,0.0%,0.05%,0.09%,$-3.99
