PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Darius Garland (38041910),Jaylon Tyson (38042239),Ausar Thompson (38041970),Giannis Antetokounmpo (38041865),Jarrett Allen (38041942),James Harden (38041872),Karlo Matkovic (38042095),Isaiah Stewart (38042159),285.97999999999996,278.52,391.20000000000005,49900,0.1%,6.36%,478.4%,52.91%,234.75,$19.1,CLE 3,DET 2,generated,1
Craig Porter Jr. (38042247),Dennis Schroder (38042041),Ausar Thompson (38041970),Evan Mobley (38041889),Jalen Duren (38041921),Ziaire Williams (38042045),Giannis Antetokounmpo (38041865),Jarrett Allen (38041942),283.25,277.77,392.27,49700,0.12%,5.46%,462.9%,49.16%,236.69,$18.5,CLE 3,DET 3,generated,1
Darius Garland (38041910),Ziaire Williams (38042045),Max Strus (38042076),Karlo Matkovic (38042095),Jarrett Allen (38041942),James Harden (38041872),Kawhi Leonard (38041896),Jalen Duren (38041921),291.85,290.17,387.02000000000004,50000,0.08%,7.3%,451.1%,60.69%,310.54999999999995,$18.0,CLE 3,LAC 2,generated,1
Darius Garland (38041910),Dennis Schroder (38042041),Ziaire Williams (38042045),Ausar Thompson (38041970),Jarrett Allen (38041942),Craig Porter Jr. (38042247),Giannis Antetokounmpo (38041865),Ivica Zubac (38041900),283.91,277.82,389.03999999999996,49900,0.11%,5.62%,443.8%,50.32%,238.3,$17.8,CLE 3,DET 2,generated,1
Darius Garland (38041910),Jaylon Tyson (38042239),Ausar Thompson (38041970),Giannis Antetokounmpo (38041865),Jalen Duren (38041921),Dennis Schroder (38042041),Karlo Matkovic (38042095),Ivica Zubac (38041900),285.51,279.44,392.69,49700,0.09%,5.88%,423.3%,52.28%,251.4,$16.9,DET 3,CLE 2,generated,1
Craig Porter Jr. (38042247),Max Strus (38042076),Kawhi Leonard (38041896),Evan Mobley (38041889),Jarrett Allen (38041942),James Harden (38041872),Karlo Matkovic (38042095),Jalen Duren (38041921),287.14,283.77,385.58000000000004,49800,0.1%,5.91%,417.8%,53.72%,276.97,$16.7,CLE 4,LAC 2,generated,1
James Harden (38041872),Jaylon Tyson (38042239),Kawhi Leonard (38041896),Pascal Siakam (38041893),Jarrett Allen (38041942),Ziaire Williams (38042045),Karlo Matkovic (38042095),Jalen Duren (38041921),281.96999999999997,278.56,375.32,50000,0.11%,5.09%,410.3%,47.42%,237.77,$16.4,LAC 2,CLE 2,generated,1
Darius Garland (38041910),Sam Merrill (38042149),Jaylon Tyson (38042239),Evan Mobley (38041889),Jarrett Allen (38041942),Cade Cunningham (38041869),Karlo Matkovic (38042095),Ivica Zubac (38041900),287.84,281.45000000000005,387.92,49700,0.09%,5.81%,398.2%,55.06%,275.48,$15.9,CLE 5,DET 1,generated,1
James Harden (38041872),Max Strus (38042076),Jaylon Tyson (38042239),Giannis Antetokounmpo (38041865),Jalen Duren (38041921),Sam Merrill (38042149),Karlo Matkovic (38042095),Ivica Zubac (38041900),285.47,279.46999999999997,386.59000000000003,50000,0.11%,5.85%,385.8%,52.02%,270.20000000000005,$15.4,CLE 3,LAC 2,generated,2
Darius Garland (38041910),Max Strus (38042076),Ausar Thompson (38041970),Giannis Antetokounmpo (38041865),Jalen Duren (38041921),Cam Thomas (38041930),Jaylon Tyson (38042239),Jarrett Allen (38041942),286.73,282.66999999999996,395.81,50000,0.09%,5.9%,383.8%,53.88%,277.34000000000003,$15.4,CLE 4,DET 2,generated,1
