PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Stephon Castle (37338477),Cole Anthony (37338216),Paul George (37338105),Giannis Antetokounmpo (37338014),Jonathan Isaac (37338510),Keaton Wallace (37338930),Scottie Barnes (37338057),Daniel Gafford (37338424),301.953671875,339.8034803834717,50000,100.00%,0,100.0%,0,141.85,$4.0,ORL 2,SAS 1,user4,1,marvalshot,4413,4611344379_4
Chris Paul (37338220),Jalen Green (37338162),Josh Hart (37338127),Brice Sensabaugh (37338383),Daniel Gafford (37338424),Dejounte Murray (37338096),Julius Randle (37338149),Wendell Carter Jr. (37338391),298.280625,330.84763933377775,49900,100.00%,0,150.0%,0,106.53,$6.0,SAS 1,HOU 1,user,1,marvalshot,2386,4611344380
Keyonte George (37338282),Mikal Bridges (37338239),Amen Thompson (37338122),Giannis Antetokounmpo (37338014),Mark Williams (37338232),Stephon Castle (37338477),Brice Sensabaugh (37338383),Wendell Carter Jr. (37338391),300.09812500000004,335.63068038532333,50000,100.00%,0,150.0%,0,152.46,$6.0,UTA 2,NYK 1,user,1,marvalshot,2482,4611344381
Keaton Wallace (37338930),Cole Anthony (37338216),Jayson Tatum (37338023),Keldon Johnson (37338409),Mark Williams (37338232),Stephon Castle (37338477),Giannis Antetokounmpo (37338014),Bogdan Bogdanovic (37338369),288.0158029513889,326.0745268436991,50000,100.00%,0,100.0%,0,170.0,$4.0,ATL 2,SAS 2,user2,1,marvalshot,4424,4611344382_2
Jalen Brunson (37338088),Stephon Castle (37338477),Keldon Johnson (37338409),Paolo Banchero (37338047),Jonathan Isaac (37338510),Keaton Wallace (37338930),Andrew Wiggins (37338228),Victor Wembanyama (37338018),295.173125,331.6101568572367,49900,100.00%,0,100.0%,0,138.25,$4.0,SAS 3,ORL 2,user3,1,marvalshot,4429,4611344383_3
Jalen Brunson (37338088),Mikal Bridges (37338239),Bogdan Bogdanovic (37338369),Julius Randle (37338149),Giannis Antetokounmpo (37338014),Stephon Castle (37338477),Jonathan Isaac (37338510),Daniel Gafford (37338424),307.49125000000004,344.7226760105136,50000,100.00%,0,100.0%,0,165.39,$4.0,NYK 2,ATL 1,user1,1,marvalshot,4431,4611344384_1
Keyonte George (37338282),Coby White (37338195),Paul George (37338105),Brice Sensabaugh (37338383),Daniel Gafford (37338424),Keaton Wallace (37338930),Scottie Barnes (37338057),Alperen Sengun (37338065),302.243671875,337.06588036509976,49700,100.00%,0,100.0%,0,126.75999999999999,$4.0,UTA 2,CHI 1,user3,1,marvalshot,4412,4611344379_3
Dejounte Murray (37338096),Stephon Castle (37338477),Josh Hart (37338127),Brice Sensabaugh (37338383),Alperen Sengun (37338065),Anthony Edwards (37338044),Keldon Johnson (37338409),Keaton Wallace (37338930),300.54062500000003,333.44566599095594,49900,100.00%,0,100.0%,0,127.22,$4.0,SAS 2,NOP 1,user3,1,marvalshot,4416,4611344380_3
Stephon Castle (37338477),Mikal Bridges (37338239),Brice Sensabaugh (37338383),Julius Randle (37338149),Daniel Gafford (37338424),Keaton Wallace (37338930),Paolo Banchero (37338047),Giannis Antetokounmpo (37338014),301.388125,339.62940887242075,49800,100.00%,0,100.0%,0,157.35,$4.0,SAS 1,NYK 1,user1,1,marvalshot,4418,4611344381_1
Stephon Castle (37338477),Anthony Edwards (37338044),Jayson Tatum (37338023),Jonathan Isaac (37338510),Mark Williams (37338232),Chris Paul (37338220),Julius Randle (37338149),Keaton Wallace (37338930),290.4558029513889,324.82930094491735,49700,100.00%,0,100.0%,0,134.76999999999998,$4.0,SAS 2,MIN 2,user1,1,marvalshot,4422,4611344382_1
Jalen Brunson (37338088),Devin Vassell (37338234),Cam Whitmore (37338526),David Roddy (37338933),Alperen Sengun (37338065),Dejounte Murray (37338096),Trey Murphy III (37338144),Daniel Gafford (37338424),293.623125,328.5837641612808,49900,100.00%,0,100.0%,0,111.75,$4.0,HOU 2,NOP 2,user2,1,marvalshot,4428,4611344383_2
Jalen Brunson (37338088),Mikal Bridges (37338239),Buddy Hield (37338351),Julius Randle (37338149),Wendell Carter Jr. (37338391),Keaton Wallace (37338930),Santi Aldama (37338417),Victor Wembanyama (37338018),309.20125,342.32331036430026,49600,100.00%,0,100.0%,0,113.56,$4.0,NYK 2,GSW 1,user2,1,marvalshot,4432,4611344384_2
Keaton Wallace (37338930),Anthony Edwards (37338044),Paul George (37338105),Michael Porter Jr. (37338208),Mark Williams (37338232),Stephon Castle (37338477),Scottie Barnes (37338057),Daniel Gafford (37338424),300.393671875,334.27521558434086,50000,100.00%,0,100.0%,0,150.25,$4.0,ATL 1,MIN 1,user1,1,marvalshot,4405,4611344379_1
Stephon Castle (37338477),Quentin Grimes (37338318),Josh Hart (37338127),Brice Sensabaugh (37338383),Daniel Gafford (37338424),Ja Morant (37338082),PJ Washington (37338176),Alperen Sengun (37338065),297.250625,331.99795759714317,49800,100.00%,0,100.0%,0,129.26999999999998,$4.0,DAL 3,SAS 1,user1,1,marvalshot,4414,4611344380_1
Dejounte Murray (37338096),Mikal Bridges (37338239),Brice Sensabaugh (37338383),Andrew Wiggins (37338228),Victor Wembanyama (37338018),Keaton Wallace (37338930),Bogdan Bogdanovic (37338369),Mark Williams (37338232),302.678125,336.8069719217914,49900,100.00%,0,100.0%,0,155.83,$4.0,ATL 2,NOP 1,user3,1,marvalshot,4420,4611344381_3
Keaton Wallace (37338930),Quentin Grimes (37338318),Jayson Tatum (37338023),Cam Whitmore (37338526),Mark Williams (37338232),Devin Vassell (37338234),Brice Sensabaugh (37338383),Giannis Antetokounmpo (37338014),286.6358029513889,324.52129706603796,50000,100.00%,0,100.0%,0,132.39,$4.0,ATL 1,DAL 1,user3,1,marvalshot,4425,4611344382_3
Jalen Brunson (37338088),Cole Anthony (37338216),Quentin Grimes (37338318),Jonathan Isaac (37338510),Onyeka Okongwu (37338359),Amen Thompson (37338122),Andrew Wiggins (37338228),Julius Randle (37338149),287.603125,320.59695609863536,49400,100.00%,0,100.0%,0,78.21000000000001,$4.0,ORL 2,NYK 1,user1,1,marvalshot,4427,4611344383_1
Jalen Brunson (37338088),Mikal Bridges (37338239),Cam Whitmore (37338526),PJ Washington (37338176),Daniel Gafford (37338424),Keaton Wallace (37338930),Andrew Wiggins (37338228),Giannis Antetokounmpo (37338014),305.19125,340.95540499877427,50000,100.00%,0,50.0%,0,119.69,$2.0,NYK 2,DAL 2,user3,1,marvalshot,4433,4611344384_3
Keaton Wallace (37338930),Trey Murphy III (37338144),Paul George (37338105),Tristan da Silva (37338374),Alperen Sengun (37338065),Quentin Grimes (37338318),Scottie Barnes (37338057),Stephon Castle (37338477),296.733671875,328.11964332926567,49900,100.00%,0,100.0%,0,108.28,$4.0,ATL 1,NOP 1,user2,1,marvalshot,4408,4611344379_2
Keaton Wallace (37338930),Stephon Castle (37338477),Josh Hart (37338127),Naji Marshall (37338314),Nikola Jokic (37338012),Stephen Curry (37338062),Jonathan Isaac (37338510),Wendell Carter Jr. (37338391),297.260625,331.79969016709,49300,100.00%,0,100.0%,0,136.82999999999998,$4.0,ORL 2,ATL 1,user4,1,marvalshot,4417,4611344380_4
Stephon Castle (37338477),Mikal Bridges (37338239),Buddy Hield (37338351),Paolo Banchero (37338047),Nikola Jokic (37338012),Keaton Wallace (37338930),Bogdan Bogdanovic (37338369),Mark Williams (37338232),300.59812500000004,336.6571972594339,50000,100.00%,0,100.0%,0,167.31,$4.0,ATL 2,SAS 1,user4,1,marvalshot,4421,4611344381_4
Keaton Wallace (37338930),Stephon Castle (37338477),Jayson Tatum (37338023),Jonathan Isaac (37338510),Giannis Antetokounmpo (37338014),Klay Thompson (37338250),Devin Vassell (37338234),Keyonte George (37338282),287.1358029513889,323.83323425537947,50000,100.00%,0,100.0%,0,125.55,$4.0,SAS 2,ATL 1,user,1,marvalshot,4281,4611344382
