PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Tyrese Maxey (37367996),Kelly Oubre Jr. (37368107),Ricky Council IV (37368536),Andrew Wiggins (37368103),Trayce Jackson-Davis (37368114),Mike Conley (37368274),Julius Randle (37368056),Alperen Sengun (37368002),296.84,280.34,386.82,49300,0.16%,6.2%,309.1%,53.67%,210.27999999999997,$12.4,PHI 3,GSW 2,generated,1
Dennis Schroder (37368135),Nickeil Alexander-Walker (37368313),Ricky Council IV (37368536),Pascal Siakam (37368046),Jarrett Allen (37368069),Anthony Edwards (37367999),Draymond Green (37368110),Alperen Sengun (37368002),289.88,274.49,383.35999999999996,49700,0.18%,5.32%,295.8%,44.86%,165.98999999999998,$11.8,GSW 2,MIN 2,generated,1
Derrick White (37368089),Dennis Schroder (37368135),Ricky Council IV (37368536),Pascal Siakam (37368046),Alperen Sengun (37368002),Mike Conley (37368274),Andrew Wiggins (37368103),Tyrese Maxey (37367996),297.89,282.19,387.02,49900,0.13%,6.09%,287.0%,55.63%,209.73,$11.5,GSW 2,PHI 2,generated,1
Dennis Schroder (37368135),Kelly Oubre Jr. (37368107),Ricky Council IV (37368536),Pascal Siakam (37368046),Alperen Sengun (37368002),Anthony Edwards (37367999),Jaden McDaniels (37368211),Andrew Wiggins (37368103),295.64,279.43,381.68999999999994,50000,0.13%,5.83%,277.4%,52.31%,181.2,$11.1,GSW 2,PHI 2,generated,1
Tyrese Maxey (37367996),Buddy Hield (37368188),Andrew Wiggins (37368103),Ricky Council IV (37368536),Naz Reid (37368172),Stephen Curry (37368007),Jaden McDaniels (37368211),Alperen Sengun (37368002),298.42999999999995,282.52,391.21999999999997,49900,0.11%,5.93%,270.1%,56.01%,212.84,$10.8,GSW 3,PHI 2,generated,1
Tyrese Maxey (37367996),Buddy Hield (37368188),Ricky Council IV (37368536),Pascal Siakam (37368046),Jarrett Allen (37368069),Nickeil Alexander-Walker (37368313),Andrew Wiggins (37368103),Alperen Sengun (37368002),295.4,277.58000000000004,387.22999999999996,49400,0.11%,5.72%,262.0%,52.01%,203.39999999999998,$10.5,PHI 2,GSW 2,generated,1
Tyrese Maxey (37367996),Derrick White (37368089),Justin Edwards (37368302),Ricky Council IV (37368536),Alperen Sengun (37368002),Darius Garland (37368053),Draymond Green (37368110),Kelly Oubre Jr. (37368107),296.74,281.20000000000005,381.60999999999996,50000,0.12%,5.5%,259.5%,53.97%,186.54,$10.4,PHI 4,BOS 1,generated,1
Tyrese Maxey (37367996),Kelly Oubre Jr. (37368107),Nickeil Alexander-Walker (37368313),Pascal Siakam (37368046),Myles Turner (37368095),Mike Conley (37368274),Naz Reid (37368172),Alperen Sengun (37368002),293.78,275.54999999999995,381.53999999999996,49300,0.14%,5.05%,255.0%,49.53%,175.14,$10.2,MIN 3,PHI 2,generated,1
Stephen Curry (37368007),Kelly Oubre Jr. (37368107),Ricky Council IV (37368536),Andrew Wiggins (37368103),Onyeka Okongwu (37368170),Buddy Hield (37368188),Jaylen Brown (37368031),Alperen Sengun (37368002),297.17,284.21,388.58,49900,0.11%,5.24%,247.8%,54.81%,215.68,$9.9,GSW 3,PHI 2,generated,1
Tyrese Maxey (37367996),Anthony Edwards (37367999),Andrew Wiggins (37368103),Ricky Council IV (37368536),Rudy Gobert (37368149),Nickeil Alexander-Walker (37368313),Buddy Hield (37368188),Alperen Sengun (37368002),298.99,281.74,387.95,49800,0.1%,5.81%,247.6%,57.11%,220.96,$9.9,MIN 3,PHI 2,generated,1
Tyrese Maxey (37367996),Nickeil Alexander-Walker (37368313),Ricky Council IV (37368536),Andrew Wiggins (37368103),Onyeka Okongwu (37368170),Stephen Curry (37368007),Naz Reid (37368172),Alperen Sengun (37368002),294.8,279.86,390.19,49000,0.13%,5.22%,244.4%,50.78%,223.01,$9.8,PHI 2,MIN 2,generated,1
Tyrese Maxey (37367996),Kelly Oubre Jr. (37368107),Ricky Council IV (37368536),Naz Reid (37368172),Andre Drummond (37368165),Shaedon Sharpe (37368082),Andrew Wiggins (37368103),Alperen Sengun (37368002),294.04,276.19,384.44,49300,0.13%,4.94%,240.8%,50.19%,187.7,$9.6,PHI 4,MIN 1,generated,1
