PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Shai Gilgeous-Alexander (37377113),Isaiah Joe (37377380),Justin Edwards (37377414),Ricky Council IV (37377509),Ivica Zubac (37377177),Tyrese Maxey (37377120),Kenrich Williams (37377481),James Harden (37377126),334.43895399305563,405.1170482635057,49400,68.58%,0,-100.0%,0,253.32999999999998,$-4.0,OKC 3,PHI 3,user1,1,marvalshot,5467,4616298846_1
Shai Gilgeous-Alexander (37377113),Kelly Oubre Jr. (37377223),Ricky Council IV (37377509),Kyshawn George (37377367),Jaylin Williams (37377338),James Harden (37377126),Justin Edwards (37377414),Anthony Davis (37377111),338.7931467013889,413.28673393564793,50000,99.36%,0,-97.92%,0,223.63,$-3.92,PHI 3,OKC 2,user1,1,marvalshot,5473,4616298847_1
Shai Gilgeous-Alexander (37377113),Kelly Oubre Jr. (37377223),DeMar DeRozan (37377183),Ricky Council IV (37377509),Jaylin Williams (37377338),Malik Monk (37377173),Keegan Murray (37377264),Ivica Zubac (37377177),346.98698350694445,417.21280913817253,49900,100.00%,0,43.63%,0,228.54000000000002,$1.75,SAC 3,OKC 2,user,100,marvalshot,2193,4616298848
Shai Gilgeous-Alexander (37377113),Cason Wallace (37377321),Ricky Council IV (37377509),Giannis Antetokounmpo (37377107),Jaylin Williams (37377338),Isaiah Joe (37377380),Justin Edwards (37377414),Domantas Sabonis (37377116),387.9289713541667,455.51876520786396,50000,100.00%,49851,339.44%,0,279.49,$13.58,OKC 4,PHI 2,user,140,marvalshot,80,4616298849
Shai Gilgeous-Alexander (37377113),Isaiah Joe (37377380),Ricky Council IV (37377509),Keegan Murray (37377264),Ivica Zubac (37377177),Malik Monk (37377173),Justin Edwards (37377414),Domantas Sabonis (37377116),338.4189670138889,412.3028442547634,49700,98.90%,0,-99.61%,0,286.84000000000003,$-3.98,SAC 3,OKC 2,user,100,marvalshot,2971,4616298850
Shai Gilgeous-Alexander (37377113),Dalano Banton (37377390),Justin Edwards (37377414),Bobby Portis (37377252),Ivica Zubac (37377177),James Harden (37377126),Ricky Council IV (37377509),Nikola Vucevic (37377140),324.9126041666667,410.0585162927285,50000,0.05%,0,-100.0%,0,186.72,$-4.0,PHI 2,LAC 2,user,95,marvalshot,3287,4616298851
Shai Gilgeous-Alexander (37377113),Isaiah Joe (37377380),Justin Edwards (37377414),Ricky Council IV (37377509),Anthony Davis (37377111),Tyrese Maxey (37377120),Kenrich Williams (37377481),Scoot Henderson (37377214),334.0989539930556,402.6970482635057,49600,62.87%,0,-100.0%,0,248.92999999999998,$-4.0,OKC 3,PHI 3,user,99,marvalshot,1217,4616298846
Shai Gilgeous-Alexander (37377113),Kelly Oubre Jr. (37377223),Ricky Council IV (37377509),Alexandre Sarr (37377230),Jaylin Williams (37377338),Malik Monk (37377173),Justin Edwards (37377414),Domantas Sabonis (37377116),338.5831467013889,409.106733935648,49700,99.32%,0,-99.59%,0,248.65000000000003,$-3.98,PHI 3,OKC 2,user,99,marvalshot,1786,4616298847
Shai Gilgeous-Alexander (37377113),Kelly Oubre Jr. (37377223),DeMar DeRozan (37377183),Ricky Council IV (37377509),Jaylin Williams (37377338),Malik Monk (37377173),Keegan Murray (37377264),Ivica Zubac (37377177),346.98698350694445,417.21280913817253,49900,100.00%,0,43.63%,0,228.54000000000002,$1.75,SAC 3,OKC 2,user1,100,marvalshot,2193,4616298848_1
Shai Gilgeous-Alexander (37377113),Cason Wallace (37377321),Ricky Council IV (37377509),Giannis Antetokounmpo (37377107),Jaylin Williams (37377338),Isaiah Joe (37377380),Justin Edwards (37377414),Domantas Sabonis (37377116),387.9289713541667,455.51876520786396,50000,100.00%,49851,339.44%,0,279.49,$13.58,OKC 4,PHI 2,user1,140,marvalshot,80,4616298849_1
