PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Vasilije Micic (37472197),Kelly Oubre Jr. (37472101),Josh Okogie (37472306),Jayson Tatum (37471937),Jonas Valanciunas (37472187),Ty Jerome (37472303),RJ Barrett (37472001),Jarrett Allen (37472090),294.5,281.76,390.28,49400,0.09%,5.2%,340.6%,53.5%,183.07,$10.2,CHA 2,CLE 2,generated,1
Malik Monk (37472048),Kelly Oubre Jr. (37472101),Josh Okogie (37472306),Nikola Jovic (37472193),Jonas Valanciunas (37472187),Ty Jerome (37472303),Quentin Grimes (37472267),Nikola Jokic (37471917),292.07000000000005,278.53,389.8,49600,0.08%,6.17%,336.9%,49.9%,170.14,$10.1,SAC 1,PHI 1,generated,1
Ty Jerome (37472303),Nick Smith Jr. (37472226),Josh Okogie (37472306),Bam Adebayo (37472004),Jakob Poeltl (37472081),Donovan Mitchell (37471970),Jaylen Brown (37472023),Jonas Valanciunas (37472187),295.41,281.46999999999997,395.87,49500,0.07%,6.0%,334.8%,54.38%,181.31,$10.0,CLE 2,CHA 2,generated,1
Vasilije Micic (37472197),Kelly Oubre Jr. (37472101),Josh Okogie (37472306),Keegan Murray (37472242),Jonas Valanciunas (37472187),Russell Westbrook (37472107),Evan Mobley (37471997),Tyrese Maxey (37471932),293.19,276.46,382.4,49900,0.08%,5.45%,328.4%,51.13%,142.85,$9.9,CHA 2,PHI 2,generated,1
Tyrese Haliburton (37471986),Kelly Oubre Jr. (37472101),Scottie Barnes (37471946),Josh Okogie (37472306),Moussa Diabate (37472441),Ty Jerome (37472303),Jaylen Brown (37472023),Jalen Duren (37472138),293.7,278.13,385.36999999999995,49300,0.09%,4.79%,324.5%,52.3%,170.35999999999999,$9.7,CHA 2,IND 1,generated,1
Scottie Barnes (37471946),Kelly Oubre Jr. (37472101),Josh Okogie (37472306),Evan Mobley (37471997),Moussa Diabate (37472441),Russell Westbrook (37472107),Nick Smith Jr. (37472226),Daniel Gafford (37472042),290.15,276.51,378.81999999999994,50000,0.1%,4.52%,320.5%,47.33%,133.36,$9.6,CHA 3,TOR 1,generated,1
De'Aaron Fox (37471994),Kelly Oubre Jr. (37472101),Nick Smith Jr. (37472226),Josh Okogie (37472306),Moussa Diabate (37472441),Kevin Porter Jr. (37472455),Scottie Barnes (37471946),Domantas Sabonis (37471930),294.74,280.3,382.21999999999997,49800,0.09%,5.27%,319.6%,53.95%,161.3,$9.6,CHA 3,SAC 2,generated,1
Jordan Poole (37472059),Kelly Oubre Jr. (37472101),Josh Okogie (37472306),Kyshawn George (37472363),Karl-Anthony Towns (37471935),Ty Jerome (37472303),Pascal Siakam (37472020),Kristaps Porzingis (37472069),289.62,282.88,380.92,50000,0.1%,4.41%,311.8%,47.28%,171.57,$9.4,WAS 2,PHI 1,generated,1
Ty Jerome (37472303),Sam Merrill (37472467),Scottie Barnes (37471946),Josh Okogie (37472306),Jalen Duren (37472138),Jalen Brunson (37471958),Miles Bridges (37471983),Jonas Valanciunas (37472187),287.07,274.2,387.60999999999996,49500,0.09%,4.72%,310.6%,43.75%,156.44,$9.3,CLE 2,CHA 2,generated,1
Cade Cunningham (37471924),Malik Monk (37472048),Josh Okogie (37472306),Pascal Siakam (37472020),Jalen Duren (37472138),Ty Jerome (37472303),PJ Washington (37472066),Kevin Porter Jr. (37472455),288.12,275.33,382.65000000000003,49900,0.09%,4.31%,309.9%,44.64%,142.01999999999998,$9.3,DET 2,SAC 1,generated,1
Jalen Brunson (37471958),Nick Smith Jr. (37472226),Josh Okogie (37472306),Michael Porter Jr. (37472145),Jonas Valanciunas (37472187),Donovan Mitchell (37471970),Bam Adebayo (37472004),Ty Jerome (37472303),292.21,277.95,390.18,49900,0.08%,5.35%,304.3%,49.66%,158.34,$9.1,CHA 2,CLE 2,generated,1
Ty Jerome (37472303),Bruce Brown (37472277),Quentin Grimes (37472267),Josh Okogie (37472306),Moussa Diabate (37472441),Tyrese Maxey (37471932),Pascal Siakam (37472020),Victor Wembanyama (37471919),288.22999999999996,272.53,381.65,49900,0.1%,4.62%,303.9%,45.21%,147.5,$9.1,CHA 2,CLE 1,generated,1
Ty Jerome (37472303),Donovan Mitchell (37471970),Devin Vassell (37472112),Michael Porter Jr. (37472145),Moussa Diabate (37472441),Tyrese Maxey (37471932),Keegan Murray (37472242),Jakob Poeltl (37472081),287.91999999999996,273.94,376.47,49900,0.1%,4.2%,303.9%,44.66%,123.00999999999999,$9.1,CLE 2,SAS 1,generated,1
Tyrese Maxey (37471932),Nick Smith Jr. (37472226),Ausar Thompson (37472263),Josh Okogie (37472306),Moussa Diabate (37472441),Kelly Oubre Jr. (37472101),Tim Hardaway Jr. (37472353),Nikola Jokic (37471917),292.0,276.07,379.97,50000,0.09%,5.24%,302.2%,50.01%,140.0,$9.1,CHA 3,PHI 2,generated,1
Tyrese Maxey (37471932),Kelly Oubre Jr. (37472101),Corey Kispert (37472358),Zion Williamson (37471961),Jakob Poeltl (37472081),Ty Jerome (37472303),DeMar DeRozan (37472087),Moussa Diabate (37472441),285.9,273.65999999999997,376.28999999999996,49800,0.1%,4.35%,301.8%,42.56%,128.55,$9.1,PHI 2,WAS 1,generated,1
De'Aaron Fox (37471994),Donovan Mitchell (37471970),Bilal Coulibaly (37472140),Josh Okogie (37472306),Jonas Valanciunas (37472187),Ty Jerome (37472303),Jayson Tatum (37471937),Moussa Diabate (37472441),294.91,280.56,392.28,49500,0.08%,5.53%,301.7%,53.64%,186.52,$9.1,CLE 2,WAS 2,generated,1
Scottie Barnes (37471946),D'Angelo Russell (37472083),RJ Barrett (37472001),Josh Okogie (37472306),Jonas Valanciunas (37472187),Donovan Mitchell (37471970),Aaron Gordon (37472310),Moussa Diabate (37472441),284.54,269.96999999999997,385.5,49800,0.09%,4.2%,301.2%,41.3%,133.43,$9.0,TOR 2,CHA 2,generated,1
Ty Jerome (37472303),Malik Monk (37472048),Josh Okogie (37472306),Tobias Harris (37472179),Jonas Valanciunas (37472187),Kelly Oubre Jr. (37472101),Scottie Barnes (37471946),Daniel Gafford (37472042),290.03000000000003,278.04999999999995,384.9,49600,0.11%,4.39%,299.1%,47.48%,161.56,$9.0,CLE 1,SAC 1,generated,1
Ty Jerome (37472303),Jaylen Brown (37472023),Josh Okogie (37472306),Aaron Gordon (37472310),Jonas Valanciunas (37472187),Tyrese Maxey (37471932),Bam Adebayo (37472004),Kelly Oubre Jr. (37472101),296.66,279.09000000000003,392.47999999999996,49700,0.07%,6.1%,298.7%,56.33%,173.44,$9.0,PHI 2,CLE 1,generated,1
De'Aaron Fox (37471994),Kelly Oubre Jr. (37472101),Ausar Thompson (37472263),Josh Okogie (37472306),Moussa Diabate (37472441),Ty Jerome (37472303),Jaylen Brown (37472023),Victor Wembanyama (37471919),296.46999999999997,285.28,386.93999999999994,49900,0.06%,5.51%,298.4%,56.35%,191.7,$9.0,CHA 2,SAC 1,generated,1
Cade Cunningham (37471924),Malik Monk (37472048),Corey Kispert (37472358),Josh Okogie (37472306),Jonas Valanciunas (37472187),Ty Jerome (37472303),Bam Adebayo (37472004),Kelly Oubre Jr. (37472101),293.37,276.71000000000004,389.01,49500,0.08%,5.43%,295.4%,51.89%,163.24,$8.9,WAS 2,DET 1,generated,1
Ty Jerome (37472303),Sam Merrill (37472467),Jaylen Brown (37472023),Josh Okogie (37472306),Jonas Valanciunas (37472187),Craig Porter Jr. (37472870),Jayson Tatum (37471937),Nikola Jokic (37471917),289.49,281.7,391.77,50000,0.08%,4.96%,293.4%,47.02%,187.56,$8.8,CLE 3,BOS 2,generated,1
Cade Cunningham (37471924),Sam Merrill (37472467),Josh Okogie (37472306),Kyle Kuzma (37472104),Jonas Valanciunas (37472187),Ty Jerome (37472303),Keegan Murray (37472242),Victor Wembanyama (37471919),285.71,273.76,383.81000000000006,49800,0.1%,4.09%,290.4%,42.15%,155.26000000000002,$8.7,CLE 2,WAS 2,generated,1
Ty Jerome (37472303),Kelly Oubre Jr. (37472101),Josh Okogie (37472306),Pascal Siakam (37472020),Jonas Valanciunas (37472187),Russell Westbrook (37472107),Evan Mobley (37471997),Josh Hart (37472013),293.61,277.80999999999995,386.51,49600,0.07%,5.19%,289.8%,51.65%,162.97,$8.7,CLE 2,PHI 1,generated,1
Ty Jerome (37472303),Nick Smith Jr. (37472226),RJ Barrett (37472001),Josh Okogie (37472306),Moussa Diabate (37472441),Gradey Dick (37472313),Bam Adebayo (37472004),Nikola Jokic (37471917),291.28000000000003,281.89,387.15000000000003,49600,0.08%,4.98%,289.5%,49.36%,178.88,$8.7,CHA 3,TOR 2,generated,1
Ty Jerome (37472303),Kelly Oubre Jr. (37472101),Josh Okogie (37472306),Nikola Jovic (37472193),Moussa Diabate (37472441),Dejounte Murray (37471964),Naji Marshall (37472231),Nikola Jokic (37471917),290.59999999999997,276.08,381.28,49500,0.09%,4.64%,288.8%,48.0%,159.67000000000002,$8.7,CHA 2,CLE 1,generated,1
Scottie Barnes (37471946),Donovan Mitchell (37471970),Ausar Thompson (37472263),Josh Okogie (37472306),Moussa Diabate (37472441),Ty Jerome (37472303),Pascal Siakam (37472020),Jaylen Brown (37472023),293.21,278.63,389.32,49900,0.07%,4.99%,287.7%,51.49%,163.02999999999997,$8.6,CLE 2,CHA 2,generated,1
Tyrese Maxey (37471932),Nick Smith Jr. (37472226),Ausar Thompson (37472263),Josh Okogie (37472306),Jonas Valanciunas (37472187),Coby White (37472119),RJ Barrett (37472001),Jarrett Allen (37472090),287.1,274.8,382.58,49700,0.09%,4.24%,286.0%,43.64%,135.65,$8.6,CHA 2,PHI 1,generated,1
Ty Jerome (37472303),Kelly Oubre Jr. (37472101),Josh Okogie (37472306),Jayson Tatum (37471937),Moussa Diabate (37472441),Dejounte Murray (37471964),DeMar DeRozan (37472087),Kristaps Porzingis (37472069),295.44999999999993,286.42,383.85999999999996,50000,0.07%,4.65%,280.9%,55.27%,186.0,$8.4,CHA 2,BOS 2,generated,1
D'Angelo Russell (37472083),Donovan Mitchell (37471970),Nick Smith Jr. (37472226),Josh Okogie (37472306),Jakob Poeltl (37472081),Ty Jerome (37472303),Ausar Thompson (37472263),Domantas Sabonis (37471930),290.01,276.73,385.76,49900,0.08%,4.61%,279.8%,47.42%,168.22,$8.4,CLE 2,CHA 2,generated,1
Ty Jerome (37472303),Kelly Oubre Jr. (37472101),DeMar DeRozan (37472087),Keegan Murray (37472242),Moussa Diabate (37472441),De'Aaron Fox (37471994),Patrick Williams (37472371),Nikola Jokic (37471917),291.0,279.47,377.59000000000003,49800,0.07%,5.08%,276.3%,49.0%,147.1,$8.3,SAC 3,CLE 1,generated,1
Ty Jerome (37472303),Kelly Oubre Jr. (37472101),Jayson Tatum (37471937),Josh Okogie (37472306),Jonas Valanciunas (37472187),Kevin Porter Jr. (37472455),Jaylen Brown (37472023),Nikola Vucevic (37471981),292.32,278.71999999999997,390.2,49400,0.08%,4.71%,273.2%,50.19%,181.88,$8.2,BOS 2,CLE 1,generated,1
Ty Jerome (37472303),Jamal Murray (37472044),Ausar Thompson (37472263),Josh Okogie (37472306),Jonas Valanciunas (37472187),Kelly Oubre Jr. (37472101),Jaylen Brown (37472023),Karl-Anthony Towns (37471935),293.23,281.59,388.64,49500,0.07%,5.0%,272.5%,51.68%,180.89999999999998,$8.2,CLE 1,DEN 1,generated,1
Ty Jerome (37472303),Nick Smith Jr. (37472226),Ausar Thompson (37472263),Josh Okogie (37472306),Jakob Poeltl (37472081),Kelly Oubre Jr. (37472101),DeMar DeRozan (37472087),Nikola Jokic (37471917),292.92,283.87,384.95,49900,0.07%,5.68%,272.5%,51.59%,177.51,$8.2,CHA 2,CLE 1,generated,1
Malik Monk (37472048),Kelly Oubre Jr. (37472101),Nick Smith Jr. (37472226),Josh Okogie (37472306),Jonas Valanciunas (37472187),De'Aaron Fox (37471994),Patrick Williams (37472371),Domantas Sabonis (37471930),295.04,280.75,384.63,49900,0.07%,4.92%,272.1%,54.09%,163.04000000000002,$8.2,SAC 3,CHA 2,generated,1
Ty Jerome (37472303),Kelly Oubre Jr. (37472101),Corey Kispert (37472358),Pascal Siakam (37472020),Moussa Diabate (37472441),Coby White (37472119),RJ Barrett (37472001),Domantas Sabonis (37471930),292.09,276.66,380.28,49700,0.06%,4.91%,271.3%,50.31%,141.39,$8.1,CLE 1,PHI 1,generated,1
Tyrese Maxey (37471932),Kelly Oubre Jr. (37472101),Josh Okogie (37472306),Ausar Thompson (37472263),Jakob Poeltl (37472081),Ty Jerome (37472303),Bam Adebayo (37472004),Coby White (37472119),294.1,279.31,385.09999999999997,49900,0.07%,4.94%,268.2%,52.68%,162.99,$8.0,PHI 2,CHA 1,generated,1
Ty Jerome (37472303),Malik Monk (37472048),Jaylen Brown (37472023),Josh Okogie (37472306),Jalen Duren (37472138),Tyrese Maxey (37471932),Keegan Murray (37472242),Myles Turner (37472123),293.41,281.62,383.5799999999999,50000,0.07%,4.65%,264.8%,51.79%,164.35999999999999,$7.9,SAC 2,CLE 1,generated,1
Vasilije Micic (37472197),Kelly Oubre Jr. (37472101),Ausar Thompson (37472263),Josh Okogie (37472306),Nikola Vucevic (37471981),Cade Cunningham (37471924),DeMar DeRozan (37472087),Ty Jerome (37472303),290.09000000000003,275.54999999999995,378.94,50000,0.08%,4.03%,263.4%,47.05%,147.95,$7.9,CHA 2,DET 2,generated,1
Tyrese Haliburton (37471986),Devin Vassell (37472112),Josh Okogie (37472306),Pascal Siakam (37472020),Jonas Valanciunas (37472187),Ty Jerome (37472303),Derrick Jones Jr. (37472345),Domantas Sabonis (37471930),289.7,275.56,384.7,50000,0.07%,4.45%,263.3%,46.6%,157.38,$7.9,IND 2,SAS 1,generated,1
Tyrese Maxey (37471932),Donovan Mitchell (37471970),Josh Okogie (37472306),Ausar Thompson (37472263),Moussa Diabate (37472441),Kevin Porter Jr. (37472455),Jaylen Brown (37472023),Daniel Gafford (37472042),286.84999999999997,271.81,381.53,49400,0.08%,4.13%,262.9%,43.34%,131.41,$7.9,CHA 2,PHI 1,generated,1
Russell Westbrook (37472107),Kelly Oubre Jr. (37472101),Josh Okogie (37472306),Bam Adebayo (37472004),Jonas Valanciunas (37472187),Sam Merrill (37472467),DeMar DeRozan (37472087),Karl-Anthony Towns (37471935),288.13,277.76,380.26,49500,0.08%,4.41%,262.5%,44.77%,147.12,$7.9,DEN 1,PHI 1,generated,1
Jordan Poole (37472059),Kelly Oubre Jr. (37472101),Josh Okogie (37472306),PJ Washington (37472066),Moussa Diabate (37472441),Malik Monk (37472048),Quentin Grimes (37472267),Domantas Sabonis (37471930),292.87,277.05,376.89,49900,0.07%,4.51%,262.4%,51.26%,139.02,$7.9,CHA 2,DAL 2,generated,1
De'Aaron Fox (37471994),Isaiah Wong (37472756),Josh Okogie (37472306),Miles Bridges (37471983),Jonas Valanciunas (37472187),Kelly Oubre Jr. (37472101),Keegan Murray (37472242),Domantas Sabonis (37471930),292.31,277.19,383.03000000000003,49700,0.07%,4.63%,262.0%,50.1%,159.88,$7.9,SAC 3,CHA 3,generated,1
Jalen Brunson (37471958),Kelly Oubre Jr. (37472101),Josh Okogie (37472306),Tobias Harris (37472179),Jonas Valanciunas (37472187),Ty Jerome (37472303),Jayson Tatum (37471937),Jalen Duren (37472138),293.16999999999996,282.87,389.31,49800,0.06%,4.97%,261.9%,51.47%,181.5,$7.9,DET 2,NYK 1,generated,1
Ty Jerome (37472303),Isaiah Wong (37472756),Scottie Barnes (37471946),Josh Okogie (37472306),Jakob Poeltl (37472081),Dejounte Murray (37471964),Bam Adebayo (37472004),Jonas Valanciunas (37472187),286.53000000000003,274.0,387.24,49300,0.09%,4.02%,260.9%,42.94%,159.85,$7.8,CHA 2,TOR 2,generated,1
Ty Jerome (37472303),Malik Monk (37472048),Josh Okogie (37472306),Jayson Tatum (37471937),Jonas Valanciunas (37472187),Kevin Porter Jr. (37472455),Zion Williamson (37471961),Kristaps Porzingis (37472069),283.19,280.77,388.55,49900,0.09%,3.74%,260.4%,39.85%,183.0,$7.8,BOS 2,CLE 1,generated,1
D'Angelo Russell (37472083),Malik Monk (37472048),Ausar Thompson (37472263),Josh Okogie (37472306),Jonas Valanciunas (37472187),Ty Jerome (37472303),Jaylen Brown (37472023),Karl-Anthony Towns (37471935),289.58,280.0,389.94000000000005,49900,0.08%,4.6%,259.9%,47.02%,176.73,$7.8,BKN 1,SAC 1,generated,1
Ty Jerome (37472303),Duncan Robinson (37472216),Jayson Tatum (37471937),Josh Okogie (37472306),Jakob Poeltl (37472081),Jalen Brunson (37471958),Pascal Siakam (37472020),Moussa Diabate (37472441),291.14,282.31999999999994,383.53999999999996,49700,0.07%,4.33%,257.5%,48.82%,178.8,$7.7,CHA 2,CLE 1,generated,1
Coby White (37472119),Donovan Mitchell (37471970),Bruce Brown (37472277),Miles Bridges (37471983),Moussa Diabate (37472441),De'Aaron Fox (37471994),Josh Okogie (37472306),Jakob Poeltl (37472081),286.25,272.22,378.26,49900,0.09%,3.92%,255.6%,42.42%,133.42000000000002,$7.7,CHA 3,TOR 2,generated,1
Isaiah Wong (37472756),Bruce Brown (37472277),Kyshawn George (37472363),Josh Okogie (37472306),Domantas Sabonis (37471930),Ty Jerome (37472303),Jaylen Brown (37472023),Nikola Jokic (37471917),288.21000000000004,277.07,383.37,50000,0.07%,4.34%,254.0%,45.19%,175.66,$7.6,CHA 2,TOR 1,generated,1
Cade Cunningham (37471924),Corey Kispert (37472358),Josh Okogie (37472306),Nikola Jovic (37472193),Moussa Diabate (37472441),Ty Jerome (37472303),Bam Adebayo (37472004),Karl-Anthony Towns (37471935),287.8,275.47,381.38,49500,0.07%,4.1%,251.3%,44.41%,156.61,$7.5,CHA 2,MIA 2,generated,1
Ty Jerome (37472303),Jamal Murray (37472044),Nick Smith Jr. (37472226),Josh Okogie (37472306),Moussa Diabate (37472441),Russell Westbrook (37472107),Scottie Barnes (37471946),Karl-Anthony Towns (37471935),292.07,283.5,383.02,50000,0.07%,4.49%,250.8%,50.11%,171.92000000000002,$7.5,CHA 3,DEN 2,generated,1
Cade Cunningham (37471924),Jaylen Brown (37472023),Nick Smith Jr. (37472226),Miles Bridges (37471983),Moussa Diabate (37472441),Ty Jerome (37472303),Josh Okogie (37472306),Russell Westbrook (37472107),294.89,282.56,386.67999999999995,49700,0.06%,4.99%,250.7%,53.95%,178.22,$7.5,CHA 4,DET 1,generated,1
Ty Jerome (37472303),Kelly Oubre Jr. (37472101),Josh Okogie (37472306),Kyle Kuzma (37472104),Jalen Duren (37472138),Jaylen Brown (37472023),Jayson Tatum (37471937),Jonas Valanciunas (37472187),293.87,280.49999999999994,391.55,49400,0.06%,4.79%,250.6%,52.34%,184.51,$7.5,WAS 2,BOS 2,generated,1
Ty Jerome (37472303),Kelly Oubre Jr. (37472101),Jaylen Brown (37472023),Josh Okogie (37472306),Jonas Valanciunas (37472187),De'Aaron Fox (37471994),Josh Hart (37472013),Myles Turner (37472123),295.72,282.17,386.28999999999996,49600,0.05%,4.76%,250.2%,55.32%,181.9,$7.5,CLE 1,PHI 1,generated,1
Jalen Brunson (37471958),Malik Monk (37472048),Bruce Brown (37472277),Josh Okogie (37472306),Jakob Poeltl (37472081),De'Aaron Fox (37471994),Nikola Jovic (37472193),Jonas Valanciunas (37472187),288.78000000000003,276.82,383.55999999999995,50000,0.08%,3.83%,249.9%,45.46%,148.83999999999997,$7.5,SAC 2,TOR 2,generated,1
De'Aaron Fox (37471994),Kelly Oubre Jr. (37472101),Josh Okogie (37472306),Jayson Tatum (37471937),Moussa Diabate (37472441),Ty Jerome (37472303),Jaylen Brown (37472023),Myles Turner (37472123),298.45,286.93,387.04999999999995,49800,0.05%,5.13%,249.4%,60.15%,196.57999999999998,$7.5,CHA 2,BOS 2,generated,1
Ben Simmons (37472153),Donovan Mitchell (37471970),Josh Okogie (37472306),Pascal Siakam (37472020),Jonas Valanciunas (37472187),Kelly Oubre Jr. (37472101),Ausar Thompson (37472263),Daniel Gafford (37472042),282.18,264.87,380.31999999999994,49600,0.08%,3.67%,249.3%,38.54%,116.55000000000001,$7.5,BKN 1,CLE 1,generated,1
Jordan Poole (37472059),Kelly Oubre Jr. (37472101),Ausar Thompson (37472263),Pascal Siakam (37472020),Jonas Valanciunas (37472187),Tyrese Maxey (37471932),Quentin Grimes (37472267),Ty Jerome (37472303),287.38000000000005,270.29,382.89,49600,0.06%,4.25%,248.2%,44.12%,118.17999999999999,$7.4,WAS 2,PHI 2,generated,1
Jalen Brunson (37471958),Kelly Oubre Jr. (37472101),Quentin Grimes (37472267),Bam Adebayo (37472004),Moussa Diabate (37472441),Ty Jerome (37472303),Naji Marshall (37472231),Tyrese Maxey (37471932),289.17999999999995,272.65,376.89,50000,0.07%,4.04%,248.0%,46.3%,120.1,$7.4,PHI 2,DAL 2,generated,1
