PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Ty Jerome (37451590),Garrison Mathews (37451742),Zach LaVine (37451217),Kyshawn George (37451686),Daniel Gafford (37451322),Russell Westbrook (37451357),RJ Barrett (37451247),Domantas Sabonis (37451147),295.89,389.15999999999997,50000,100.00%,23610,24480.98%,2405,176.08999999999997,$734.43,CLE 1,ATL 1,user69,1,marvalshot,12253,4625456826_69
Ty Jerome (37451590),Garrison Mathews (37451742),Michael Porter Jr. (37451405),Al Horford (37451599),Daniel Gafford (37451322),Russell Westbrook (37451357),Julius Randle (37451257),Nikola Jokic (37451134),295.62,394.55,49800,100.00%,23083,18878.99%,1665,179.01999999999998,$566.37,DEN 3,CLE 1,user50,1,marvalshot,11938,4625456822_50
Russell Westbrook (37451357),Malik Monk (37451301),Michael Porter Jr. (37451405),Keegan Murray (37451455),Daniel Gafford (37451322),Garrison Mathews (37451742),Al Horford (37451599),Nikola Jokic (37451134),295.12,388.66,50000,100.00%,21390,16750.15%,1539,173.53,$502.5,DEN 3,SAC 2,user56,1,marvalshot,12313,4625456827_56
Ty Jerome (37451590),Malik Monk (37451301),Bogdan Bogdanovic (37451537),Kyshawn George (37451686),Daniel Gafford (37451322),Russell Westbrook (37451357),Michael Porter Jr. (37451405),Nikola Jokic (37451134),295.26000000000005,393.24000000000007,49800,100.00%,22611,13205.28%,1078,190.70999999999998,$396.16,DEN 3,CLE 1,opp,1,cj351,10366,4625550431
Ty Jerome (37451590),Malik Monk (37451301),Zach LaVine (37451217),PJ Washington (37451310),Daniel Gafford (37451322),Josh Giddey (37451294),Patrick Williams (37451660),Russell Westbrook (37451357),295.03,386.13,50000,100.00%,21833,12514.25%,1049,165.09,$375.43,CHI 3,DAL 2,user66,1,marvalshot,12250,4625456826_66
Russell Westbrook (37451357),Zach LaVine (37451217),RJ Barrett (37451247),Michael Porter Jr. (37451405),Julius Randle (37451257),Bogdan Bogdanovic (37451537),Kyshawn George (37451686),Daniel Gafford (37451322),294.90999999999997,385.06999999999994,50000,100.00%,21790,10642.38%,846,166.87,$319.27,DEN 2,CHI 1,user21,1,marvalshot,12278,4625456827_21
Russell Westbrook (37451357),Zach LaVine (37451217),Kyshawn George (37451686),Julius Randle (37451257),Daniel Gafford (37451322),Garrison Mathews (37451742),Bogdan Bogdanovic (37451537),Karl-Anthony Towns (37451152),294.57,384.71,49900,100.00%,20209,9053.32%,703,176.62,$271.6,ATL 2,DEN 1,user19,1,marvalshot,12276,4625456827_19
Ty Jerome (37451590),Bogdan Bogdanovic (37451537),Zach LaVine (37451217),Kyle Kuzma (37451350),Daniel Gafford (37451322),Russell Westbrook (37451357),PJ Washington (37451310),Josh Giddey (37451294),294.74,385.91,50000,100.00%,21197,8637.17%,628,163.23,$259.12,CHI 2,DAL 2,user39,1,marvalshot,12223,4625456826_39
Ty Jerome (37451590),Zach LaVine (37451217),Kyshawn George (37451686),Kyle Kuzma (37451350),Daniel Gafford (37451322),Josh Giddey (37451294),Julius Randle (37451257),Russell Westbrook (37451357),294.65,386.60999999999996,50000,100.00%,20900,7327.7%,486,158.77,$219.83,CHI 2,WAS 2,user24,1,marvalshot,12208,4625456826_24
Ty Jerome (37451590),Nickeil Alexander-Walker (37451747),Jaylen Brown (37451268),Michael Porter Jr. (37451405),Nikola Jokic (37451134),Russell Westbrook (37451357),Bogdan Bogdanovic (37451537),Daniel Gafford (37451322),294.41,394.03000000000003,50000,100.00%,20071,7233.4%,533,186.07,$217.0,DEN 3,CLE 1,user59,1,marvalshot,12243,4625456826_59
Ty Jerome (37451590),Garrison Mathews (37451742),RJ Barrett (37451247),Kyle Kuzma (37451350),Karl-Anthony Towns (37451152),Russell Westbrook (37451357),Michael Porter Jr. (37451405),Daniel Gafford (37451322),294.42,390.3,50000,100.00%,19867,6737.38%,473,176.75,$202.12,DEN 2,CLE 1,user56,1,marvalshot,12240,4625456826_56
Ty Jerome (37451590),Zach LaVine (37451217),RJ Barrett (37451247),Kyle Kuzma (37451350),Daniel Gafford (37451322),Russell Westbrook (37451357),PJ Washington (37451310),Keaton Wallace (37451653),294.22999999999996,386.9,50000,100.00%,19271,6195.37%,446,144.01999999999998,$185.86,DAL 2,CLE 1,user62,1,marvalshot,11950,4625456822_62
Russell Westbrook (37451357),Zach LaVine (37451217),Kyshawn George (37451686),Michael Porter Jr. (37451405),Jakob Poeltl (37451337),Keaton Wallace (37451653),Al Horford (37451599),Nikola Jokic (37451134),293.37,387.45,50000,100.00%,15239,6160.65%,522,157.66,$184.82,DEN 3,CHI 1,user36,1,marvalshot,12293,4625456827_36
