PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Jalen Brunson (37338088),Vit Krejci (37338481),Josh Hart (37338127),OG Anunoby (37338270),Mark Williams (37338232),Jalen Green (37338162),Paul George (37338105),David Roddy (37338933),306.274375,335.361917459912,50000,100.00%,10000,149900.0%,10000,130.28,$5996.0,NYK 3,ATL 2,opp,1,fivehorizons,0,4611288239
Vit Krejci (37338481),Amen Thompson (37338122),Cam Whitmore (37338526),Precious Achiuwa (37338518),Wendell Carter Jr. (37338391),Bogdan Bogdanovic (37338369),Paolo Banchero (37338047),Nikola Jokic (37338012),268.71125,303.71319354632107,49600,100.00%,10000,74900.0%,0,142.4,$2996.0,ATL 2,HOU 2,opp,1,RoyalPain21,2947,4610916090
Stephon Castle (37338477),Vit Krejci (37338481),Bogdan Bogdanovic (37338369),Precious Achiuwa (37338518),Jaren Jackson Jr. (37338053),Josh Giddey (37338141),Trey Murphy III (37338144),Paolo Banchero (37338047),259.71125,292.2271146205179,49300,100.00%,10000,49900.0%,0,140.74,$1996.0,ATL 2,SAS 1,opp,1,RoyalPain21,2948,4610916107
Russell Westbrook (37338173),Stephon Castle (37338477),Quentin Grimes (37338318),Precious Achiuwa (37338518),Nikola Jokic (37338012),Keaton Wallace (37338930),Amen Thompson (37338122),Cole Anthony (37338216),281.27125,315.34274764861897,49000,100.00%,10000,31150.0%,0,124.78999999999999,$1246.0,DEN 2,SAS 1,opp,1,RoyalPain21,2949,4610916100
Isaiah Collier (37338329),Bogdan Bogdanovic (37338369),Garrison Mathews (37338609),Precious Achiuwa (37338518),Alperen Sengun (37338065),Keyonte George (37338282),Giannis Antetokounmpo (37338014),Julius Randle (37338149),272.13125,308.8874719497577,49800,100.00%,10000,24900.0%,0,111.1,$996.0,UTA 2,ATL 2,opp,1,RoyalPain21,2950,4610916072
Keaton Wallace (37338930),Stephon Castle (37338477),Brice Sensabaugh (37338383),Precious Achiuwa (37338518),Nikola Jokic (37338012),Devin Vassell (37338234),Trey Murphy III (37338144),Paolo Banchero (37338047),281.80125000000004,317.4437169743811,50000,100.00%,10000,18650.0%,0,147.14000000000001,$746.0,SAS 2,ATL 1,opp,1,RoyalPain21,2951,4610916116
Keyonte George (37338282),Devin Vassell (37338234),Zach LaVine (37338073),Precious Achiuwa (37338518),Nikola Jokic (37338012),Keaton Wallace (37338930),Jeremiah Robinson-Earl (37338708),Julius Randle (37338149),274.46125,308.80178511551395,49400,100.00%,10000,18650.0%,0,112.11,$746.0,UTA 1,SAS 1,opp,1,RoyalPain21,2952,4610916122
Keyonte George (37338282),Bogdan Bogdanovic (37338369),Michael Porter Jr. (37338208),Precious Achiuwa (37338518),Victor Wembanyama (37338018),Garrison Mathews (37338609),Trey Murphy III (37338144),Russell Westbrook (37338173),264.92125,297.56290669845583,49000,100.00%,10000,14900.0%,0,110.00999999999999,$596.0,ATL 2,DEN 2,opp,1,tomjk321,2955,4611006805
Jamal Murray (37338169),Anthony Edwards (37338044),Naji Marshall (37338314),Precious Achiuwa (37338518),Clint Capela (37338298),Devin Vassell (37338234),Jaren Jackson Jr. (37338053),Santi Aldama (37338417),253.22125,285.2093204641566,49600,100.00%,10000,14900.0%,0,47.47,$596.0,MEM 2,DEN 1,opp,1,RoyalPain21,2954,4610916109
Stephon Castle (37338477),Devin Vassell (37338234),Zach LaVine (37338073),Precious Achiuwa (37338518),Onyeka Okongwu (37338359),Bogdan Bogdanovic (37338369),Draymond Green (37338264),Giannis Antetokounmpo (37338014),238.68125000000003,272.2765912398185,49000,100.00%,10000,14900.0%,0,133.37,$596.0,SAS 2,ATL 2,opp,1,RoyalPain21,2953,4610916062
Vit Krejci (37338481),Devin Vassell (37338234),Bogdan Bogdanovic (37338369),Precious Achiuwa (37338518),Nikola Jokic (37338012),Keaton Wallace (37338930),Paolo Banchero (37338047),Jamal Murray (37338169),272.25124999999997,307.10279877505224,49800,100.00%,10000,12400.0%,0,152.37,$496.0,ATL 3,DEN 2,opp,1,tomjk321,2957,4611006917
CJ McCollum (37338156),Garrison Mathews (37338609),Cam Whitmore (37338526),Precious Achiuwa (37338518),Rudy Gobert (37338268),Anthony Edwards (37338044),Brice Sensabaugh (37338383),Nikola Jokic (37338012),269.09125,303.20632660873486,49500,100.00%,10000,12400.0%,0,94.15,$496.0,MIN 2,NOP 1,opp,1,JaserD,2956,4610999390
LaMelo Ball (37338029),Coby White (37338195),Garrison Mathews (37338609),Precious Achiuwa (37338518),Kyle Filipowski (37338420),Isaiah Collier (37338329),Naji Marshall (37338314),Victor Wembanyama (37338018),254.86125,286.90244460974964,49100,100.00%,10000,12400.0%,0,76.59,$496.0,UTA 2,CHA 1,opp,1,cmuzar,2958,4611006998
Keaton Wallace (37338930),Cole Anthony (37338216),Bogdan Bogdanovic (37338369),Precious Achiuwa (37338518),Mark Williams (37338232),Josh Giddey (37338141),Giannis Antetokounmpo (37338014),Russell Westbrook (37338173),277.67125,314.84038978046635,49700,100.00%,10000,9900.0%,0,139.25,$396.0,ATL 2,ORL 1,opp,1,srodriguez34,2960,4611000861
Chris Paul (37338220),Desmond Bane (37338134),Bogdan Bogdanovic (37338369),Paolo Banchero (37338047),Precious Achiuwa (37338518),Ryan Rollins (37338880),Brice Sensabaugh (37338383),Victor Wembanyama (37338018),259.31125000000003,294.4852212290189,49800,100.00%,10000,9900.0%,0,102.46000000000001,$396.0,SAS 2,MEM 1,opp,1,odawg2121,2946,4610885350
Dyson Daniels (37338165),Jrue Holiday (37338323),Devin Vassell (37338234),Michael Porter Jr. (37338208),Nikola Jokic (37338012),Vit Krejci (37338481),Precious Achiuwa (37338518),Naji Marshall (37338314),257.1647743055555,288.5490114366415,49500,100.00%,10000,9900.0%,0,90.43,$396.0,ATL 2,DEN 2,opp,1,ctilton23,2959,4611009267
Russell Westbrook (37338173),Stephon Castle (37338477),Bogdan Bogdanovic (37338369),Precious Achiuwa (37338518),Victor Wembanyama (37338018),Keyonte George (37338282),David Roddy (37338933),LaMelo Ball (37338029),271.99125000000004,305.97395224717053,49000,100.00%,10000,7400.0%,0,143.99,$296.0,SAS 2,ATL 2,opp,1,tomjk321,2964,4611006795
Damian Lillard (37338085),Stephon Castle (37338477),Quentin Grimes (37338318),Precious Achiuwa (37338518),Victor Wembanyama (37338018),Devin Vassell (37338234),Harrison Barnes (37338459),Russell Westbrook (37338173),270.38125,302.6442698837593,49500,100.00%,10000,7400.0%,0,102.61,$296.0,SAS 4,MIL 1,opp,1,JBCJBCJBC,2961,4611015535
Keyonte George (37338282),Vit Krejci (37338481),Scottie Barnes (37338057),Precious Achiuwa (37338518),Mark Williams (37338232),Khris Middleton (37338293),Bogdan Bogdanovic (37338369),Giannis Antetokounmpo (37338014),261.537421875,298.4713107256024,49700,100.00%,10000,7400.0%,0,145.78,$296.0,ATL 2,MIL 2,opp,1,JBCJBCJBC,2963,4611015592
