Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
trae young,PG/G/UTIL,ATL,24.85%,0.01%,1.48%,6.59%,9.45%,$0.9
kevin porter jr.,PG/G/UTIL,MIL,23.32%,0.01%,1.27%,1.59%,2.41%,$0.71
onyeka okongwu,C/UTIL,ATL,26.52%,0.01%,1.38%,10.69%,14.9%,$0.53
orlando robinson,C/UTIL,TOR,26.03%,0.01%,1.37%,13.36%,21.84%,$0.52
pascal siakam,PF/F/UTIL,IND,24.71%,0.01%,1.33%,7.73%,7.83%,$0.42
alperen sengun,C/UTIL,HOU,26.57%,0.01%,1.36%,12.97%,22.89%,$0.36
jamal shead,PG/G/UTIL,TOR,26.23%,0.01%,1.34%,27.46%,40.83%,$0.36
stephen curry,PG/G/UTIL,GSW,23.85%,0.01%,1.3%,6.81%,9.47%,$0.34
jamison battle,SF/F/UTIL,TOR,24.81%,0.01%,1.3%,12.78%,13.36%,$0.31
jalen duren,C/UTIL,DET,22.74%,0.01%,1.19%,3.86%,5.65%,$0.19
josh giddey,PG/G/UTIL,CHI,24.08%,0.01%,1.19%,6.46%,8.7%,$0.05
jordan poole,PG/G/UTIL,WAS,23.59%,0.01%,1.18%,7.64%,9.9%,$-0.01
brandin podziemski,PG/SG/G/UTIL,GSW,24.03%,0.01%,1.18%,8.27%,6.78%,$-0.01
tari eason,PF/F/UTIL,HOU,25.97%,0.01%,1.22%,37.16%,43.52%,$-0.03
tre jones,PG/G/UTIL,CHI,24.38%,0.01%,1.19%,13.5%,18.3%,$-0.03
draymond green,C/UTIL,GSW,24.34%,0.01%,1.18%,7.43%,10.94%,$-0.03
jakob poeltl,C/UTIL,TOR,23.1%,0.01%,1.17%,8.57%,13.5%,$-0.04
giannis antetokounmpo,C/PF/F/UTIL,MIL,25.97%,0.01%,1.18%,25.8%,20.44%,$-0.15
cole anthony,PG/SG/G/UTIL,ORL,22.95%,0.01%,1.13%,9.96%,8.21%,$-0.17
ausar thompson,PF/SF/F/UTIL,DET,22.18%,0.01%,1.09%,5.88%,3.71%,$-0.22
chris boucher,PF/F/UTIL,TOR,21.77%,0.01%,1.07%,6.46%,7.14%,$-0.26
cade cunningham,PG/G/UTIL,DET,22.63%,0.01%,1.13%,9.76%,12.99%,$-0.27
aj lawson,PG/SG/G/UTIL,TOR,24.48%,0.01%,1.14%,46.92%,47.66%,$-0.29
jalen smith,C/UTIL,CHI,22.49%,0.01%,1.07%,8.28%,12.25%,$-0.34
andrew wiggins,SF/F/UTIL,MIA,24.31%,0.01%,1.1%,14.3%,14.87%,$-0.38
alexandre sarr,C/UTIL,WAS,22.92%,0.01%,1.04%,8.42%,12.53%,$-0.49
scottie barnes,PG/SF/G/F/UTIL,TOR,24.2%,0.01%,1.02%,46.86%,36.02%,$-0.61
georges niang,PF/SF/F/UTIL,ATL,22.15%,0.01%,1.0%,10.35%,6.66%,$-0.62
jimmy butler,PF/SF/F/UTIL,GSW,22.46%,0.01%,1.0%,12.05%,8.06%,$-0.64
tyrese haliburton,PG/G/UTIL,IND,21.26%,0.01%,0.97%,5.91%,7.66%,$-0.64
zion williamson,PF/SF/F/UTIL,NOP,18.85%,0.01%,0.96%,6.53%,4.88%,$-0.71
rj barrett,SF/SG/G/F/UTIL,TOR,23.31%,0.01%,0.98%,39.48%,27.14%,$-0.73
caris levert,SF/SG/G/F/UTIL,ATL,21.55%,0.01%,0.95%,7.78%,4.47%,$-0.76
jalen green,SG/G/UTIL,HOU,21.69%,0.01%,0.93%,4.96%,5.33%,$-0.78
kel'el ware,C/UTIL,MIA,20.49%,0.01%,0.88%,1.6%,2.48%,$-0.8
coby white,SF/SG/G/F/UTIL,CHI,21.99%,0.01%,0.94%,7.53%,4.39%,$-0.82
tyler herro,PG/SG/G/UTIL,MIA,22.76%,0.01%,0.94%,23.05%,21.32%,$-0.86
kyshawn george,PF/F/UTIL,WAS,22.4%,0.01%,0.94%,8.93%,9.28%,$-0.89
kevin huerter,SF/SG/G/F/UTIL,CHI,20.96%,0.01%,0.89%,8.27%,4.53%,$-0.93
khris middleton,PF/SF/F/UTIL,WAS,19.76%,0.01%,0.86%,4.13%,2.87%,$-0.95
austin reaves,PG/SG/G/UTIL,LAL,22.05%,0.01%,0.9%,9.94%,8.37%,$-0.96
dyson daniels,PG/SG/G/UTIL,ATL,21.59%,0.01%,0.89%,8.66%,6.99%,$-0.98
jared rhoden,SG/G/UTIL,TOR,21.88%,0.01%,0.91%,38.89%,50.46%,$-0.98
dillon brooks,PF/F/UTIL,HOU,22.06%,0.01%,0.91%,9.3%,9.36%,$-0.98
zach collins,C/UTIL,CHI,19.67%,0.01%,0.8%,1.1%,1.48%,$-1.03
aaron nesmith,SF/SG/G/F/UTIL,IND,21.04%,0.01%,0.86%,6.63%,3.59%,$-1.08
bam adebayo,C/PF/F/UTIL,MIA,20.12%,0.01%,0.84%,8.74%,6.74%,$-1.09
amen thompson,PG/SF/G/F/UTIL,HOU,21.77%,0.0%,0.85%,10.76%,6.76%,$-1.12
matas buzelis,PF/F/UTIL,CHI,20.96%,0.01%,0.83%,2.97%,3.07%,$-1.12
myles turner,C/UTIL,IND,20.09%,0.01%,0.81%,3.22%,4.2%,$-1.12
trey jemison,C/UTIL,LAL,20.67%,0.01%,0.83%,3.4%,5.61%,$-1.12
isaiah stewart,C/UTIL,DET,20.39%,0.01%,0.81%,2.93%,4.64%,$-1.14
mouhamed gueye,C/PF/F/UTIL,ATL,21.27%,0.0%,0.84%,31.95%,23.15%,$-1.15
jaylen brown,SF/SG/G/F/UTIL,BOS,20.45%,0.01%,0.82%,7.94%,4.93%,$-1.16
luka doncic,PG/G/UTIL,LAL,18.54%,0.01%,0.82%,7.33%,7.83%,$-1.22
lebron james,PF/SF/F/UTIL,LAL,19.21%,0.01%,0.81%,11.83%,8.39%,$-1.23
paolo banchero,PF/F/UTIL,ORL,19.5%,0.01%,0.79%,6.38%,7.29%,$-1.24
jayson tatum,PF/SF/F/UTIL,BOS,19.53%,0.0%,0.8%,11.81%,8.53%,$-1.27
zaccharie risacher,PF/SF/F/UTIL,ATL,20.06%,0.0%,0.8%,9.95%,6.29%,$-1.27
franz wagner,SF/F/UTIL,ORL,19.78%,0.0%,0.78%,7.58%,7.72%,$-1.29
karlo matkovic,C/PF/F/UTIL,NOP,19.92%,0.0%,0.77%,1.27%,0.98%,$-1.3
duncan robinson,SF/SG/G/F/UTIL,MIA,20.27%,0.0%,0.78%,4.68%,2.47%,$-1.32
tobias harris,PF/F/UTIL,DET,20.47%,0.0%,0.79%,5.49%,5.9%,$-1.32
jarred vanderbilt,PF/F/UTIL,LAL,19.69%,0.0%,0.78%,2.17%,2.32%,$-1.32
marcus smart,SF/SG/G/F/UTIL,WAS,18.96%,0.0%,0.75%,0.57%,0.33%,$-1.35
kristaps porzingis,C/UTIL,BOS,18.31%,0.01%,0.7%,2.44%,3.34%,$-1.38
kyle kuzma,PF/SF/F/UTIL,MIL,19.92%,0.0%,0.72%,5.27%,3.33%,$-1.48
bilal coulibaly,SF/SG/G/F/UTIL,WAS,19.66%,0.0%,0.71%,3.16%,1.69%,$-1.58
clint capela,C/UTIL,ATL,17.27%,0.01%,0.63%,0.34%,0.58%,$-1.58
jordan hawkins,PG/SG/G/UTIL,NOP,18.88%,0.0%,0.69%,1.08%,0.75%,$-1.59
buddy hield,SF/SG/G/F/UTIL,GSW,18.51%,0.0%,0.69%,1.32%,0.75%,$-1.6
davion mitchell,PG/G/UTIL,MIA,20.04%,0.0%,0.7%,3.18%,3.87%,$-1.61
gary payton ii,SF/SG/G/F/UTIL,GSW,17.94%,0.0%,0.66%,0.17%,0.1%,$-1.65
richaun holmes,C/UTIL,WAS,20.25%,0.0%,0.79%,0.03%,0.1%,$-1.66
corey kispert,PF/SF/F/UTIL,WAS,18.22%,0.0%,0.67%,1.14%,0.77%,$-1.67
bennedict mathurin,SF/F/UTIL,IND,17.98%,0.0%,0.65%,0.69%,0.71%,$-1.67
damian lillard,PG/G/UTIL,MIL,18.1%,0.0%,0.63%,3.22%,4.53%,$-1.69
aj green,SG/G/UTIL,MIL,18.87%,0.0%,0.66%,1.68%,1.68%,$-1.7
terance mann,PG/SF/G/F/UTIL,ATL,18.49%,0.0%,0.67%,1.04%,0.72%,$-1.72
moses moody,PF/SF/F/UTIL,GSW,18.38%,0.0%,0.64%,1.81%,1.35%,$-1.75
dorian finney-smith,C/PF/F/UTIL,LAL,19.38%,0.0%,0.68%,0.1%,0.1%,$-1.75
dennis schroder,PG/SG/G/UTIL,DET,17.2%,0.0%,0.61%,1.18%,0.97%,$-1.76
wendell carter jr.,C/UTIL,ORL,17.55%,0.0%,0.62%,0.99%,1.54%,$-1.76
steven adams,C/UTIL,HOU,14.21%,0.0%,0.55%,0.07%,0.1%,$-1.77
kelly olynyk,C/PF/F/UTIL,NOP,17.15%,0.0%,0.6%,2.9%,1.78%,$-1.79
