PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Josh Giddey (37356948),Jaylen Brown (37356898),Nickeil Alexander-Walker (37357290),Kyle Filipowski (37357140),Wendell Carter Jr. (37357109),Cody Martin (37357171),Miles Bridges (37356938),Nikola Jokic (37356826),290.03999999999996,281.82000000000005,381.26,50000,0.2%,5.9%,254.0%,47.9%,169.69,$10.2,CHA 2,CHI 1,generated,1
Mike Conley (37357230),Gradey Dick (37357126),Jayson Tatum (37356843),Miles Bridges (37356938),Daniel Gafford (37357030),Shai Gilgeous-Alexander (37356838),Brice Sensabaugh (37357075),Jaden McDaniels (37357111),289.38,277.65,385.40999999999997,49700,0.4%,4.0%,252.6%,47.2%,137.26,$10.1,MIN 2,TOR 1,generated,1
Mike Conley (37357230),Nickeil Alexander-Walker (37357290),Brice Sensabaugh (37357075),Chris Boucher (37357215),Kyle Filipowski (37357140),Shai Gilgeous-Alexander (37356838),RJ Barrett (37356914),Nikola Jokic (37356826),287.92999999999995,279.49,391.18999999999994,49400,0.3%,5.2%,248.2%,45.4%,144.13,$9.9,MIN 2,UTA 2,generated,1
Russell Westbrook (37356945),Cody Martin (37357171),Mikal Bridges (37357013),Kyle Filipowski (37357140),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Miles Bridges (37356938),Jakob Poeltl (37356992),292.09,279.91,380.81999999999994,49200,0.4%,4.7%,247.6%,50.1%,168.45999999999998,$9.9,CHA 2,DEN 1,generated,1
Jalen Brunson (37356866),Nickeil Alexander-Walker (37357290),Luguentz Dort (37357166),Kyle Filipowski (37357140),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Giannis Antetokounmpo (37356828),Jaylin Williams (37357201),293.25,283.67,396.04999999999995,49700,0.3%,4.1%,246.3%,50.4%,182.24,$9.9,OKC 3,UTA 2,generated,1
Mike Conley (37357230),Coby White (37356984),Brice Sensabaugh (37357075),Giannis Antetokounmpo (37356828),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Bobby Portis (37357038),Drew Eubanks (37357151),294.76,288.61999999999995,400.99,49900,0.2%,5.0%,245.9%,53.3%,199.51,$9.8,UTA 2,MIL 2,generated,1
Mike Conley (37357230),Khris Middleton (37357054),RJ Barrett (37356914),Miles Bridges (37356938),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Isaiah Joe (37357276),Jalen Brunson (37356866),289.38,279.76,387.66,49900,0.2%,4.7%,234.1%,48.0%,156.72000000000003,$9.4,OKC 2,MIN 1,generated,1
Mike Conley (37357230),Cody Martin (37357171),Scottie Barnes (37356861),Kyle Filipowski (37357140),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Miles Bridges (37356938),Jalen Williams (37356911),299.10999999999996,285.86,396.60999999999996,50000,0.0%,5.9%,231.8%,60.6%,188.99,$9.3,CHA 2,UTA 2,generated,1
Jalen Brunson (37356866),Khris Middleton (37357054),Nickeil Alexander-Walker (37357290),Brice Sensabaugh (37357075),Wendell Carter Jr. (37357109),Cody Martin (37357171),Jalen Williams (37356911),Nikola Jokic (37356826),287.99,279.64,383.47,49900,0.2%,4.4%,229.3%,46.0%,151.10000000000002,$9.2,NYK 1,MIL 1,generated,1
Mike Conley (37357230),Anthony Edwards (37356851),Nickeil Alexander-Walker (37357290),Giannis Antetokounmpo (37356828),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Cody Martin (37357171),Gradey Dick (37357126),294.25,282.72,392.59999999999997,49800,0.2%,4.9%,224.7%,53.1%,178.40000000000003,$9.0,MIN 3,MIL 1,generated,1
Keyonte George (37357010),Duncan Robinson (37357237),Brice Sensabaugh (37357075),Bobby Portis (37357038),Wendell Carter Jr. (37357109),LaMelo Ball (37356835),Giannis Antetokounmpo (37356828),Drew Eubanks (37357151),290.18,287.18999999999994,391.24,49800,0.2%,4.4%,222.6%,47.5%,197.8,$8.9,UTA 3,MIL 2,generated,1
LaMelo Ball (37356835),Duncan Robinson (37357237),Michael Porter Jr. (37357004),Julius Randle (37356941),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Drew Eubanks (37357151),292.46000000000004,281.67999999999995,389.31,49900,0.3%,4.7%,222.5%,51.0%,183.93,$8.9,UTA 2,CHA 1,generated,1
Keyonte George (37357010),Cason Wallace (37357144),OG Anunoby (37357021),Kyle Filipowski (37357140),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Isaiah Joe (37357276),Nikola Jokic (37356826),291.55,278.04999999999995,386.90999999999997,49800,0.2%,4.7%,222.4%,49.1%,149.57999999999998,$8.9,OKC 3,UTA 2,generated,1
Mike Conley (37357230),Coby White (37356984),Cody Martin (37357171),Jayson Tatum (37356843),Drew Eubanks (37357151),Luguentz Dort (37357166),Giannis Antetokounmpo (37356828),Mark Williams (37356970),291.19,286.96000000000004,387.08000000000004,50000,0.3%,4.4%,220.0%,48.2%,209.42000000000002,$8.8,CHA 2,MIN 1,generated,1
Mike Conley (37357230),Khris Middleton (37357054),Brice Sensabaugh (37357075),Kyle Filipowski (37357140),Mark Williams (37356970),LaMelo Ball (37356835),Isaiah Joe (37357276),Nikola Jokic (37356826),286.31,286.24,386.75,49800,0.2%,4.2%,215.2%,43.9%,189.38,$8.6,UTA 2,CHA 2,generated,1
Keyonte George (37357010),Nickeil Alexander-Walker (37357290),Scottie Barnes (37356861),Naz Reid (37357059),Drew Eubanks (37357151),Coby White (37356984),Kyle Filipowski (37357140),Nikola Jokic (37356826),288.56,275.61,384.13,49400,0.3%,4.4%,215.2%,45.1%,148.38,$8.6,UTA 3,MIN 2,generated,1
Mike Conley (37357230),Jamal Murray (37356957),Naji Marshall (37357067),Kyle Filipowski (37357140),Wendell Carter Jr. (37357109),Keyonte George (37357010),Miles Bridges (37356938),Nikola Jokic (37356826),289.2,279.4,381.89,49100,0.3%,4.4%,215.0%,45.2%,167.70999999999998,$8.6,DEN 2,UTA 2,generated,1
Mike Conley (37357230),Gradey Dick (37357126),Cody Martin (37357171),Giannis Antetokounmpo (37356828),Mark Williams (37356970),Shai Gilgeous-Alexander (37356838),Aaron Wiggins (37357105),Daniel Gafford (37357030),289.23999999999995,283.03999999999996,395.11999999999995,50000,0.2%,3.7%,214.0%,46.6%,182.09,$8.6,CHA 2,OKC 2,generated,1
Cole Anthony (37356988),Luguentz Dort (37357166),Jaden McDaniels (37357111),Nikola Jovic (37357042),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Giannis Antetokounmpo (37356828),286.11,277.04,385.4599999999999,50000,0.3%,3.1%,213.5%,40.1%,151.14,$8.5,ORL 2,OKC 2,generated,1
Mike Conley (37357230),Cole Anthony (37356988),Cody Martin (37357171),Miles Bridges (37356938),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Giannis Antetokounmpo (37356828),Daniel Theis (37357319),295.17999999999995,286.5,397.2,49900,0.1%,5.2%,212.6%,51.6%,196.13000000000002,$8.5,CHA 2,MIN 1,generated,1
Cole Anthony (37356988),Nickeil Alexander-Walker (37357290),Cody Martin (37357171),Jonathan Isaac (37357159),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Giannis Antetokounmpo (37356828),Jakob Poeltl (37356992),287.88,277.96999999999997,391.26,49500,0.2%,4.6%,211.0%,46.0%,168.08,$8.4,ORL 2,MIN 1,generated,1
Jrue Holiday (37357071),Gradey Dick (37357126),Nickeil Alexander-Walker (37357290),Kyle Filipowski (37357140),Nikola Jokic (37356826),Luguentz Dort (37357166),Giannis Antetokounmpo (37356828),Daniel Gafford (37357030),283.76,276.01,381.5,49400,0.2%,3.8%,209.2%,38.1%,141.28,$8.4,BOS 1,TOR 1,generated,1
Mike Conley (37357230),Nickeil Alexander-Walker (37357290),Cody Martin (37357171),Jalen Williams (37356911),Daniel Gafford (37357030),Shai Gilgeous-Alexander (37356838),Khris Middleton (37357054),LaMelo Ball (37356835),289.54999999999995,280.45,387.18,49800,0.2%,2.7%,208.0%,49.9%,147.64,$8.3,MIN 2,CHA 2,generated,1
Cole Anthony (37356988),Jaylen Brown (37356898),Cody Martin (37357171),Miles Bridges (37356938),Nikola Jokic (37356826),Mike Conley (37357230),Kyle Filipowski (37357140),Drew Eubanks (37357151),292.37,280.60999999999996,385.71,49300,0.2%,5.5%,207.8%,50.4%,180.90000000000003,$8.3,CHA 2,UTA 2,generated,1
Mike Conley (37357230),Tyler Herro (37356857),Jaden McDaniels (37357111),Julius Randle (37356941),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Brice Sensabaugh (37357075),Mark Williams (37356970),289.12,279.07,386.71999999999997,49800,0.2%,3.3%,205.8%,45.1%,178.26999999999998,$8.2,MIN 3,MIA 1,generated,1
Jalen Brunson (37356866),Nickeil Alexander-Walker (37357290),Jayson Tatum (37356843),Brice Sensabaugh (37357075),Mark Williams (37356970),Keyonte George (37357010),Khris Middleton (37357054),Daniel Gafford (37357030),286.13,275.57,384.28999999999996,49900,0.4%,3.8%,204.6%,44.5%,134.34,$8.2,UTA 2,NYK 1,generated,1
Keyonte George (37357010),Duncan Robinson (37357237),Nickeil Alexander-Walker (37357290),Miles Bridges (37356938),Wendell Carter Jr. (37357109),LaMelo Ball (37356835),Bruce Brown (37357299),Nikola Jokic (37356826),288.79999999999995,282.71,380.59000000000003,49900,0.2%,4.3%,204.0%,47.3%,180.54,$8.2,CHA 2,UTA 1,generated,1
Scottie Barnes (37356861),Nickeil Alexander-Walker (37357290),Jaden McDaniels (37357111),Kyle Filipowski (37357140),Nikola Jokic (37356826),Cody Martin (37357171),Isaiah Joe (37357276),Shai Gilgeous-Alexander (37356838),285.8,276.26,381.65,49900,0.2%,3.6%,198.9%,42.1%,138.93,$8.0,MIN 2,OKC 2,generated,1
Anthony Black (37357102),Jaylen Brown (37356898),Nickeil Alexander-Walker (37357290),Jalen Williams (37356911),Nikola Jokic (37356826),Mike Conley (37357230),Cody Martin (37357171),Mark Williams (37356970),285.98999999999995,279.35,380.36,49900,0.2%,4.3%,198.5%,45.2%,169.05,$7.9,MIN 2,CHA 2,generated,1
Shai Gilgeous-Alexander (37356838),Nickeil Alexander-Walker (37357290),Jaylen Brown (37356898),Kyle Filipowski (37357140),Wendell Carter Jr. (37357109),Duncan Robinson (37357237),Naji Marshall (37357067),Giannis Antetokounmpo (37356828),288.01,278.2,387.34999999999997,49800,0.3%,2.7%,194.7%,44.6%,156.98,$7.8,OKC 1,MIN 1,generated,1
Keyonte George (37357010),Cody Martin (37357171),Luguentz Dort (37357166),Miles Bridges (37356938),Nikola Jokic (37356826),Gradey Dick (37357126),PJ Washington (37356967),Daniel Gafford (37357030),286.19,273.5,375.29,49700,0.2%,3.7%,192.0%,44.7%,131.12,$7.7,CHA 2,DAL 2,generated,1
Keyonte George (37357010),Gradey Dick (37357126),Cody Martin (37357171),Giannis Antetokounmpo (37356828),Wendell Carter Jr. (37357109),AJ Green (37357254),Quentin Grimes (37357081),Nikola Jokic (37356826),286.9,278.05999999999995,382.77,50000,0.2%,4.3%,190.3%,42.7%,152.2,$7.6,MIL 2,UTA 1,generated,1
Mike Conley (37357230),Jrue Holiday (37357071),Scottie Barnes (37356861),Giannis Antetokounmpo (37356828),Wendell Carter Jr. (37357109),Isaiah Joe (37357276),Jalen Williams (37356911),Daniel Gafford (37357030),286.76000000000005,275.8,386.03000000000003,49600,0.3%,3.6%,190.0%,41.6%,144.16,$7.6,OKC 2,MIN 1,generated,1
Coby White (37356984),Tyler Herro (37356857),Brice Sensabaugh (37357075),Kyle Filipowski (37357140),Wendell Carter Jr. (37357109),Cody Martin (37357171),Giannis Antetokounmpo (37356828),Jakob Poeltl (37356992),288.34,280.55,381.6,50000,0.3%,3.8%,188.8%,44.7%,156.39,$7.6,UTA 2,CHI 1,generated,1
LaMelo Ball (37356835),Cody Martin (37357171),Nickeil Alexander-Walker (37357290),Chris Boucher (37357215),Nikola Jokic (37356826),Scottie Barnes (37356861),Kyle Filipowski (37357140),Jaylin Williams (37357201),284.12,280.37,380.08,49900,0.1%,3.0%,187.0%,40.9%,154.45999999999998,$7.5,CHA 2,TOR 2,generated,1
Mike Conley (37357230),Cole Anthony (37356988),RJ Barrett (37356914),Brice Sensabaugh (37357075),Wendell Carter Jr. (37357109),Jalen Brunson (37356866),Zach LaVine (37356872),Daniel Gafford (37357030),283.45,270.16999999999996,378.06,49600,0.2%,3.9%,183.3%,40.2%,112.02000000000001,$7.3,ORL 2,MIN 1,generated,1
Russell Westbrook (37356945),Duncan Robinson (37357237),Nickeil Alexander-Walker (37357290),Brice Sensabaugh (37357075),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Cody Martin (37357171),Nikola Jokic (37356826),288.67999999999995,278.74,386.42999999999995,49100,0.1%,4.2%,181.0%,47.7%,167.45999999999998,$7.2,DEN 2,MIA 1,generated,1
Mike Conley (37357230),Coby White (37356984),Nickeil Alexander-Walker (37357290),Giannis Antetokounmpo (37356828),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Chris Boucher (37357215),Mark Williams (37356970),293.3,287.29999999999995,398.89,49400,0.0%,5.1%,177.5%,50.8%,214.2,$7.1,MIN 2,CHI 1,generated,1
Jalen Brunson (37356866),Nickeil Alexander-Walker (37357290),RJ Barrett (37356914),Zion Williamson (37356877),Mark Williams (37356970),Keyonte George (37357010),Kyle Filipowski (37357140),Jaylin Williams (37357201),277.89,272.9,374.50999999999993,49300,0.2%,3.1%,176.2%,36.2%,143.16,$7.0,UTA 2,NYK 1,generated,1
Shai Gilgeous-Alexander (37356838),Nickeil Alexander-Walker (37357290),Isaiah Joe (37357276),Naz Reid (37357059),Wendell Carter Jr. (37357109),Luguentz Dort (37357166),Miles Bridges (37356938),Nikola Jokic (37356826),288.46999999999997,279.03,386.1,49200,0.1%,4.9%,173.9%,46.4%,176.22,$7.0,OKC 3,MIN 2,generated,1
Mike Conley (37357230),Luguentz Dort (37357166),Cody Martin (37357171),Giannis Antetokounmpo (37356828),Jakob Poeltl (37356992),Keyonte George (37357010),Kyle Filipowski (37357140),Shai Gilgeous-Alexander (37356838),292.97,282.71,391.86,49500,0.2%,4.6%,173.7%,50.5%,158.73000000000002,$6.9,OKC 2,UTA 2,generated,1
Shai Gilgeous-Alexander (37356838),Anthony Edwards (37356851),Jaden McDaniels (37357111),Kyle Filipowski (37357140),Wendell Carter Jr. (37357109),Coby White (37356984),Quentin Grimes (37357081),Mark Williams (37356970),291.42,279.86,385.91,50000,0.2%,3.4%,173.4%,49.7%,173.89000000000001,$6.9,MIN 2,OKC 1,generated,1
Collin Sexton (37356934),Nickeil Alexander-Walker (37357290),Mikal Bridges (37357013),Giannis Antetokounmpo (37356828),Mark Williams (37356970),Quentin Grimes (37357081),Brice Sensabaugh (37357075),Daniel Gafford (37357030),278.61,269.27,378.74999999999994,50000,0.3%,2.8%,173.3%,34.9%,142.70999999999998,$6.9,UTA 2,DAL 2,generated,1
Shai Gilgeous-Alexander (37356838),Duncan Robinson (37357237),Cody Martin (37357171),Miles Bridges (37356938),Wendell Carter Jr. (37357109),Gradey Dick (37357126),Brice Sensabaugh (37357075),Giannis Antetokounmpo (37356828),291.84000000000003,284.45,391.51,49700,0.2%,3.7%,171.9%,50.8%,187.94,$6.9,CHA 2,OKC 1,generated,1
Mike Conley (37357230),Gradey Dick (37357126),Zach LaVine (37356872),Miles Bridges (37356938),Drew Eubanks (37357151),Russell Westbrook (37356945),Jalen Williams (37356911),Mark Williams (37356970),288.45,281.49,381.76000000000005,49600,0.2%,3.2%,171.1%,46.5%,197.63,$6.8,CHA 2,MIN 1,generated,1
Tyler Herro (37356857),Anthony Edwards (37356851),Jaden McDaniels (37357111),Kyle Filipowski (37357140),Jakob Poeltl (37356992),Cody Martin (37357171),RJ Barrett (37356914),Daniel Gafford (37357030),283.05,269.66,369.13,50000,0.2%,3.6%,170.4%,41.2%,95.68,$6.8,MIN 2,TOR 2,generated,1
Jalen Brunson (37356866),Duncan Robinson (37357237),Nickeil Alexander-Walker (37357290),Miles Bridges (37356938),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Brice Sensabaugh (37357075),Collin Sexton (37356934),285.37,271.28999999999996,384.04999999999995,49400,0.2%,3.2%,168.3%,40.6%,158.2,$6.7,UTA 3,NYK 1,generated,1
Shai Gilgeous-Alexander (37356838),Anthony Edwards (37356851),Cody Martin (37357171),Miles Bridges (37356938),Drew Eubanks (37357151),Gradey Dick (37357126),RJ Barrett (37356914),Bruce Brown (37357299),286.74999999999994,275.62,378.41,50000,0.2%,2.5%,168.1%,45.2%,149.62,$6.7,TOR 3,CHA 2,generated,1
Jalen Brunson (37356866),Nickeil Alexander-Walker (37357290),Jayson Tatum (37356843),Kyle Filipowski (37357140),Jakob Poeltl (37356992),Coby White (37356984),Miles Bridges (37356938),Drew Eubanks (37357151),293.13000000000005,281.68,382.27,50000,0.1%,3.9%,166.2%,52.8%,162.03000000000003,$6.6,UTA 2,NYK 1,generated,1
Mike Conley (37357230),Gradey Dick (37357126),Nickeil Alexander-Walker (37357290),Giannis Antetokounmpo (37356828),Jakob Poeltl (37356992),Shai Gilgeous-Alexander (37356838),Miles Bridges (37356938),Jaylin Williams (37357201),292.97,286.68999999999994,394.68999999999994,49900,0.1%,4.5%,164.6%,48.5%,179.69,$6.6,MIN 2,TOR 2,generated,1
LaMelo Ball (37356835),Nickeil Alexander-Walker (37357290),Luguentz Dort (37357166),Kyle Filipowski (37357140),Wendell Carter Jr. (37357109),Coby White (37356984),Miles Bridges (37356938),Shai Gilgeous-Alexander (37356838),294.13,287.03,384.97,50000,0.2%,3.0%,163.3%,54.1%,190.56,$6.5,CHA 2,OKC 2,generated,1
Keyonte George (37357010),Duncan Robinson (37357237),Michael Porter Jr. (37357004),Zion Williamson (37356877),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Brice Sensabaugh (37357075),Jakob Poeltl (37356992),281.17,272.01,379.29999999999995,49700,0.2%,3.5%,161.8%,38.1%,127.32,$6.5,UTA 2,MIA 1,generated,1
Shai Gilgeous-Alexander (37356838),Duncan Robinson (37357237),Jaden McDaniels (37357111),Giannis Antetokounmpo (37356828),Mark Williams (37356970),Cody Martin (37357171),Nickeil Alexander-Walker (37357290),Jakob Poeltl (37356992),288.93,284.47,388.79999999999995,49700,0.1%,3.7%,161.7%,45.3%,193.98000000000002,$6.5,MIN 2,CHA 2,generated,1
Shai Gilgeous-Alexander (37356838),Jaylen Brown (37356898),Cody Martin (37357171),Naz Reid (37357059),Mark Williams (37356970),Coby White (37356984),Luguentz Dort (37357166),Daniel Gafford (37357030),286.24,275.46999999999997,382.14000000000004,49700,0.1%,4.1%,161.6%,44.2%,145.87,$6.5,OKC 2,CHA 2,generated,1
Cole Anthony (37356988),Jaylen Brown (37356898),Nickeil Alexander-Walker (37357290),Miles Bridges (37356938),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Cody Martin (37357171),Jakob Poeltl (37356992),292.06999999999994,278.79,384.3599999999999,49600,0.1%,3.8%,161.4%,50.9%,163.92,$6.5,ORL 2,CHA 2,generated,1
Keyonte George (37357010),Cody Martin (37357171),Khris Middleton (37357054),Kyle Filipowski (37357140),Wendell Carter Jr. (37357109),Terry Rozier (37357046),Giannis Antetokounmpo (37356828),Shai Gilgeous-Alexander (37356838),287.17,276.61,389.03,50000,0.2%,3.6%,160.6%,43.7%,155.2,$6.4,UTA 2,MIL 2,generated,1
Mike Conley (37357230),Duncan Robinson (37357237),Khris Middleton (37357054),Miles Bridges (37356938),Drew Eubanks (37357151),LaMelo Ball (37356835),Luguentz Dort (37357166),Nikola Jokic (37356826),287.79999999999995,284.72,381.35,49600,0.1%,3.8%,160.2%,45.9%,196.22,$6.4,CHA 2,MIN 1,generated,1
Cole Anthony (37356988),Jaylen Brown (37356898),Scottie Barnes (37356861),Jalen Williams (37356911),Wendell Carter Jr. (37357109),Mike Conley (37357230),Cody Martin (37357171),Mark Williams (37356970),287.48999999999995,277.58,380.65000000000003,49600,0.1%,4.1%,159.8%,43.2%,172.7,$6.4,ORL 2,CHA 2,generated,1
Keyonte George (37357010),Coby White (37356984),RJ Barrett (37356914),Giannis Antetokounmpo (37356828),Wendell Carter Jr. (37357109),Cody Martin (37357171),Isaiah Joe (37357276),Mark Williams (37356970),289.37,284.30999999999995,386.39000000000004,50000,0.1%,4.4%,159.2%,47.5%,185.4,$6.4,CHA 2,UTA 1,generated,1
Mike Conley (37357230),Nickeil Alexander-Walker (37357290),Luguentz Dort (37357166),Miles Bridges (37356938),Drew Eubanks (37357151),Jamal Murray (37356957),Jalen Williams (37356911),Nikola Jokic (37356826),288.31,280.36,379.94000000000005,49100,0.1%,3.7%,158.8%,46.1%,184.35000000000002,$6.4,MIN 2,OKC 2,generated,1
Mike Conley (37357230),Cody Martin (37357171),RJ Barrett (37356914),Brice Sensabaugh (37357075),Drew Eubanks (37357151),LaMelo Ball (37356835),Kyle Filipowski (37357140),Shai Gilgeous-Alexander (37356838),292.22,284.12,388.51,49100,0.1%,4.1%,157.0%,50.9%,184.06,$6.3,UTA 3,CHA 2,generated,1
Mike Conley (37357230),Nickeil Alexander-Walker (37357290),Zach LaVine (37356872),Bobby Portis (37357038),Mark Williams (37356970),LaMelo Ball (37356835),Jalen Williams (37356911),Drew Eubanks (37357151),285.75,285.17999999999995,381.65999999999997,50000,0.1%,4.2%,154.1%,44.1%,203.98,$6.2,MIN 2,CHA 2,generated,1
Dejounte Murray (37356891),Cody Martin (37357171),Khris Middleton (37357054),Kyle Filipowski (37357140),Jakob Poeltl (37356992),Damian Lillard (37356884),Miles Bridges (37356938),Mark Williams (37356970),282.2,280.03000000000003,372.86,50000,0.3%,2.7%,154.0%,39.7%,163.45999999999998,$6.2,CHA 3,MIL 2,generated,1
Keyonte George (37357010),Gradey Dick (37357126),Cody Martin (37357171),Kyle Filipowski (37357140),Mark Williams (37356970),Collin Sexton (37356934),Khris Middleton (37357054),Nikola Jokic (37356826),281.33,272.53,380.86,49500,0.2%,3.7%,153.7%,40.5%,156.12,$6.1,UTA 3,CHA 2,generated,1
Keyonte George (37357010),Nickeil Alexander-Walker (37357290),Cody Martin (37357171),Giannis Antetokounmpo (37356828),Drew Eubanks (37357151),Coby White (37356984),Luguentz Dort (37357166),Shai Gilgeous-Alexander (37356838),289.95,279.26,386.51,49300,0.2%,3.4%,153.4%,49.1%,172.19,$6.1,UTA 2,OKC 2,generated,1
Payton Pritchard (37357050),Gradey Dick (37357126),Jayson Tatum (37356843),Chris Boucher (37357215),Wendell Carter Jr. (37357109),LaMelo Ball (37356835),Jalen Williams (37356911),Drew Eubanks (37357151),283.7,276.90999999999997,376.6,49500,0.2%,3.4%,152.6%,40.8%,166.95,$6.1,BOS 2,TOR 2,generated,1
