PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
James Harden (37762388),Kelly Oubre Jr. (37762574),Brice Sensabaugh (37762740),Aaron Gordon (37762607),Day'Ron Sharpe (37762713),Trae Young (37762391),KJ Martin (37762828),Josh Giddey (37762435),277.2,281.24,371.45000000000005,49800,0.05%,4.56%,278.5%,47.81%,164.05,$11.1,UTA 2,LAC 1,generated,1
Tyrese Haliburton (37762410),Kelly Oubre Jr. (37762574),Brice Sensabaugh (37762740),Pascal Siakam (37762428),Day'Ron Sharpe (37762713),Trae Young (37762391),Zaccharie Risacher (37762701),Onyeka Okongwu (37762529),275.24,278.99,368.59999999999997,49700,0.06%,4.1%,278.3%,45.14%,137.71,$11.1,ATL 3,IND 2,generated,1
Josh Giddey (37762435),Quentin Grimes (37762555),Kelly Oubre Jr. (37762574),Zaccharie Risacher (37762701),Jalen Duren (37762457),Trae Young (37762391),Aaron Wiggins (37762691),Onyeka Okongwu (37762529),279.07,278.46999999999997,368.12999999999994,50000,0.05%,4.8%,278.0%,50.13%,159.71,$11.1,ATL 3,PHI 2,generated,1
Tyrese Haliburton (37762410),Kelly Oubre Jr. (37762574),Ausar Thompson (37762560),Aaron Wiggins (37762691),Nikola Jokic (37762380),Russell Westbrook (37762547),KJ Martin (37762828),Kyle Filipowski (37762689),276.19,279.72,370.30000000000007,49900,0.06%,4.43%,274.3%,46.6%,176.2,$11.0,DEN 2,UTA 2,generated,1
Trae Young (37762391),Kelly Oubre Jr. (37762574),Kyle Anderson (37762878),Bam Adebayo (37762406),Nic Claxton (37762536),Keyonte George (37762492),Deni Avdija (37762510),Kyle Filipowski (37762689),274.57,278.71999999999997,367.65000000000003,50000,0.07%,3.95%,273.2%,44.67%,161.29,$10.9,MIA 2,UTA 2,generated,1
Trae Young (37762391),Kevin Huerter (37762871),Kyle Anderson (37762878),Guerschon Yabusele (37762653),Nikola Jokic (37762380),Quentin Grimes (37762555),Deni Avdija (37762510),Kyle Filipowski (37762689),276.24,282.98,370.64000000000004,49900,0.05%,4.37%,270.6%,47.06%,193.01,$10.8,PHI 2,ATL 1,generated,1
Trae Young (37762391),Jamal Murray (37762421),Zaccharie Risacher (37762701),Bam Adebayo (37762406),Aaron Gordon (37762607),Keyonte George (37762492),KJ Martin (37762828),Day'Ron Sharpe (37762713),273.17,272.72,367.21999999999997,50000,0.06%,4.03%,270.3%,42.99%,120.19,$10.8,ATL 2,DEN 2,generated,1
Cade Cunningham (37762385),Quentin Grimes (37762555),Kyle Anderson (37762878),Georges Niang (37762726),Nikola Jokic (37762380),Kelly Oubre Jr. (37762574),KJ Martin (37762828),Kyle Filipowski (37762689),283.57,291.38,374.86,49900,0.03%,5.44%,269.5%,56.74%,249.95,$10.8,PHI 2,UTA 2,generated,1
Josh Giddey (37762435),Quentin Grimes (37762555),Brice Sensabaugh (37762740),Pascal Siakam (37762428),Day'Ron Sharpe (37762713),Trae Young (37762391),Zaccharie Risacher (37762701),Isaiah Hartenstein (37762465),271.98,277.7,366.77,49900,0.07%,4.02%,269.4%,41.77%,135.8,$10.8,ATL 2,CHI 1,generated,1
Tyrese Haliburton (37762410),Kevin Huerter (37762871),Kelly Oubre Jr. (37762574),Guerschon Yabusele (37762653),Day'Ron Sharpe (37762713),Shai Gilgeous-Alexander (37762382),KJ Martin (37762828),Tyrese Maxey (37762400),274.76,278.63,367.92999999999995,50000,0.07%,4.12%,267.4%,44.75%,160.43,$10.7,PHI 3,IND 1,generated,1
Jamal Murray (37762421),Kelly Oubre Jr. (37762574),Jalen Williams (37762417),Pascal Siakam (37762428),Kyle Filipowski (37762689),Trae Young (37762391),Kyle Anderson (37762878),KJ Martin (37762828),280.28,282.22,370.28000000000003,50000,0.04%,4.92%,264.7%,51.69%,180.39,$10.6,UTA 2,DEN 1,generated,1
James Harden (37762388),Quentin Grimes (37762555),Kelly Oubre Jr. (37762574),Pascal Siakam (37762428),Kyle Filipowski (37762689),Trae Young (37762391),KJ Martin (37762828),Kyle Anderson (37762878),285.5,287.53,375.88,49800,0.04%,5.93%,264.7%,59.61%,226.82,$10.6,PHI 2,UTA 2,generated,1
Trae Young (37762391),Quentin Grimes (37762555),Kelly Oubre Jr. (37762574),Aaron Gordon (37762607),Day'Ron Sharpe (37762713),Shai Gilgeous-Alexander (37762382),KJ Martin (37762828),Georges Niang (37762726),279.01,277.91,372.22,49100,0.04%,5.13%,264.3%,50.23%,187.78000000000003,$10.6,ATL 2,PHI 2,generated,1
Trae Young (37762391),Kelly Oubre Jr. (37762574),Kyle Anderson (37762878),Trendon Watford (37762680),Nikola Jokic (37762380),Isaiah Collier (37762522),KJ Martin (37762828),Kyle Filipowski (37762689),277.0,282.27,373.1,49800,0.07%,4.36%,261.0%,47.69%,203.59,$10.4,UTA 3,ATL 1,generated,1
Cade Cunningham (37762385),Kevin Huerter (37762871),Kelly Oubre Jr. (37762574),Ausar Thompson (37762560),Nic Claxton (37762536),Quentin Grimes (37762555),KJ Martin (37762828),Trae Young (37762391),277.82,277.53000000000003,369.82000000000005,50000,0.04%,4.39%,260.8%,48.71%,180.99,$10.4,DET 2,PHI 2,generated,1
Josh Giddey (37762435),Jamal Murray (37762421),Kelly Oubre Jr. (37762574),Zaccharie Risacher (37762701),Nic Claxton (37762536),Tyrese Haliburton (37762410),KJ Martin (37762828),Jalen Duren (37762457),274.09000000000003,276.24,363.4,49800,0.06%,4.1%,257.9%,43.62%,146.18,$10.3,CHI 1,DEN 1,generated,1
Josh Giddey (37762435),Kelly Oubre Jr. (37762574),Deni Avdija (37762510),Aaron Gordon (37762607),Day'Ron Sharpe (37762713),Anthony Edwards (37762394),Georges Niang (37762726),Jalen Duren (37762457),271.13,271.77,361.84000000000003,49400,0.07%,3.79%,249.4%,40.2%,125.78,$10.0,CHI 1,PHI 1,generated,1
Shai Gilgeous-Alexander (37762382),Quentin Grimes (37762555),Kelly Oubre Jr. (37762574),KJ Martin (37762828),Jalen Duren (37762457),Isaiah Collier (37762522),Deni Avdija (37762510),Kyle Filipowski (37762689),276.62,282.41999999999996,369.59000000000003,49700,0.05%,4.22%,249.0%,47.14%,197.14000000000004,$10.0,UTA 3,PHI 2,generated,1
James Harden (37762388),Toumani Camara (37762550),Kelly Oubre Jr. (37762574),Paul George (37762453),Day'Ron Sharpe (37762713),Trae Young (37762391),Kyle Anderson (37762878),Kyle Filipowski (37762689),278.95,280.2,368.57000000000005,49800,0.04%,4.6%,246.2%,50.5%,166.06,$9.8,PHI 2,LAC 1,generated,1
Shai Gilgeous-Alexander (37762382),Kelly Oubre Jr. (37762574),Paul George (37762453),Pascal Siakam (37762428),Day'Ron Sharpe (37762713),Isaiah Collier (37762522),KJ Martin (37762828),Georges Niang (37762726),274.29,278.53000000000003,366.19,49700,0.05%,3.98%,245.4%,44.3%,160.09,$9.8,PHI 2,UTA 2,generated,1
James Harden (37762388),Quentin Grimes (37762555),Andrew Wiggins (37762500),Kyle Anderson (37762878),Day'Ron Sharpe (37762713),Keyonte George (37762492),KJ Martin (37762828),Trae Young (37762391),275.52000000000004,276.05,370.80000000000007,49500,0.06%,4.33%,244.7%,45.78%,171.43,$9.8,MIA 2,UTA 2,generated,1
James Harden (37762388),Kevin Huerter (37762871),Kyle Anderson (37762878),Pascal Siakam (37762428),Day'Ron Sharpe (37762713),Trae Young (37762391),Brice Sensabaugh (37762740),Ivica Zubac (37762433),269.57,275.74,369.01,49900,0.06%,3.72%,243.6%,38.53%,137.3,$9.7,LAC 2,CHI 1,generated,1
Tyrese Haliburton (37762410),Quentin Grimes (37762555),Ausar Thompson (37762560),Jalen Williams (37762417),Nikola Vucevic (37762431),Kelly Oubre Jr. (37762574),KJ Martin (37762828),Onyeka Okongwu (37762529),271.17,274.41,360.95,50000,0.06%,3.38%,241.4%,39.82%,153.38,$9.7,PHI 2,IND 1,generated,1
James Harden (37762388),Kevin Huerter (37762871),Ausar Thompson (37762560),Kyle Anderson (37762878),Day'Ron Sharpe (37762713),Anfernee Simons (37762480),Zaccharie Risacher (37762701),Nikola Jokic (37762380),268.47,273.8,366.89,50000,0.06%,3.33%,238.7%,37.72%,147.8,$9.5,LAC 1,CHI 1,generated,1
Shai Gilgeous-Alexander (37762382),Kevin Huerter (37762871),Kelly Oubre Jr. (37762574),Kyle Anderson (37762878),Day'Ron Sharpe (37762713),Quentin Grimes (37762555),KJ Martin (37762828),Nikola Jokic (37762380),275.53000000000003,282.6,373.71000000000004,49200,0.04%,4.27%,238.0%,46.02%,227.68,$9.5,PHI 2,OKC 1,generated,1
Cade Cunningham (37762385),Anthony Edwards (37762394),Kelly Oubre Jr. (37762574),Kyle Anderson (37762878),Zach Collins (37762922),Trae Young (37762391),KJ Martin (37762828),Kyle Filipowski (37762689),279.09000000000003,279.69000000000005,371.6600000000001,50000,0.04%,4.65%,237.0%,50.34%,182.38,$9.5,UTA 2,DET 1,generated,1
Josh Giddey (37762435),Quentin Grimes (37762555),Kelly Oubre Jr. (37762574),Pascal Siakam (37762428),Jalen Duren (37762457),Isaiah Collier (37762522),Aaron Wiggins (37762691),Onyeka Okongwu (37762529),274.14,278.4,361.11999999999995,49900,0.06%,3.93%,236.4%,43.52%,154.74,$9.5,PHI 2,CHI 1,generated,1
Trae Young (37762391),Quentin Grimes (37762555),Zaccharie Risacher (37762701),Kyle Anderson (37762878),Nikola Jokic (37762380),Kelly Oubre Jr. (37762574),KJ Martin (37762828),Donovan Clingan (37762572),279.26,284.29999999999995,372.27,49900,0.05%,4.47%,234.8%,50.86%,215.09,$9.4,ATL 2,PHI 2,generated,1
Jamal Murray (37762421),Kelly Oubre Jr. (37762574),Zaccharie Risacher (37762701),Pascal Siakam (37762428),Day'Ron Sharpe (37762713),Quentin Grimes (37762555),KJ Martin (37762828),Shai Gilgeous-Alexander (37762382),277.29,280.45000000000005,369.19,49900,0.04%,4.56%,234.4%,48.1%,181.11,$9.4,PHI 2,DEN 1,generated,1
Tyrese Haliburton (37762410),Kelly Oubre Jr. (37762574),Andrew Wiggins (37762500),Kyle Anderson (37762878),Day'Ron Sharpe (37762713),Quentin Grimes (37762555),KJ Martin (37762828),Nikola Jokic (37762380),278.78,284.14000000000004,370.95000000000005,49400,0.03%,4.69%,234.2%,50.23%,209.88,$9.4,PHI 2,MIA 2,generated,1
Cade Cunningham (37762385),Quentin Grimes (37762555),Michael Porter Jr. (37762525),Georges Niang (37762726),Onyeka Okongwu (37762529),Tyrese Haliburton (37762410),Aaron Wiggins (37762691),Kyle Filipowski (37762689),274.63,278.09,361.4200000000001,49900,0.07%,3.68%,233.6%,44.24%,153.41,$9.3,ATL 2,DET 1,generated,1
Shai Gilgeous-Alexander (37762382),Ziaire Williams (37762648),Kelly Oubre Jr. (37762574),Aaron Wiggins (37762691),Nikola Jokic (37762380),Kevin Huerter (37762871),KJ Martin (37762828),Kyle Filipowski (37762689),276.6,283.45,371.28000000000003,49900,0.05%,4.09%,233.3%,47.08%,204.86,$9.3,OKC 2,UTA 2,generated,1
Tyrese Maxey (37762400),Keon Johnson (37762584),Kelly Oubre Jr. (37762574),Deni Avdija (37762510),Jalen Duren (37762457),Trae Young (37762391),KJ Martin (37762828),Kyle Anderson (37762878),275.21999999999997,275.07,367.18,50000,0.06%,4.03%,232.7%,45.21%,152.21,$9.3,PHI 2,BKN 1,generated,1
Trae Young (37762391),Kelly Oubre Jr. (37762574),Kyle Anderson (37762878),Georges Niang (37762726),Alexandre Sarr (37762558),Quentin Grimes (37762555),KJ Martin (37762828),Nikola Jokic (37762380),280.32,284.94,371.78,49800,0.04%,4.59%,232.1%,52.52%,217.95999999999998,$9.3,ATL 2,PHI 2,generated,1
Tyrese Maxey (37762400),Kelly Oubre Jr. (37762574),Ziaire Williams (37762648),Kyle Anderson (37762878),Day'Ron Sharpe (37762713),Anthony Edwards (37762394),KJ Martin (37762828),Trae Young (37762391),278.49,277.2,370.13000000000005,50000,0.04%,4.6%,231.5%,49.56%,156.6,$9.3,PHI 2,BKN 2,generated,1
Shai Gilgeous-Alexander (37762382),Quentin Grimes (37762555),Zaccharie Risacher (37762701),Georges Niang (37762726),Jalen Duren (37762457),Keyonte George (37762492),KJ Martin (37762828),Ivica Zubac (37762433),270.64000000000004,274.81,367.26,49900,0.06%,3.53%,231.3%,39.7%,164.32,$9.3,ATL 2,UTA 2,generated,1
Russell Westbrook (37762547),Quentin Grimes (37762555),Aaron Wiggins (37762691),Aaron Gordon (37762607),Day'Ron Sharpe (37762713),Dyson Daniels (37762459),Pascal Siakam (37762428),Trae Young (37762391),271.41999999999996,268.93,361.64,49500,0.07%,3.56%,231.0%,40.52%,111.55999999999999,$9.2,DEN 2,ATL 2,generated,1
Josh Giddey (37762435),Quentin Grimes (37762555),Jalen Williams (37762417),Aaron Gordon (37762607),Onyeka Okongwu (37762529),Anthony Edwards (37762394),KJ Martin (37762828),Kyle Filipowski (37762689),274.99,280.01,363.69000000000005,50000,0.04%,3.85%,230.6%,44.75%,164.01,$9.2,UTA 2,CHI 1,generated,1
James Harden (37762388),Kevin Huerter (37762871),Kyle Anderson (37762878),Pascal Siakam (37762428),Nikola Jokic (37762380),Ziaire Williams (37762648),KJ Martin (37762828),Kyle Filipowski (37762689),275.52,283.18,371.20000000000005,49900,0.05%,4.0%,230.6%,45.73%,197.23000000000002,$9.2,UTA 2,LAC 1,generated,1
Killian Hayes (37762769),Quentin Grimes (37762555),Andrew Wiggins (37762500),Bam Adebayo (37762406),Jalen Duren (37762457),Trae Young (37762391),Georges Niang (37762726),Day'Ron Sharpe (37762713),270.06999999999994,269.35999999999996,360.49,49500,0.07%,3.42%,229.7%,39.13%,117.41,$9.2,BKN 2,MIA 2,generated,1
Cade Cunningham (37762385),Kelly Oubre Jr. (37762574),Kyle Anderson (37762878),Georges Niang (37762726),Myles Turner (37762520),Trae Young (37762391),KJ Martin (37762828),Andrew Wiggins (37762500),278.89,278.25,366.53,49800,0.04%,4.27%,228.7%,50.02%,169.61,$9.1,MIA 2,ATL 2,generated,1
Killian Hayes (37762769),Quentin Grimes (37762555),Kelly Oubre Jr. (37762574),KJ Martin (37762828),Nikola Jokic (37762380),James Harden (37762388),Aaron Wiggins (37762691),Kyle Filipowski (37762689),280.25,287.31,370.80000000000007,50000,0.04%,4.49%,227.9%,52.27%,227.33,$9.1,PHI 2,UTA 2,generated,1
Cade Cunningham (37762385),Quentin Grimes (37762555),Ausar Thompson (37762560),Aaron Gordon (37762607),Myles Turner (37762520),Trae Young (37762391),Kyle Anderson (37762878),KJ Martin (37762828),275.38,273.96000000000004,367.86,50000,0.06%,3.95%,225.8%,45.6%,150.79000000000002,$9.0,DET 2,PHI 1,generated,1
Trae Young (37762391),Kevin Huerter (37762871),Toumani Camara (37762550),Georges Niang (37762726),Jalen Duren (37762457),Shai Gilgeous-Alexander (37762382),KJ Martin (37762828),Donovan Clingan (37762572),269.48,270.13,364.35,49900,0.06%,3.55%,222.1%,38.79%,128.07,$8.9,ATL 2,POR 2,generated,1
Russell Westbrook (37762547),Kelly Oubre Jr. (37762574),Jalen Williams (37762417),Deni Avdija (37762510),Kyle Filipowski (37762689),Keyonte George (37762492),KJ Martin (37762828),Trae Young (37762391),273.83000000000004,275.44,367.65999999999997,49700,0.06%,3.8%,221.0%,43.55%,160.11,$8.8,UTA 3,DEN 1,generated,1
Tyrese Haliburton (37762410),Kelly Oubre Jr. (37762574),Andrew Wiggins (37762500),Georges Niang (37762726),Ivica Zubac (37762433),Trae Young (37762391),Brice Sensabaugh (37762740),Kyle Filipowski (37762689),276.61,283.99,363.73,50000,0.06%,3.77%,220.6%,46.76%,163.9,$8.8,ATL 2,UTA 2,generated,1
James Harden (37762388),Quentin Grimes (37762555),Kelly Oubre Jr. (37762574),Aaron Gordon (37762607),Day'Ron Sharpe (37762713),Anthony Edwards (37762394),KJ Martin (37762828),Nic Claxton (37762536),276.92,277.33000000000004,368.54,49600,0.04%,4.08%,220.5%,47.58%,174.61,$8.8,PHI 2,BKN 2,generated,1
Trae Young (37762391),Quentin Grimes (37762555),Kelly Oubre Jr. (37762574),Pascal Siakam (37762428),Onyeka Okongwu (37762529),Keyonte George (37762492),Jerami Grant (37762611),KJ Martin (37762828),278.18,278.57,366.52000000000004,49800,0.04%,4.13%,219.0%,49.16%,176.79000000000002,$8.8,ATL 2,PHI 2,generated,1
James Harden (37762388),Dyson Daniels (37762459),Aaron Wiggins (37762691),KJ Martin (37762828),Jalen Duren (37762457),Anthony Edwards (37762394),Brice Sensabaugh (37762740),Day'Ron Sharpe (37762713),267.9,271.21,363.53000000000003,49900,0.07%,3.25%,217.4%,37.02%,114.75,$8.7,UTA 2,LAC 1,generated,1
Shai Gilgeous-Alexander (37762382),Kevin Huerter (37762871),Kyle Anderson (37762878),Zaccharie Risacher (37762701),Nikola Jokic (37762380),Quentin Grimes (37762555),KJ Martin (37762828),Onyeka Okongwu (37762529),273.96000000000004,282.85,370.99,49900,0.04%,3.91%,217.0%,43.91%,207.51999999999998,$8.7,ATL 2,OKC 1,generated,1
Josh Giddey (37762435),Quentin Grimes (37762555),Kelly Oubre Jr. (37762574),Pascal Siakam (37762428),Nikola Vucevic (37762431),Jamal Murray (37762421),KJ Martin (37762828),Kyle Filipowski (37762689),277.71,284.38,363.26,49800,0.05%,3.67%,216.3%,48.29%,194.81,$8.7,CHI 2,PHI 2,generated,1
Tyler Herro (37762403),Kelly Oubre Jr. (37762574),Aaron Wiggins (37762691),Aaron Gordon (37762607),Onyeka Okongwu (37762529),Trae Young (37762391),KJ Martin (37762828),Keyonte George (37762492),276.51,276.5,365.5,49800,0.06%,3.91%,214.9%,46.7%,151.82999999999998,$8.6,ATL 2,UTA 2,generated,1
Trae Young (37762391),Kevin Huerter (37762871),Kyle Anderson (37762878),KJ Martin (37762828),Isaiah Hartenstein (37762465),Quentin Grimes (37762555),Deni Avdija (37762510),Shai Gilgeous-Alexander (37762382),272.90999999999997,275.83,369.78000000000003,49800,0.05%,3.8%,214.4%,42.48%,173.49,$8.6,OKC 2,ATL 1,generated,1
Trae Young (37762391),Ziaire Williams (37762648),Michael Porter Jr. (37762525),Pascal Siakam (37762428),Ivica Zubac (37762433),Toumani Camara (37762550),KJ Martin (37762828),Kyle Filipowski (37762689),273.14,273.21000000000004,363.21000000000004,49800,0.05%,3.56%,213.2%,42.76%,129.56,$8.5,UTA 2,ATL 1,generated,1
Shai Gilgeous-Alexander (37762382),Kelly Oubre Jr. (37762574),Kyle Anderson (37762878),Georges Niang (37762726),Nikola Jokic (37762380),Caris LeVert (37762579),KJ Martin (37762828),Kyle Filipowski (37762689),275.3,284.84,369.93000000000006,50000,0.05%,3.67%,213.2%,45.61%,214.46,$8.5,ATL 2,UTA 2,generated,1
Tyrese Haliburton (37762410),Kelly Oubre Jr. (37762574),Kyle Anderson (37762878),Jalen Williams (37762417),Nic Claxton (37762536),Trae Young (37762391),KJ Martin (37762828),Quentin Grimes (37762555),276.82,278.0,367.52000000000004,49600,0.03%,4.16%,212.2%,47.26%,183.18,$8.5,PHI 2,IND 1,generated,1
Tyrese Haliburton (37762410),Quentin Grimes (37762555),Cameron Johnson (37762506),KJ Martin (37762828),Jalen Duren (37762457),Kelly Oubre Jr. (37762574),Kyle Anderson (37762878),Trae Young (37762391),275.83,274.75,366.74,49200,0.03%,4.07%,211.9%,45.81%,180.12,$8.5,PHI 2,IND 1,generated,1
Trae Young (37762391),Andrew Nembhard (37762630),Michael Porter Jr. (37762525),Kyle Anderson (37762878),Day'Ron Sharpe (37762713),Keyonte George (37762492),KJ Martin (37762828),Shai Gilgeous-Alexander (37762382),268.38,267.36,368.64,49700,0.06%,3.63%,209.6%,37.97%,126.42,$8.4,UTA 2,ATL 1,generated,1
James Harden (37762388),Svi Mykhailiuk (37762784),Kelly Oubre Jr. (37762574),Georges Niang (37762726),Nikola Vucevic (37762431),Shai Gilgeous-Alexander (37762382),KJ Martin (37762828),Day'Ron Sharpe (37762713),268.45000000000005,275.96999999999997,365.27,50000,0.06%,3.14%,209.4%,37.27%,154.64,$8.4,UTA 2,LAC 1,generated,1
Tyrese Haliburton (37762410),Kevin Huerter (37762871),Kelly Oubre Jr. (37762574),Kyle Anderson (37762878),Kyle Filipowski (37762689),Shai Gilgeous-Alexander (37762382),KJ Martin (37762828),Trae Young (37762391),278.62,281.73,372.20000000000005,49200,0.04%,4.31%,208.4%,49.94%,206.6,$8.3,UTA 2,IND 1,generated,1
Josh Giddey (37762435),Ziaire Williams (37762648),Michael Porter Jr. (37762525),Jalen Williams (37762417),Day'Ron Sharpe (37762713),Kelly Oubre Jr. (37762574),KJ Martin (37762828),Trae Young (37762391),272.87000000000006,271.18,365.43,49600,0.04%,3.83%,208.2%,42.28%,133.06,$8.3,BKN 2,CHI 1,generated,1
Cade Cunningham (37762385),Kelly Oubre Jr. (37762574),Zaccharie Risacher (37762701),Pascal Siakam (37762428),Day'Ron Sharpe (37762713),Toumani Camara (37762550),KJ Martin (37762828),Jalen Williams (37762417),272.84000000000003,274.83000000000004,363.41,49800,0.05%,3.62%,208.2%,41.86%,146.41,$8.3,DET 1,PHI 1,generated,1
Tyrese Maxey (37762400),Kelly Oubre Jr. (37762574),Andrew Wiggins (37762500),Aaron Gordon (37762607),Jalen Duren (37762457),Keyonte George (37762492),KJ Martin (37762828),Onyeka Okongwu (37762529),274.56,277.5,361.31,49700,0.04%,3.51%,207.4%,43.91%,149.3,$8.3,PHI 2,UTA 2,generated,1
Trae Young (37762391),Anthony Edwards (37762394),Kyle Anderson (37762878),Bam Adebayo (37762406),Day'Ron Sharpe (37762713),Anfernee Simons (37762480),KJ Martin (37762828),Georges Niang (37762726),273.37,271.81,367.32000000000005,49800,0.04%,3.92%,206.7%,43.01%,130.72,$8.3,ATL 2,MIA 2,generated,1
Trae Young (37762391),Kelly Oubre Jr. (37762574),Ausar Thompson (37762560),Georges Niang (37762726),Onyeka Okongwu (37762529),Anfernee Simons (37762480),KJ Martin (37762828),Tyler Herro (37762403),275.83,274.77,363.75,50000,0.05%,3.68%,206.2%,45.64%,144.17000000000002,$8.2,ATL 3,PHI 1,generated,1
Anthony Edwards (37762394),Kelly Oubre Jr. (37762574),Zaccharie Risacher (37762701),Paul George (37762453),Myles Turner (37762520),Keyonte George (37762492),KJ Martin (37762828),Jalen Duren (37762457),272.6,273.74,360.92,49900,0.04%,3.42%,202.6%,42.13%,142.42000000000002,$8.1,PHI 2,UTA 2,generated,1
