Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
nick smith jr.,SF/SG/G/F/UTIL,CHA,25.09%,0.01%,0.98%,21.41%,14.55%,$-0.55
aaron wiggins,PF/SF/F/UTIL,OKC,24.52%,0.01%,0.95%,10.28%,8.81%,$-0.57
nic claxton,C/UTIL,BKN,23.59%,0.01%,0.91%,1.63%,2.85%,$-0.58
bilal coulibaly,SG/G/UTIL,WAS,24.96%,0.01%,0.93%,5.57%,5.72%,$-0.61
malik monk,PG/SG/G/UTIL,SAC,25.01%,0.01%,0.93%,9.16%,6.69%,$-0.61
paolo banchero,PF/F/UTIL,ORL,24.2%,0.01%,0.91%,11.78%,15.17%,$-0.63
corey kispert,PF/SF/F/UTIL,WAS,24.68%,0.01%,0.91%,4.76%,4.13%,$-0.63
devin vassell,SF/SG/G/F/UTIL,SAS,24.77%,0.01%,0.91%,9.3%,5.48%,$-0.64
nickeil alexander-walker,SF/SG/G/F/UTIL,MIN,25.1%,0.0%,0.93%,15.82%,10.3%,$-0.66
darius garland,PG/G/UTIL,CLE,23.06%,0.01%,0.88%,2.7%,3.13%,$-0.66
damian lillard,PG/G/UTIL,MIL,25.27%,0.0%,0.89%,19.11%,21.17%,$-0.68
ty jerome,PG/G/UTIL,CLE,21.96%,0.01%,0.88%,2.79%,3.67%,$-0.68
rudy gobert,C/UTIL,MIN,24.88%,0.0%,0.87%,2.52%,4.12%,$-0.71
wendell carter jr.,C/UTIL,ORL,22.53%,0.01%,0.86%,1.57%,3.34%,$-0.72
jeremy sochan,C/PF/F/UTIL,SAS,23.43%,0.01%,0.88%,9.21%,8.27%,$-0.73
trae young,PG/G/UTIL,ATL,22.35%,0.01%,0.85%,3.86%,3.81%,$-0.74
buddy hield,SG/G/UTIL,GSW,22.63%,0.01%,0.87%,3.86%,4.24%,$-0.75
quinten post,C/UTIL,GSW,20.97%,0.01%,0.82%,0.4%,0.79%,$-0.76
alex caruso,PG/SF/G/F/UTIL,OKC,22.59%,0.01%,0.85%,4.42%,3.14%,$-0.77
moussa diabate,C/UTIL,CHA,22.86%,0.01%,0.85%,4.77%,10.06%,$-0.78
naz reid,C/PF/F/UTIL,MIN,23.72%,0.01%,0.84%,7.32%,5.48%,$-0.78
nikola jovic,C/PF/F/UTIL,MIA,24.34%,0.0%,0.85%,11.98%,10.76%,$-0.78
jamal murray,PG/SG/G/UTIL,DEN,23.81%,0.01%,0.83%,3.85%,2.84%,$-0.78
lamelo ball,PG/G/UTIL,CHA,21.81%,0.01%,0.84%,4.46%,4.23%,$-0.78
jayson tatum,PF/SF/F/UTIL,BOS,23.19%,0.01%,0.83%,8.82%,7.02%,$-0.79
onyeka okongwu,C/UTIL,ATL,21.92%,0.01%,0.81%,1.62%,2.97%,$-0.79
derrick white,PG/SG/G/UTIL,BOS,24.42%,0.0%,0.84%,12.36%,9.38%,$-0.8
moses moody,PG/SF/G/F/UTIL,GSW,22.67%,0.01%,0.84%,5.42%,3.67%,$-0.81
chris paul,PG/G/UTIL,SAS,22.36%,0.01%,0.83%,2.92%,3.9%,$-0.82
carlton carrington,PG/SG/G/UTIL,WAS,24.15%,0.0%,0.84%,13.17%,10.88%,$-0.82
jimmy butler,PF/SF/F/UTIL,GSW,22.53%,0.01%,0.81%,4.69%,3.72%,$-0.82
goga bitadze,C/UTIL,ORL,21.01%,0.01%,0.8%,1.61%,3.13%,$-0.82
pj washington,PF/SF/F/UTIL,DAL,23.23%,0.0%,0.81%,4.97%,4.03%,$-0.84
brook lopez,C/UTIL,MIL,24.12%,0.0%,0.8%,2.71%,5.79%,$-0.86
payton pritchard,PG/SG/G/UTIL,BOS,22.78%,0.0%,0.81%,3.2%,2.34%,$-0.88
evan mobley,C/PF/F/UTIL,CLE,22.28%,0.01%,0.78%,2.95%,2.41%,$-0.88
trendon watford,C/PF/F/UTIL,BKN,21.98%,0.01%,0.8%,0.28%,0.25%,$-0.88
michael porter jr.,PF/SF/F/UTIL,DEN,22.96%,0.0%,0.78%,4.6%,3.66%,$-0.91
draymond green,C/PF/F/UTIL,GSW,22.86%,0.0%,0.78%,4.21%,3.28%,$-0.91
duncan robinson,SG/G/UTIL,MIA,22.65%,0.0%,0.8%,5.18%,6.01%,$-0.91
tidjane salaun,PF/SF/F/UTIL,CHA,21.2%,0.01%,0.78%,0.36%,0.32%,$-0.91
luke kornet,C/UTIL,BOS,22.69%,0.0%,0.8%,0.42%,0.98%,$-0.91
aaron gordon,C/PF/F/UTIL,DEN,22.48%,0.0%,0.78%,4.47%,4.03%,$-0.93
christian braun,SF/SG/G/F/UTIL,DEN,23.63%,0.0%,0.78%,2.37%,1.34%,$-0.95
tosan evbuomwan,PF/SF/F/UTIL,BKN,22.47%,0.0%,0.78%,5.88%,5.27%,$-0.96
antonio reeves,PG/SG/G/UTIL,NOP,21.62%,0.0%,0.76%,1.73%,1.54%,$-0.98
rob dillingham,PG/G/UTIL,MIN,21.87%,0.0%,0.76%,0.81%,1.28%,$-0.98
zach lavine,SF/SG/G/F/UTIL,SAC,23.23%,0.0%,0.74%,11.46%,6.67%,$-0.99
terance mann,PG/SG/G/UTIL,ATL,23.38%,0.0%,0.74%,0.11%,0.1%,$-1.01
andrew wiggins,SF/F/UTIL,MIA,22.17%,0.0%,0.73%,2.18%,2.51%,$-1.03
kel'el ware,C/UTIL,MIA,21.89%,0.0%,0.71%,0.81%,1.59%,$-1.03
malcolm brogdon,PG/SG/G/UTIL,WAS,20.27%,0.0%,0.73%,3.47%,2.93%,$-1.04
dyson daniels,SG/G/UTIL,ATL,22.42%,0.0%,0.72%,1.54%,1.46%,$-1.05
anthony black,PG/G/UTIL,ORL,21.22%,0.0%,0.74%,0.05%,0.06%,$-1.07
cole anthony,PG/SG/G/UTIL,ORL,20.33%,0.0%,0.71%,3.03%,2.31%,$-1.08
aj green,PG/SG/G/UTIL,MIL,21.63%,0.0%,0.72%,3.81%,3.39%,$-1.09
kyrie irving,PG/G/UTIL,DAL,21.72%,0.0%,0.67%,4.16%,4.27%,$-1.1
gary trent jr.,SF/SG/G/F/UTIL,MIL,21.26%,0.0%,0.71%,2.23%,1.49%,$-1.1
kentavious caldwell-pope,SG/G/UTIL,ORL,22.39%,0.0%,0.72%,3.24%,3.74%,$-1.1
max christie,SF/SG/G/F/UTIL,DAL,21.77%,0.0%,0.69%,0.57%,0.38%,$-1.11
sam merrill,SG/G/UTIL,CLE,20.58%,0.0%,0.65%,0.08%,0.1%,$-1.13
demar derozan,SF/F/UTIL,SAC,21.3%,0.0%,0.67%,1.89%,1.96%,$-1.14
scoot henderson,PG/G/UTIL,POR,21.36%,0.0%,0.69%,0.4%,0.49%,$-1.14
luguentz dort,SF/SG/G/F/UTIL,OKC,21.99%,0.0%,0.68%,4.41%,2.76%,$-1.15
keegan murray,PF/F/UTIL,SAC,22.1%,0.0%,0.65%,1.73%,2.12%,$-1.18
jerami grant,PF/F/UTIL,POR,22.82%,0.0%,0.64%,0.28%,0.34%,$-1.2
karlo matkovic,C/PF/F/UTIL,NOP,20.79%,0.0%,0.65%,1.35%,1.37%,$-1.21
javonte green,PF/SF/F/UTIL,NOP,20.69%,0.0%,0.65%,2.6%,2.06%,$-1.22
jaylen clark,SF/SG/G/F/UTIL,MIN,19.44%,0.0%,0.68%,0.04%,0.02%,$-1.22
haywood highsmith,PF/SF/F/UTIL,MIA,21.74%,0.0%,0.66%,0.08%,0.1%,$-1.23
miles bridges,PF/F/UTIL,CHA,19.05%,0.0%,0.6%,1.33%,1.52%,$-1.23
taurean prince,PF/SF/F/UTIL,MIL,21.58%,0.0%,0.65%,1.34%,1.23%,$-1.23
de'andre hunter,PF/SF/F/UTIL,CLE,20.48%,0.0%,0.63%,2.0%,1.63%,$-1.24
yves missi,C/UTIL,NOP,21.55%,0.0%,0.61%,1.23%,2.6%,$-1.24
trey murphy iii,SF/SG/G/F/UTIL,NOP,20.35%,0.0%,0.62%,3.8%,2.29%,$-1.24
neemias queta,C/UTIL,BOS,21.65%,0.0%,0.65%,0.06%,0.1%,$-1.26
jaden mcdaniels,SF/F/UTIL,MIN,21.12%,0.0%,0.61%,1.18%,1.32%,$-1.29
jalen pickett,PG/SG/G/UTIL,DEN,19.12%,0.0%,0.64%,0.02%,0.03%,$-1.29
donovan clingan,C/UTIL,POR,19.55%,0.0%,0.61%,0.47%,0.94%,$-1.31
kj simpson,PG/G/UTIL,CHA,19.65%,0.0%,0.48%,0.08%,0.1%,$-1.36
deni avdija,PF/SF/F/UTIL,POR,18.71%,0.0%,0.55%,1.11%,0.86%,$-1.38
d'angelo russell,PG/G/UTIL,BKN,18.63%,0.0%,0.55%,1.03%,1.18%,$-1.4
klay thompson,SG/G/UTIL,DAL,18.9%,0.0%,0.56%,1.15%,1.38%,$-1.42
tristan vukcevic,C/UTIL,WAS,17.68%,0.0%,0.52%,0.11%,0.28%,$-1.42
naji marshall,PF/SF/F/UTIL,DAL,18.89%,0.0%,0.54%,1.68%,1.4%,$-1.44
jonas valanciunas,C/UTIL,SAC,19.82%,0.0%,0.58%,0.04%,0.1%,$-1.46
cameron johnson,PF/SF/F/UTIL,BKN,18.39%,0.0%,0.53%,2.41%,1.88%,$-1.47
jaylon tyson,SF/SG/G/F/UTIL,CLE,20.15%,0.0%,0.5%,0.14%,0.1%,$-1.49
shaedon sharpe,SF/SG/G/F/UTIL,POR,18.1%,0.0%,0.51%,1.15%,0.69%,$-1.5
ziaire williams,SF/SG/G/F/UTIL,BKN,18.88%,0.0%,0.51%,2.85%,1.68%,$-1.51
deandre jordan,C/UTIL,DEN,18.92%,0.0%,0.51%,0.04%,0.1%,$-1.51
vit krejci,SF/SG/G/F/UTIL,ATL,18.82%,0.0%,0.49%,1.04%,0.63%,$-1.53
keon ellis,PG/SG/G/UTIL,SAC,18.69%,0.0%,0.48%,1.25%,1.01%,$-1.57
zaccharie risacher,PF/SF/F/UTIL,ATL,18.0%,0.0%,0.48%,0.68%,0.62%,$-1.57
keldon johnson,PF/SF/F/UTIL,SAS,18.24%,0.0%,0.48%,0.34%,0.31%,$-1.57
kenrich williams,PF/F/UTIL,OKC,17.85%,0.0%,0.49%,0.09%,0.1%,$-1.58
tyrese martin,SG/G/UTIL,BKN,18.77%,0.0%,0.5%,0.21%,0.21%,$-1.6
gary payton ii,SF/SG/G/F/UTIL,GSW,21.46%,0.0%,0.64%,0.01%,0.01%,$-1.6
caris levert,SF/SG/G/F/UTIL,ATL,17.92%,0.0%,0.45%,0.49%,0.32%,$-1.62
davion mitchell,PG/SG/G/UTIL,MIA,18.63%,0.0%,0.46%,0.09%,0.1%,$-1.62
gui santos,PF/SF/F/UTIL,GSW,17.79%,0.0%,0.46%,0.13%,0.1%,$-1.65
jeremiah robinson-earl,C/PF/F/UTIL,NOP,18.2%,0.0%,0.42%,0.09%,0.1%,$-1.65
josh green,SF/F/UTIL,CHA,18.28%,0.0%,0.4%,0.1%,0.1%,$-1.65
trey lyles,C/PF/F/UTIL,SAC,16.7%,0.0%,0.4%,0.11%,0.1%,$-1.69
julian strawther,SF/SG/G/F/UTIL,DEN,16.97%,0.0%,0.4%,0.15%,0.1%,$-1.7
georges niang,PF/F/UTIL,ATL,16.61%,0.0%,0.37%,0.06%,0.13%,$-1.71
kessler edwards,PF/SF/F/UTIL,DAL,18.2%,0.0%,0.36%,0.1%,0.1%,$-1.74
dante exum,SF/F/UTIL,DAL,16.91%,0.0%,0.4%,0.65%,0.79%,$-1.75
jaylin williams,C/UTIL,OKC,16.69%,0.0%,0.41%,0.09%,0.16%,$-1.79
seth curry,SG/G/UTIL,CHA,16.92%,0.0%,0.34%,0.08%,0.1%,$-1.81
daquan jeffries,PF/F/UTIL,CHA,16.6%,0.0%,0.33%,0.08%,0.1%,$-1.82
josh christopher,PG/G/UTIL,MIA,18.76%,0.0%,0.22%,0.02%,0.03%,$-1.84
tristan da silva,PF/SF/F/UTIL,ORL,16.54%,0.0%,0.38%,0.13%,0.18%,$-1.85
chet holmgren,C/PF/F/UTIL,OKC,14.72%,0.0%,0.34%,1.6%,1.3%,$-1.86
jamal cain,SF/SG/G/F/UTIL,NOP,15.8%,0.0%,0.33%,0.1%,0.1%,$-1.88
olivier-maxence prosper,PF/F/UTIL,DAL,15.31%,0.0%,0.34%,0.1%,0.1%,$-1.88
toumani camara,SF/SG/G/F/UTIL,POR,14.25%,0.0%,0.32%,0.06%,0.03%,$-1.88
gary harris,SF/SG/G/F/UTIL,ORL,17.53%,0.0%,0.38%,0.09%,0.1%,$-1.88
jordan mclaughlin,PG/G/UTIL,SAS,18.26%,0.0%,0.3%,0.03%,0.03%,$-1.92
liam robbins,C/UTIL,MIL,14.33%,0.0%,0.22%,0.03%,0.03%,$-1.94
mason jones,SG/G/UTIL,SAC,16.66%,0.0%,0.32%,0.03%,0.03%,$-1.97
andre jackson jr.,SF/SG/G/F/UTIL,MIL,15.28%,0.0%,0.29%,0.13%,0.1%,$-1.98
aj johnson,PG/G/UTIL,WAS,13.69%,0.0%,0.29%,0.06%,0.1%,$-2.0
joe ingles,PF/F/UTIL,MIN,16.58%,0.0%,0.37%,0.04%,0.1%,$-2.0
harrison barnes,PF/SF/F/UTIL,SAS,14.29%,0.0%,0.29%,0.26%,0.2%,$-2.02
spencer dinwiddie,PG/SG/G/UTIL,DAL,14.32%,0.0%,0.25%,0.13%,0.1%,$-2.03
luka garza,C/UTIL,MIN,13.28%,0.0%,0.22%,0.06%,0.1%,$-2.06
jake laravia,PF/SF/F/UTIL,SAC,13.11%,0.0%,0.26%,0.13%,0.1%,$-2.07
colby jones,SF/F/UTIL,WAS,13.73%,0.0%,0.2%,0.04%,0.03%,$-2.09
craig porter jr.,PG/G/UTIL,CLE,13.79%,0.0%,0.24%,0.07%,0.1%,$-2.1
julian champagnie,SF/SG/G/F/UTIL,SAS,14.15%,0.0%,0.21%,0.19%,0.1%,$-2.12
vlatko cancar,C/UTIL,DEN,19.29%,0.0%,0.21%,0.01%,0.03%,$-2.12
zeke nnaji,C/PF/F/UTIL,DEN,14.01%,0.0%,0.21%,0.08%,0.1%,$-2.13
ryan rollins,PG/SG/G/UTIL,MIL,12.32%,0.0%,0.22%,0.09%,0.1%,$-2.14
larry nance jr.,C/UTIL,ATL,13.1%,0.0%,0.18%,0.04%,0.1%,$-2.14
jalen wilson,SG/G/UTIL,BKN,12.45%,0.0%,0.2%,0.09%,0.1%,$-2.15
kyle anderson,PF/SF/F/UTIL,MIA,13.56%,0.0%,0.2%,0.1%,0.1%,$-2.18
jackson rowe,PF/SF/F/UTIL,GSW,11.34%,0.0%,0.14%,0.03%,0.03%,$-2.2
anton watson,SF/F/UTIL,BOS,15.12%,0.0%,0.15%,0.04%,0.03%,$-2.21
nikola topic,PG/G/UTIL,OKC,14.08%,0.0%,0.16%,0.03%,0.03%,$-2.21
herbert jones,C/UTIL,NOP,10.75%,0.0%,0.16%,0.03%,0.03%,$-2.21
pat spencer,PG/G/UTIL,GSW,11.58%,0.0%,0.2%,0.02%,0.03%,$-2.21
jesse edwards,C/UTIL,MIN,16.68%,0.0%,0.21%,0.01%,0.03%,$-2.22
terrence shannon jr.,SF/SG/G/F/UTIL,MIN,13.2%,0.0%,0.19%,0.03%,0.03%,$-2.23
luke travers,SF/F/UTIL,CLE,13.55%,0.0%,0.14%,0.03%,0.03%,$-2.24
caleb houstan,PF/SF/F/UTIL,ORL,11.2%,0.0%,0.17%,0.04%,0.03%,$-2.25
cory joseph,PG/G/UTIL,ORL,13.97%,0.0%,0.11%,0.03%,0.03%,$-2.25
trey alexander,PG/SG/G/UTIL,DEN,10.52%,0.0%,0.11%,0.03%,0.03%,$-2.25
garrison mathews,SF/SG/G/F/UTIL,ATL,11.87%,0.0%,0.12%,0.04%,0.03%,$-2.27
david duke jr.,SG/G/UTIL,SAS,11.76%,0.0%,0.08%,0.02%,0.03%,$-2.29
doug mcdermott,SF/F/UTIL,SAC,9.66%,0.0%,0.13%,0.03%,0.03%,$-2.29
dariq whitehead,PF/SF/F/UTIL,BKN,11.63%,0.0%,0.12%,0.06%,0.03%,$-2.29
jaden hardy,PG/SG/G/UTIL,DAL,11.62%,0.0%,0.11%,0.04%,0.03%,$-2.3
adam flagler,PG/G/UTIL,OKC,11.16%,0.0%,0.13%,0.04%,0.03%,$-2.3
jt thor,PF/SF/F/UTIL,CLE,11.08%,0.0%,0.15%,0.04%,0.03%,$-2.3
malaki branham,SF/SG/G/F/UTIL,SAS,11.38%,0.0%,0.12%,0.11%,0.03%,$-2.32
tyler smith,PF/SF/F/UTIL,MIL,12.35%,0.0%,0.11%,0.03%,0.03%,$-2.32
brandon miller,SG/G/UTIL,CHA,11.1%,0.0%,0.09%,0.04%,0.03%,$-2.33
xavier tillman,C/PF/F/UTIL,BOS,10.55%,0.0%,0.12%,0.04%,0.03%,$-2.33
alex ducas,SG/G/UTIL,OKC,10.64%,0.0%,0.14%,0.04%,0.03%,$-2.33
justin minaya,PF/F/UTIL,POR,9.19%,0.0%,0.13%,0.03%,0.03%,$-2.34
pelle larsson,SF/SG/G/F/UTIL,MIA,11.47%,0.0%,0.11%,0.05%,0.03%,$-2.35
pat connaughton,PF/SF/F/UTIL,MIL,9.02%,0.0%,0.12%,0.03%,0.03%,$-2.35
daron holmes ii,C/UTIL,DEN,11.32%,0.0%,0.19%,0.04%,0.03%,$-2.35
devin carter,PG/SG/G/UTIL,SAC,11.61%,0.0%,0.17%,0.04%,0.03%,$-2.36
tristan thompson,C/UTIL,CLE,13.4%,0.0%,0.22%,0.01%,0.03%,$-2.36
sandro mamukelashvili,C/PF/F/UTIL,SAS,11.54%,0.0%,0.12%,0.04%,0.03%,$-2.37
jae crowder,C/UTIL,SAC,11.35%,0.0%,0.12%,0.03%,0.03%,$-2.37
blake wesley,PG/G/UTIL,SAS,11.48%,0.0%,0.13%,0.04%,0.03%,$-2.37
emoni bates,PG/SF/G/F/UTIL,CLE,10.26%,0.0%,0.1%,0.06%,0.03%,$-2.37
kobe bufkin,PG/G/UTIL,ATL,8.93%,0.0%,0.12%,0.03%,0.03%,$-2.37
dwight powell,C/UTIL,DAL,10.66%,0.0%,0.08%,0.02%,0.03%,$-2.37
chris livingston,SF/F/UTIL,MIL,10.76%,0.0%,0.09%,0.05%,0.03%,$-2.38
isaiah stevens,PG/G/UTIL,MIA,9.79%,0.0%,0.13%,0.02%,0.03%,$-2.38
baylor scheierman,SF/SG/G/F/UTIL,BOS,10.97%,0.0%,0.1%,0.05%,0.03%,$-2.38
matisse thybulle,SG/G/UTIL,POR,10.42%,0.0%,0.12%,0.03%,0.03%,$-2.38
maxwell lewis,SF/F/UTIL,BKN,10.54%,0.0%,0.08%,0.02%,0.03%,$-2.38
moritz wagner,C/UTIL,ORL,9.56%,0.0%,0.11%,0.04%,0.03%,$-2.39
daishen nix,PG/G/UTIL,SAC,8.93%,0.0%,0.08%,0.03%,0.03%,$-2.39
torrey craig,PF/SF/F/UTIL,BOS,13.46%,0.0%,0.06%,0.01%,0.03%,$-2.39
taj gibson,C/UTIL,CHA,9.82%,0.0%,0.1%,0.02%,0.03%,$-2.4
harrison ingram,PF/SF/F/UTIL,SAS,10.34%,0.0%,0.09%,0.05%,0.03%,$-2.41
drew peterson,PF/SF/F/UTIL,BOS,11.46%,0.0%,0.1%,0.04%,0.03%,$-2.41
tristen newton,PG/G/UTIL,MIN,8.54%,0.0%,0.08%,0.03%,0.03%,$-2.41
peyton watson,SF/F/UTIL,DEN,8.6%,0.0%,0.07%,0.03%,0.03%,$-2.41
leonard miller,C/PF/F/UTIL,MIN,9.73%,0.0%,0.09%,0.05%,0.03%,$-2.43
rayan rupert,PG/SF/G/F/UTIL,POR,10.32%,0.0%,0.09%,0.03%,0.03%,$-2.43
brandon williams,PG/G/UTIL,DAL,10.52%,0.0%,0.08%,0.03%,0.03%,$-2.43
isaiah joe,SG/G/UTIL,OKC,10.47%,0.0%,0.09%,0.03%,0.04%,$-2.44
jaylen martin,SF/SG/G/F/UTIL,WAS,9.34%,0.0%,0.07%,0.04%,0.03%,$-2.44
trevelin queen,PG/SG/G/UTIL,ORL,9.83%,0.0%,0.09%,0.03%,0.03%,$-2.45
keaton wallace,PG/G/UTIL,ATL,8.3%,0.0%,0.07%,0.03%,0.04%,$-2.45
ajay mitchell,PG/G/UTIL,OKC,8.04%,0.0%,0.07%,0.03%,0.03%,$-2.45
dejounte murray,PG/G/UTIL,NOP,8.83%,0.0%,0.08%,0.02%,0.03%,$-2.46
jordan walsh,SF/SG/G/F/UTIL,BOS,8.05%,0.0%,0.07%,0.03%,0.03%,$-2.46
de'anthony melton,PG/G/UTIL,BKN,8.71%,0.0%,0.07%,0.04%,0.03%,$-2.47
jd davison,PG/G/UTIL,BOS,7.47%,0.0%,0.07%,0.03%,0.03%,$-2.47
spencer jones,SF/SG/G/F/UTIL,DEN,9.92%,0.0%,0.09%,0.04%,0.03%,$-2.47
kevin love,C/UTIL,MIA,9.73%,0.0%,0.09%,0.04%,0.03%,$-2.48
duop reath,C/UTIL,POR,9.65%,0.0%,0.09%,0.03%,0.03%,$-2.48
jalen johnson,C/PF/F/UTIL,ATL,10.26%,0.0%,0.07%,0.04%,0.03%,$-2.48
dillon jones,PF/F/UTIL,OKC,9.46%,0.0%,0.08%,0.03%,0.03%,$-2.48
daeqwon plowden,SG/G/UTIL,ATL,7.83%,0.0%,0.05%,0.03%,0.03%,$-2.49
bryce mcgowens,SG/G/UTIL,POR,9.8%,0.0%,0.09%,0.04%,0.03%,$-2.49
pj hall,C/PF/F/UTIL,DEN,9.04%,0.0%,0.08%,0.05%,0.03%,$-2.49
hunter tyson,PF/SF/F/UTIL,DEN,8.0%,0.0%,0.07%,0.04%,0.03%,$-2.49
isaiah wong,PG/SG/G/UTIL,CHA,8.56%,0.0%,0.1%,0.05%,0.03%,$-2.5
kylor kelley,C/UTIL,DAL,9.06%,0.0%,0.09%,0.03%,0.03%,$-2.5
mac mcclung,PG/G/UTIL,ORL,5.59%,0.0%,0.03%,0.01%,0.03%,$-2.5
jett howard,PF/SF/F/UTIL,ORL,7.89%,0.0%,0.12%,0.02%,0.03%,$-2.5
trayce jackson-davis,C/UTIL,GSW,8.41%,0.0%,0.05%,0.02%,0.03%,$-2.51
cason wallace,PG/SG/G/UTIL,OKC,8.49%,0.0%,0.08%,0.05%,0.04%,$-2.52
josh minott,SF/SG/G/F/UTIL,MIN,8.52%,0.0%,0.07%,0.05%,0.03%,$-2.52
keion brooks jr.,PF/F/UTIL,NOP,9.03%,0.0%,0.06%,0.03%,0.03%,$-2.52
reece beekman,PG/G/UTIL,BKN,8.14%,0.0%,0.04%,0.04%,0.03%,$-2.53
jabari walker,C/PF/F/UTIL,POR,7.09%,0.0%,0.04%,0.03%,0.03%,$-2.53
isaac okoro,PF/SF/F/UTIL,CLE,10.22%,0.0%,0.07%,0.01%,0.03%,$-2.55
jaime jaquez jr.,SF/SG/G/F/UTIL,MIA,7.82%,0.0%,0.04%,0.04%,0.04%,$-2.55
kris murray,PF/SF/F/UTIL,POR,7.43%,0.0%,0.05%,0.04%,0.03%,$-2.55
ethan thompson,SG/G/UTIL,ORL,7.7%,0.0%,0.04%,0.02%,0.03%,$-2.55
ousmane dieng,C/PF/F/UTIL,OKC,6.87%,0.0%,0.04%,0.03%,0.03%,$-2.55
jericho sims,C/UTIL,MIL,5.29%,0.0%,0.01%,0.01%,0.03%,$-2.55
sidy cissoko,SG/G/UTIL,POR,7.47%,0.0%,0.04%,0.02%,0.03%,$-2.56
dalano banton,PG/SG/G/UTIL,POR,6.53%,0.0%,0.04%,0.03%,0.03%,$-2.57
caleb martin,PF/F/UTIL,DAL,7.27%,0.0%,0.04%,0.02%,0.04%,$-2.58
dominick barlow,C/PF/F/UTIL,ATL,6.35%,0.0%,0.05%,0.03%,0.03%,$-2.58
