PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Tyler Herro (38239631),Jaime Jaquez Jr. (38240031),Ziaire Williams (38239797),Bam Adebayo (38239623),Tristan Vukcevic (38239923),Shai Gilgeous-Alexander (38239580),Haywood Highsmith (38239983),Isaiah Hartenstein (38239684),287.03999999999996,281.21,386.94,50000,0.15%,5.55%,328.8%,51.33%,190.92000000000002,$13.2,MIA 4,OKC 2,generated,1
Keon Johnson (38239759),Colby Jones (38239966),Kevin Huerter (38239725),Bam Adebayo (38239623),Tristan Vukcevic (38239923),Tyler Herro (38239631),Sandro Mamukelashvili (38239955),Shai Gilgeous-Alexander (38239580),286.1,278.17,383.74,49900,0.14%,4.9%,281.1%,50.6%,199.11,$11.2,WAS 2,MIA 2,generated,1
Tyler Herro (38239631),Colby Jones (38239966),Ziaire Williams (38239797),Haywood Highsmith (38239983),Tristan Vukcevic (38239923),Josh Giddey (38239598),Anthony Davis (38239591),Isaiah Hartenstein (38239684),280.74,279.24,376.13,50000,0.11%,4.49%,250.3%,43.69%,195.41,$10.0,MIA 2,WAS 2,generated,1
Tyler Herro (38239631),Colby Jones (38239966),Ziaire Williams (38239797),Haywood Highsmith (38239983),Tristan Vukcevic (38239923),Luka Doncic (38239577),Jaylen Martin (38240062),Shai Gilgeous-Alexander (38239580),282.77,280.16999999999996,378.96,50000,0.11%,4.36%,227.4%,46.21%,211.93,$9.1,WAS 3,MIA 2,generated,1
Tyler Herro (38239631),Keon Johnson (38239759),Colby Jones (38239966),Bam Adebayo (38239623),Tristan Vukcevic (38239923),Chris Paul (38239879),Jalen Williams (38239627),Nikola Vucevic (38239665),279.38,273.92,375.19,49900,0.11%,4.04%,222.0%,41.54%,170.69,$8.9,MIA 2,WAS 2,generated,1
Tyler Herro (38239631),Jared Butler (38239721),Colby Jones (38239966),Bam Adebayo (38239623),Myles Turner (38239692),Jaime Jaquez Jr. (38240031),Jaylen Martin (38240062),Shai Gilgeous-Alexander (38239580),286.39000000000004,277.94999999999993,382.90999999999997,50000,0.09%,4.31%,206.4%,50.96%,203.85,$8.3,MIA 3,WAS 2,generated,1
Shai Gilgeous-Alexander (38239580),Tyrese Martin (38239908),Colby Jones (38239966),Bam Adebayo (38239623),Tristan Vukcevic (38239923),Josh Giddey (38239598),Kenrich Williams (38239995),Alexandre Sarr (38239686),286.09999999999997,286.77,384.25,50000,0.09%,4.18%,206.2%,50.27%,229.06,$8.2,WAS 3,OKC 2,generated,1
Jared Butler (38239721),Colby Jones (38239966),Ziaire Williams (38239797),Bam Adebayo (38239623),Tristan Vukcevic (38239923),Shai Gilgeous-Alexander (38239580),Jaylen Martin (38240062),Josh Giddey (38239598),287.41,282.47,383.66999999999996,50000,0.06%,4.62%,205.9%,52.21%,215.13,$8.2,WAS 3,PHI 1,generated,1
Tyler Herro (38239631),Colby Jones (38239966),Jaylen Martin (38240062),Justin Champagnie (38239809),Alexandre Sarr (38239686),Shai Gilgeous-Alexander (38239580),Kyle Anderson (38240065),Anthony Davis (38239591),280.11,277.74,382.96,50000,0.1%,4.02%,203.8%,43.07%,196.69,$8.2,WAS 4,MIA 2,generated,1
Shai Gilgeous-Alexander (38239580),Colby Jones (38239966),Coby White (38239640),Kenrich Williams (38239995),Tristan Vukcevic (38239923),Jaime Jaquez Jr. (38240031),LeBron James (38239587),Isaiah Hartenstein (38239684),285.07,283.26,386.36,49900,0.08%,4.14%,196.2%,49.02%,214.03,$7.8,OKC 3,WAS 2,generated,1
Davion Mitchell (38239876),Jared Butler (38239721),Jaylen Martin (38240062),Bam Adebayo (38239623),Tristan Vukcevic (38239923),Shai Gilgeous-Alexander (38239580),LeBron James (38239587),Haywood Highsmith (38239983),287.38,279.88,384.24999999999994,50000,0.07%,4.38%,193.0%,52.27%,204.17,$7.7,MIA 3,WAS 2,generated,1
Tyler Herro (38239631),Colby Jones (38239966),Jaylen Martin (38240062),Justin Champagnie (38239809),Tristan Vukcevic (38239923),Shai Gilgeous-Alexander (38239580),Jaime Jaquez Jr. (38240031),Luka Doncic (38239577),282.53,281.45,383.88000000000005,49700,0.08%,4.41%,192.1%,46.03%,213.12,$7.7,WAS 4,MIA 2,generated,1
Tyler Herro (38239631),Jared Butler (38239721),Justin Champagnie (38239809),Anthony Davis (38239591),Tristan Vukcevic (38239923),Stephon Castle (38239688),Jaime Jaquez Jr. (38240031),Isaiah Hartenstein (38239684),273.06000000000006,268.03,374.88000000000005,49600,0.11%,3.48%,187.2%,35.41%,133.27,$7.5,MIA 2,WAS 2,generated,1
Tyler Herro (38239631),Carlton Carrington (38239793),Jaylen Martin (38240062),Bam Adebayo (38239623),Tristan Vukcevic (38239923),Shai Gilgeous-Alexander (38239580),Patrick Williams (38239940),Myles Turner (38239692),282.09,278.68,378.39,50000,0.09%,3.85%,185.7%,44.94%,178.69,$7.4,WAS 3,MIA 2,generated,1
Tyler Herro (38239631),Tyrese Martin (38239908),Jaylen Martin (38240062),Jayson Tatum (38239583),Tristan Vukcevic (38239923),Blake Wesley (38240054),LeBron James (38239587),Isaiah Hartenstein (38239684),274.58000000000004,269.81,373.77000000000004,49600,0.12%,3.25%,185.0%,36.4%,155.15,$7.4,WAS 2,MIA 1,generated,1
Blake Wesley (38240054),Colby Jones (38239966),Haywood Highsmith (38239983),Bam Adebayo (38239623),Tristan Vukcevic (38239923),Shai Gilgeous-Alexander (38239580),Anthony Davis (38239591),Alexandre Sarr (38239686),280.81,278.24,384.15,49600,0.09%,3.86%,184.6%,43.82%,206.2,$7.4,WAS 3,MIA 2,generated,1
Cason Wallace (38239919),Colby Jones (38239966),LeBron James (38239587),Bam Adebayo (38239623),Tristan Vukcevic (38239923),Josh Giddey (38239598),Sandro Mamukelashvili (38239955),Isaiah Hartenstein (38239684),280.79999999999995,277.79,378.65,49500,0.09%,3.5%,182.6%,43.03%,193.15,$7.3,OKC 2,WAS 2,generated,1
Chris Paul (38239879),Jared Butler (38239721),Jaime Jaquez Jr. (38240031),Bam Adebayo (38239623),Tristan Vukcevic (38239923),Shai Gilgeous-Alexander (38239580),LeBron James (38239587),Kyle Anderson (38240065),283.65,278.4,388.36,49900,0.07%,4.03%,182.3%,47.24%,182.5,$7.3,MIA 3,SAS 1,generated,1
Tyler Herro (38239631),Keon Johnson (38239759),Keldon Johnson (38239818),Justin Champagnie (38239809),Tristan Vukcevic (38239923),Colby Jones (38239966),Bam Adebayo (38239623),Shai Gilgeous-Alexander (38239580),284.81,279.29999999999995,383.81,49900,0.07%,4.04%,179.9%,48.94%,204.07,$7.2,WAS 3,MIA 2,generated,1
Tyler Herro (38239631),Colby Jones (38239966),Justin Champagnie (38239809),Kyle Anderson (38240065),Tristan Vukcevic (38239923),Josh Giddey (38239598),Jalen Williams (38239627),Bam Adebayo (38239623),282.62,279.32,378.13,49800,0.08%,3.71%,178.8%,45.31%,200.07,$7.2,MIA 3,WAS 3,generated,1
Jared Butler (38239721),Keon Johnson (38239759),Colby Jones (38239966),Bam Adebayo (38239623),Kel'el Ware (38239743),Shai Gilgeous-Alexander (38239580),Jaime Jaquez Jr. (38240031),Isaiah Hartenstein (38239684),282.72,273.01,381.30000000000007,50000,0.07%,3.82%,171.9%,45.79%,174.7,$6.9,MIA 3,OKC 2,generated,1
Davion Mitchell (38239876),Colby Jones (38239966),Haywood Highsmith (38239983),Sandro Mamukelashvili (38239955),Isaiah Hartenstein (38239684),Shai Gilgeous-Alexander (38239580),LeBron James (38239587),Nikola Vucevic (38239665),279.46000000000004,272.92,376.06,49900,0.09%,3.58%,171.0%,41.88%,177.63,$6.8,MIA 2,OKC 2,generated,1
Jared Butler (38239721),Tyrese Martin (38239908),Jaime Jaquez Jr. (38240031),Kyle Anderson (38240065),Tristan Vukcevic (38239923),Shai Gilgeous-Alexander (38239580),Bam Adebayo (38239623),Anthony Davis (38239591),277.01,271.06,383.16999999999996,49500,0.09%,3.44%,165.9%,39.34%,159.21,$6.6,MIA 3,PHI 1,generated,1
Shai Gilgeous-Alexander (38239580),Colby Jones (38239966),Jaylen Martin (38240062),Kyle Anderson (38240065),Tristan Vukcevic (38239923),Isaiah Joe (38239952),Anthony Davis (38239591),Luka Doncic (38239577),273.72,273.65999999999997,379.47,49800,0.11%,3.23%,164.5%,36.52%,181.65,$6.6,WAS 3,OKC 2,generated,1
Shai Gilgeous-Alexander (38239580),Jared Butler (38239721),Jaylen Martin (38240062),Kenrich Williams (38239995),Tristan Vukcevic (38239923),Luka Doncic (38239577),Colby Jones (38239966),Isaiah Hartenstein (38239684),279.07000000000005,276.45,379.82000000000005,49500,0.07%,3.55%,161.8%,41.66%,196.49,$6.5,OKC 3,WAS 3,generated,1
Tyler Herro (38239631),Colby Jones (38239966),Jaylen Martin (38240062),Kenrich Williams (38239995),Nikola Vucevic (38239665),Shai Gilgeous-Alexander (38239580),Jaime Jaquez Jr. (38240031),LeBron James (38239587),286.29,284.90000000000003,385.87,49900,0.04%,4.26%,161.5%,50.71%,238.18,$6.5,MIA 2,WAS 2,generated,1
