PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Stephen Curry (37675736),Jordan Hawkins (37676160),Kyle Kuzma (37675965),Mouhamed Gueye (37676659),Daniel Gafford (37675813),Shai Gilgeous-Alexander (37675704),Al Horford (37676221),Deandre Ayton (37675845),314.6153125,411.1759307137087,50000,100.00%,17773,652.39%,1,185.79,$19.57,GSW 1,NOP 1,user10,1,marvalshot,15843,4638421205_10
Stephen Curry (37675736),Bilal Coulibaly (37675898),Kyle Kuzma (37675965),Mouhamed Gueye (37676659),Jonathan Isaac (37676294),Shai Gilgeous-Alexander (37675704),Aaron Wiggins (37676001),Daniel Gafford (37675813),308.37494791666666,405.7714554477908,49900,100.00%,1476,180.62%,0,168.12,$5.42,OKC 2,GSW 1,user15,1,marvalshot,15861,4638421206_15
Anthony Edwards (37675721),Brandin Podziemski (37676023),Kyle Kuzma (37675965),Jonathan Isaac (37676294),Daniel Gafford (37675813),Jordan Poole (37675822),Mouhamed Gueye (37676659),Stephen Curry (37675736),294.9826215277778,390.1794539138169,49600,91.45%,0,47.0%,0,174.33999999999997,$1.41,GSW 2,MIN 1,user,1,marvalshot,6130,4638421207
Jordan Poole (37675822),Carlton Carrington (37675997),Jalen Williams (37675783),Mouhamed Gueye (37676659),Jonathan Isaac (37676294),Shai Gilgeous-Alexander (37675704),Kyle Kuzma (37675965),Daniel Gafford (37675813),314.91140625,411.98929601067175,50000,100.00%,18602,639.56%,0,171.41,$19.19,WAS 2,OKC 2,user1,1,marvalshot,15877,4638421208_1
Shai Gilgeous-Alexander (37675704),Keon Johnson (37675978),Kyle Kuzma (37675965),Mouhamed Gueye (37676659),Jonathan Isaac (37676294),Brandin Podziemski (37676023),Bobby Portis (37675878),Victor Wembanyama (37675702),309.80237847222224,411.69471369403175,49900,100.00%,3612,215.32%,0,170.95999999999998,$6.46,MIL 2,OKC 1,user,1,marvalshot,4028,4638421209
Keon Johnson (37675978),Malik Monk (37675800),Kyle Kuzma (37675965),Mouhamed Gueye (37676659),Deandre Ayton (37675845),Shai Gilgeous-Alexander (37675704),Al Horford (37676221),Daniel Gafford (37675813),311.53531250000003,404.7259307137087,49900,100.00%,9051,296.45%,0,175.01,$8.89,BKN 1,SAC 1,user3,1,marvalshot,15897,4638421210_3
Shai Gilgeous-Alexander (37675704),Brandin Podziemski (37676023),Kyle Kuzma (37675965),Jonathan Isaac (37676294),Daniel Gafford (37675813),Stephen Curry (37675736),Bobby Portis (37675878),Mouhamed Gueye (37676659),307.70515624999996,411.57395260057274,49900,100.00%,567,164.53%,0,185.01999999999998,$4.94,GSW 2,MIL 2,user26,1,marvalshot,15933,4638421211_26
Stephen Curry (37675736),Malik Monk (37675800),Kyshawn George (37676125),Mouhamed Gueye (37676659),Jonathan Isaac (37676294),Shai Gilgeous-Alexander (37675704),Kyle Kuzma (37675965),Deandre Ayton (37675845),310.48786458333336,406.1930151516458,50000,100.00%,5908,244.45%,0,171.12,$7.33,GSW 1,SAC 1,user5,1,marvalshot,15941,4638421212_5
Jordan Poole (37675822),Brandin Podziemski (37676023),Franz Wagner (37675742),Mouhamed Gueye (37676659),Daniel Gafford (37675813),Jose Alvarado (37676005),Kyle Kuzma (37675965),Stephen Curry (37675736),319.6949652777778,415.224807617426,49900,100.00%,19998,2042.12%,53,184.19,$61.26,GSW 2,WAS 1,user,30,marvalshot,1757,4638421213
Jordan Poole (37675822),Anfernee Simons (37675860),Kyle Kuzma (37675965),Mouhamed Gueye (37676659),Deandre Ayton (37675845),Stephen Curry (37675736),Naji Marshall (37676062),Jalen Williams (37675783),314.91059027777777,408.10765131976984,50000,100.00%,18299,635.67%,0,162.63,$19.07,POR 2,WAS 1,user18,1,marvalshot,15962,4638421214_18
Shai Gilgeous-Alexander (37675704),Nick Smith Jr. (37676184),Kyle Kuzma (37675965),Mouhamed Gueye (37676659),Daniel Gafford (37675813),Stephen Curry (37675736),Al Horford (37676221),Deandre Ayton (37675845),314.0153125,409.95593071370865,49800,100.00%,16812,511.46%,0,194.57999999999998,$15.34,OKC 1,CHA 1,user12,1,marvalshot,15845,4638421205_12
Stephen Curry (37675736),Bilal Coulibaly (37675898),Kyle Kuzma (37675965),Mouhamed Gueye (37676659),Jonathan Isaac (37676294),Anfernee Simons (37675860),Al Horford (37676221),Nikola Jokic (37675696),307.23494791666667,401.1414554477908,49800,100.00%,657,157.93%,0,158.91,$4.74,GSW 1,WAS 1,user6,1,marvalshot,15852,4638421206_6
Anthony Edwards (37675721),Terry Rozier (37676049),Kyle Kuzma (37675965),Jonathan Isaac (37676294),Al Horford (37676221),Jordan Poole (37675822),Mouhamed Gueye (37676659),Nikola Jokic (37675696),291.9126215277778,387.25945391381686,50000,54.58%,0,-23.63%,0,165.58999999999997,$-0.71,MIN 1,MIA 1,user1,29,marvalshot,15876,4638421207_1
Jordan Poole (37675822),Carlton Carrington (37675997),Jayson Tatum (37675711),Mouhamed Gueye (37676659),Jonathan Isaac (37676294),Stephen Curry (37675736),Kyle Kuzma (37675965),Daniel Gafford (37675813),312.53140625000003,406.22929601067176,50000,100.00%,12529,346.18%,0,173.67000000000002,$10.39,WAS 2,BOS 1,user9,1,marvalshot,15885,4638421208_9
Damian Lillard (37675727),Brandin Podziemski (37676023),Kyle Kuzma (37675965),Mouhamed Gueye (37676659),Jonathan Isaac (37676294),Stephen Curry (37675736),Al Horford (37676221),Victor Wembanyama (37675702),309.7123784722222,404.37471369403175,49500,100.00%,3346,210.52%,0,183.88,$6.32,MIL 2,GSW 2,user3,1,marvalshot,15893,4638421209_3
Brandin Podziemski (37676023),Anfernee Simons (37675860),Kyle Kuzma (37675965),Mouhamed Gueye (37676659),Bobby Portis (37675878),Stephen Curry (37675736),Jalen Williams (37675783),Daniel Gafford (37675813),311.5653125,407.4059307137087,50000,100.00%,9196,291.19%,0,178.82999999999998,$8.74,GSW 2,MIL 2,user4,1,marvalshot,15898,4638421210_4
Stephen Curry (37675736),Brandin Podziemski (37676023),Jalen Williams (37675783),Jonathan Isaac (37676294),Daniel Gafford (37675813),Damian Lillard (37675727),Kyle Kuzma (37675965),Mouhamed Gueye (37676659),305.98515625000005,402.34395260057283,49900,100.00%,96,135.59%,0,179.26,$4.07,GSW 2,MIL 2,user23,1,marvalshot,15930,4638421211_23
Stephen Curry (37675736),Anfernee Simons (37675860),Kyshawn George (37676125),Mouhamed Gueye (37676659),Jonathan Isaac (37676294),Shai Gilgeous-Alexander (37675704),Kyle Kuzma (37675965),Daniel Gafford (37675813),309.0478645833333,404.7730151516458,49500,100.00%,2432,196.2%,0,182.69,$5.89,GSW 1,POR 1,user3,1,marvalshot,15939,4638421212_3
Jordan Poole (37675822),Brandin Podziemski (37676023),Franz Wagner (37675742),Mouhamed Gueye (37676659),Daniel Gafford (37675813),Jose Alvarado (37676005),Kyle Kuzma (37675965),Stephen Curry (37675736),319.6949652777778,415.224807617426,49900,100.00%,19998,2042.12%,53,184.19,$61.26,GSW 2,WAS 1,user1,30,marvalshot,1757,4638421213_1
