PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Jamal Shead (38009980),AJ Lawson (38010081),Scottie Barnes (38009581),Dillon Brooks (38009782),Alperen Sengun (38009525),Buddy Hield (38009817),Giannis Antetokounmpo (38009507),Draymond Green (38009648),307.98749999999995,401.31700576383497,49800,100.00%,50000,175914.16%,32487,198.29000000000002,$7036.57,TOR 3,HOU 2,opp,1,bmac5,723,4658599409
Jamal Shead (38009980),RJ Barrett (38009606),Scottie Barnes (38009581),Pascal Siakam (38009567),Alperen Sengun (38009525),AJ Lawson (38010081),Dillon Brooks (38009782),Onyeka Okongwu (38009627),306.7075,398.527005763835,49900,100.00%,50000,85021.52%,13532,190.35,$3400.86,TOR 4,HOU 2,opp,2,jthesaint,177,4658560297
Jamal Shead (38009980),RJ Barrett (38009606),Scottie Barnes (38009581),Dillon Brooks (38009782),Alperen Sengun (38009525),AJ Lawson (38010081),Pascal Siakam (38009567),Onyeka Okongwu (38009627),306.7075,398.527005763835,49900,100.00%,50000,85021.52%,13532,190.35,$3400.86,TOR 4,HOU 2,opp,2,dhaval60194,177,4658976379
AJ Lawson (38010081),Jalen Green (38009591),Aaron Nesmith (38009727),Obi Toppin (38009944),Alperen Sengun (38009525),Jamal Shead (38009980),Giannis Antetokounmpo (38009507),Onyeka Okongwu (38009627),302.55812499999996,393.2729982802732,49900,100.00%,49837,11768.38%,608,160.35,$470.74,TOR 2,HOU 2,opp,1,loegs14,243,4658941776
Jamal Shead (38009980),AJ Lawson (38010081),RJ Barrett (38009606),Dillon Brooks (38009782),Alperen Sengun (38009525),Tre Jones (38009777),Giannis Antetokounmpo (38009507),Myles Turner (38009635),302.7275,394.457005763835,50000,100.00%,49944,9564.21%,270,178.74,$382.57,TOR 3,HOU 2,opp,1,jtmartin3,630,4658831018
T.J. McConnell (38009750),Jalen Green (38009591),Scottie Barnes (38009581),Dillon Brooks (38009782),Alperen Sengun (38009525),Jamal Shead (38009980),RJ Barrett (38009606),Alexandre Sarr (38009707),302.38687500000003,393.8407861957069,49900,100.00%,49957,8249.44%,386,145.84,$329.98,HOU 3,TOR 3,opp,1,clintdavis9,107,4658445646
Jamal Shead (38009980),AJ Lawson (38010081),Scottie Barnes (38009581),Dillon Brooks (38009782),Alperen Sengun (38009525),Josh Giddey (38009559),Pascal Siakam (38009567),Alexandre Sarr (38009707),302.9375,392.467005763835,50000,100.00%,49983,8018.42%,151,166.88,$320.74,TOR 3,HOU 2,opp,1,bionicknee,487,4659171957
Jamal Shead (38009980),AJ Lawson (38010081),RJ Barrett (38009606),Pascal Siakam (38009567),Alperen Sengun (38009525),Andrew Nembhard (38009709),Scottie Barnes (38009581),Draymond Green (38009648),303.96875,396.63921784840136,50000,100.00%,50000,7440.42%,657,198.03000000000003,$297.62,TOR 4,IND 2,opp,9,sportsfanatic89,778,4658465632
Jamal Shead (38009980),Andrew Nembhard (38009709),RJ Barrett (38009606),Pascal Siakam (38009567),Alperen Sengun (38009525),AJ Lawson (38010081),Scottie Barnes (38009581),Draymond Green (38009648),303.96875,396.63921784840136,50000,100.00%,50000,7440.42%,657,198.03,$297.62,TOR 4,IND 2,opp,9,bmac5,778,4658599412
Jamal Shead (38009980),AJ Lawson (38010081),RJ Barrett (38009606),Pascal Siakam (38009567),Alperen Sengun (38009525),Andrew Nembhard (38009709),Scottie Barnes (38009581),Draymond Green (38009648),303.96875,396.63921784840136,50000,100.00%,50000,7440.42%,657,198.03000000000003,$297.62,TOR 4,IND 2,opp,9,fatboy788,778,4658868426
Jamal Shead (38009980),AJ Lawson (38010081),RJ Barrett (38009606),Pascal Siakam (38009567),Alperen Sengun (38009525),Andrew Nembhard (38009709),Scottie Barnes (38009581),Draymond Green (38009648),303.96875,396.63921784840136,50000,100.00%,50000,7440.42%,657,198.03000000000003,$297.62,TOR 4,IND 2,opp,9,tnasty86,778,4658942020
Jamal Shead (38009980),AJ Lawson (38010081),RJ Barrett (38009606),Pascal Siakam (38009567),Alperen Sengun (38009525),Andrew Nembhard (38009709),Scottie Barnes (38009581),Draymond Green (38009648),303.96875,396.63921784840136,50000,100.00%,50000,7440.42%,657,198.03000000000003,$297.62,TOR 4,IND 2,opp,9,Oldschool2020,778,4658945605
Jamal Shead (38009980),AJ Lawson (38010081),RJ Barrett (38009606),Pascal Siakam (38009567),Alperen Sengun (38009525),Andrew Nembhard (38009709),Scottie Barnes (38009581),Draymond Green (38009648),303.96875,396.63921784840136,50000,100.00%,50000,7440.42%,657,198.03000000000003,$297.62,TOR 4,IND 2,opp,9,Oldschool2020,778,4658952344
Jamal Shead (38009980),AJ Lawson (38010081),RJ Barrett (38009606),Pascal Siakam (38009567),Alperen Sengun (38009525),Andrew Nembhard (38009709),Scottie Barnes (38009581),Draymond Green (38009648),303.96875,396.63921784840136,50000,100.00%,50000,7440.42%,657,198.03000000000003,$297.62,TOR 4,IND 2,opp,9,jgriz003,778,4658959134
Jamal Shead (38009980),AJ Lawson (38010081),RJ Barrett (38009606),Pascal Siakam (38009567),Alperen Sengun (38009525),Andrew Nembhard (38009709),Scottie Barnes (38009581),Draymond Green (38009648),303.96875,396.63921784840136,50000,100.00%,50000,7440.42%,657,198.03000000000003,$297.62,TOR 4,IND 2,opp,9,SeanOReilly1988,778,4658959939
Jamal Shead (38009980),AJ Lawson (38010081),RJ Barrett (38009606),Pascal Siakam (38009567),Alperen Sengun (38009525),Andrew Nembhard (38009709),Scottie Barnes (38009581),Draymond Green (38009648),303.96875,396.63921784840136,50000,100.00%,50000,7440.42%,657,198.03000000000003,$297.62,TOR 4,IND 2,opp,9,jram409,778,4658978713
Amen Thompson (38009551),Jalen Green (38009591),Georges Niang (38009841),Tari Eason (38009699),Alperen Sengun (38009525),Jamal Shead (38009980),Dillon Brooks (38009782),Onyeka Okongwu (38009627),301.79375,378.89235476453433,50000,100.00%,49734,7264.2%,368,122.17,$290.57,HOU 5,ATL 2,opp,1,Chili77,2,4659191025
Josh Giddey (38009559),AJ Lawson (38010081),Amen Thompson (38009551),Tari Eason (38009699),Alperen Sengun (38009525),Jamal Shead (38009980),Kyshawn George (38009713),Jabari Smith Jr. (38009684),301.458125,377.1705960620688,49700,100.00%,49619,6843.48%,388,148.93,$273.74,HOU 4,TOR 2,opp,1,RichCakes,16,4658651082
Jamal Shead (38009980),Andrew Nembhard (38009709),Scottie Barnes (38009581),Dillon Brooks (38009782),Alperen Sengun (38009525),T.J. McConnell (38009750),Pascal Siakam (38009567),Onyeka Okongwu (38009627),302.4675,394.727005763835,50000,100.00%,49975,5842.96%,136,138.63000000000002,$233.72,IND 3,TOR 2,opp,1,thugologist,137,4658729112
Jamal Shead (38009980),AJ Lawson (38010081),RJ Barrett (38009606),Pascal Siakam (38009567),Onyeka Okongwu (38009627),Buddy Hield (38009817),Scottie Barnes (38009581),Alperen Sengun (38009525),303.01874999999995,398.0792178484013,49700,100.00%,50000,5392.42%,33,195.46,$215.7,TOR 4,IND 1,opp,2,Prazracing,609,4658627439
Jamal Shead (38009980),AJ Lawson (38010081),RJ Barrett (38009606),Pascal Siakam (38009567),Alperen Sengun (38009525),Buddy Hield (38009817),Scottie Barnes (38009581),Onyeka Okongwu (38009627),303.01874999999995,398.0792178484013,49700,100.00%,50000,5392.42%,33,195.46,$215.7,TOR 4,IND 1,opp,2,ELsolly46,609,4659079397
Jamal Shead (38009980),AJ Lawson (38010081),Scottie Barnes (38009581),Dillon Brooks (38009782),Alperen Sengun (38009525),Buddy Hield (38009817),Giannis Antetokounmpo (38009507),Jakob Poeltl (38009697),301.90749999999997,398.44700576383497,49500,100.00%,49926,4634.96%,0,191.09,$185.4,TOR 4,HOU 2,opp,1,mykittenhurts,539,4659102989
Jamal Shead (38009980),Dyson Daniels (38009618),RJ Barrett (38009606),Dillon Brooks (38009782),Alperen Sengun (38009525),T.J. McConnell (38009750),Scottie Barnes (38009581),Draymond Green (38009648),301.76750000000004,393.09700576383506,50000,100.00%,49878,3961.41%,64,156.51,$158.46,TOR 3,HOU 2,opp,2,cheffrank,396,4658717214
Jamal Shead (38009980),Dyson Daniels (38009618),Scottie Barnes (38009581),Dillon Brooks (38009782),Alperen Sengun (38009525),T.J. McConnell (38009750),RJ Barrett (38009606),Draymond Green (38009648),301.76750000000004,393.09700576383506,50000,100.00%,49878,3961.41%,64,156.51,$158.46,TOR 3,HOU 2,opp,2,jb101086,396,4659098667
Scottie Barnes (38009581),Andrew Nembhard (38009709),RJ Barrett (38009606),Dillon Brooks (38009782),Alperen Sengun (38009525),Jamal Shead (38009980),Tari Eason (38009699),Onyeka Okongwu (38009627),301.89124999999996,389.7128434573202,50000,100.00%,49966,3936.05%,90,174.86,$157.44,TOR 3,HOU 3,opp,1,clintdavis9,72,4658444854
Jamal Shead (38009980),AJ Lawson (38010081),Amen Thompson (38009551),Tari Eason (38009699),Alperen Sengun (38009525),Tre Jones (38009777),Giannis Antetokounmpo (38009507),Orlando Robinson (38010004),300.78562500000004,391.02078641722886,49500,100.00%,49197,3714.41%,84,191.85,$148.58,TOR 3,HOU 3,opp,1,Rhaught20,303,4658529886
AJ Lawson (38010081),Andrew Nembhard (38009709),Scottie Barnes (38009581),Giannis Antetokounmpo (38009507),Alperen Sengun (38009525),Jamal Shead (38009980),Jamison Battle (38010088),Draymond Green (38009648),301.48875,396.22921784840133,49200,100.00%,49848,3501.05%,15,197.27,$140.04,TOR 4,IND 1,opp,1,Jmb_DFS,1374,4658551412
Jamal Shead (38009980),Jalen Green (38009591),Amen Thompson (38009551),Jabari Smith Jr. (38009684),Alperen Sengun (38009525),AJ Lawson (38010081),Jamison Battle (38010088),Franz Wagner (38009556),300.47375,375.87853880045543,49300,100.00%,48593,3405.16%,127,129.35999999999999,$136.21,HOU 4,TOR 3,opp,1,cliddypeeps,1254,4659031125
Jordan Poole (38009599),Aaron Nesmith (38009727),Scottie Barnes (38009581),Dillon Brooks (38009782),Alperen Sengun (38009525),Jamal Shead (38009980),Tobias Harris (38009671),Onyeka Okongwu (38009627),301.0275,387.00700576383497,49900,100.00%,49454,3284.45%,51,138.38,$131.38,TOR 2,HOU 2,opp,1,rderubin,197,4658900322
Jamal Shead (38009980),Jalen Green (38009591),Scottie Barnes (38009581),Pascal Siakam (38009567),Alperen Sengun (38009525),Buddy Hield (38009817),Tari Eason (38009699),Orlando Robinson (38010004),300.70187500000003,391.7888359737585,49300,100.00%,49418,3149.02%,79,164.31,$125.96,TOR 3,HOU 3,opp,1,skip0318,128,4658636875
Jamal Shead (38009980),Jalen Green (38009591),Amen Thompson (38009551),Tari Eason (38009699),Alperen Sengun (38009525),T.J. McConnell (38009750),RJ Barrett (38009606),Orlando Robinson (38010004),300.145,387.6945668491007,49900,100.00%,48684,2965.88%,162,149.43,$118.64,HOU 4,TOR 3,opp,1,AEVANS1,34,4658494269
Jamal Shead (38009980),AJ Lawson (38010081),Scottie Barnes (38009581),Dillon Brooks (38009782),Alperen Sengun (38009525),RJ Barrett (38009606),Pascal Siakam (38009567),Myles Turner (38009635),302.0575,392.897005763835,49800,100.00%,49983,2925.49%,2,183.92000000000002,$117.02,TOR 4,HOU 2,opp,1,Ultiform,252,4658878112
Jamal Shead (38009980),AJ Lawson (38010081),Scottie Barnes (38009581),Dillon Brooks (38009782),Alperen Sengun (38009525),T.J. McConnell (38009750),RJ Barrett (38009606),Trae Young (38009522),301.6475,397.057005763835,50000,100.00%,49965,2856.31%,14,186.67000000000002,$114.25,TOR 4,HOU 2,opp,1,volsrule21,174,4658986467
