Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
jahmir young,PG/G/UTIL,CHI,11.23%,0.0%,0.1%,0.02%,0.03%,$-3.3
cam reddish,PF/SF/F/UTIL,LAL,8.89%,0.0%,0.08%,0.03%,0.03%,$-3.31
jack mcveigh,SG/G/UTIL,HOU,10.08%,0.0%,0.09%,0.12%,0.1%,$-3.31
dominick barlow,C/PF/F/UTIL,ATL,9.77%,0.0%,0.09%,0.16%,0.1%,$-3.31
brandon boston jr.,SF/SG/G/F/UTIL,NOP,9.38%,0.0%,0.07%,0.06%,0.03%,$-3.31
cam whitmore,SF/SG/G/F/UTIL,HOU,9.79%,0.0%,0.08%,0.1%,0.1%,$-3.32
mac mcclung,PG/G/UTIL,ORL,11.17%,0.0%,0.07%,0.03%,0.03%,$-3.32
reece beekman,PG/G/UTIL,BKN,11.38%,0.0%,0.07%,0.02%,0.03%,$-3.32
caleb houstan,PF/SF/F/UTIL,ORL,9.95%,0.0%,0.06%,0.05%,0.03%,$-3.33
matt ryan,SF/SG/G/F/UTIL,NYK,9.42%,0.0%,0.09%,0.22%,0.1%,$-3.33
talen horton-tucker,SF/SG/G/F/UTIL,CHI,8.84%,0.0%,0.08%,0.07%,0.04%,$-3.34
moritz wagner,C/UTIL,ORL,9.48%,0.0%,0.08%,0.05%,0.03%,$-3.34
antonio reeves,SG/G/UTIL,NOP,9.31%,0.0%,0.08%,0.13%,0.1%,$-3.34
alex len,C/UTIL,LAL,8.86%,0.0%,0.06%,0.03%,0.03%,$-3.34
pacome dadiet,SF/SG/G/F/UTIL,NYK,9.9%,0.0%,0.08%,0.07%,0.03%,$-3.34
de'anthony melton,PG/G/UTIL,BKN,9.75%,0.0%,0.15%,0.02%,0.03%,$-3.34
herbert jones,C/UTIL,NOP,8.96%,0.0%,0.1%,0.05%,0.03%,$-3.36
dejounte murray,PG/G/UTIL,NOP,10.23%,0.0%,0.1%,0.02%,0.03%,$-3.36
taran armstrong,PG/G/UTIL,GSW,7.81%,0.0%,0.05%,0.02%,0.03%,$-3.36
jonathan isaac,C/PF/F/UTIL,ORL,9.64%,0.0%,0.09%,0.03%,0.03%,$-3.37
sam hauser,PF/SF/F/UTIL,BOS,9.31%,0.0%,0.07%,0.08%,0.04%,$-3.38
n'faly dante,C/UTIL,HOU,9.17%,0.0%,0.12%,0.04%,0.03%,$-3.38
trevelin queen,PG/SG/G/UTIL,ORL,8.79%,0.0%,0.09%,0.14%,0.1%,$-3.38
kevon harris,SG/G/UTIL,ATL,9.18%,0.0%,0.07%,0.12%,0.1%,$-3.38
markieff morris,C/PF/F/UTIL,LAL,8.44%,0.0%,0.05%,0.06%,0.03%,$-3.39
gary harris,SF/SG/G/F/UTIL,ORL,8.7%,0.0%,0.07%,0.2%,0.1%,$-3.4
pat spencer,PG/SG/G/UTIL,GSW,8.59%,0.0%,0.07%,0.13%,0.1%,$-3.4
kyle lowry,PG/G/UTIL,PHI,8.39%,0.0%,0.12%,0.02%,0.03%,$-3.41
lester quinones,PG/G/UTIL,NOP,9.72%,0.0%,0.07%,0.01%,0.03%,$-3.41
e.j. liddell,C/UTIL,CHI,8.49%,0.0%,0.05%,0.04%,0.03%,$-3.41
jock landale,C/UTIL,HOU,8.72%,0.0%,0.05%,0.05%,0.1%,$-3.42
kobe bufkin,PG/G/UTIL,ATL,9.52%,0.0%,0.05%,0.03%,0.03%,$-3.43
jeff green,C/PF/F/UTIL,HOU,8.59%,0.0%,0.04%,0.05%,0.03%,$-3.43
jeremiah robinson-earl,C/PF/F/UTIL,NOP,7.51%,0.0%,0.07%,0.16%,0.1%,$-3.45
quenton jackson,PG/SG/G/UTIL,IND,9.19%,0.0%,0.05%,0.02%,0.03%,$-3.45
maxi kleber,PF/F/UTIL,LAL,6.76%,0.0%,0.02%,0.02%,0.03%,$-3.47
tyson etienne,PG/G/UTIL,BKN,8.64%,0.0%,0.04%,0.02%,0.03%,$-3.49
jalen hood-schifino,PG/G/UTIL,PHI,7.1%,0.0%,0.05%,0.04%,0.03%,$-3.5
david roddy,PF/F/UTIL,HOU,7.74%,0.0%,0.06%,0.03%,0.03%,$-3.52
noah clowney,C/UTIL,BKN,8.23%,0.0%,0.03%,0.02%,0.04%,$-3.52
keaton wallace,PG/G/UTIL,ATL,6.24%,0.0%,0.03%,0.06%,0.1%,$-3.55
lonzo ball,PG/SG/G/UTIL,CHI,7.65%,0.0%,0.02%,0.04%,0.04%,$-3.55
patrick williams,PF/SF/F/UTIL,CHI,6.29%,0.0%,0.04%,0.08%,0.04%,$-3.56
ariel hukporti,C/UTIL,NYK,6.2%,0.0%,0.03%,0.03%,0.03%,$-3.56
precious achiuwa,C/PF/F/UTIL,NYK,6.2%,0.0%,0.02%,0.11%,0.1%,$-3.6
killian hayes,PG/G/UTIL,BKN,5.85%,0.0%,0.02%,0.11%,0.1%,$-3.6
jared mccain,PG/G/UTIL,PHI,5.53%,0.0%,0.04%,0.03%,0.03%,$-3.6
vit krejci,PG/G/UTIL,ATL,6.8%,0.0%,0.02%,0.02%,0.04%,$-3.6
bennedict mathurin,SF/F/UTIL,IND,5.47%,0.0%,0.02%,0.07%,0.05%,$-3.63
al horford,C/PF/F/UTIL,BOS,5.66%,0.0%,0.01%,0.08%,0.05%,$-3.65
jrue holiday,PG/SG/G/UTIL,BOS,4.85%,0.0%,0.01%,0.07%,0.05%,$-3.67
jonathan kuminga,PF/F/UTIL,GSW,4.32%,0.0%,0.0%,0.06%,0.06%,$-3.73
rui hachimura,PF/SF/F/UTIL,LAL,3.57%,0.0%,0.01%,0.08%,0.05%,$-3.78
fred vanvleet,PG/G/UTIL,HOU,2.16%,0.0%,0.0%,0.04%,0.06%,$-3.86
paul george,PF/SF/F/UTIL,PHI,2.02%,0.0%,0.0%,0.1%,0.07%,$-3.87
jalen suggs,PG/G/UTIL,ORL,1.83%,0.0%,0.0%,0.03%,0.06%,$-3.88
nikola vucevic,C/UTIL,CHI,1.88%,0.0%,0.0%,0.03%,0.07%,$-3.9
kristaps porzingis,C/UTIL,BOS,1.8%,0.0%,0.0%,0.04%,0.07%,$-3.9
jaylen brown,SF/SG/G/F/UTIL,BOS,1.28%,0.0%,0.0%,0.12%,0.08%,$-3.92
tyrese maxey,PG/G/UTIL,PHI,1.29%,0.0%,0.0%,0.05%,0.08%,$-3.92
tyrese haliburton,PG/G/UTIL,IND,0.84%,0.0%,0.0%,0.08%,0.08%,$-3.95
