PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Cole Anthony (37751114),RJ Barrett (37751003),Zion Williamson (37750934),Zaccharie Risacher (37751214),Onyeka Okongwu (37751069),Shai Gilgeous-Alexander (37750902),Vince Williams Jr. (37751460),Kelly Olynyk (37751258),277.21,277.39,377.33000000000004,50000,0.08%,6.49%,442.8%,52.11%,171.07999999999998,$17.7,NOP 2,ATL 2,generated,1
Scottie Barnes (37750922),Cole Anthony (37751114),Zion Williamson (37750934),Georges Niang (37751274),Mason Plumlee (37751318),Trae Young (37750915),Santi Aldama (37751160),Wendell Carter Jr. (37751163),272.99,268.66,368.59,49900,0.11%,5.64%,442.8%,46.68%,149.66,$17.7,ORL 2,ATL 2,generated,1
Darius Garland (37750989),Cole Anthony (37751114),Ausar Thompson (37751085),Evan Mobley (37750964),Wendell Carter Jr. (37751163),Anthony Edwards (37750911),Vince Williams Jr. (37751460),Onyeka Okongwu (37751069),279.24,280.74,373.45000000000005,49900,0.1%,5.94%,442.6%,55.24%,184.9,$17.7,CLE 2,ORL 2,generated,1
Trae Young (37750915),Cole Anthony (37751114),Andrew Wiggins (37751056),Kelly Olynyk (37751258),Onyeka Okongwu (37751069),Shai Gilgeous-Alexander (37750902),Vince Williams Jr. (37751460),Yves Missi (37751147),276.96999999999997,273.74,371.13,49900,0.1%,5.86%,434.7%,51.86%,155.77,$17.4,ATL 2,NOP 2,generated,1
Trae Young (37750915),Cole Anthony (37751114),Zaccharie Risacher (37751214),Kyshawn George (37751149),Alexandre Sarr (37751083),Scottie Barnes (37750922),Sandro Mamukelashvili (37751143),Jarrett Allen (37751052),276.18,267.92,364.77000000000004,49800,0.1%,5.78%,430.8%,50.78%,136.15,$17.2,ATL 2,WAS 2,generated,1
Trae Young (37750915),RJ Barrett (37751003),Andrew Wiggins (37751056),Ausar Thompson (37751085),Nikola Jovic (37751139),Cole Anthony (37751114),Vince Williams Jr. (37751460),Evan Mobley (37750964),280.87,275.09000000000003,371.78999999999996,50000,0.08%,6.54%,426.7%,57.59%,153.81,$17.1,MIA 2,ATL 1,generated,1
Cole Anthony (37751114),Caris LeVert (37751093),RJ Barrett (37751003),Georges Niang (37751274),Jarrett Allen (37751052),Trae Young (37750915),Vince Williams Jr. (37751460),Scottie Barnes (37750922),285.23,280.23,375.53999999999996,49900,0.04%,7.6%,421.0%,64.17%,177.66,$16.8,ATL 3,TOR 2,generated,1
Anthony Edwards (37750911),Cole Anthony (37751114),Ausar Thompson (37751085),Santi Aldama (37751160),Wendell Carter Jr. (37751163),Vince Williams Jr. (37751460),Zion Williamson (37750934),Evan Mobley (37750964),276.39,277.75,375.28999999999996,49800,0.09%,6.15%,420.2%,51.11%,183.57,$16.8,ORL 2,MEM 2,generated,1
Trae Young (37750915),Cole Anthony (37751114),RJ Barrett (37751003),Nikola Jovic (37751139),Wendell Carter Jr. (37751163),Donovan Mitchell (37750950),Vince Williams Jr. (37751460),Jakob Poeltl (37751054),277.71,271.95,370.51000000000005,49500,0.09%,5.77%,417.1%,53.12%,160.3,$16.7,ORL 2,TOR 2,generated,1
Scottie Barnes (37750922),Cole Anthony (37751114),Zaccharie Risacher (37751214),Paolo Banchero (37750942),Jalen Duren (37751019),Donovan Mitchell (37750950),Georges Niang (37751274),Vince Williams Jr. (37751460),278.03999999999996,277.48,372.15000000000003,50000,0.09%,6.0%,410.5%,53.44%,178.54,$16.4,ORL 2,ATL 2,generated,1
Cole Anthony (37751114),Donovan Mitchell (37750950),Ausar Thompson (37751085),Paolo Banchero (37750942),Onyeka Okongwu (37751069),Nickeil Alexander-Walker (37751134),Santi Aldama (37751160),Jarrett Allen (37751052),279.08,281.21000000000004,370.34,49900,0.08%,6.13%,400.9%,54.79%,187.09,$16.0,ORL 2,CLE 2,generated,1
Cole Anthony (37751114),Dyson Daniels (37751029),RJ Barrett (37751003),Nikola Jovic (37751139),Jalen Duren (37751019),Darius Garland (37750989),Kyshawn George (37751149),Onyeka Okongwu (37751069),278.91,274.83,364.43000000000006,49800,0.09%,5.6%,397.7%,54.8%,148.21,$15.9,ATL 2,ORL 1,generated,1
Cole Anthony (37751114),Davion Mitchell (37751323),RJ Barrett (37751003),Georges Niang (37751274),Jalen Duren (37751019),Caris LeVert (37751093),Zion Williamson (37750934),Donovan Mitchell (37750950),274.4,272.74,368.25,50000,0.08%,5.78%,395.6%,48.71%,145.68,$15.8,ATL 2,ORL 1,generated,1
Trae Young (37750915),Cole Anthony (37751114),Ausar Thompson (37751085),Kyshawn George (37751149),Nikola Jovic (37751139),Vince Williams Jr. (37751460),Zion Williamson (37750934),Darius Garland (37750989),273.32,268.6,367.41,49500,0.09%,5.66%,394.7%,46.83%,143.1,$15.8,ATL 1,ORL 1,generated,1
Cole Anthony (37751114),Dyson Daniels (37751029),Gregory Jackson (37751330),Santi Aldama (37751160),Wendell Carter Jr. (37751163),Anthony Edwards (37750911),Evan Mobley (37750964),Jalen Duren (37751019),275.51,274.16,366.89,49900,0.1%,5.14%,390.2%,50.03%,166.48000000000002,$15.6,ORL 2,MEM 2,generated,1
Cole Anthony (37751114),Caris LeVert (37751093),RJ Barrett (37751003),Kelly Olynyk (37751258),Jalen Duren (37751019),Vince Williams Jr. (37751460),Zion Williamson (37750934),Evan Mobley (37750964),275.61,276.31,376.03999999999996,49300,0.09%,5.65%,389.3%,50.21%,167.3,$15.6,NOP 2,ORL 1,generated,1
Cole Anthony (37751114),Bradley Beal (37751061),Bruce Brown (37751286),Paolo Banchero (37750942),Jalen Duren (37751019),Trae Young (37750915),Vince Williams Jr. (37751460),Jarrett Allen (37751052),278.32,276.54,371.8500000000001,49900,0.06%,6.09%,384.7%,54.01%,184.37,$15.4,ORL 2,PHX 1,generated,1
Cole Anthony (37751114),Dyson Daniels (37751029),Vince Williams Jr. (37751460),Zion Williamson (37750934),Wendell Carter Jr. (37751163),Cade Cunningham (37750905),Max Strus (37751223),Jarrett Allen (37751052),275.85999999999996,277.8,371.22,50000,0.08%,5.82%,375.4%,50.67%,177.91000000000003,$15.0,ORL 2,CLE 2,generated,1
Cole Anthony (37751114),RJ Barrett (37751003),Vince Williams Jr. (37751460),Santi Aldama (37751160),Jalen Duren (37751019),Cade Cunningham (37750905),Naz Reid (37750978),Kelly Olynyk (37751258),279.63,279.32,373.59000000000003,49900,0.07%,6.12%,375.0%,55.93%,172.94,$15.0,MEM 2,DET 2,generated,1
Cole Anthony (37751114),Dyson Daniels (37751029),Zaccharie Risacher (37751214),Kyshawn George (37751149),Jalen Duren (37751019),Anthony Edwards (37750911),Kelly Olynyk (37751258),Evan Mobley (37750964),279.64,276.64,366.9,50000,0.07%,5.85%,374.6%,55.97%,163.07,$15.0,ATL 2,ORL 1,generated,1
Cade Cunningham (37750905),Cole Anthony (37751114),Vince Williams Jr. (37751460),Kyshawn George (37751149),Wendell Carter Jr. (37751163),Trae Young (37750915),Nickeil Alexander-Walker (37751134),Jarrett Allen (37751052),281.95,278.42,368.21000000000004,49200,0.05%,6.89%,372.7%,58.94%,191.98000000000002,$14.9,ORL 2,DET 1,generated,1
Cole Anthony (37751114),Bradley Beal (37751061),Vince Williams Jr. (37751460),Georges Niang (37751274),Jalen Duren (37751019),Donovan Mitchell (37750950),Zion Williamson (37750934),Jarrett Allen (37751052),274.14,271.83,371.6600000000001,49200,0.08%,5.54%,371.2%,48.22%,166.17000000000002,$14.8,CLE 2,ORL 1,generated,1
Trae Young (37750915),Bradley Beal (37751061),Vince Williams Jr. (37751460),Kelly Olynyk (37751258),Wendell Carter Jr. (37751163),Anthony Edwards (37750911),Jalen Williams (37750982),Cole Anthony (37751114),281.89,275.62,372.19,49900,0.06%,6.46%,370.3%,58.73%,184.97,$14.8,ORL 2,ATL 1,generated,1
Cade Cunningham (37750905),Cole Anthony (37751114),Vince Williams Jr. (37751460),Santi Aldama (37751160),Jaren Jackson Jr. (37750968),Trae Young (37750915),Kelly Olynyk (37751258),De'Andre Hunter (37751165),276.68,276.74,373.12,49900,0.08%,5.82%,369.0%,51.44%,166.54000000000002,$14.8,MEM 3,DET 1,generated,1
Cole Anthony (37751114),Bradley Beal (37751061),Andrew Wiggins (37751056),Georges Niang (37751274),Evan Mobley (37750964),Trae Young (37750915),Kelly Olynyk (37751258),Jarrett Allen (37751052),279.99,275.13,369.18,49700,0.06%,5.99%,367.2%,56.23%,163.39999999999998,$14.7,ATL 2,CLE 2,generated,1
Darius Garland (37750989),Cole Anthony (37751114),Ausar Thompson (37751085),Kelly Olynyk (37751258),Wendell Carter Jr. (37751163),Shai Gilgeous-Alexander (37750902),RJ Barrett (37751003),Santi Aldama (37751160),273.84,276.92999999999995,370.77,50000,0.07%,5.32%,366.6%,48.1%,170.08,$14.7,ORL 2,CLE 1,generated,1
Trae Young (37750915),RJ Barrett (37751003),Zaccharie Risacher (37751214),Kelly Olynyk (37751258),Alexandre Sarr (37751083),Shai Gilgeous-Alexander (37750902),Santi Aldama (37751160),Vince Williams Jr. (37751460),271.87,265.90999999999997,367.63,49700,0.09%,5.1%,365.4%,45.38%,109.76,$14.6,ATL 2,MEM 2,generated,1
Cole Anthony (37751114),Anthony Edwards (37750911),Zion Williamson (37750934),Kelly Olynyk (37751258),Jalen Duren (37751019),Jose Alvarado (37751080),Santi Aldama (37751160),Wendell Carter Jr. (37751163),275.45,276.1,373.61999999999995,49600,0.06%,5.77%,356.2%,49.86%,176.89000000000001,$14.2,NOP 3,ORL 2,generated,1
Trae Young (37750915),Cole Anthony (37751114),Malik Beasley (37751098),Bam Adebayo (37750960),Jalen Duren (37751019),Desmond Bane (37751000),Vince Williams Jr. (37751460),Kelly Olynyk (37751258),274.68,271.21,368.62,49900,0.08%,5.21%,355.4%,49.1%,146.35999999999999,$14.2,DET 2,MEM 2,generated,1
Trae Young (37750915),RJ Barrett (37751003),Bradley Beal (37751061),Zaccharie Risacher (37751214),Alexandre Sarr (37751083),Cole Anthony (37751114),Santi Aldama (37751160),Jarrett Allen (37751052),279.65999999999997,271.28000000000003,368.38,49100,0.07%,5.86%,354.6%,55.87%,159.96,$14.2,ATL 2,TOR 1,generated,1
Cole Anthony (37751114),Caris LeVert (37751093),RJ Barrett (37751003),Ausar Thompson (37751085),Alexandre Sarr (37751083),Vince Williams Jr. (37751460),Franz Wagner (37750931),Zion Williamson (37750934),274.36,274.76000000000005,370.57000000000005,49800,0.09%,5.0%,350.2%,48.38%,168.42000000000002,$14.0,ORL 2,ATL 1,generated,1
Trae Young (37750915),RJ Barrett (37751003),Malik Beasley (37751098),Kelly Olynyk (37751258),Jarrett Allen (37751052),Vince Williams Jr. (37751460),Franz Wagner (37750931),Cole Anthony (37751114),280.21,278.81000000000006,373.71000000000004,49800,0.06%,6.09%,349.8%,56.51%,187.6,$14.0,ORL 2,ATL 1,generated,1
Trae Young (37750915),Cole Anthony (37751114),Nickeil Alexander-Walker (37751134),Georges Niang (37751274),Onyeka Okongwu (37751069),Jose Alvarado (37751080),Jaren Jackson Jr. (37750968),Jarrett Allen (37751052),278.49999999999994,276.69000000000005,364.32,49600,0.06%,5.44%,342.9%,54.03%,165.23000000000002,$13.7,ATL 3,ORL 1,generated,1
Trae Young (37750915),Devin Booker (37750927),Franz Wagner (37750931),Nikola Jovic (37751139),Wendell Carter Jr. (37751163),Cole Anthony (37751114),Vince Williams Jr. (37751460),Santi Aldama (37751160),280.50000000000006,276.21000000000004,370.14,50000,0.05%,6.23%,342.0%,56.99%,179.47000000000003,$13.7,ORL 3,MEM 2,generated,1
Anthony Edwards (37750911),Cole Anthony (37751114),RJ Barrett (37751003),Georges Niang (37751274),Jalen Duren (37751019),Caris LeVert (37751093),Kyshawn George (37751149),Jarrett Allen (37751052),282.3,278.65,367.69,49500,0.05%,6.02%,339.2%,59.81%,184.12,$13.6,ATL 2,MIN 1,generated,1
Cole Anthony (37751114),Dyson Daniels (37751029),Ausar Thompson (37751085),Paolo Banchero (37750942),Wendell Carter Jr. (37751163),Vince Williams Jr. (37751460),Zion Williamson (37750934),Jarrett Allen (37751052),275.89,278.37,372.77000000000004,49300,0.07%,5.39%,334.5%,50.73%,198.11,$13.4,ORL 3,ATL 1,generated,1
Cole Anthony (37751114),De'Aaron Fox (37750938),Caris LeVert (37751093),Santi Aldama (37751160),Jalen Duren (37751019),Donovan Mitchell (37750950),Vince Williams Jr. (37751460),Jarrett Allen (37751052),274.89000000000004,273.46,369.57000000000005,49200,0.06%,5.18%,333.9%,49.46%,161.18,$13.4,MEM 2,CLE 2,generated,1
Trae Young (37750915),Cole Anthony (37751114),Vince Williams Jr. (37751460),Kyshawn George (37751149),Nikola Jovic (37751139),Anthony Edwards (37750911),Kelly Olynyk (37751258),Donovan Mitchell (37750950),281.58,275.14,369.66,49500,0.05%,6.19%,333.5%,58.43%,172.45,$13.3,ATL 1,ORL 1,generated,1
Jordan Poole (37750986),Cole Anthony (37751114),Zion Williamson (37750934),Kyshawn George (37751149),Wendell Carter Jr. (37751163),Scottie Barnes (37750922),Vince Williams Jr. (37751460),Jarrett Allen (37751052),276.18,276.38,368.91,50000,0.07%,5.62%,332.3%,50.95%,172.01000000000002,$13.3,WAS 2,ORL 2,generated,1
Trae Young (37750915),Cole Anthony (37751114),Andrew Wiggins (37751056),Kelly Olynyk (37751258),Onyeka Okongwu (37751069),Anthony Edwards (37750911),Vince Williams Jr. (37751460),Bradley Beal (37751061),283.69,276.52,372.21,49700,0.04%,6.39%,330.5%,61.69%,179.83,$13.2,ATL 2,ORL 1,generated,1
Cole Anthony (37751114),Dyson Daniels (37751029),Zaccharie Risacher (37751214),Paolo Banchero (37750942),Jarrett Allen (37751052),Cade Cunningham (37750905),Santi Aldama (37751160),Vince Williams Jr. (37751460),279.82,282.4,371.91,49900,0.04%,5.91%,329.5%,56.39%,201.95000000000002,$13.2,ORL 2,ATL 2,generated,1
Trae Young (37750915),Cole Anthony (37751114),Zaccharie Risacher (37751214),Giannis Antetokounmpo (37750898),Onyeka Okongwu (37751069),Jose Alvarado (37751080),Vince Williams Jr. (37751460),Nickeil Alexander-Walker (37751134),271.08,266.34000000000003,363.63000000000005,50000,0.07%,4.93%,329.5%,44.39%,152.12,$13.2,ATL 3,ORL 1,generated,1
Trae Young (37750915),Cole Anthony (37751114),RJ Barrett (37751003),Santi Aldama (37751160),Wendell Carter Jr. (37751163),Jose Alvarado (37751080),Vince Williams Jr. (37751460),Anthony Edwards (37750911),283.02,280.51,373.20000000000005,49500,0.04%,6.32%,327.2%,61.09%,197.28,$13.1,ORL 2,MEM 2,generated,1
Cade Cunningham (37750905),Cole Anthony (37751114),Vince Williams Jr. (37751460),Jonathan Isaac (37751441),Jalen Duren (37751019),Darius Garland (37750989),Evan Mobley (37750964),Santi Aldama (37751160),270.97,274.27,370.24,49800,0.07%,4.73%,325.7%,44.55%,158.18,$13.0,DET 2,ORL 2,generated,1
Trae Young (37750915),Cole Anthony (37751114),Royce O'Neale (37751156),Kyshawn George (37751149),Jarrett Allen (37751052),Anthony Edwards (37750911),Vince Williams Jr. (37751460),Isaiah Hartenstein (37751032),277.62,271.79999999999995,365.21000000000004,49900,0.06%,5.19%,324.7%,53.06%,168.75,$13.0,ATL 1,ORL 1,generated,1
Cade Cunningham (37750905),Cole Anthony (37751114),Zaccharie Risacher (37751214),Georges Niang (37751274),Jalen Duren (37751019),Vince Williams Jr. (37751460),Evan Mobley (37750964),Jarrett Allen (37751052),276.31,275.42,371.4200000000001,49000,0.06%,5.04%,317.0%,51.21%,174.38,$12.7,DET 2,ATL 2,generated,1
Cole Anthony (37751114),Donovan Mitchell (37750950),Zion Williamson (37750934),Georges Niang (37751274),Jarrett Allen (37751052),Nickeil Alexander-Walker (37751134),Santi Aldama (37751160),Chet Holmgren (37750996),271.69,273.24,364.63,50000,0.06%,4.75%,314.9%,45.47%,155.4,$12.6,CLE 2,ORL 1,generated,1
Cole Anthony (37751114),RJ Barrett (37751003),Scottie Barnes (37750922),Kevin Durant (37750918),Wendell Carter Jr. (37751163),Vince Williams Jr. (37751460),Kelly Olynyk (37751258),Jalen Duren (37751019),278.58,277.65999999999997,371.15999999999997,49900,0.07%,5.25%,314.2%,54.34%,175.67,$12.6,ORL 2,TOR 2,generated,1
Cole Anthony (37751114),Davion Mitchell (37751323),Bradley Beal (37751061),Georges Niang (37751274),Onyeka Okongwu (37751069),Shai Gilgeous-Alexander (37750902),Kelly Olynyk (37751258),Trae Young (37750915),276.58,269.13,364.96,49500,0.05%,5.2%,313.7%,51.34%,152.45,$12.5,ATL 3,ORL 1,generated,1
Trae Young (37750915),Cole Anthony (37751114),De'Andre Hunter (37751165),Ausar Thompson (37751085),Wendell Carter Jr. (37751163),Donovan Mitchell (37750950),Jalen Williams (37750982),Brandon Clarke (37751291),269.38,264.1,363.28999999999996,49800,0.08%,4.55%,311.5%,41.89%,129.15,$12.5,ORL 2,CLE 2,generated,1
Cole Anthony (37751114),Anthony Edwards (37750911),Bradley Beal (37751061),Georges Niang (37751274),Onyeka Okongwu (37751069),Trae Young (37750915),Keldon Johnson (37751121),Santi Aldama (37751160),279.41,271.57000000000005,366.66999999999996,49900,0.05%,5.24%,310.5%,55.54%,163.56,$12.4,ATL 3,ORL 1,generated,1
Cole Anthony (37751114),Anthony Edwards (37750911),Ausar Thompson (37751085),Kyshawn George (37751149),Jarrett Allen (37751052),Cade Cunningham (37750905),Nikola Jovic (37751139),Vince Williams Jr. (37751460),280.39,277.21000000000004,368.24,49900,0.05%,5.39%,309.2%,57.0%,184.16000000000003,$12.4,DET 2,ORL 1,generated,1
Cole Anthony (37751114),Bradley Beal (37751061),RJ Barrett (37751003),Santi Aldama (37751160),Wendell Carter Jr. (37751163),Ty Jerome (37751255),Evan Mobley (37750964),Trae Young (37750915),276.31,275.13,367.71,49800,0.06%,5.18%,309.1%,51.45%,164.64,$12.4,ORL 2,CLE 2,generated,1
Trae Young (37750915),Tim Hardaway Jr. (37751345),RJ Barrett (37751003),Bam Adebayo (37750960),Wendell Carter Jr. (37751163),Darius Garland (37750989),Vince Williams Jr. (37751460),Alexandre Sarr (37751083),270.14,264.64000000000004,359.85,50000,0.08%,4.05%,308.1%,43.34%,101.92,$12.3,ATL 1,DET 1,generated,1
Cole Anthony (37751114),Dyson Daniels (37751029),Vince Williams Jr. (37751460),Kelly Olynyk (37751258),Jarrett Allen (37751052),Nickeil Alexander-Walker (37751134),Zion Williamson (37750934),Cade Cunningham (37750905),277.46000000000004,279.48,370.90999999999997,50000,0.04%,5.74%,307.2%,52.61%,181.13,$12.3,NOP 2,ORL 1,generated,1
Shai Gilgeous-Alexander (37750902),Cole Anthony (37751114),RJ Barrett (37751003),Paolo Banchero (37750942),Wendell Carter Jr. (37751163),Vince Williams Jr. (37751460),Santi Aldama (37751160),Caris LeVert (37751093),279.59999999999997,283.35,373.86,50000,0.05%,5.49%,306.7%,56.56%,211.0,$12.3,ORL 3,MEM 2,generated,1
Trae Young (37750915),Anthony Edwards (37750911),Vince Williams Jr. (37751460),Georges Niang (37751274),Nikola Jovic (37751139),Donovan Mitchell (37750950),Kyshawn George (37751149),Alexandre Sarr (37751083),275.08000000000004,265.36,360.31,49900,0.06%,4.71%,306.1%,49.54%,108.75999999999999,$12.2,ATL 2,WAS 2,generated,1
Trae Young (37750915),Cole Anthony (37751114),Tim Hardaway Jr. (37751345),Georges Niang (37751274),Onyeka Okongwu (37751069),Damian Lillard (37750908),Vince Williams Jr. (37751460),Zion Williamson (37750934),273.96,269.38,366.45,50000,0.05%,5.02%,301.0%,47.88%,143.69,$12.0,ATL 3,ORL 1,generated,1
Cade Cunningham (37750905),RJ Barrett (37751003),Zion Williamson (37750934),Zaccharie Risacher (37751214),Jalen Duren (37751019),Vince Williams Jr. (37751460),Kelly Olynyk (37751258),Georges Niang (37751274),268.34000000000003,266.63,367.76,49600,0.08%,4.29%,300.8%,41.18%,116.66,$12.0,DET 2,NOP 2,generated,1
Cole Anthony (37751114),Caris LeVert (37751093),Bradley Beal (37751061),Zaccharie Risacher (37751214),Onyeka Okongwu (37751069),Vince Williams Jr. (37751460),Zion Williamson (37750934),Shai Gilgeous-Alexander (37750902),273.45,271.51,368.69000000000005,50000,0.06%,4.88%,300.7%,47.35%,159.18,$12.0,ATL 3,ORL 1,generated,1
Cole Anthony (37751114),Bradley Beal (37751061),Franz Wagner (37750931),Kyshawn George (37751149),Wendell Carter Jr. (37751163),Trae Young (37750915),Georges Niang (37751274),Jarrett Allen (37751052),281.33,276.12,365.87,49500,0.04%,5.78%,299.4%,58.05%,188.07,$12.0,ORL 3,ATL 2,generated,1
Trae Young (37750915),Cole Anthony (37751114),De'Andre Hunter (37751165),Paolo Banchero (37750942),Wendell Carter Jr. (37751163),Caris LeVert (37751093),Naz Reid (37750978),Kelly Olynyk (37751258),279.24,278.28,367.88,50000,0.05%,5.19%,299.3%,55.78%,176.81,$12.0,ORL 3,ATL 2,generated,1
Cole Anthony (37751114),Vince Williams Jr. (37751460),Scottie Barnes (37750922),Paolo Banchero (37750942),Wendell Carter Jr. (37751163),Donovan Mitchell (37750950),Georges Niang (37751274),Jarrett Allen (37751052),279.88,282.46,372.91,49700,0.04%,5.71%,299.2%,56.6%,207.5,$12.0,ORL 3,CLE 2,generated,1
Cole Anthony (37751114),Donovan Mitchell (37750950),Vince Williams Jr. (37751460),Georges Niang (37751274),Wendell Carter Jr. (37751163),Jose Alvarado (37751080),Evan Mobley (37750964),Cade Cunningham (37750905),275.49,280.19000000000005,368.64,49900,0.06%,5.01%,297.7%,50.08%,180.66000000000003,$11.9,ORL 2,CLE 2,generated,1
Cole Anthony (37751114),Anthony Edwards (37750911),Ausar Thompson (37751085),Kyshawn George (37751149),Jalen Duren (37751019),Tyler Herro (37750954),Vince Williams Jr. (37751460),Jarrett Allen (37751052),278.76,276.85,367.61,49900,0.05%,5.31%,297.4%,54.33%,174.77,$11.9,DET 2,ORL 1,generated,1
