PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Jamal Murray (37499617),Nickeil Alexander-Walker (37499855),Aaron Wiggins (37499888),Naz Reid (37499692),Aaron Gordon (37499822),Shai Gilgeous-Alexander (37499560),LeBron James (37499563),Rob Dillingham (37499915),279.9176736111111,377.4180885314612,50000,0.00%,0,-100.0%,0,222.20999999999998,$-4.0,MIN 3,DEN 2,user,58,marvalshot,11395,4629405359
Shai Gilgeous-Alexander (37499560),Isaiah Joe (37499870),Christian Braun (37499770),Aaron Gordon (37499822),Rudy Gobert (37499678),Nickeil Alexander-Walker (37499855),Naz Reid (37499692),LeBron James (37499563),334.30960503472227,429.65927386525874,49600,100.00%,2,147.61%,0,236.68,$5.9,MIN 3,OKC 2,user,2,marvalshot,3766,4629405360
Mike Conley (37499858),Nickeil Alexander-Walker (37499855),Christian Braun (37499770),Naz Reid (37499692),Nikola Jokic (37499556),Shai Gilgeous-Alexander (37499560),Josh Minott (37500034),Rudy Gobert (37499678),352.3758506944444,446.07292658326105,49800,100.00%,25000,1855.18%,0,227.78000000000003,$74.21,MIN 5,DEN 2,user,50,marvalshot,473,4629405361
Mike Conley (37499858),Nickeil Alexander-Walker (37499855),Aaron Wiggins (37499888),LeBron James (37499563),Naz Reid (37499692),Jalen Brunson (37499584),Josh Hart (37499613),Rudy Gobert (37499678),311.73,407.89,50000,100.00%,0,18.59%,0,222.10000000000002,$0.74,MIN 4,NYK 2,user,50,marvalshot,13607,4629405362
Amen Thompson (37499593),Nickeil Alexander-Walker (37499855),Michael Porter Jr. (37499714),Aaron Wiggins (37499888),Rudy Gobert (37499678),Shai Gilgeous-Alexander (37499560),Naz Reid (37499692),Kel'el Ware (37499672),325.8395659722222,418.26839983187074,50000,100.00%,0,95.26%,0,221.41,$3.81,MIN 3,OKC 2,user,50,marvalshot,7061,4629405363
Jamal Murray (37499617),Nickeil Alexander-Walker (37499855),Aaron Wiggins (37499888),Naz Reid (37499692),Isaiah Hartenstein (37499628),Rob Dillingham (37499915),Bam Adebayo (37499609),Shai Gilgeous-Alexander (37499560),289.78325520833334,389.40028922170677,50000,0.00%,0,-100.0%,0,199.31,$-4.0,MIN 3,OKC 3,user,52,marvalshot,11109,4629405364
Rob Dillingham (37499915),Cason Wallace (37499837),Christian Braun (37499770),Naz Reid (37499692),Rudy Gobert (37499678),Stephon Castle (37499757),LeBron James (37499563),Shai Gilgeous-Alexander (37499560),338.44518663194447,437.90147455550425,50000,100.00%,2129,204.18%,0,185.89,$8.17,MIN 3,OKC 2,user,50,marvalshot,5271,4629405365
Shai Gilgeous-Alexander (37499560),Christian Braun (37499770),Aaron Wiggins (37499888),Keegan Murray (37499761),Isaiah Hartenstein (37499628),Nickeil Alexander-Walker (37499855),LeBron James (37499563),Mike Conley (37499858),336.2151866319445,433.1914745555043,50000,100.00%,315,164.12%,0,187.28,$6.56,OKC 3,MIN 2,user,50,marvalshot,3507,4629405366
Rob Dillingham (37499915),Nickeil Alexander-Walker (37499855),Michael Porter Jr. (37499714),Aaron Gordon (37499822),Steven Adams (37499882),De'Aaron Fox (37499603),LeBron James (37499563),Shai Gilgeous-Alexander (37499560),299.75398437499996,395.35619914162515,50000,10.70%,0,-100.0%,0,168.09,$-4.0,MIN 2,DEN 2,user,50,marvalshot,7846,4629405367
Mike Conley (37499858),Jamal Murray (37499617),Aaron Wiggins (37499888),Naz Reid (37499692),Aaron Gordon (37499822),Rob Dillingham (37499915),LeBron James (37499563),Shai Gilgeous-Alexander (37499560),278.10767361111107,376.98808853146113,50000,0.00%,0,-100.0%,0,214.71,$-4.0,MIN 3,DEN 2,user,51,marvalshot,11246,4629405368
Jamal Murray (37499617),Nickeil Alexander-Walker (37499855),Aaron Wiggins (37499888),Naz Reid (37499692),Aaron Gordon (37499822),Shai Gilgeous-Alexander (37499560),LeBron James (37499563),Rob Dillingham (37499915),279.9176736111111,377.4180885314612,50000,0.00%,0,-100.0%,0,222.20999999999998,$-4.0,MIN 3,DEN 2,user1,58,marvalshot,11395,4629405359_1
Shai Gilgeous-Alexander (37499560),Isaiah Joe (37499870),Christian Braun (37499770),Aaron Gordon (37499822),Rudy Gobert (37499678),Nickeil Alexander-Walker (37499855),Naz Reid (37499692),Karl-Anthony Towns (37499573),327.58960503472224,419.2692738652587,48800,100.00%,0,100.54%,0,244.91,$4.02,MIN 3,OKC 2,user1,1,marvalshot,15228,4629405360_1
Mike Conley (37499858),Nickeil Alexander-Walker (37499855),Christian Braun (37499770),Naz Reid (37499692),Nikola Jokic (37499556),Shai Gilgeous-Alexander (37499560),Josh Minott (37500034),Rudy Gobert (37499678),352.3758506944444,446.07292658326105,49800,100.00%,25000,1855.18%,0,227.78000000000003,$74.21,MIN 5,DEN 2,user1,50,marvalshot,473,4629405361_1
Mike Conley (37499858),Nickeil Alexander-Walker (37499855),Aaron Wiggins (37499888),LeBron James (37499563),Naz Reid (37499692),Jalen Brunson (37499584),Josh Hart (37499613),Rudy Gobert (37499678),311.73,407.89,50000,100.00%,0,18.59%,0,222.10000000000002,$0.74,MIN 4,NYK 2,user1,50,marvalshot,13607,4629405362_1
Amen Thompson (37499593),Nickeil Alexander-Walker (37499855),Michael Porter Jr. (37499714),Aaron Wiggins (37499888),Rudy Gobert (37499678),Shai Gilgeous-Alexander (37499560),Naz Reid (37499692),Kel'el Ware (37499672),325.8395659722222,418.26839983187074,50000,100.00%,0,95.26%,0,221.41,$3.81,MIN 3,OKC 2,user1,50,marvalshot,7061,4629405363_1
Jamal Murray (37499617),Nickeil Alexander-Walker (37499855),Aaron Wiggins (37499888),Naz Reid (37499692),Isaiah Hartenstein (37499628),Rob Dillingham (37499915),Bam Adebayo (37499609),Shai Gilgeous-Alexander (37499560),289.78325520833334,389.40028922170677,50000,0.00%,0,-100.0%,0,199.31,$-4.0,MIN 3,OKC 3,user1,52,marvalshot,11109,4629405364_1
Rob Dillingham (37499915),Cason Wallace (37499837),Christian Braun (37499770),Naz Reid (37499692),Rudy Gobert (37499678),Stephon Castle (37499757),LeBron James (37499563),Shai Gilgeous-Alexander (37499560),338.44518663194447,437.90147455550425,50000,100.00%,2129,204.18%,0,185.89,$8.17,MIN 3,OKC 2,user1,50,marvalshot,5271,4629405365_1
