Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4652746677,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Brandin Podziemski (37819081),Ausar Thompson (37819144),Jaren Jackson Jr. (37819020),Jonas Valanciunas (37819283),Stephen Curry (37818995),Gregory Jackson (37819336),Giannis Antetokounmpo (37818975)
4652746678,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Devin Vassell (37819093),Cameron Johnson (37819066),Ausar Thompson (37819144),Jalen Duren (37819057),Stephen Curry (37818995),Tari Eason (37819106),Jaren Jackson Jr. (37819020)
4652746679,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Stephen Curry (37818995),Stephon Castle (37819089),Gregory Jackson (37819336),Guerschon Yabusele (37819152),Giannis Antetokounmpo (37818975),Scotty Pippen Jr. (37819326),Keldon Johnson (37819184),Jaren Jackson Jr. (37819020)
4652746680,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Malik Beasley (37819163),Ausar Thompson (37819144),Maxwell Lewis (37819541),Giannis Antetokounmpo (37818975),Malik Monk (37819030),Santi Aldama (37819116),Stephen Curry (37818995)
4652746681,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Luke Kennard (37819236),Ausar Thompson (37819144),Giannis Antetokounmpo (37818975),Alperen Sengun (37819001),Malik Monk (37819030),Santi Aldama (37819116),Scotty Pippen Jr. (37819326)
4652746682,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Stephen Curry (37818995),Luke Kennard (37819236),Gregory Jackson (37819336),Naji Marshall (37819135),Giannis Antetokounmpo (37818975),Scotty Pippen Jr. (37819326),Amen Thompson (37819007),Brandin Podziemski (37819081)
4652746683,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Jalen Green (37819027),Paul George (37819038),Jaren Jackson Jr. (37819020),Jalen Duren (37819057),Scotty Pippen Jr. (37819326),Moses Moody (37819210),Alperen Sengun (37819001)
4652746684,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Stephon Castle (37819089),Devin Vassell (37819093),Jaren Jackson Jr. (37819020),Jalen Duren (37819057),Quentin Grimes (37819127),Giannis Antetokounmpo (37818975),Scotty Pippen Jr. (37819326)
4652746685,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Malik Beasley (37819163),Ausar Thompson (37819144),Jaren Jackson Jr. (37819020),Jalen Duren (37819057),Stephon Castle (37819089),Giannis Antetokounmpo (37818975),Draymond Green (37819085)
4652746686,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Brandin Podziemski (37819081),Kelly Oubre Jr. (37819076),Giannis Antetokounmpo (37818975),Alperen Sengun (37819001),Scotty Pippen Jr. (37819326),Keldon Johnson (37819184),Draymond Green (37819085)
