PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Keaton Wallace (37338930),Devin Vassell (37338234),Paul George (37338105),Julius Randle (37338149),Daniel Gafford (37338424),Josh Giddey (37338141),Scottie Barnes (37338057),Onyeka Okongwu (37338359),302.623671875,336.7053238908278,50000,100.00%,0,100.0%,0,114.72,$4.0,ATL 2,SAS 1,user1,1,marvalshot,4404,4611344379_1
Stephon Castle (37338477),Cole Anthony (37338216),Josh Hart (37338127),Giannis Antetokounmpo (37338014),Jonathan Isaac (37338510),Keaton Wallace (37338930),PJ Washington (37338176),Walker Kessler (37338183),293.840625,329.0549079348616,50000,100.00%,0,150.0%,0,114.39999999999999,$6.0,ORL 2,SAS 1,user,1,marvalshot,2383,4611344380
Stephen Curry (37338062),Mikal Bridges (37338239),Amen Thompson (37338122),Cam Whitmore (37338526),Wendell Carter Jr. (37338391),Keaton Wallace (37338930),Julius Randle (37338149),Alperen Sengun (37338065),301.068125,332.9956052045365,49900,100.00%,0,150.0%,0,97.22,$6.0,HOU 3,GSW 1,user,1,marvalshot,2480,4611344381
Keaton Wallace (37338930),Anthony Edwards (37338044),Jayson Tatum (37338023),Jonathan Isaac (37338510),Daniel Gafford (37338424),Keyonte George (37338282),Amen Thompson (37338122),Cole Anthony (37338216),292.8958029513889,327.661339971707,50000,100.00%,0,100.0%,0,111.07,$4.0,ORL 2,ATL 1,user3,1,marvalshot,4423,4611344382_3
Jalen Brunson (37338088),Garrison Mathews (37338609),Trey Murphy III (37338144),PJ Washington (37338176),Nikola Jokic (37338012),Keaton Wallace (37338930),Kyle Filipowski (37338420),Stephon Castle (37338477),292.8731250000001,326.71275399568026,49700,100.00%,0,100.0%,0,140.34,$4.0,ATL 2,NYK 1,user3,1,marvalshot,4427,4611344383_3
Jalen Brunson (37338088),Mikal Bridges (37338239),Tristan da Silva (37338374),Giannis Antetokounmpo (37338014),Wendell Carter Jr. (37338391),Keyonte George (37338282),Naji Marshall (37338314),Daniel Gafford (37338424),302.51125,338.81789653718863,50000,100.00%,0,100.0%,0,118.71000000000001,$4.0,NYK 2,ORL 2,user2,1,marvalshot,4430,4611344384_2
Keyonte George (37338282),Stephon Castle (37338477),Paul George (37338105),David Roddy (37338933),Nikola Jokic (37338012),Bogdan Bogdanovic (37338369),Scottie Barnes (37338057),Keaton Wallace (37338930),297.333671875,332.05227789724654,49500,100.00%,0,100.0%,0,155.99,$4.0,ATL 3,UTA 1,user3,1,marvalshot,4406,4611344379_3
Russell Westbrook (37338173),Buddy Hield (37338351),Josh Hart (37338127),Brice Sensabaugh (37338383),Wendell Carter Jr. (37338391),Stephon Castle (37338477),Naji Marshall (37338314),Nikola Jokic (37338012),296.620625,330.29673259301745,50000,100.00%,0,100.0%,0,118.37,$4.0,DEN 2,GSW 1,user1,1,marvalshot,4409,4611344380_1
Stephon Castle (37338477),Mikal Bridges (37338239),Brice Sensabaugh (37338383),Giannis Antetokounmpo (37338014),Mark Williams (37338232),Ja Morant (37338082),Buddy Hield (37338351),Daniel Gafford (37338424),299.84812500000004,338.05363104573996,49900,100.00%,0,100.0%,0,152.69,$4.0,SAS 1,NYK 1,user4,1,marvalshot,4420,4611344381_4
Keaton Wallace (37338930),Stephon Castle (37338477),Jayson Tatum (37338023),Brice Sensabaugh (37338383),Wendell Carter Jr. (37338391),Stephen Curry (37338062),Julius Randle (37338149),Josh Giddey (37338141),293.52580295138887,327.1575746012902,49900,100.00%,0,100.0%,0,138.78,$4.0,ATL 1,SAS 1,user1,1,marvalshot,4421,4611344382_1
Jalen Brunson (37338088),Bogdan Bogdanovic (37338369),Khris Middleton (37338293),Julius Randle (37338149),Nikola Jokic (37338012),Quentin Grimes (37338318),Cam Whitmore (37338526),Keaton Wallace (37338930),288.943125,325.12281530499405,49400,100.00%,0,100.0%,0,127.64,$4.0,ATL 2,NYK 1,user1,1,marvalshot,4425,4611344383_1
Jalen Brunson (37338088),Mikal Bridges (37338239),Buddy Hield (37338351),Jonathan Isaac (37338510),Kevon Looney (37338597),Jalen Green (37338162),Quentin Grimes (37338318),Victor Wembanyama (37338018),299.63125,332.8447801161492,49700,100.00%,0,100.0%,0,72.03999999999999,$4.0,NYK 2,GSW 2,user1,1,marvalshot,4429,4611344384_1
Keaton Wallace (37338930),CJ McCollum (37338156),Paul George (37338105),Brice Sensabaugh (37338383),Jonathan Isaac (37338510),Anthony Edwards (37338044),Scottie Barnes (37338057),Daniel Gafford (37338424),296.803671875,330.27902406325904,49200,100.00%,0,100.0%,0,115.68,$4.0,ATL 1,NOP 1,user2,1,marvalshot,4405,4611344379_2
Stephon Castle (37338477),Anthony Edwards (37338044),Josh Hart (37338127),Brice Sensabaugh (37338383),Mark Williams (37338232),Stephen Curry (37338062),Quentin Grimes (37338318),Wendell Carter Jr. (37338391),296.41062500000004,329.1972506668247,49900,100.00%,0,100.0%,0,138.91,$4.0,SAS 1,MIN 1,user3,1,marvalshot,4414,4611344380_3
Keaton Wallace (37338930),Mikal Bridges (37338239),Bogdan Bogdanovic (37338369),David Roddy (37338933),Daniel Gafford (37338424),Amen Thompson (37338122),Jaren Jackson Jr. (37338053),Nikola Jokic (37338012),299.898125,334.95981195615013,50000,100.00%,0,100.0%,0,149.3,$4.0,ATL 3,NYK 1,user1,1,marvalshot,4416,4611344381_1
Keaton Wallace (37338930),Buddy Hield (37338351),Jayson Tatum (37338023),Brice Sensabaugh (37338383),Giannis Antetokounmpo (37338014),Devin Vassell (37338234),Cam Whitmore (37338526),Mark Williams (37338232),288.0758029513889,325.44472271515923,49900,100.00%,0,100.0%,0,124.62,$4.0,ATL 1,GSW 1,user2,1,marvalshot,4422,4611344382_2
Jalen Brunson (37338088),Bogdan Bogdanovic (37338369),Quentin Grimes (37338318),David Roddy (37338933),Victor Wembanyama (37338018),Anthony Black (37338380),Keldon Johnson (37338409),Alperen Sengun (37338065),287.473125,323.4575395508202,49900,100.00%,0,100.0%,0,118.73,$4.0,ATL 2,SAS 2,user4,1,marvalshot,4428,4611344383_4
Jalen Brunson (37338088),Mikal Bridges (37338239),Brice Sensabaugh (37338383),Jonathan Isaac (37338510),Nikola Jokic (37338012),Josh Giddey (37338141),Keldon Johnson (37338409),Keaton Wallace (37338930),302.04125,337.3327076459566,49800,100.00%,0,50.0%,0,125.02,$2.0,NYK 2,UTA 1,user4,1,marvalshot,4432,4611344384_4
Stephon Castle (37338477),Donte DiVincenzo (37338260),Paul George (37338105),Kyle Filipowski (37338420),Victor Wembanyama (37338018),Keaton Wallace (37338930),Scottie Barnes (37338057),Wendell Carter Jr. (37338391),296.78367187500004,329.8409812653297,49800,100.00%,0,100.0%,0,130.2,$4.0,SAS 2,MIN 1,user4,1,marvalshot,4408,4611344379_4
Keaton Wallace (37338930),Vit Krejci (37338481),Josh Hart (37338127),Julius Randle (37338149),Nikola Jokic (37338012),Russell Westbrook (37338173),Peyton Watson (37338441),Wendell Carter Jr. (37338391),295.450625,328.5342678256697,49900,100.00%,0,100.0%,0,125.59,$4.0,DEN 3,ATL 2,user4,1,marvalshot,4415,4611344380_4
Keyonte George (37338282),Mikal Bridges (37338239),Buddy Hield (37338351),David Roddy (37338933),Nikola Jokic (37338012),Keaton Wallace (37338930),Devin Vassell (37338234),Anthony Edwards (37338044),300.10812500000003,333.2683721675208,49900,100.00%,0,100.0%,0,98.72999999999999,$4.0,ATL 2,UTA 1,user3,1,marvalshot,4419,4611344381_3
Stephon Castle (37338477),Trey Murphy III (37338144),Jayson Tatum (37338023),Jonathan Isaac (37338510),Wendell Carter Jr. (37338391),Bogdan Bogdanovic (37338369),Keldon Johnson (37338409),Victor Wembanyama (37338018),287.7258029513889,322.40316969557966,50000,100.00%,0,100.0%,0,150.88,$4.0,SAS 3,ORL 2,user,1,marvalshot,4279,4611344382
Jalen Brunson (37338088),Devin Vassell (37338234),Buddy Hield (37338351),Julius Randle (37338149),Jaren Jackson Jr. (37338053),Stephon Castle (37338477),Cam Whitmore (37338526),Walker Kessler (37338183),288.003125,320.9514419610419,49900,100.00%,0,100.0%,0,94.95,$4.0,SAS 2,NYK 1,user2,1,marvalshot,4426,4611344383_2
Jalen Brunson (37338088),Mikal Bridges (37338239),Garrison Mathews (37338609),PJ Washington (37338176),Giannis Antetokounmpo (37338014),Bogdan Bogdanovic (37338369),Brice Sensabaugh (37338383),Daniel Gafford (37338424),299.88124999999997,335.97092141408115,49700,100.00%,0,50.0%,0,152.58999999999997,$2.0,NYK 2,ATL 2,user3,1,marvalshot,4431,4611344384_3
Keaton Wallace (37338930),Stephon Castle (37338477),Paul George (37338105),Miles Bridges (37338131),Trayce Jackson-Davis (37338258),Amen Thompson (37338122),Scottie Barnes (37338057),Wendell Carter Jr. (37338391),297.483671875,327.6179481086841,49800,100.00%,0,50.0%,0,109.2,$2.0,ATL 1,SAS 1,user,1,marvalshot,1002,4611344379
Keaton Wallace (37338930),Dyson Daniels (37338165),Josh Hart (37338127),Naji Marshall (37338314),Mark Williams (37338232),Stephon Castle (37338477),Amen Thompson (37338122),Anthony Edwards (37338044),294.760625,324.51468896807813,50000,100.00%,0,100.0%,0,121.15,$4.0,ATL 2,NYK 1,user2,1,marvalshot,4410,4611344380_2
Keaton Wallace (37338930),Mikal Bridges (37338239),Buddy Hield (37338351),Julius Randle (37338149),Nikola Vucevic (37338099),Stephon Castle (37338477),Trey Murphy III (37338144),Alperen Sengun (37338065),300.728125,331.78985212859135,49700,100.00%,0,100.0%,0,105.31,$4.0,ATL 1,NYK 1,user2,1,marvalshot,4418,4611344381_2
Keaton Wallace (37338930),Vit Krejci (37338481),Jayson Tatum (37338023),Julius Randle (37338149),Mark Williams (37338232),Anthony Edwards (37338044),Jonathan Isaac (37338510),Devin Vassell (37338234),286.8658029513889,320.47809481479965,49600,100.00%,0,100.0%,0,138.38,$4.0,ATL 2,MIN 2,user4,1,marvalshot,4424,4611344382_4
Jalen Brunson (37338088),Garrison Mathews (37338609),Keldon Johnson (37338409),Andrew Wiggins (37338228),Mark Williams (37338232),Quentin Grimes (37338318),Brice Sensabaugh (37338383),Nikola Jokic (37338012),288.01312500000006,324.66302118764673,50000,100.00%,0,50.0%,0,131.1,$2.0,NYK 1,ATL 1,user,1,marvalshot,1989,4611344383
Jalen Brunson (37338088),Mikal Bridges (37338239),Devin Vassell (37338234),Jonathan Isaac (37338510),Victor Wembanyama (37338018),Russell Westbrook (37338173),David Roddy (37338933),Bogdan Bogdanovic (37338369),300.88125,334.2670401325751,50000,100.00%,0,50.0%,0,125.92,$2.0,NYK 2,SAS 2,user,1,marvalshot,506,4611344384
