PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
T.J. McConnell (37714648),Caris LeVert (37714429),Kawhi Leonard (37714302),Jaren Jackson Jr. (37714247),Karl-Anthony Towns (37714189),Jalen Brunson (37714222),Sandro Mamukelashvili (37714974),Jusuf Nurkic (37714601),291.29,305.82,390.486,50000,0.39%,13.65%,1467.7%,72.15%,163.26999999999998,$58.7,NYK 2,IND 1,generated,1
Elfrid Payton (37714686),Desmond Bane (37714271),Franz Wagner (37714214),Sandro Mamukelashvili (37714974),Day'Ron Sharpe (37714613),Lonzo Ball (37714469),Bol Bol (37714501),Nikola Jokic (37714165),279.32,281.21,379.47300000000007,49600,0.41%,9.9%,1284.7%,57.57%,99.59,$51.4,CHA 1,MEM 1,generated,1
Ja Morant (37714217),Keon Johnson (37714493),Kawhi Leonard (37714302),Trendon Watford (37714679),Karl-Anthony Towns (37714189),Elfrid Payton (37714686),Sandro Mamukelashvili (37714974),Jalen Brunson (37714222),288.88,289.81,383.15399999999994,49600,0.31%,11.79%,1244.5%,69.89%,134.09,$49.8,BKN 2,NYK 2,generated,1
T.J. McConnell (37714648),De'Aaron Fox (37714260),Kawhi Leonard (37714302),Jaren Jackson Jr. (37714247),Jusuf Nurkic (37714601),Elfrid Payton (37714686),Giannis Antetokounmpo (37714167),Sandro Mamukelashvili (37714974),284.46,297.75,388.144,50000,0.32%,11.0%,1150.0%,63.97%,168.84,$46.0,SAS 2,CHA 2,generated,1
Jalen Brunson (37714222),Vince Williams Jr. (37714890),Kawhi Leonard (37714302),De'Andre Hunter (37714489),Nic Claxton (37714390),De'Aaron Fox (37714260),Sandro Mamukelashvili (37714974),Karl-Anthony Towns (37714189),289.99,294.15999999999997,383.36400000000003,50000,0.29%,11.72%,1120.4%,72.14%,126.38999999999999,$44.8,NYK 2,SAS 2,generated,1
Elfrid Payton (37714686),Coby White (37714309),De'Andre Hunter (37714489),Matas Buzelis (37714526),Karl-Anthony Towns (37714189),Nick Smith Jr. (37714549),Sandro Mamukelashvili (37714974),Nikola Jokic (37714165),283.36,292.7,376.504,49900,0.21%,9.69%,903.9%,62.97%,135.48,$36.2,CHA 2,CHI 2,generated,1
Jalen Brunson (37714222),Keon Johnson (37714493),Franz Wagner (37714214),Bol Bol (37714501),Jusuf Nurkic (37714601),Elfrid Payton (37714686),Shaedon Sharpe (37714424),Trae Young (37714197),283.84000000000003,277.06,377.59400000000005,49800,0.19%,9.26%,834.4%,63.42%,137.34,$33.4,CHA 2,NYK 1,generated,1
Jalen Brunson (37714222),Jaylen Brown (37714251),LeBron James (37714176),Trendon Watford (37714679),Onyeka Okongwu (37714369),Elfrid Payton (37714686),Aaron Gordon (37714497),Jusuf Nurkic (37714601),283.55,282.34,378.054,50000,0.21%,9.28%,819.9%,63.29%,143.85000000000002,$32.8,CHA 2,NYK 1,generated,1
Jrue Holiday (37714597),Lonzo Ball (37714469),Franz Wagner (37714214),Ayo Dosunmu (37714400),Karl-Anthony Towns (37714189),Jalen Brunson (37714222),Sandro Mamukelashvili (37714974),Jusuf Nurkic (37714601),286.47,286.84000000000003,378.746,49000,0.18%,9.99%,815.1%,67.34%,125.16,$32.6,CHI 2,NYK 2,generated,1
Elfrid Payton (37714686),Tyrese Martin (37714798),Caris LeVert (37714429),Paolo Banchero (37714229),Jusuf Nurkic (37714601),Devin Booker (37714207),Sandro Mamukelashvili (37714974),Nikola Jokic (37714165),282.12000000000006,289.83,379.135,49900,0.2%,9.13%,813.8%,61.76%,146.43,$32.6,CHA 2,BKN 1,generated,1
