Player,Position,Team,UpdatedProjection,UpdatedStdDev,Cash%,Top1%,Sim. Own%,Proj. Own%,Avg. Return,Game Minutes Remaining
Anfernee Simons,PG/SG/G/UTIL,POR,36.56,10.57,5.44%,0.35%,24.45%,4.41%,$-3.48,48
Brandon Clarke,C/UTIL,MEM,21.18,10.46,5.98%,0.67%,1.92%,2.31%,$-3.48,48
Jeff Dowtin,PG/G/UTIL,PHI,27.384444444444444,5.585763966255559,3.42%,0.6%,4.06%,0.94%,$-3.49,16
Ricky Council IV,PF/SF/F/UTIL,PHI,24.766666666666666,6.118510240493806,2.62%,0.36%,20.5%,6.35%,$-3.49,16
Isaiah Collier,PG/G/UTIL,UTA,32.36074652777778,7.8602966794377185,5.29%,0.67%,4.99%,1.86%,$-3.49,37
Orlando Robinson,C/UTIL,TOR,28.28,9.93,6.36%,0.82%,9.29%,7.88%,$-3.49,48
Malik Monk,PG/SG/G/UTIL,SAC,38.68,9.71,5.27%,0.48%,19.06%,2.18%,$-3.50,48
Nick Richards,C/UTIL,PHX,24.67,11.92,5.02%,0.88%,4.49%,5.02%,$-3.50,48
Scoot Henderson,PG/G/UTIL,POR,31.4,10.86,4.55%,0.32%,12.87%,5.99%,$-3.50,48
Tyler Herro,PG/SG/G/UTIL,MIA,31.781944444444445,4.470372719417844,2.59%,0.32%,19.62%,3.61%,$-3.51,11
Ryan Dunn,PF/SF/F/UTIL,PHX,27.11,7.29,5.75%,0.54%,23.89%,14.38%,$-3.52,48
Duncan Robinson,SF/SG/G/F/UTIL,MIA,22.411089409722223,2.8873920729771037,2.25%,0.64%,3.47%,0.87%,$-3.54,11
Dalano Banton,PG/SG/G/UTIL,POR,8.62,5.61,4.97%,0.0%,0.12%,0.1%,$-3.54,48
Luke Kennard,PG/SG/G/UTIL,MEM,26.54,8.17,4.18%,0.33%,19.22%,7.71%,$-3.55,48
AJ Johnson,PG/G/UTIL,WAS,17.86,8.07,3.88%,0.67%,3.0%,3.73%,$-3.57,48
Rudy Gobert,C/UTIL,MIN,30.286171875,6.197917195879326,3.6%,0.4%,4.58%,2.61%,$-3.58,19
Scottie Barnes,PG/SF/G/F/UTIL,TOR,40.65,16.46,5.47%,0.57%,19.87%,1.89%,$-3.58,48
Desmond Bane,SG/G/UTIL,MEM,40.26,12.76,4.19%,0.31%,15.85%,2.01%,$-3.58,48
Dario Saric,C/UTIL,DEN,18.89,9.44,4.99%,0.39%,4.8%,7.26%,$-3.58,48
Kevin Durant,C/PF/F/UTIL,PHX,45.84,12.24,5.17%,0.23%,46.79%,3.57%,$-3.58,48
Shaedon Sharpe,SF/SG/G/F/UTIL,POR,35.02,9.32,5.12%,0.3%,14.38%,2.36%,$-3.59,48
Jordan Poole,PG/G/UTIL,WAS,37.65,13.03,5.57%,0.4%,8.13%,2.52%,$-3.59,48
Quinten Post,C/UTIL,GSW,21.7,9.87,5.98%,0.81%,2.72%,3.31%,$-3.60,48
Tobias Harris,PF/F/UTIL,DET,27.509279513888888,4.700038063859013,3.55%,0.42%,14.51%,3.97%,$-3.61,19
Draymond Green,C/PF/F/UTIL,GSW,31.63,10.5,5.13%,0.28%,14.76%,4.66%,$-3.61,48
Vince Williams Jr.,SF/SG/G/F/UTIL,MEM,19.67,9.15,3.02%,0.45%,7.62%,2.93%,$-3.62,48
Jaxson Hayes,C/UTIL,LAL,27.46,9.5,5.78%,0.31%,2.73%,2.42%,$-3.62,48
LeBron James,PF/SF/F/UTIL,LAL,0,0.0,0.01%,0.0%,26.61%,0.1%,$-3.62,48
Lamar Stevens,PF/F/UTIL,MEM,14.52,8.15,8.01%,0.0%,0.06%,0.1%,$-3.62,48
Julius Randle,C/PF/F/UTIL,MIN,28.768572048611112,7.58375025109497,1.89%,0.28%,6.19%,2.8%,$-3.63,19
Jamison Battle,SF/F/UTIL,TOR,27.92,6.84,5.6%,0.53%,6.18%,4.38%,$-3.63,48
Ronald Holland II,SF/F/UTIL,DET,18.51112847222222,3.6444460771202887,3.95%,0.0%,0.12%,0.1%,$-3.63,19
Jimmy Butler,SF/F/UTIL,GSW,38.24,11.7,5.56%,0.32%,17.11%,3.12%,$-3.63,48
Ben Sheppard,SG/G/UTIL,IND,16.0572265625,3.7977722874845727,1.43%,0.22%,3.49%,0.74%,$-3.65,19
Hunter Tyson,SF/F/UTIL,DEN,19.55,7.31,4.42%,0.33%,9.46%,8.87%,$-3.65,48
Zach LaVine,SF/SG/G/F/UTIL,SAC,36.75,9.26,3.06%,0.46%,4.93%,0.32%,$-3.66,48
Jalen Hood-Schifino,PG/G/UTIL,PHI,29.901111111111113,5.8440651901286484,3.67%,0.92%,2.01%,4.59%,$-3.67,16
Brice Sensabaugh,SF/F/UTIL,UTA,20.945399305555558,7.74068346909845,3.8%,0.67%,1.85%,17.31%,$-3.67,37
Tyrese Haliburton,PG/G/UTIL,IND,0,0.0,0.0%,0.0%,0.12%,0.08%,$-3.68,19
Gary Payton II,SF/SG/G/F/UTIL,GSW,21.61,9.55,3.33%,0.33%,13.37%,5.05%,$-3.69,48
Immanuel Quickley,PG/G/UTIL,TOR,34.16,12.6,4.47%,0.25%,6.59%,2.33%,$-3.69,48
Micah Potter,C/PF/F/UTIL,UTA,12.195750868055557,6.442025756843521,2.15%,0.53%,0.9%,9.73%,$-3.69,37
Jeremy Sochan,C/PF/F/UTIL,SAS,26.11,9.9,4.54%,0.49%,4.0%,1.6%,$-3.70,48
Alperen Sengun,C/UTIL,HOU,27.10111111111111,9.944597119113944,1.02%,0.03%,16.62%,6.61%,$-3.72,16
Keyonte George,PG/G/UTIL,UTA,27.660091145833327,10.790820332749826,2.22%,0.5%,1.64%,1.1%,$-3.73,37
Khris Middleton,SF/SG/G/F/UTIL,WAS,26.7,11.11,3.94%,0.37%,8.82%,2.22%,$-3.73,48
Jaylen Martin,SF/F/UTIL,WAS,14.28,7.85,4.19%,0.11%,0.67%,0.71%,$-3.73,48
DeMar DeRozan,SF/F/UTIL,SAC,37.26,10.06,5.22%,0.17%,2.4%,0.38%,$-3.73,48
DeAndre Jordan,C/UTIL,DEN,16.66,8.98,4.49%,0.33%,2.72%,4.1%,$-3.73,48
Oso Ighodaro,C/UTIL,PHX,19.49,7.72,4.31%,0.01%,0.54%,0.64%,$-3.73,48
Nickeil Alexander-Walker,SF/SG/G/F/UTIL,MIN,22.724144965277777,3.791875125547485,2.01%,0.32%,3.05%,0.21%,$-3.74,19
Lauri Markkanen,PF/F/UTIL,UTA,37.20677083333334,10.021878266283093,3.26%,0.02%,1.03%,0.81%,$-3.74,37
Malik Beasley,SF/SG/G/F/UTIL,DET,24.123780381944446,4.823878464537858,2.8%,0.42%,5.17%,4.14%,$-3.75,19
Jonathan Mogbo,C/PF/F/UTIL,TOR,23.54,8.83,3.99%,0.19%,7.66%,3.7%,$-3.75,48
Jonathan Kuminga,PF/F/UTIL,GSW,27.91,13.2,4.49%,0.09%,4.44%,2.74%,$-3.75,48
OG Anunoby,PF/SF/F/UTIL,NYK,25.48538628472222,3.3782045080467187,2.56%,0.3%,19.82%,0.89%,$-3.76,11
Tyus Jones,PG/G/UTIL,PHX,20.13,8.31,2.45%,0.24%,11.05%,7.98%,$-3.76,48
Keldon Johnson,PF/SF/F/UTIL,SAS,26.48,9.72,3.59%,0.35%,9.84%,4.7%,$-3.76,48
Keegan Murray,PF/F/UTIL,SAC,28.51,6.5,3.35%,0.17%,2.85%,1.55%,$-3.76,48
Jaden McDaniels,PF/SF/F/UTIL,MIN,25.492304687500003,5.466669115680433,2.66%,0.46%,13.22%,0.82%,$-3.77,19
Jalen Pickett,PG/SG/G/UTIL,DEN,17.25,7.54,2.87%,0.24%,4.55%,3.16%,$-3.78,48
Royce O'Neale,PF/SF/F/UTIL,PHX,22.4,7.68,3.1%,0.3%,9.43%,4.66%,$-3.78,48
Matas Buzelis,PF/F/UTIL,CHI,26.668381076388886,7.433106642511756,3.6%,0.25%,2.0%,0.27%,$-3.78,37
Moses Moody,PF/SF/F/UTIL,GSW,22.44,7.32,3.38%,0.18%,3.37%,1.71%,$-3.78,48
Garrett Temple,SG/G/UTIL,TOR,0,0.0,3.97%,0.0%,0.12%,0.1%,$-3.78,48
Julian Champagnie,SF/SG/G/F/UTIL,SAS,20.26,7.8,3.06%,0.06%,8.24%,2.94%,$-3.79,48
Domantas Sabonis,C/UTIL,SAC,38.88,15.67,2.64%,0.1%,11.59%,2.29%,$-3.79,48
Peyton Watson,PF/SF/F/UTIL,DEN,20.88,7.77,3.31%,0.35%,6.35%,3.93%,$-3.79,48
Deandre Ayton,C/UTIL,POR,0,0.0,9.01%,0.0%,0.05%,0.05%,$-3.79,48
Bam Adebayo,C/PF/F/UTIL,MIA,39.82194444444444,5.199958771548352,2.96%,0.27%,4.75%,1.65%,$-3.80,11
Trey Murphy III,SF/SG/G/F/UTIL,NOP,4.038641493055556,4.759009683229892,0.02%,0.0%,11.1%,2.53%,$-3.80,19
Colin Castleton,C/PF/F/UTIL,TOR,20.73,7.88,2.9%,0.35%,1.34%,0.62%,$-3.80,48
Devin Vassell,SF/SG/G/F/UTIL,SAS,30.94,9.25,2.78%,0.23%,3.61%,0.56%,$-3.81,48
Kyshawn George,PF/F/UTIL,WAS,28.63,7.53,3.34%,0.32%,3.39%,1.83%,$-3.81,48
Skal Labissiere,PF/F/UTIL,SAC,0,0.0,1.73%,0.0%,0.08%,0.1%,$-3.81,48
Karlo Matkovic,C/PF/F/UTIL,NOP,18.221484375,4.43466577669006,1.88%,0.47%,2.2%,0.25%,$-3.82,19
AJ Lawson,SG/G/UTIL,TOR,22.14,8.17,3.28%,0.41%,1.18%,0.58%,$-3.82,48
Alex Reese,C/UTIL,PHI,12.898888888888889,5.558857588768778,2.04%,0.01%,1.56%,11.44%,$-3.82,16
Bryce McGowens,SG/G/UTIL,POR,8.72,5.22,1.77%,0.0%,0.07%,0.1%,$-3.82,48
Haywood Highsmith,PF/F/UTIL,MIA,13.675104166666667,2.3479405677654546,1.35%,0.48%,1.91%,0.1%,$-3.83,11
Landry Shamet,SF/SG/G/F/UTIL,NYK,12.339852430555556,2.4010013715567644,2.02%,0.0%,0.22%,0.1%,$-3.83,11
Naz Reid,C/PF/F/UTIL,MIN,28.21346354166667,6.935062438015307,2.26%,0.39%,4.59%,1.57%,$-3.83,19
Jonas Valanciunas,C/UTIL,SAC,23.2,13.34,2.2%,0.02%,1.95%,0.39%,$-3.83,48
Carlton Carrington,PG/SG/G/UTIL,WAS,26.11,7.68,3.04%,0.22%,3.45%,1.1%,$-3.83,48
Keon Ellis,PG/SG/G/UTIL,SAC,17.46,7.11,2.01%,0.14%,0.48%,0.2%,$-3.84,48
Doug McDermott,SF/F/UTIL,SAC,0,0.0,0.0%,0.0%,0.03%,0.03%,$-3.84,48
Rui Hachimura,PF/SF/F/UTIL,LAL,0,0.0,0.0%,0.0%,0.11%,0.05%,$-3.84,48
Pelle Larsson,SF/F/UTIL,MIA,3.218849826388889,1.9942018758233901,0.0%,0.0%,0.08%,0.1%,$-3.84,11
Devin Carter,PG/SG/G/UTIL,SAC,0,0.0,0.0%,0.0%,0.12%,0.1%,$-3.84,48
John Konchar,SF/F/UTIL,MEM,13.1,5.99,0.0%,0.0%,0.07%,0.1%,$-3.84,48
Kevin Love,C/UTIL,MIA,0,0.0,0.0%,0.0%,0.06%,0.03%,$-3.84,11
Tristan Vukcevic,C/UTIL,WAS,0,0.0,0.0%,0.0%,0.04%,0.1%,$-3.84,48
Jared Rhoden,PF/F/UTIL,TOR,0,0.0,0.0%,0.0%,0.05%,0.04%,$-3.84,48
Cam Reddish,PF/SF/F/UTIL,LAL,0,0.0,0.0%,0.0%,0.04%,0.03%,$-3.84,48
Jerami Grant,PF/F/UTIL,POR,0,0.0,0.0%,0.0%,0.03%,0.05%,$-3.84,48
David Roddy,SF/F/UTIL,HOU,0,0.0,0.0%,0.0%,0.04%,0.03%,$-3.84,16
Damion Lee,SF/SG/G/F/UTIL,PHX,0,0.0,0.0%,0.0%,0.04%,0.03%,$-3.84,48
Marcus Smart,SF/SG/G/F/UTIL,WAS,0,0.0,0.0%,0.0%,0.05%,0.04%,$-3.84,48
Christian Koloko,C/UTIL,LAL,8.41,5.18,0.0%,0.0%,0.06%,0.1%,$-3.84,48
Josh Giddey,PG/G/UTIL,CHI,0,0.0,0.0%,0.0%,0.04%,0.08%,$-3.84,37
Jabari Walker,C/PF/F/UTIL,POR,0,0.0,0.0%,0.0%,0.1%,0.04%,$-3.84,48
Pat Spencer,PG/G/UTIL,GSW,0,0.0,0.0%,0.0%,0.03%,0.03%,$-3.84,48
Rayan Rupert,PG/SG/G/UTIL,POR,0,0.0,0.0%,0.0%,0.03%,0.03%,$-3.84,48
Jackson Rowe,PF/SF/F/UTIL,GSW,0,0.0,0.0%,0.0%,0.04%,0.03%,$-3.84,48
Jordan McLaughlin,PG/G/UTIL,SAS,0,0.0,0.0%,0.0%,0.07%,0.1%,$-3.84,48
Malcolm Brogdon,PG/G/UTIL,WAS,0,0.0,0.0%,0.0%,0.06%,0.04%,$-3.84,48
Rob Dillingham,PG/G/UTIL,MIN,0,0.0,0.0%,0.0%,0.02%,0.1%,$-3.84,19
Marcus Sasser,PG/SG/G/UTIL,DET,0,0.0,0.0%,0.0%,0.04%,0.03%,$-3.84,19
Bobi Klintman,PF/F/UTIL,DET,0,0.0,0.0%,0.0%,0.02%,0.03%,$-3.84,19
Harrison Ingram,PF/SF/F/UTIL,SAS,0,0.0,0.0%,0.0%,0.04%,0.03%,$-3.84,48
Monte Morris,PG/G/UTIL,PHX,0,0.0,0.0%,0.0%,0.02%,0.03%,$-3.84,48
Riley Minix,PF/F/UTIL,SAS,0,0.0,0.0%,0.0%,0.03%,0.03%,$-3.84,48
TyTy Washington Jr.,PG/G/UTIL,PHX,0,0.0,0.0%,0.0%,0.01%,0.03%,$-3.84,48
JT Thor,PF/F/UTIL,WAS,0,0.0,0.0%,0.0%,0.03%,0.03%,$-3.84,48
Jae Crowder,C/UTIL,SAC,0,0.0,0.0%,0.0%,0.02%,0.03%,$-3.84,48
Lindy Waters III,PF/F/UTIL,DET,0,0.0,0.0%,0.0%,0.02%,0.03%,$-3.84,19
Justin Minaya,PF/F/UTIL,POR,0,0.0,0.0%,0.0%,0.03%,0.03%,$-3.84,48
Jock Landale,C/UTIL,HOU,17.0,0.000538127549735603,0.0%,0.0%,0.01%,0.1%,$-3.84,16
De'Aaron Fox,SG/G/UTIL,SAS,0,0.0,0.0%,0.0%,0.04%,0.03%,$-3.84,48
Julian Strawther,SF/SG/G/F/UTIL,DEN,0,0.0,0.0%,0.0%,0.06%,0.03%,$-3.84,48
Mason Jones,SG/G/UTIL,SAC,0,0.0,0.0%,0.0%,0.02%,0.03%,$-3.84,48
Keshad Johnson,SF/F/UTIL,MIA,0,0.0,0.0%,0.0%,0.01%,0.03%,$-3.84,11
Lonnie Walker IV,SG/G/UTIL,PHI,0,0.0,0.0%,0.0%,0.01%,0.04%,$-3.84,16
N'Faly Dante,C/UTIL,HOU,0,0.0,0.0%,0.0%,0.04%,0.03%,$-3.84,16
James Johnson,C/PF/F/UTIL,IND,0,0.0,0.0%,0.0%,0.02%,0.1%,$-3.84,19
Trey Alexander,PG/SG/G/UTIL,DEN,0,0.0,0.0%,0.0%,0.02%,0.03%,$-3.84,48
Jeff Green,C/PF/F/UTIL,HOU,0,0.0,0.0%,0.0%,0.05%,0.1%,$-3.84,16
P.J. Tucker,C/PF/F/UTIL,NYK,0,0.0,0.0%,0.0%,0.02%,0.03%,$-3.84,11
Amen Thompson,PG/SF/G/F/UTIL,HOU,0,0.0,0.0%,0.0%,0.01%,0.08%,$-3.84,16
Alex Len,C/UTIL,LAL,0,0.0,0.0%,0.0%,0.01%,0.1%,$-3.84,48
Jaden Springer,SG/G/UTIL,UTA,0,0.0,0.0%,0.0%,0.01%,0.03%,$-3.84,37
Delon Wright,PG/G/UTIL,NYK,0,0.0,0.0%,0.0%,0.02%,0.03%,$-3.84,11
Ron Harper Jr.,SF/F/UTIL,DET,0,0.0,0.0%,0.0%,0.01%,0.03%,$-3.84,19
Kris Murray,PF/F/UTIL,POR,18.5,6.86,2.25%,0.42%,2.77%,2.56%,$-3.85,48
Quenton Jackson,PG/SG/G/UTIL,IND,4.623302951388888,3.8862297165408903,1.02%,0.82%,0.47%,0.1%,$-3.85,19
Cody Martin,SF/SG/G/F/UTIL,PHX,0,0.0,2.22%,0.0%,0.22%,0.1%,$-3.85,48
Davion Mitchell,PG/SG/G/UTIL,MIA,21.965677083333333,2.4319535071016953,2.33%,0.04%,1.6%,0.44%,$-3.86,11
Matisse Thybulle,SF/F/UTIL,POR,14.35,6.84,3.17%,0.0%,0.23%,0.29%,$-3.86,48
Tim Hardaway Jr.,SF/SG/G/F/UTIL,DET,20.783272569444442,3.4262510854480386,1.9%,0.12%,2.47%,1.02%,$-3.87,19
Fred VanVleet,PG/G/UTIL,HOU,26.315555555555555,4.977679835054328,1.78%,0.17%,2.76%,0.48%,$-3.87,16
Jordan Clarkson,SG/G/UTIL,UTA,22.61555121527778,9.039341181353377,0.88%,0.08%,2.21%,2.5%,$-3.87,37
Jake LaRavia,PF/SF/F/UTIL,SAC,12.44,6.32,2.11%,0.18%,2.12%,1.49%,$-3.87,48
Kel'el Ware,C/UTIL,MIA,18.35426215277778,4.063573223684469,0.88%,0.33%,2.31%,0.19%,$-3.88,11
Kevon Looney,C/UTIL,GSW,14.44,8.49,2.03%,0.08%,1.53%,2.33%,$-3.88,48
Aaron Holiday,PG/SG/G/UTIL,HOU,10.76,3.6592673382021004,2.07%,0.01%,0.61%,0.1%,$-3.88,16
Dennis Schroder,PG/SG/G/UTIL,DET,19.870026041666666,5.7084527551010344,1.38%,0.07%,6.63%,1.0%,$-3.89,19
Kyle Anderson,PF/F/UTIL,MIA,2.323693576388889,3.307456769658306,0.15%,0.0%,0.8%,0.1%,$-3.89,11
