Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
cam christie,SG/G/UTIL,LAC,16.23%,0.0%,0.13%,0.01%,0.03%,$-3.06
bobi klintman,PF/F/UTIL,DET,15.65%,0.0%,0.15%,0.03%,0.03%,$-3.09
ryan rollins,PG/G/UTIL,MIL,17.07%,0.0%,0.04%,0.01%,0.03%,$-3.09
patrick baldwin jr.,PF/F/UTIL,LAC,12.0%,0.0%,0.09%,0.02%,0.03%,$-3.1
tyler smith,C/PF/F/UTIL,MIL,14.65%,0.0%,0.15%,0.04%,0.03%,$-3.1
jaden ivey,PG/G/UTIL,DET,14.06%,0.0%,0.21%,0.01%,0.03%,$-3.1
andre jackson jr.,SF/SG/G/F/UTIL,MIL,12.89%,0.0%,0.09%,0.04%,0.03%,$-3.16
tristan thompson,C/UTIL,CLE,14.55%,0.0%,0.13%,0.03%,0.1%,$-3.16
maxwell lewis,PF/SF/F/UTIL,BKN,14.01%,0.0%,0.13%,0.04%,0.03%,$-3.17
enrique freeman,C/PF/F/UTIL,IND,14.1%,0.0%,0.13%,0.03%,0.03%,$-3.17
isaiah jackson,C/UTIL,IND,7.27%,0.0%,0.04%,0.01%,0.03%,$-3.2
tosan evbuomwan,PF/SF/F/UTIL,BKN,12.62%,0.0%,0.1%,0.05%,0.03%,$-3.2
dejounte murray,PG/G/UTIL,NOP,12.16%,0.0%,0.08%,0.04%,0.03%,$-3.2
tyson etienne,PG/G/UTIL,BKN,11.7%,0.0%,0.08%,0.03%,0.03%,$-3.2
aj johnson,PG/G/UTIL,WAS,13.57%,0.0%,0.12%,0.02%,0.03%,$-3.21
lindy waters iii,PF/F/UTIL,DET,12.12%,0.0%,0.08%,0.04%,0.03%,$-3.22
jt thor,PF/F/UTIL,WAS,12.99%,0.0%,0.13%,0.02%,0.03%,$-3.23
keion brooks jr.,PF/SF/F/UTIL,NOP,12.93%,0.0%,0.09%,0.03%,0.03%,$-3.26
jordan miller,SF/SG/G/F/UTIL,LAC,11.65%,0.0%,0.08%,0.18%,0.1%,$-3.26
rayj dennis,PG/G/UTIL,IND,11.0%,0.0%,0.05%,0.03%,0.03%,$-3.28
quenton jackson,PG/G/UTIL,IND,9.48%,0.0%,0.06%,0.02%,0.03%,$-3.29
tony bradley,C/UTIL,IND,9.65%,0.0%,0.04%,0.02%,0.03%,$-3.29
marcus sasser,PG/SG/G/UTIL,DET,12.22%,0.0%,0.06%,0.04%,0.03%,$-3.32
stanley umude,SG/G/UTIL,MIL,10.36%,0.0%,0.05%,0.06%,0.03%,$-3.32
patty mills,PG/G/UTIL,LAC,11.24%,0.0%,0.06%,0.06%,0.03%,$-3.32
pat connaughton,PF/SF/F/UTIL,MIL,10.08%,0.0%,0.07%,0.04%,0.03%,$-3.33
brandon boston jr.,SF/SG/G/F/UTIL,NOP,11.15%,0.0%,0.05%,0.05%,0.03%,$-3.33
lester quinones,PG/G/UTIL,NOP,12.44%,0.0%,0.04%,0.01%,0.03%,$-3.33
trentyn flowers,SG/G/UTIL,LAC,11.99%,0.0%,0.06%,0.03%,0.03%,$-3.34
jeremiah robinson-earl,C/PF/F/UTIL,NOP,9.6%,0.0%,0.07%,0.1%,0.1%,$-3.35
luke travers,SF/F/UTIL,CLE,10.02%,0.0%,0.05%,0.03%,0.03%,$-3.35
jaylen martin,SF/F/UTIL,WAS,9.95%,0.0%,0.06%,0.12%,0.1%,$-3.37
jamal cain,SF/F/UTIL,NOP,10.13%,0.0%,0.07%,0.06%,0.1%,$-3.37
ron harper jr.,SF/F/UTIL,DET,10.83%,0.0%,0.09%,0.04%,0.03%,$-3.38
johnny furphy,SF/SG/G/F/UTIL,IND,9.71%,0.0%,0.07%,0.05%,0.03%,$-3.39
chris livingston,C/UTIL,MIL,5.46%,0.0%,0.03%,0.01%,0.03%,$-3.39
anthony gill,C/PF/F/UTIL,WAS,9.23%,0.0%,0.04%,0.12%,0.1%,$-3.45
antonio reeves,SG/G/UTIL,NOP,8.55%,0.0%,0.04%,0.04%,0.03%,$-3.46
paul reed,C/UTIL,DET,4.8%,0.0%,0.03%,0.01%,0.03%,$-3.46
reece beekman,PG/G/UTIL,BKN,8.64%,0.0%,0.04%,0.1%,0.1%,$-3.47
ty jerome,PG/G/UTIL,CLE,9.91%,0.0%,0.03%,0.04%,0.04%,$-3.48
dariq whitehead,SG/G/UTIL,BKN,9.19%,0.0%,0.04%,0.02%,0.03%,$-3.49
saddiq bey,SF/F/UTIL,WAS,7.5%,0.0%,0.04%,0.04%,0.04%,$-3.53
tolu smith,C/UTIL,DET,7.97%,0.0%,0.06%,0.01%,0.03%,$-3.53
nae'qwan tomlin,C/UTIL,CLE,8.23%,0.0%,0.01%,0.01%,0.03%,$-3.57
james johnson,C/PF/F/UTIL,IND,3.9%,0.0%,0.01%,0.01%,0.03%,$-3.59
malcolm brogdon,PG/SG/G/UTIL,WAS,5.81%,0.0%,0.01%,0.08%,0.05%,$-3.68
d'angelo russell,PG/G/UTIL,BKN,6.14%,0.0%,0.02%,0.03%,0.05%,$-3.68
de'andre hunter,PF/SF/F/UTIL,CLE,4.86%,0.0%,0.01%,0.07%,0.05%,$-3.71
kelly olynyk,C/PF/F/UTIL,NOP,4.87%,0.0%,0.0%,0.05%,0.05%,$-3.73
pete nance,C/UTIL,MIL,4.96%,0.0%,0.02%,0.01%,0.03%,$-3.74
bilal coulibaly,SF/SG/G/F/UTIL,WAS,3.97%,0.0%,0.0%,0.12%,0.06%,$-3.78
ben simmons,C/UTIL,LAC,4.1%,0.0%,0.01%,0.02%,0.05%,$-3.78
norman powell,SF/SG/G/F/UTIL,LAC,2.58%,0.0%,0.0%,0.17%,0.06%,$-3.86
bobby portis,C/UTIL,MIL,1.29%,0.0%,0.0%,0.01%,0.03%,$-3.87
donovan mitchell,PG/SG/G/UTIL,CLE,1.2%,0.0%,0.0%,0.25%,0.08%,$-3.93
