Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
tim hardaway jr.,SF/SG/G/F/UTIL,DET,23.51%,0.0%,0.77%,1.17%,0.77%,$-1.29
drew eubanks,C/UTIL,LAC,19.77%,0.01%,0.65%,0.06%,0.1%,$-1.3
deandre jordan,C/UTIL,DEN,22.55%,0.0%,0.75%,0.15%,0.1%,$-1.31
julian phillips,PF/F/UTIL,CHI,22.67%,0.0%,0.75%,0.47%,0.48%,$-1.33
davion mitchell,PG/SG/G/UTIL,MIA,23.71%,0.0%,0.75%,5.8%,5.27%,$-1.35
jabari walker,C/PF/F/UTIL,POR,22.54%,0.0%,0.74%,0.26%,0.17%,$-1.35
ricky council iv,PF/SF/F/UTIL,PHI,22.45%,0.0%,0.74%,2.34%,1.27%,$-1.38
caris levert,SF/SG/G/F/UTIL,ATL,22.3%,0.0%,0.73%,5.01%,3.04%,$-1.38
matas buzelis,PF/F/UTIL,CHI,22.48%,0.0%,0.73%,3.26%,3.87%,$-1.38
jalen wilson,PF/SF/F/UTIL,BKN,23.28%,0.0%,0.75%,0.72%,0.5%,$-1.39
ronald holland ii,SF/F/UTIL,DET,21.89%,0.0%,0.74%,0.12%,0.1%,$-1.39
bennedict mathurin,SF/F/UTIL,IND,21.91%,0.0%,0.71%,0.59%,0.74%,$-1.39
shaedon sharpe,SF/SG/G/F/UTIL,POR,21.4%,0.0%,0.73%,3.87%,2.36%,$-1.41
kris dunn,PG/SG/G/UTIL,LAC,23.11%,0.0%,0.73%,10.88%,9.71%,$-1.41
cody williams,SF/F/UTIL,UTA,24.25%,0.0%,0.71%,0.09%,0.1%,$-1.41
dennis schroder,PG/SG/G/UTIL,DET,21.64%,0.0%,0.71%,0.94%,0.76%,$-1.42
tobias harris,PF/F/UTIL,DET,22.69%,0.0%,0.7%,2.44%,2.84%,$-1.43
christian braun,SF/SG/G/F/UTIL,DEN,22.98%,0.0%,0.72%,2.84%,1.67%,$-1.43
corey kispert,PF/SF/F/UTIL,WAS,22.68%,0.0%,0.7%,1.69%,1.14%,$-1.47
isaiah stewart,C/UTIL,DET,23.01%,0.0%,0.71%,0.27%,0.44%,$-1.47
johnny juzang,SF/SG/G/F/UTIL,UTA,22.0%,0.0%,0.71%,3.63%,2.41%,$-1.48
svi mykhailiuk,SF/SG/G/F/UTIL,UTA,22.03%,0.0%,0.71%,9.99%,6.77%,$-1.49
coby white,SF/SG/G/F/UTIL,CHI,21.82%,0.0%,0.68%,7.12%,4.14%,$-1.52
kobe brown,C/PF/F/UTIL,LAC,20.96%,0.0%,0.66%,0.12%,0.1%,$-1.56
malik beasley,SF/SG/G/F/UTIL,DET,21.22%,0.0%,0.66%,1.84%,1.19%,$-1.57
amir coffey,SF/SG/G/F/UTIL,LAC,21.53%,0.0%,0.66%,0.65%,0.38%,$-1.61
khris middleton,PF/SF/F/UTIL,WAS,20.72%,0.0%,0.65%,4.98%,3.67%,$-1.63
tyrese martin,SG/G/UTIL,BKN,21.43%,0.0%,0.65%,1.19%,1.63%,$-1.64
nickeil alexander-walker,SF/SG/G/F/UTIL,MIN,22.43%,0.0%,0.65%,4.77%,2.89%,$-1.66
naz reid,C/PF/F/UTIL,MIN,21.7%,0.0%,0.6%,6.4%,4.12%,$-1.71
kyshawn george,PF/F/UTIL,WAS,21.51%,0.0%,0.59%,0.71%,0.75%,$-1.78
bogdan bogdanovic,SG/G/UTIL,LAC,20.11%,0.0%,0.59%,1.22%,1.59%,$-1.81
jaden mcdaniels,SF/F/UTIL,MIN,21.32%,0.0%,0.57%,1.02%,1.07%,$-1.83
jaylin williams,C/UTIL,OKC,22.35%,0.0%,0.66%,0.03%,0.1%,$-1.83
andre drummond,C/UTIL,PHI,19.8%,0.0%,0.55%,0.1%,0.1%,$-1.86
derrick jones jr.,PF/SF/F/UTIL,LAC,19.99%,0.0%,0.56%,0.77%,0.47%,$-1.89
alex caruso,PG/SF/G/F/UTIL,OKC,19.8%,0.0%,0.54%,1.7%,1.03%,$-1.96
clint capela,C/UTIL,ATL,19.67%,0.0%,0.53%,0.26%,0.48%,$-2.01
cason wallace,PG/SG/G/UTIL,OKC,20.23%,0.0%,0.51%,0.9%,0.72%,$-2.01
luguentz dort,SF/SG/G/F/UTIL,OKC,19.59%,0.0%,0.48%,0.38%,0.25%,$-2.08
mouhamed gueye,C/PF/F/UTIL,ATL,18.41%,0.0%,0.47%,0.63%,0.38%,$-2.16
simone fontecchio,PF/F/UTIL,DET,20.18%,0.0%,0.47%,0.12%,0.1%,$-2.16
thomas bryant,C/UTIL,IND,21.34%,0.0%,0.48%,0.04%,0.1%,$-2.19
jaden springer,SG/G/UTIL,UTA,18.45%,0.0%,0.45%,0.23%,0.19%,$-2.22
mike conley,PG/G/UTIL,MIN,18.84%,0.0%,0.44%,0.63%,0.89%,$-2.23
ben sheppard,SG/G/UTIL,IND,18.77%,0.0%,0.44%,0.08%,0.1%,$-2.26
bilal coulibaly,SF/SG/G/F/UTIL,WAS,19.77%,0.0%,0.41%,0.21%,0.1%,$-2.27
obi toppin,C/PF/F/UTIL,IND,20.98%,0.0%,0.46%,0.03%,0.02%,$-2.29
terance mann,PG/SG/G/UTIL,ATL,17.98%,0.0%,0.42%,0.63%,0.6%,$-2.3
duncan robinson,SG/G/UTIL,MIA,17.8%,0.0%,0.38%,0.11%,0.1%,$-2.31
jaylen clark,SF/SG/G/F/UTIL,MIN,18.14%,0.0%,0.44%,0.17%,0.1%,$-2.31
patty mills,PG/G/UTIL,LAC,18.37%,0.0%,0.42%,0.12%,0.1%,$-2.35
julian strawther,SF/SG/G/F/UTIL,DEN,17.29%,0.0%,0.38%,0.11%,0.1%,$-2.39
marcus smart,SF/SG/G/F/UTIL,WAS,16.52%,0.0%,0.37%,0.15%,0.1%,$-2.48
kris murray,PF/SF/F/UTIL,POR,17.11%,0.0%,0.34%,0.12%,0.1%,$-2.48
terrence shannon jr.,SF/SG/G/F/UTIL,MIN,16.37%,0.0%,0.34%,0.12%,0.1%,$-2.52
tre jones,PG/G/UTIL,CHI,16.82%,0.0%,0.31%,0.11%,0.1%,$-2.54
luka garza,C/UTIL,MIN,17.64%,0.0%,0.34%,0.05%,0.1%,$-2.54
nicolas batum,C/PF/F/UTIL,LAC,16.83%,0.0%,0.32%,0.12%,0.1%,$-2.56
richaun holmes,C/UTIL,WAS,16.16%,0.0%,0.31%,0.91%,1.49%,$-2.58
reece beekman,PG/G/UTIL,BKN,16.76%,0.0%,0.27%,0.16%,0.1%,$-2.59
isaiah joe,SG/G/UTIL,OKC,14.55%,0.0%,0.25%,0.06%,0.1%,$-2.6
zeke nnaji,C/PF/F/UTIL,DEN,15.55%,0.0%,0.26%,0.11%,0.1%,$-2.67
jared butler,PG/G/UTIL,PHI,14.62%,0.0%,0.28%,0.06%,0.1%,$-2.69
marjon beauchamp,SG/G/UTIL,LAC,14.56%,0.0%,0.27%,0.19%,0.1%,$-2.74
carlton carrington,PG/SG/G/UTIL,WAS,14.92%,0.0%,0.26%,1.67%,1.3%,$-2.75
dalano banton,PG/SG/G/UTIL,POR,19.64%,0.0%,0.2%,0.01%,0.04%,$-2.75
erik stevenson,PG/G/UTIL,WAS,14.2%,0.0%,0.17%,0.03%,0.03%,$-2.83
kenrich williams,PF/F/UTIL,OKC,13.16%,0.0%,0.19%,0.1%,0.1%,$-2.9
kai jones,C/PF/F/UTIL,LAC,14.16%,0.0%,0.18%,0.04%,0.03%,$-2.9
dario saric,C/PF/F/UTIL,DEN,14.02%,0.0%,0.15%,0.07%,0.03%,$-2.91
quenton jackson,PG/SG/G/UTIL,IND,13.76%,0.0%,0.18%,0.07%,0.03%,$-2.92
jaylen martin,SF/F/UTIL,WAS,14.33%,0.0%,0.18%,0.06%,0.03%,$-2.93
jared mccain,PG/G/UTIL,PHI,15.72%,0.0%,0.18%,0.04%,0.03%,$-2.93
rayan rupert,PG/SF/G/F/UTIL,POR,12.89%,0.0%,0.19%,0.07%,0.03%,$-2.95
ajay mitchell,PG/G/UTIL,OKC,14.17%,0.0%,0.16%,0.04%,0.03%,$-2.95
colby jones,SG/G/UTIL,WAS,13.5%,0.0%,0.18%,0.05%,0.03%,$-2.98
terry rozier,PG/SG/G/UTIL,MIA,13.01%,0.0%,0.18%,0.15%,0.1%,$-2.99
de'anthony melton,PG/G/UTIL,BKN,14.9%,0.0%,0.17%,0.04%,0.03%,$-3.0
trentyn flowers,SG/G/UTIL,LAC,12.64%,0.0%,0.13%,0.03%,0.03%,$-3.0
keshad johnson,SF/F/UTIL,MIA,15.0%,0.0%,0.19%,0.03%,0.03%,$-3.02
maxwell lewis,PF/SF/F/UTIL,BKN,12.57%,0.0%,0.14%,0.15%,0.1%,$-3.03
daron holmes ii,C/UTIL,DEN,14.5%,0.0%,0.17%,0.03%,0.03%,$-3.03
alex ducas,SG/G/UTIL,OKC,14.47%,0.0%,0.17%,0.03%,0.03%,$-3.03
tosan evbuomwan,PF/SF/F/UTIL,BKN,12.99%,0.0%,0.15%,0.05%,0.03%,$-3.05
alex reese,PF/F/UTIL,PHI,12.81%,0.0%,0.12%,0.04%,0.03%,$-3.06
dominick barlow,C/PF/F/UTIL,ATL,12.56%,0.0%,0.13%,0.18%,0.1%,$-3.08
dariq whitehead,SG/G/UTIL,BKN,11.63%,0.0%,0.13%,0.03%,0.03%,$-3.08
patrick williams,PF/SF/F/UTIL,CHI,11.45%,0.0%,0.14%,0.06%,0.04%,$-3.09
trey alexander,PG/SG/G/UTIL,DEN,12.61%,0.0%,0.1%,0.04%,0.03%,$-3.09
enrique freeman,C/PF/F/UTIL,IND,11.79%,0.0%,0.1%,0.06%,0.03%,$-3.09
hunter tyson,PF/SF/F/UTIL,DEN,11.97%,0.0%,0.14%,0.08%,0.03%,$-3.09
aj johnson,PG/SG/G/UTIL,WAS,12.68%,0.0%,0.13%,0.16%,0.1%,$-3.1
jaden ivey,PG/G/UTIL,DET,12.99%,0.0%,0.11%,0.05%,0.03%,$-3.1
emanuel miller,PF/F/UTIL,CHI,13.26%,0.0%,0.17%,0.03%,0.03%,$-3.1
josh christopher,PG/G/UTIL,MIA,11.32%,0.0%,0.13%,0.03%,0.03%,$-3.11
johnny furphy,SF/SG/G/F/UTIL,IND,10.9%,0.0%,0.15%,0.07%,0.03%,$-3.11
david roddy,PF/F/UTIL,PHI,11.76%,0.0%,0.12%,0.13%,0.1%,$-3.12
pelle larsson,SF/SG/G/F/UTIL,MIA,12.05%,0.0%,0.12%,0.09%,0.03%,$-3.12
jesse edwards,C/UTIL,MIN,13.18%,0.0%,0.13%,0.03%,0.03%,$-3.12
kyle lowry,PG/SG/G/UTIL,PHI,11.42%,0.0%,0.1%,0.03%,0.03%,$-3.13
marcus sasser,PG/SG/G/UTIL,DET,11.65%,0.0%,0.15%,0.06%,0.03%,$-3.14
dillon jones,PF/F/UTIL,OKC,13.0%,0.0%,0.15%,0.03%,0.03%,$-3.14
lindy waters iii,PF/F/UTIL,DET,11.81%,0.0%,0.12%,0.04%,0.03%,$-3.14
jalen johnson,C/PF/F/UTIL,ATL,11.9%,0.0%,0.1%,0.04%,0.03%,$-3.15
adam flagler,PG/G/UTIL,OKC,11.52%,0.0%,0.11%,0.08%,0.1%,$-3.15
cam christie,SG/G/UTIL,LAC,12.15%,0.0%,0.12%,0.06%,0.03%,$-3.15
tolu smith,C/UTIL,DET,13.44%,0.0%,0.11%,0.04%,0.03%,$-3.16
isaiah stevens,PG/G/UTIL,MIA,11.16%,0.0%,0.1%,0.06%,0.03%,$-3.16
lonnie walker iv,SG/G/UTIL,PHI,10.74%,0.0%,0.1%,0.06%,0.1%,$-3.17
jarace walker,PF/SF/F/UTIL,IND,10.95%,0.0%,0.15%,0.05%,0.03%,$-3.17
spencer jones,SF/SG/G/F/UTIL,DEN,10.64%,0.0%,0.12%,0.07%,0.03%,$-3.18
josh minott,SF/SG/G/F/UTIL,MIN,11.21%,0.0%,0.11%,0.18%,0.1%,$-3.18
bobi klintman,PF/F/UTIL,DET,10.64%,0.0%,0.12%,0.07%,0.03%,$-3.18
jeff dowtin,PG/G/UTIL,PHI,12.92%,0.0%,0.13%,0.02%,0.03%,$-3.18
pj hall,C/PF/F/UTIL,DEN,11.32%,0.0%,0.09%,0.08%,0.03%,$-3.19
tristen newton,PG/G/UTIL,MIN,9.7%,0.0%,0.09%,0.02%,0.03%,$-3.19
dalen terry,PF/SF/F/UTIL,CHI,10.86%,0.0%,0.12%,0.18%,0.1%,$-3.2
malcolm brogdon,PG/SG/G/UTIL,WAS,11.38%,0.0%,0.09%,0.05%,0.04%,$-3.2
duop reath,C/UTIL,POR,12.03%,0.0%,0.13%,0.02%,0.03%,$-3.2
dru smith,PG/G/UTIL,MIA,10.58%,0.0%,0.08%,0.03%,0.03%,$-3.2
jevon carter,PG/SG/G/UTIL,CHI,11.46%,0.0%,0.12%,0.07%,0.03%,$-3.21
justin minaya,PF/F/UTIL,POR,12.07%,0.0%,0.11%,0.01%,0.03%,$-3.22
sidy cissoko,SG/G/UTIL,POR,12.3%,0.0%,0.1%,0.03%,0.03%,$-3.22
paul reed,C/UTIL,DET,10.95%,0.0%,0.1%,0.05%,0.03%,$-3.22
ron harper jr.,SF/F/UTIL,DET,11.75%,0.0%,0.14%,0.03%,0.03%,$-3.22
joe ingles,PF/F/UTIL,MIN,10.9%,0.0%,0.1%,0.11%,0.1%,$-3.23
haywood highsmith,PF/SF/F/UTIL,MIA,11.73%,0.0%,0.12%,0.02%,0.03%,$-3.24
anthony gill,C/UTIL,WAS,10.06%,0.0%,0.1%,0.1%,0.1%,$-3.24
justin edwards,PF/SF/F/UTIL,PHI,12.1%,0.0%,0.08%,0.04%,0.04%,$-3.25
talen horton-tucker,SF/SG/G/F/UTIL,CHI,10.06%,0.0%,0.11%,0.07%,0.03%,$-3.25
james johnson,C/PF/F/UTIL,IND,10.9%,0.0%,0.1%,0.07%,0.03%,$-3.25
rudy gobert,C/UTIL,MIN,11.86%,0.0%,0.1%,0.04%,0.06%,$-3.25
jalen smith,C/UTIL,CHI,9.65%,0.0%,0.08%,0.03%,0.04%,$-3.26
garrison mathews,SF/SG/G/F/UTIL,ATL,10.48%,0.0%,0.09%,0.05%,0.03%,$-3.27
alec burks,PG/SG/G/UTIL,MIA,9.67%,0.0%,0.09%,0.1%,0.1%,$-3.27
eric gordon,SF/SG/G/F/UTIL,PHI,11.36%,0.0%,0.08%,0.03%,0.03%,$-3.28
nikola topic,PG/G/UTIL,OKC,9.17%,0.0%,0.1%,0.03%,0.03%,$-3.28
daeqwon plowden,SG/G/UTIL,ATL,9.41%,0.0%,0.09%,0.03%,0.03%,$-3.28
isaiah jackson,C/UTIL,IND,11.08%,0.0%,0.09%,0.02%,0.03%,$-3.31
vit krejci,SF/SG/G/F/UTIL,ATL,9.22%,0.0%,0.09%,0.06%,0.04%,$-3.34
matisse thybulle,PF/F/UTIL,POR,10.04%,0.0%,0.1%,0.04%,0.03%,$-3.34
vlatko cancar,C/UTIL,DEN,8.49%,0.0%,0.08%,0.03%,0.03%,$-3.35
ayo dosunmu,SF/SG/G/F/UTIL,CHI,8.64%,0.0%,0.06%,0.06%,0.05%,$-3.36
daniss jenkins,PG/G/UTIL,DET,8.86%,0.0%,0.07%,0.04%,0.03%,$-3.36
ej harkless,PG/G/UTIL,UTA,9.92%,0.0%,0.08%,0.04%,0.03%,$-3.38
kevin love,C/UTIL,MIA,8.7%,0.0%,0.06%,0.04%,0.03%,$-3.38
ousmane dieng,C/PF/F/UTIL,OKC,8.93%,0.0%,0.07%,0.05%,0.03%,$-3.39
jahlil okafor,C/UTIL,IND,7.23%,0.0%,0.07%,0.02%,0.03%,$-3.39
noah clowney,C/UTIL,BKN,5.34%,0.0%,0.01%,0.01%,0.05%,$-3.39
jalen pickett,PG/SG/G/UTIL,DEN,9.42%,0.0%,0.08%,0.04%,0.03%,$-3.4
justin champagnie,PF/F/UTIL,WAS,8.44%,0.0%,0.05%,0.09%,0.1%,$-3.41
jaime jaquez jr.,SF/F/UTIL,MIA,8.18%,0.0%,0.06%,0.07%,0.1%,$-3.41
bryce mcgowens,SG/G/UTIL,POR,8.11%,0.0%,0.07%,0.04%,0.03%,$-3.41
branden carlson,C/UTIL,OKC,9.75%,0.0%,0.07%,0.01%,0.03%,$-3.41
jordan miller,SF/SG/G/F/UTIL,LAC,7.88%,0.0%,0.05%,0.03%,0.03%,$-3.43
rob dillingham,PG/G/UTIL,MIN,7.76%,0.0%,0.04%,0.06%,0.1%,$-3.44
larry nance jr.,C/PF/F/UTIL,ATL,7.4%,0.0%,0.04%,0.03%,0.03%,$-3.46
micah potter,PF/F/UTIL,UTA,8.4%,0.0%,0.09%,0.01%,0.03%,$-3.46
donte divincenzo,PG/G/UTIL,MIN,7.24%,0.0%,0.05%,0.06%,0.05%,$-3.47
peyton watson,SF/F/UTIL,DEN,4.38%,0.0%,0.01%,0.01%,0.03%,$-3.47
jalen mcdaniels,PF/F/UTIL,WAS,6.51%,0.0%,0.03%,0.02%,0.03%,$-3.48
kobe bufkin,PG/G/UTIL,ATL,6.43%,0.0%,0.04%,0.02%,0.03%,$-3.48
e.j. liddell,C/UTIL,CHI,7.07%,0.0%,0.03%,0.03%,0.03%,$-3.49
oscar tshiebwe,C/UTIL,UTA,7.98%,0.0%,0.06%,0.02%,0.03%,$-3.49
nikola jovic,C/PF/F/UTIL,MIA,7.25%,0.0%,0.05%,0.2%,0.1%,$-3.5
tristan vukcevic,C/UTIL,WAS,8.36%,0.0%,0.04%,0.03%,0.1%,$-3.5
taylor hendricks,C/UTIL,UTA,4.17%,0.0%,0.01%,0.01%,0.03%,$-3.52
deandre ayton,C/UTIL,POR,6.64%,0.0%,0.03%,0.1%,0.06%,$-3.53
ben simmons,C/UTIL,LAC,7.08%,0.0%,0.03%,0.06%,0.05%,$-3.54
d'angelo russell,PG/G/UTIL,BKN,6.9%,0.0%,0.03%,0.05%,0.05%,$-3.54
robert williams,C/UTIL,POR,5.74%,0.0%,0.03%,0.02%,0.04%,$-3.54
jahmir young,PG/G/UTIL,CHI,6.32%,0.0%,0.03%,0.04%,0.03%,$-3.57
collin sexton,PG/SG/G/UTIL,UTA,5.91%,0.0%,0.02%,0.06%,0.06%,$-3.62
jordan clarkson,SG/G/UTIL,UTA,5.15%,0.0%,0.02%,0.06%,0.06%,$-3.63
john collins,C/PF/F/UTIL,UTA,5.76%,0.0%,0.02%,0.07%,0.07%,$-3.63
leonard miller,C/PF/F/UTIL,MIN,5.51%,0.0%,0.02%,0.04%,0.04%,$-3.63
walker kessler,C/UTIL,UTA,5.99%,0.0%,0.02%,0.04%,0.07%,$-3.64
lauri markkanen,SF/F/UTIL,UTA,5.22%,0.0%,0.02%,0.09%,0.07%,$-3.66
julius randle,C/PF/F/UTIL,MIN,5.16%,0.0%,0.02%,0.1%,0.06%,$-3.66
saddiq bey,SF/F/UTIL,WAS,5.51%,0.0%,0.03%,0.04%,0.04%,$-3.67
kawhi leonard,PF/SF/F/UTIL,LAC,4.9%,0.0%,0.02%,0.09%,0.07%,$-3.68
joel embiid,C/UTIL,PHI,4.61%,0.0%,0.03%,0.1%,0.09%,$-3.68
chet holmgren,C/PF/F/UTIL,OKC,4.68%,0.0%,0.01%,0.16%,0.1%,$-3.7
cam thomas,SG/G/UTIL,BKN,4.38%,0.0%,0.02%,0.06%,0.06%,$-3.71
keaton wallace,PG/G/UTIL,ATL,2.35%,0.0%,0.01%,0.01%,0.03%,$-3.72
norman powell,SF/SG/G/F/UTIL,LAC,3.35%,0.0%,0.01%,0.12%,0.07%,$-3.79
