Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
jalen green,SG/G/UTIL,HOU,22.85%,0.0%,0.87%,5.03%,5.9%,$-1.99
nic claxton,C/UTIL,BKN,26.69%,0.0%,0.0%,0.14%,0.2%,$-2.0
luguentz dort,SF/SG/G/F/UTIL,OKC,20.7%,0.0%,0.85%,0.28%,0.2%,$-2.03
paul george,PF/SF/F/UTIL,PHI,25.52%,0.0%,0.26%,2.13%,1.5%,$-2.05
caris levert,SF/SG/G/F/UTIL,ATL,21.75%,0.0%,0.48%,31.2%,21.5%,$-2.05
anthony edwards,PG/SG/G/UTIL,MIN,15.72%,0.01%,0.33%,27.55%,25.1%,$-2.07
tyrese haliburton,PG/G/UTIL,IND,20.78%,0.0%,0.52%,7.3%,8.7%,$-2.08
jaylin williams,C/UTIL,OKC,25.44%,0.0%,0.0%,0.09%,0.2%,$-2.08
payton pritchard,PG/SG/G/UTIL,BOS,23.41%,0.0%,0.37%,2.05%,1.5%,$-2.09
onyeka okongwu,C/UTIL,ATL,21.66%,0.0%,0.28%,3.89%,5.1%,$-2.19
amen thompson,PG/SF/G/F/UTIL,HOU,16.6%,0.0%,0.43%,9.95%,6.5%,$-2.24
bennedict mathurin,SF/F/UTIL,IND,20.94%,0.0%,0.72%,1.41%,1.7%,$-2.24
cam whitmore,SF/SG/G/F/UTIL,HOU,21.82%,0.0%,0.47%,3.07%,1.9%,$-2.25
shaedon sharpe,SF/SG/G/F/UTIL,POR,20.28%,0.0%,0.29%,4.88%,3.0%,$-2.25
kj simpson,PG/G/UTIL,CHA,17.21%,0.0%,0.42%,5.67%,8.5%,$-2.28
quinten post,C/UTIL,GSW,32.12%,0.0%,0.0%,0.03%,0.1%,$-2.28
keldon johnson,PF/SF/F/UTIL,SAS,19.09%,0.0%,0.03%,0.13%,0.1%,$-2.3
scottie barnes,PG/SF/G/F/UTIL,TOR,22.58%,0.0%,0.23%,3.34%,2.3%,$-2.32
cade cunningham,PG/G/UTIL,DET,19.19%,0.0%,0.31%,8.99%,8.4%,$-2.36
kyshawn george,PF/F/UTIL,WAS,21.73%,0.0%,0.2%,2.42%,2.8%,$-2.36
brice sensabaugh,PF/SF/F/UTIL,UTA,23.95%,0.0%,0.0%,0.09%,0.1%,$-2.37
marcus sasser,PG/SG/G/UTIL,DET,23.57%,0.0%,0.02%,0.11%,0.1%,$-2.38
mikal bridges,SF/SG/G/F/UTIL,NYK,19.54%,0.0%,0.35%,3.41%,2.1%,$-2.39
evan mobley,C/PF/F/UTIL,CLE,22.3%,0.0%,0.0%,0.78%,0.6%,$-2.39
georges niang,PF/F/UTIL,ATL,20.7%,0.0%,0.25%,0.49%,0.6%,$-2.39
alex caruso,PG/SF/G/F/UTIL,OKC,24.09%,0.0%,0.0%,0.14%,0.1%,$-2.39
kristaps porzingis,C/UTIL,BOS,19.26%,0.0%,0.52%,5.86%,8.9%,$-2.4
stephon castle,PG/SG/G/UTIL,SAS,22.87%,0.0%,0.0%,0.59%,0.4%,$-2.44
franz wagner,SF/F/UTIL,ORL,19.03%,0.0%,0.57%,0.77%,0.9%,$-2.44
carlton carrington,PG/G/UTIL,WAS,17.66%,0.0%,0.77%,2.36%,2.8%,$-2.44
trendon watford,C/PF/F/UTIL,BKN,22.38%,0.0%,0.0%,0.31%,0.2%,$-2.47
jarred vanderbilt,PF/F/UTIL,LAL,21.4%,0.0%,0.0%,0.17%,0.2%,$-2.49
robert williams,C/UTIL,POR,23.93%,0.0%,0.07%,0.04%,0.1%,$-2.49
bam adebayo,C/PF/F/UTIL,MIA,23.29%,0.0%,0.0%,0.15%,0.1%,$-2.49
kevin durant,C/PF/F/UTIL,PHX,17.36%,0.0%,0.6%,1.43%,1.1%,$-2.53
walker kessler,C/UTIL,UTA,22.86%,0.0%,0.0%,0.14%,0.2%,$-2.55
jeremy sochan,C/PF/F/UTIL,SAS,20.86%,0.0%,0.02%,0.17%,0.1%,$-2.57
max christie,SF/SG/G/F/UTIL,DAL,18.13%,0.0%,0.17%,14.25%,9.1%,$-2.58
tyrese martin,SG/G/UTIL,BKN,16.21%,0.0%,0.0%,0.06%,0.1%,$-2.59
rob dillingham,PG/G/UTIL,MIN,19.43%,0.0%,0.0%,0.05%,0.1%,$-2.6
pascal siakam,PF/F/UTIL,IND,17.13%,0.0%,0.3%,16.17%,19.4%,$-2.61
trey lyles,C/PF/F/UTIL,SAC,21.43%,0.0%,0.01%,0.16%,0.1%,$-2.61
ochai agbaji,PF/F/UTIL,TOR,20.61%,0.0%,0.0%,0.15%,0.2%,$-2.61
brandin podziemski,PG/SG/G/UTIL,GSW,17.98%,0.0%,0.29%,9.43%,7.2%,$-2.62
coby white,SF/SG/G/F/UTIL,CHI,19.45%,0.0%,0.16%,2.36%,1.5%,$-2.63
jerami grant,PF/F/UTIL,POR,17.75%,0.0%,0.21%,0.14%,0.2%,$-2.64
lauri markkanen,SF/F/UTIL,UTA,19.64%,0.0%,0.0%,0.12%,0.1%,$-2.65
anthony black,PG/G/UTIL,ORL,20.2%,0.0%,0.0%,0.45%,0.6%,$-2.66
brook lopez,C/UTIL,MIL,22.67%,0.0%,0.0%,0.06%,0.1%,$-2.69
trae young,PG/G/UTIL,ATL,16.01%,0.0%,0.54%,2.16%,2.8%,$-2.72
justin edwards,PF/SF/F/UTIL,PHI,19.88%,0.0%,0.07%,0.14%,0.1%,$-2.73
bilal coulibaly,SF/SG/G/F/UTIL,WAS,15.6%,0.0%,0.25%,2.07%,1.3%,$-2.73
d'angelo russell,PG/G/UTIL,BKN,12.34%,0.0%,0.0%,0.08%,0.1%,$-2.74
rudy gobert,C/UTIL,MIN,14.58%,0.0%,0.49%,2.9%,4.2%,$-2.77
guerschon yabusele,C/PF/F/UTIL,PHI,15.31%,0.0%,0.11%,0.7%,0.4%,$-2.8
jaylen clark,SF/SG/G/F/UTIL,MIN,16.03%,0.0%,0.0%,0.21%,0.1%,$-2.81
aaron holiday,PG/G/UTIL,HOU,19.6%,0.0%,0.0%,0.1%,0.1%,$-2.84
antonio reeves,PG/SG/G/UTIL,NOP,14.23%,0.0%,0.14%,0.13%,0.1%,$-2.85
keyonte george,PG/G/UTIL,UTA,14.09%,0.0%,0.0%,0.2%,0.2%,$-2.89
karlo matkovic,C/PF/F/UTIL,NOP,13.62%,0.0%,0.22%,7.18%,5.5%,$-2.9
luka garza,C/UTIL,MIN,12.02%,0.0%,0.0%,0.08%,0.1%,$-2.93
jamal murray,PG/SG/G/UTIL,DEN,15.64%,0.0%,0.06%,1.14%,0.9%,$-2.94
jaden mcdaniels,SF/F/UTIL,MIN,14.65%,0.0%,0.0%,0.75%,0.8%,$-2.97
stanley umude,SG/G/UTIL,MIL,15.83%,0.0%,0.04%,0.12%,0.1%,$-3.0
deandre jordan,C/UTIL,DEN,14.32%,0.0%,0.0%,0.08%,0.1%,$-3.0
zaccharie risacher,PF/SF/F/UTIL,ATL,14.78%,0.0%,0.01%,0.47%,0.4%,$-3.02
christian koloko,C/UTIL,LAL,11.4%,0.0%,0.1%,0.09%,0.1%,$-3.03
toumani camara,SF/SG/G/F/UTIL,POR,11.93%,0.0%,0.3%,3.1%,1.9%,$-3.04
jordan clarkson,SG/G/UTIL,UTA,12.79%,0.0%,0.15%,0.7%,0.8%,$-3.05
jonas valanciunas,C/UTIL,SAC,13.86%,0.0%,0.03%,0.29%,0.4%,$-3.06
dyson daniels,SG/G/UTIL,ATL,13.44%,0.0%,0.0%,1.08%,1.3%,$-3.07
luke kornet,C/UTIL,BOS,12.69%,0.0%,0.0%,0.08%,0.1%,$-3.09
kyrie irving,PG/G/UTIL,DAL,12.53%,0.0%,0.09%,2.88%,3.8%,$-3.1
cj mccollum,PG/SG/G/UTIL,NOP,10.36%,0.0%,0.29%,0.46%,0.4%,$-3.11
trey jemison,C/UTIL,LAL,12.63%,0.0%,0.14%,0.06%,0.1%,$-3.13
harrison barnes,PF/SF/F/UTIL,SAS,11.67%,0.0%,0.0%,0.1%,0.1%,$-3.17
jeremiah robinson-earl,C/PF/F/UTIL,NOP,12.41%,0.0%,0.0%,0.15%,0.1%,$-3.19
jock landale,C/UTIL,HOU,11.89%,0.0%,0.0%,0.04%,0.1%,$-3.21
ben sheppard,SG/G/UTIL,IND,10.73%,0.0%,0.0%,0.09%,0.1%,$-3.23
corey kispert,SF/SG/G/F/UTIL,WAS,11.9%,0.0%,0.01%,0.93%,0.6%,$-3.24
tidjane salaun,PF/SF/F/UTIL,CHA,10.72%,0.0%,0.06%,8.67%,6.6%,$-3.25
zach collins,C/UTIL,CHI,10.35%,0.0%,0.0%,0.09%,0.1%,$-3.27
richaun holmes,C/UTIL,WAS,11.61%,0.0%,0.02%,0.05%,0.1%,$-3.27
naji marshall,PF/SF/F/UTIL,DAL,10.14%,0.0%,0.01%,1.15%,0.9%,$-3.29
jalen smith,C/UTIL,CHI,9.75%,0.0%,0.0%,0.09%,0.1%,$-3.29
tosan evbuomwan,PF/SF/F/UTIL,BKN,9.15%,0.0%,0.07%,0.22%,0.2%,$-3.29
julian strawther,SF/SG/G/F/UTIL,DEN,11.32%,0.0%,0.0%,0.3%,0.2%,$-3.3
sam hauser,PF/SF/F/UTIL,BOS,11.82%,0.0%,0.0%,0.14%,0.1%,$-3.31
sam merrill,SG/G/UTIL,CLE,11.32%,0.0%,0.0%,0.09%,0.1%,$-3.31
jose alvarado,PG/G/UTIL,NOP,10.01%,0.0%,0.0%,4.4%,5.7%,$-3.32
tari eason,PF/F/UTIL,HOU,8.3%,0.0%,0.19%,2.57%,2.8%,$-3.35
isaiah stevens,PG/G/UTIL,MIA,10.68%,0.0%,0.0%,0.09%,0.1%,$-3.37
jalen pickett,PG/SG/G/UTIL,DEN,10.52%,0.0%,0.0%,0.12%,0.1%,$-3.37
kevin huerter,SG/G/UTIL,CHI,9.11%,0.0%,0.01%,0.18%,0.2%,$-3.39
julian phillips,PF/F/UTIL,CHI,7.64%,0.0%,0.0%,0.1%,0.1%,$-3.39
matisse thybulle,PF/F/UTIL,POR,10.05%,0.0%,0.0%,0.12%,0.1%,$-3.39
daniss jenkins,PG/G/UTIL,DET,9.61%,0.0%,0.0%,0.1%,0.1%,$-3.4
shai gilgeous-alexander,PG/G/UTIL,OKC,7.31%,0.0%,0.1%,1.09%,0.4%,$-3.4
bryce mcgowens,SG/G/UTIL,POR,9.56%,0.0%,0.0%,0.1%,0.1%,$-3.4
miles bridges,PF/F/UTIL,CHA,8.8%,0.0%,0.0%,0.5%,0.6%,$-3.41
chris boucher,C/PF/F/UTIL,TOR,5.29%,0.0%,0.32%,1.49%,1.3%,$-3.42
adem bona,C/UTIL,PHI,8.91%,0.0%,0.0%,0.08%,0.1%,$-3.44
daquan jeffries,PF/F/UTIL,CHA,8.39%,0.0%,0.0%,0.09%,0.1%,$-3.45
isaiah collier,PG/G/UTIL,UTA,8.13%,0.0%,0.0%,1.82%,2.1%,$-3.46
jaxson hayes,C/UTIL,LAL,8.09%,0.0%,0.03%,0.12%,0.1%,$-3.46
kyle lowry,PG/SG/G/UTIL,PHI,7.99%,0.0%,0.0%,0.12%,0.1%,$-3.5
luke travers,SF/F/UTIL,CLE,5.0%,0.0%,0.21%,0.07%,0.1%,$-3.5
taj gibson,C/UTIL,CHA,8.01%,0.0%,0.0%,0.06%,0.1%,$-3.5
tristan thompson,C/UTIL,CLE,4.85%,0.0%,0.0%,0.1%,0.1%,$-3.51
garrison mathews,SF/SG/G/F/UTIL,ATL,7.9%,0.0%,0.0%,0.18%,0.1%,$-3.52
brandon williams,PG/G/UTIL,DAL,4.37%,0.0%,0.0%,0.11%,0.1%,$-3.52
gary harris,SF/SG/G/F/UTIL,ORL,7.11%,0.0%,0.01%,0.17%,0.1%,$-3.53
gui santos,PF/SF/F/UTIL,GSW,7.5%,0.0%,0.0%,0.18%,0.1%,$-3.54
rui hachimura,PF/SF/F/UTIL,LAL,5.89%,0.0%,0.0%,0.13%,0.1%,$-3.54
spencer dinwiddie,PG/SG/G/UTIL,DAL,6.89%,0.0%,0.0%,0.15%,0.1%,$-3.55
precious achiuwa,C/PF/F/UTIL,NYK,6.46%,0.0%,0.07%,6.34%,4.2%,$-3.56
jake laravia,PF/SF/F/UTIL,SAC,7.19%,0.0%,0.0%,0.16%,0.1%,$-3.57
ryan rollins,PG/G/UTIL,MIL,6.87%,0.0%,0.0%,0.07%,0.1%,$-3.57
reece beekman,PG/G/UTIL,BKN,6.87%,0.0%,0.0%,0.07%,0.1%,$-3.6
sandro mamukelashvili,C/PF/F/UTIL,SAS,6.71%,0.0%,0.0%,0.13%,0.1%,$-3.61
malaki branham,SF/SG/G/F/UTIL,SAS,6.41%,0.0%,0.0%,0.16%,0.1%,$-3.62
kobe bufkin,PG/G/UTIL,ATL,4.81%,0.0%,0.0%,0.1%,0.1%,$-3.62
svi mykhailiuk,SF/SG/G/F/UTIL,UTA,5.72%,0.0%,0.0%,0.12%,0.1%,$-3.63
jonathan mogbo,C/UTIL,TOR,5.47%,0.0%,0.0%,0.72%,1.1%,$-3.64
quentin grimes,SF/SG/G/F/UTIL,PHI,4.76%,0.0%,0.03%,7.99%,5.1%,$-3.66
rayan rupert,PG/SF/G/F/UTIL,POR,5.62%,0.0%,0.0%,0.16%,0.1%,$-3.66
garrett temple,SG/G/UTIL,TOR,5.34%,0.0%,0.0%,0.09%,0.1%,$-3.67
austin reaves,PG/SG/G/UTIL,LAL,4.01%,0.0%,0.0%,0.25%,0.2%,$-3.69
pat spencer,PG/G/UTIL,GSW,4.58%,0.0%,0.0%,0.11%,0.1%,$-3.69
mason jones,SG/G/UTIL,SAC,3.93%,0.0%,0.01%,0.07%,0.1%,$-3.7
duop reath,C/UTIL,POR,4.81%,0.0%,0.0%,0.1%,0.1%,$-3.7
isaiah wong,PG/SG/G/UTIL,CHA,3.2%,0.0%,0.0%,0.15%,0.1%,$-3.7
branden carlson,C/UTIL,OKC,4.7%,0.0%,0.0%,0.09%,0.1%,$-3.71
aj johnson,PG/SG/G/UTIL,WAS,3.78%,0.0%,0.0%,0.14%,0.1%,$-3.71
cody martin,SF/SG/G/F/UTIL,PHX,3.02%,0.0%,0.0%,0.16%,0.1%,$-3.71
jack mcveigh,SG/G/UTIL,HOU,3.41%,0.0%,0.0%,0.08%,0.1%,$-3.72
bronny james,PG/SG/G/UTIL,LAL,4.7%,0.0%,0.0%,0.12%,0.1%,$-3.73
victor wembanyama,C/UTIL,SAS,3.65%,0.0%,0.04%,0.96%,0.1%,$-3.74
johnny juzang,SF/SG/G/F/UTIL,UTA,4.12%,0.0%,0.0%,0.12%,0.1%,$-3.74
ariel hukporti,C/UTIL,NYK,4.37%,0.0%,0.0%,0.11%,0.1%,$-3.74
tre jones,PG/G/UTIL,CHI,4.53%,0.0%,0.0%,0.07%,0.1%,$-3.74
mac mcclung,PG/G/UTIL,ORL,4.37%,0.0%,0.0%,0.11%,0.1%,$-3.74
tre mann,PG/G/UTIL,CHA,4.02%,0.0%,0.0%,0.12%,0.1%,$-3.76
spencer jones,SF/SG/G/F/UTIL,DEN,4.0%,0.0%,0.0%,0.12%,0.1%,$-3.76
devin carter,PG/SG/G/UTIL,SAC,2.67%,0.0%,0.11%,0.13%,0.1%,$-3.76
jordan walsh,SF/SG/G/F/UTIL,BOS,3.54%,0.0%,0.0%,0.19%,0.1%,$-3.78
andre drummond,C/UTIL,PHI,3.53%,0.0%,0.0%,0.09%,0.1%,$-3.78
terry rozier,PG/SG/G/UTIL,MIA,3.56%,0.0%,0.0%,0.13%,0.1%,$-3.79
trayce jackson-davis,C/UTIL,GSW,3.53%,0.0%,0.0%,0.07%,0.1%,$-3.79
jamal shead,PG/G/UTIL,TOR,2.92%,0.0%,0.01%,7.84%,11.2%,$-3.8
talen horton-tucker,SF/SG/G/F/UTIL,CHI,3.16%,0.0%,0.0%,0.17%,0.1%,$-3.8
ousmane dieng,C/PF/F/UTIL,OKC,3.34%,0.0%,0.0%,0.15%,0.1%,$-3.8
